  2.250E-01 2.40172E-16  8.773E-07  1.243E-08  9.249E-09  4.360E-15  1.172E-14  1.00E-07
  2.500E-01 2.40164E-16  9.748E-07  1.243E-08  9.249E-09  4.844E-15  1.302E-14  1.00E-07
  2.750E-01 2.40154E-16  1.072E-06  1.243E-08  9.249E-09  5.328E-15  1.432E-14  1.00E-07
  3.000E-01 2.40144E-16  1.170E-06  1.243E-08  9.249E-09  5.812E-15  1.562E-14  1.00E-07
  3.250E-01 2.40133E-16  1.267E-06  1.243E-08  9.249E-09  6.296E-15  1.692E-14  1.00E-07
  3.500E-01 2.40121E-16  1.365E-06  1.243E-08  9.249E-09  6.779E-15  1.822E-14  1.00E-07
  3.750E-01 2.40109E-16  1.462E-06  1.243E-08  9.249E-09  7.263E-15  1.952E-14  1.00E-07
  4.000E-01 2.40095E-16  1.560E-06  1.243E-08  9.249E-09  7.746E-15  2.083E-14  1.00E-07
  4.250E-01 2.40081E-16  1.657E-06  1.243E-08  9.249E-09  8.229E-15  2.213E-14  1.00E-07
  4.500E-01 2.40065E-16  1.755E-06  1.243E-08  9.249E-09  8.713E-15  2.343E-14  1.00E-07
  4.750E-01 2.40049E-16  1.853E-06  1.243E-08  9.248E-09  9.195E-15  2.473E-14  1.00E-07
  5.000E-01 2.40032E-16  1.950E-06  1.243E-08  9.248E-09  9.678E-15  2.603E-14  1.00E-07
  5.250E-01 2.40014E-16  2.048E-06  1.243E-08  9.248E-09  1.016E-14  2.733E-14  1.00E-07
  5.500E-01 2.39995E-16  2.145E-06  1.243E-08  9.248E-09  1.064E-14  2.863E-14  1.00E-07
  5.750E-01 2.39975E-16  2.243E-06  1.243E-08  9.248E-09  1.113E-14  2.994E-14  1.00E-07
  6.000E-01 2.39955E-16  2.341E-06  1.243E-08  9.248E-09  1.161E-14  3.124E-14  1.00E-07
  6.250E-01 2.39933E-16  2.438E-06  1.243E-08  9.248E-09  1.209E-14  3.254E-14  1.00E-07
  6.500E-01 2.39911E-16  2.536E-06  1.243E-08  9.248E-09  1.257E-14  3.384E-14  1.00E-07
  6.750E-01 2.39888E-16  2.634E-06  1.242E-08  9.247E-09  1.305E-14  3.514E-14  1.00E-07
  7.000E-01 2.39864E-16  2.732E-06  1.242E-08  9.247E-09  1.353E-14  3.644E-14  1.00E-07
  7.250E-01 2.39839E-16  2.829E-06  1.242E-08  9.247E-09  1.401E-14  3.774E-14  1.00E-07
  7.500E-01 2.39813E-16  2.927E-06  1.242E-08  9.247E-09  1.449E-14  3.904E-14  1.00E-07
  7.750E-01 2.39786E-16  3.025E-06  1.242E-08  9.247E-09  1.497E-14  4.034E-14  1.00E-07
  8.000E-01 2.39759E-16  3.123E-06  1.242E-08  9.246E-09  1.545E-14  4.164E-14  1.00E-07
  8.250E-01 2.39730E-16  3.220E-06  1.242E-08  9.246E-09  1.593E-14  4.294E-14  1.00E-07
  8.500E-01 2.39701E-16  3.318E-06  1.242E-08  9.246E-09  1.641E-14  4.424E-14  1.00E-07
  8.750E-01 2.39671E-16  3.416E-06  1.242E-08  9.246E-09  1.689E-14  4.554E-14  1.00E-07
  9.000E-01 2.39639E-16  3.514E-06  1.242E-08  9.246E-09  1.737E-14  4.685E-14  1.00E-07
  9.250E-01 2.39608E-16  3.612E-06  1.241E-08  9.245E-09  1.785E-14  4.815E-14  1.00E-07
  9.500E-01 2.39575E-16  3.710E-06  1.241E-08  9.245E-09  1.833E-14  4.945E-14  1.00E-07
  9.750E-01 2.39541E-16  3.808E-06  1.241E-08  9.245E-09  1.880E-14  5.075E-14  1.00E-07
  1.000E+00 2.39507E-16  3.906E-06  1.241E-08  9.245E-09  1.928E-14  5.205E-14  1.00E-07
  1.100E+00 2.39360E-16  4.298E-06  1.241E-08  9.244E-09  2.118E-14  5.725E-14  1.00E-07
  1.200E+00 2.39199E-16  4.691E-06  1.240E-08  9.243E-09  2.308E-14  6.244E-14  1.00E-07
  1.300E+00 2.39024E-16  5.084E-06  1.239E-08  9.242E-09  2.497E-14  6.764E-14  1.00E-07
  1.400E+00 2.38836E-16  5.477E-06  1.239E-08  9.240E-09  2.685E-14  7.283E-14  1.00E-07
  1.500E+00 2.38634E-16  5.872E-06  1.238E-08  9.239E-09  2.873E-14  7.803E-14  1.00E-07
  1.600E+00 2.38419E-16  6.267E-06  1.237E-08  9.237E-09  3.059E-14  8.322E-14  1.00E-07
  1.700E+00 2.38189E-16  6.662E-06  1.236E-08  9.236E-09  3.245E-14  8.841E-14  1.00E-07
  1.800E+00 2.37946E-16  7.059E-06  1.236E-08  9.234E-09  3.429E-14  9.359E-14  1.00E-07
  1.900E+00 2.37690E-16  7.456E-06  1.235E-08  9.233E-09  3.613E-14  9.878E-14  1.00E-07
  2.000E+00 2.37420E-16  7.854E-06  1.234E-08  9.231E-09  3.795E-14  1.040E-13  1.00E-07
  2.100E+00 2.37137E-16  8.252E-06  1.233E-08  9.229E-09  3.976E-14  1.091E-13  1.00E-07
  2.200E+00 2.36840E-16  8.652E-06  1.232E-08  9.227E-09  4.156E-14  1.143E-13  1.00E-07
  2.300E+00 2.36530E-16  9.052E-06  1.231E-08  9.225E-09  4.334E-14  1.195E-13  1.00E-07
  2.400E+00 2.36207E-16  9.454E-06  1.229E-08  9.222E-09  4.511E-14  1.247E-13  1.00E-07
  2.500E+00 2.35871E-16  9.856E-06  1.228E-08  9.220E-09  4.687E-14  1.298E-13  1.00E-07
  2.600E+00 2.35522E-16  1.026E-05  1.227E-08  9.218E-09  4.861E-14  1.350E-13  1.00E-07
  2.700E+00 2.35160E-16  1.066E-05  1.226E-08  9.215E-09  5.033E-14  1.401E-13  1.00E-07
  2.800E+00 2.34784E-16  1.107E-05  1.224E-08  9.213E-09  5.204E-14  1.453E-13  1.00E-07
  2.900E+00 2.34397E-16  1.148E-05  1.223E-08  9.210E-09  5.373E-14  1.505E-13  1.00E-07
  3.000E+00 2.33996E-16  1.189E-05  1.222E-08  9.207E-09  5.541E-14  1.556E-13  1.00E-07
  3.100E+00 2.33583E-16  1.230E-05  1.220E-08  9.204E-09  5.707E-14  1.607E-13  1.00E-07
  3.200E+00 2.33157E-16  1.271E-05  1.219E-08  9.201E-09  5.870E-14  1.659E-13  1.00E-07
  3.300E+00 2.32719E-16  1.312E-05  1.217E-08  9.198E-09  6.032E-14  1.710E-13  1.00E-07
  3.400E+00 2.32268E-16  1.353E-05  1.215E-08  9.195E-09  6.193E-14  1.762E-13  1.00E-07
  3.500E+00 2.31805E-16  1.395E-05  1.214E-08  9.192E-09  6.351E-14  1.813E-13  1.00E-07
  3.600E+00 2.31330E-16  1.436E-05  1.212E-08  9.189E-09  6.507E-14  1.864E-13  1.00E-07
  3.700E+00 2.30843E-16  1.478E-05  1.210E-08  9.185E-09  6.660E-14  1.915E-13  1.00E-07
  3.800E+00 2.30344E-16  1.520E-05  1.208E-08  9.182E-09  6.812E-14  1.966E-13  1.00E-07
  3.900E+00 2.29834E-16  1.562E-05  1.207E-08  9.178E-09  6.962E-14  2.017E-13  1.00E-07
  4.000E+00 2.29311E-16  1.605E-05  1.205E-08  9.174E-09  7.109E-14  2.068E-13  1.00E-07
  4.100E+00 2.28777E-16  1.647E-05  1.203E-08  9.171E-09  7.254E-14  2.119E-13  1.00E-07
  4.200E+00 2.28232E-16  1.690E-05  1.201E-08  9.167E-09  7.397E-14  2.170E-13  1.00E-07
  4.300E+00 2.27675E-16  1.732E-05  1.199E-08  9.163E-09  7.537E-14  2.221E-13  1.00E-07
  4.400E+00 2.27107E-16  1.775E-05  1.197E-08  9.159E-09  7.674E-14  2.272E-13  1.00E-07
  4.500E+00 2.26528E-16  1.819E-05  1.195E-08  9.155E-09  7.810E-14  2.323E-13  1.00E-07
  4.600E+00 2.25938E-16  1.862E-05  1.193E-08  9.150E-09  7.942E-14  2.373E-13  1.00E-07
  4.700E+00 2.25336E-16  1.906E-05  1.190E-08  9.146E-09  8.072E-14  2.424E-13  1.00E-07
  4.800E+00 2.24725E-16  1.949E-05  1.188E-08  9.142E-09  8.200E-14  2.475E-13  1.00E-07
  4.900E+00 2.24102E-16  1.993E-05  1.186E-08  9.137E-09  8.324E-14  2.525E-13  1.00E-07
  5.000E+00 2.23469E-16  2.038E-05  1.184E-08  9.132E-09  8.446E-14  2.575E-13  1.00E-07
  5.100E+00 2.22826E-16  2.082E-05  1.181E-08  9.128E-09  8.565E-14  2.626E-13  1.00E-07
  5.200E+00 2.22173E-16  2.127E-05  1.179E-08  9.123E-09  8.682E-14  2.676E-13  1.00E-07
  5.300E+00 2.21509E-16  2.172E-05  1.176E-08  9.118E-09  8.795E-14  2.726E-13  1.00E-07
  5.400E+00 2.20836E-16  2.217E-05  1.174E-08  9.113E-09  8.905E-14  2.777E-13  1.00E-07
  5.500E+00 2.20153E-16  2.262E-05  1.171E-08  9.108E-09  9.013E-14  2.827E-13  1.00E-07
  5.600E+00 2.19460E-16  2.308E-05  1.169E-08  9.103E-09  9.117E-14  2.877E-13  1.00E-07
  5.700E+00 2.18757E-16  2.353E-05  1.166E-08  9.098E-09  9.219E-14  2.927E-13  1.00E-07
  5.800E+00 2.18046E-16  2.399E-05  1.164E-08  9.092E-09  9.317E-14  2.976E-13  1.00E-07
  5.900E+00 2.17325E-16  2.446E-05  1.161E-08  9.087E-09  9.412E-14  3.026E-13  1.00E-07
  6.000E+00 2.16595E-16  2.492E-05  1.158E-08  9.081E-09  9.504E-14  3.076E-13  1.00E-07
  6.100E+00 2.15856E-16  2.539E-05  1.155E-08  9.076E-09  9.593E-14  3.126E-13  1.00E-07
  6.200E+00 2.15108E-16  2.586E-05  1.153E-08  9.070E-09  9.678E-14  3.175E-13  1.00E-07
  6.300E+00 2.14351E-16  2.634E-05  1.150E-08  9.064E-09  9.761E-14  3.225E-13  1.00E-07
  6.400E+00 2.13586E-16  2.681E-05  1.147E-08  9.059E-09  9.839E-14  3.274E-13  1.00E-07
  6.500E+00 2.12813E-16  2.729E-05  1.144E-08  9.053E-09  9.915E-14  3.323E-13  1.00E-07
  6.600E+00 2.12032E-16  2.778E-05  1.141E-08  9.047E-09  9.987E-14  3.372E-13  1.00E-07
  6.700E+00 2.11242E-16  2.826E-05  1.138E-08  9.040E-09  1.006E-13  3.422E-13  1.00E-07
  6.800E+00 2.10445E-16  2.875E-05  1.135E-08  9.034E-09  1.012E-13  3.471E-13  1.00E-07
  6.900E+00 2.09640E-16  2.924E-05  1.132E-08  9.028E-09  1.018E-13  3.520E-13  1.00E-07
  7.000E+00 2.08827E-16  2.973E-05  1.129E-08  9.021E-09  1.024E-13  3.568E-13  1.00E-07
  7.100E+00 2.08007E-16  3.023E-05  1.126E-08  9.015E-09  1.029E-13  3.617E-13  1.00E-07
  7.200E+00 2.07179E-16  3.073E-05  1.123E-08  9.008E-09  1.035E-13  3.666E-13  1.00E-07
  7.300E+00 2.06345E-16  3.124E-05  1.119E-08  9.002E-09  1.039E-13  3.715E-13  1.00E-07
  7.400E+00 2.05503E-16  3.174E-05  1.116E-08  8.995E-09  1.044E-13  3.763E-13  1.00E-07
  7.500E+00 2.04655E-16  3.225E-05  1.113E-08  8.988E-09  1.048E-13  3.811E-13  1.00E-07
  7.600E+00 2.03800E-16  3.277E-05  1.110E-08  8.981E-09  1.051E-13  3.860E-13  1.00E-07
  7.700E+00 2.02939E-16  3.328E-05  1.106E-08  8.974E-09  1.054E-13  3.908E-13  1.00E-07
  7.800E+00 2.02071E-16  3.380E-05  1.103E-08  8.967E-09  1.057E-13  3.956E-13  1.00E-07
  7.900E+00 2.01197E-16  3.433E-05  1.100E-08  8.960E-09  1.060E-13  4.004E-13  1.00E-07
  8.000E+00 2.00317E-16  3.486E-05  1.096E-08  8.953E-09  1.062E-13  4.052E-13  1.00E-07
  8.100E+00 1.99431E-16  3.539E-05  1.093E-08  8.945E-09  1.064E-13  4.100E-13  1.00E-07
  8.200E+00 1.98540E-16  3.592E-05  1.089E-08  8.938E-09  1.065E-13  4.147E-13  1.00E-07
  8.300E+00 1.97642E-16  3.646E-05  1.086E-08  8.931E-09  1.066E-13  4.195E-13  1.00E-07
  8.400E+00 1.96740E-16  3.700E-05  1.082E-08  8.923E-09  1.066E-13  4.243E-13  1.00E-07
  8.500E+00 1.95832E-16  3.755E-05  1.079E-08  8.915E-09  1.066E-13  4.290E-13  1.00E-07
  8.600E+00 1.94919E-16  3.810E-05  1.075E-08  8.908E-09  1.066E-13  4.337E-13  1.00E-07
