  4.750E-04 3.79133E-16  1.157E-09  1.536E-08  1.196E-08  1.573E-18  1.550E-17  1.00E-07
  5.000E-04 3.79133E-16  1.218E-09  1.536E-08  1.196E-08  1.656E-18  1.632E-17  1.00E-07
  5.250E-04 3.79133E-16  1.279E-09  1.536E-08  1.196E-08  1.739E-18  1.713E-17  1.00E-07
  5.500E-04 3.79133E-16  1.340E-09  1.536E-08  1.196E-08  1.822E-18  1.795E-17  1.00E-07
  5.750E-04 3.79133E-16  1.401E-09  1.536E-08  1.196E-08  1.904E-18  1.877E-17  1.00E-07
  6.000E-04 3.79133E-16  1.461E-09  1.536E-08  1.196E-08  1.987E-18  1.958E-17  1.00E-07
  6.250E-04 3.79133E-16  1.522E-09  1.536E-08  1.196E-08  2.070E-18  2.040E-17  1.00E-07
  6.500E-04 3.79133E-16  1.583E-09  1.536E-08  1.196E-08  2.153E-18  2.121E-17  1.00E-07
  6.750E-04 3.79133E-16  1.644E-09  1.536E-08  1.196E-08  2.236E-18  2.203E-17  1.00E-07
  7.000E-04 3.79133E-16  1.705E-09  1.536E-08  1.196E-08  2.318E-18  2.285E-17  1.00E-07
  7.250E-04 3.79133E-16  1.766E-09  1.536E-08  1.196E-08  2.401E-18  2.366E-17  1.00E-07
  7.500E-04 3.79133E-16  1.827E-09  1.536E-08  1.196E-08  2.484E-18  2.448E-17  1.00E-07
  7.750E-04 3.79133E-16  1.888E-09  1.536E-08  1.196E-08  2.567E-18  2.529E-17  1.00E-07
  8.000E-04 3.79133E-16  1.949E-09  1.536E-08  1.196E-08  2.650E-18  2.611E-17  1.00E-07
  8.250E-04 3.79133E-16  2.009E-09  1.536E-08  1.196E-08  2.732E-18  2.692E-17  1.00E-07
  8.500E-04 3.79133E-16  2.070E-09  1.536E-08  1.196E-08  2.815E-18  2.774E-17  1.00E-07
  8.750E-04 3.79133E-16  2.131E-09  1.536E-08  1.196E-08  2.898E-18  2.856E-17  1.00E-07
  9.000E-04 3.79133E-16  2.192E-09  1.536E-08  1.196E-08  2.981E-18  2.937E-17  1.00E-07
  9.250E-04 3.79133E-16  2.253E-09  1.536E-08  1.196E-08  3.064E-18  3.019E-17  1.00E-07
  9.500E-04 3.79133E-16  2.314E-09  1.536E-08  1.196E-08  3.146E-18  3.100E-17  1.00E-07
  9.750E-04 3.79133E-16  2.375E-09  1.536E-08  1.196E-08  3.229E-18  3.182E-17  1.00E-07
  1.000E-03 3.79133E-16  2.436E-09  1.536E-08  1.196E-08  3.312E-18  3.264E-17  1.00E-07
  1.250E-03 3.79133E-16  3.045E-09  1.536E-08  1.196E-08  4.140E-18  4.079E-17  1.00E-07
  1.500E-03 3.79133E-16  3.654E-09  1.536E-08  1.196E-08  4.968E-18  4.895E-17  1.00E-07
  1.750E-03 3.79133E-16  4.262E-09  1.536E-08  1.196E-08  5.796E-18  5.711E-17  1.00E-07
  2.000E-03 3.79133E-16  4.871E-09  1.536E-08  1.196E-08  6.624E-18  6.527E-17  1.00E-07
  2.250E-03 3.79133E-16  5.480E-09  1.536E-08  1.196E-08  7.452E-18  7.343E-17  1.00E-07
  2.500E-03 3.79133E-16  6.089E-09  1.536E-08  1.196E-08  8.280E-18  8.159E-17  1.00E-07
  2.750E-03 3.79133E-16  6.698E-09  1.536E-08  1.196E-08  9.108E-18  8.975E-17  1.00E-07
  3.000E-03 3.79133E-16  7.307E-09  1.536E-08  1.196E-08  9.936E-18  9.791E-17  1.00E-07
  3.250E-03 3.79133E-16  7.916E-09  1.536E-08  1.196E-08  1.076E-17  1.061E-16  1.00E-07
  3.500E-03 3.79133E-16  8.525E-09  1.536E-08  1.196E-08  1.159E-17  1.142E-16  1.00E-07
  3.750E-03 3.79133E-16  9.134E-09  1.536E-08  1.196E-08  1.242E-17  1.224E-16  1.00E-07
  4.000E-03 3.79133E-16  9.743E-09  1.536E-08  1.196E-08  1.325E-17  1.305E-16  1.00E-07
  4.250E-03 3.79133E-16  1.035E-08  1.536E-08  1.196E-08  1.408E-17  1.387E-16  1.00E-07
  4.500E-03 3.79133E-16  1.096E-08  1.536E-08  1.196E-08  1.490E-17  1.469E-16  1.00E-07
  4.750E-03 3.79133E-16  1.157E-08  1.536E-08  1.196E-08  1.573E-17  1.550E-16  1.00E-07
  5.000E-03 3.79133E-16  1.218E-08  1.536E-08  1.196E-08  1.656E-17  1.632E-16  1.00E-07
  5.250E-03 3.79133E-16  1.279E-08  1.536E-08  1.196E-08  1.739E-17  1.713E-16  1.00E-07
  5.500E-03 3.79133E-16  1.340E-08  1.536E-08  1.196E-08  1.822E-17  1.795E-16  1.00E-07
  5.750E-03 3.79133E-16  1.401E-08  1.536E-08  1.196E-08  1.904E-17  1.877E-16  1.00E-07
  6.000E-03 3.79133E-16  1.461E-08  1.536E-08  1.196E-08  1.987E-17  1.958E-16  1.00E-07
  6.250E-03 3.79133E-16  1.522E-08  1.536E-08  1.196E-08  2.070E-17  2.040E-16  1.00E-07
  6.500E-03 3.79133E-16  1.583E-08  1.536E-08  1.196E-08  2.153E-17  2.121E-16  1.00E-07
  6.750E-03 3.79133E-16  1.644E-08  1.536E-08  1.196E-08  2.236E-17  2.203E-16  1.00E-07
  7.000E-03 3.79133E-16  1.705E-08  1.536E-08  1.196E-08  2.318E-17  2.285E-16  1.00E-07
  7.250E-03 3.79133E-16  1.766E-08  1.536E-08  1.196E-08  2.401E-17  2.366E-16  1.00E-07
  7.500E-03 3.79133E-16  1.827E-08  1.536E-08  1.196E-08  2.484E-17  2.448E-16  1.00E-07
  7.750E-03 3.79133E-16  1.888E-08  1.536E-08  1.196E-08  2.567E-17  2.529E-16  1.00E-07
  8.000E-03 3.79133E-16  1.949E-08  1.536E-08  1.196E-08  2.650E-17  2.611E-16  1.00E-07
  8.250E-03 3.79133E-16  2.009E-08  1.536E-08  1.196E-08  2.732E-17  2.692E-16  1.00E-07
  8.500E-03 3.79133E-16  2.070E-08  1.536E-08  1.196E-08  2.815E-17  2.774E-16  1.00E-07
  8.750E-03 3.79133E-16  2.131E-08  1.536E-08  1.196E-08  2.898E-17  2.856E-16  1.00E-07
  9.000E-03 3.79133E-16  2.192E-08  1.536E-08  1.196E-08  2.981E-17  2.937E-16  1.00E-07
  9.250E-03 3.79133E-16  2.253E-08  1.536E-08  1.196E-08  3.064E-17  3.019E-16  1.00E-07
  9.500E-03 3.79133E-16  2.314E-08  1.536E-08  1.196E-08  3.146E-17  3.100E-16  1.00E-07
  9.750E-03 3.79133E-16  2.375E-08  1.536E-08  1.196E-08  3.229E-17  3.182E-16  1.00E-07
  1.000E-02 3.79133E-16  2.436E-08  1.536E-08  1.196E-08  3.312E-17  3.264E-16  1.00E-07
  1.250E-02 3.79133E-16  3.045E-08  1.536E-08  1.196E-08  4.140E-17  4.079E-16  1.00E-07
  1.500E-02 3.79133E-16  3.654E-08  1.536E-08  1.196E-08  4.968E-17  4.895E-16  1.00E-07
  1.750E-02 3.79133E-16  4.262E-08  1.536E-08  1.196E-08  5.796E-17  5.711E-16  1.00E-07
  2.000E-02 3.79133E-16  4.871E-08  1.536E-08  1.196E-08  6.624E-17  6.527E-16  1.00E-07
  2.250E-02 3.79133E-16  5.480E-08  1.536E-08  1.196E-08  7.452E-17  7.343E-16  1.00E-07
  2.500E-02 3.79132E-16  6.089E-08  1.536E-08  1.196E-08  8.280E-17  8.159E-16  1.00E-07
  2.750E-02 3.79132E-16  6.698E-08  1.536E-08  1.196E-08  9.108E-17  8.975E-16  1.00E-07
  3.000E-02 3.79132E-16  7.307E-08  1.536E-08  1.196E-08  9.936E-17  9.791E-16  1.00E-07
  3.250E-02 3.79132E-16  7.916E-08  1.536E-08  1.196E-08  1.076E-16  1.061E-15  1.00E-07
  3.500E-02 3.79132E-16  8.525E-08  1.536E-08  1.196E-08  1.159E-16  1.142E-15  1.00E-07
  3.750E-02 3.79132E-16  9.134E-08  1.536E-08  1.196E-08  1.242E-16  1.224E-15  1.00E-07
  4.000E-02 3.79132E-16  9.743E-08  1.536E-08  1.196E-08  1.325E-16  1.305E-15  1.00E-07
  4.250E-02 3.79131E-16  1.035E-07  1.536E-08  1.196E-08  1.408E-16  1.387E-15  1.00E-07
  4.500E-02 3.79131E-16  1.096E-07  1.536E-08  1.196E-08  1.490E-16  1.469E-15  1.00E-07
  4.750E-02 3.79131E-16  1.157E-07  1.536E-08  1.196E-08  1.573E-16  1.550E-15  1.00E-07
  5.000E-02 3.79131E-16  1.218E-07  1.536E-08  1.196E-08  1.656E-16  1.632E-15  1.00E-07
  5.250E-02 3.79131E-16  1.279E-07  1.536E-08  1.196E-08  1.739E-16  1.713E-15  1.00E-07
  5.500E-02 3.79130E-16  1.340E-07  1.536E-08  1.196E-08  1.822E-16  1.795E-15  1.00E-07
  5.750E-02 3.79130E-16  1.401E-07  1.536E-08  1.196E-08  1.904E-16  1.877E-15  1.00E-07
  6.000E-02 3.79130E-16  1.461E-07  1.536E-08  1.196E-08  1.987E-16  1.958E-15  1.00E-07
  6.250E-02 3.79130E-16  1.522E-07  1.536E-08  1.196E-08  2.070E-16  2.040E-15  1.00E-07
  6.500E-02 3.79129E-16  1.583E-07  1.536E-08  1.196E-08  2.153E-16  2.121E-15  1.00E-07
  6.750E-02 3.79129E-16  1.644E-07  1.536E-08  1.196E-08  2.235E-16  2.203E-15  1.00E-07
  7.000E-02 3.79129E-16  1.705E-07  1.536E-08  1.196E-08  2.318E-16  2.284E-15  1.00E-07
  7.250E-02 3.79128E-16  1.766E-07  1.536E-08  1.196E-08  2.401E-16  2.366E-15  1.00E-07
  7.500E-02 3.79128E-16  1.827E-07  1.536E-08  1.196E-08  2.484E-16  2.448E-15  1.00E-07
  7.750E-02 3.79128E-16  1.888E-07  1.536E-08  1.196E-08  2.567E-16  2.529E-15  1.00E-07
  8.000E-02 3.79127E-16  1.949E-07  1.536E-08  1.196E-08  2.649E-16  2.611E-15  1.00E-07
  8.250E-02 3.79127E-16  2.009E-07  1.536E-08  1.196E-08  2.732E-16  2.692E-15  1.00E-07
  8.500E-02 3.79127E-16  2.070E-07  1.536E-08  1.196E-08  2.815E-16  2.774E-15  1.00E-07
  8.750E-02 3.79126E-16  2.131E-07  1.536E-08  1.196E-08  2.898E-16  2.856E-15  1.00E-07
  9.000E-02 3.79126E-16  2.192E-07  1.536E-08  1.196E-08  2.981E-16  2.937E-15  1.00E-07
  9.250E-02 3.79126E-16  2.253E-07  1.536E-08  1.196E-08  3.063E-16  3.019E-15  1.00E-07
  9.500E-02 3.79125E-16  2.314E-07  1.536E-08  1.196E-08  3.146E-16  3.100E-15  1.00E-07
  9.750E-02 3.79125E-16  2.375E-07  1.536E-08  1.196E-08  3.229E-16  3.182E-15  1.00E-07
  1.000E-01 3.79124E-16  2.436E-07  1.536E-08  1.196E-08  3.312E-16  3.264E-15  1.00E-07
  1.250E-01 3.79119E-16  3.045E-07  1.536E-08  1.196E-08  4.139E-16  4.079E-15  1.00E-07
  1.500E-01 3.79114E-16  3.654E-07  1.536E-08  1.196E-08  4.967E-16  4.895E-15  1.00E-07
  1.750E-01 3.79107E-16  4.263E-07  1.536E-08  1.196E-08  5.794E-16  5.711E-15  1.00E-07
  2.000E-01 3.79098E-16  4.872E-07  1.536E-08  1.196E-08  6.621E-16  6.527E-15  1.00E-07
  2.250E-01 3.79089E-16  5.481E-07  1.536E-08  1.196E-08  7.447E-16  7.343E-15  1.00E-07
  2.500E-01 3.79079E-16  6.090E-07  1.536E-08  1.196E-08  8.273E-16  8.159E-15  1.00E-07
  2.750E-01 3.79068E-16  6.699E-07  1.536E-08  1.196E-08  9.099E-16  8.975E-15  1.00E-07
  3.000E-01 3.79055E-16  7.308E-07  1.536E-08  1.196E-08  9.924E-16  9.790E-15  1.00E-07
  3.250E-01 3.79042E-16  7.917E-07  1.536E-08  1.196E-08  1.075E-15  1.061E-14  1.00E-07
  3.500E-01 3.79027E-16  8.526E-07  1.536E-08  1.196E-08  1.157E-15  1.142E-14  1.00E-07
  3.750E-01 3.79012E-16  9.136E-07  1.536E-08  1.196E-08  1.240E-15  1.224E-14  1.00E-07
  4.000E-01 3.78995E-16  9.745E-07  1.536E-08  1.196E-08  1.322E-15  1.305E-14  1.00E-07
  4.250E-01 3.78977E-16  1.035E-06  1.536E-08  1.196E-08  1.404E-15  1.387E-14  1.00E-07
  4.500E-01 3.78958E-16  1.096E-06  1.536E-08  1.196E-08  1.486E-15  1.469E-14  1.00E-07
  4.750E-01 3.78938E-16  1.157E-06  1.536E-08  1.196E-08  1.568E-15  1.550E-14  1.00E-07
  5.000E-01 3.78917E-16  1.218E-06  1.536E-08  1.196E-08  1.650E-15  1.632E-14  1.00E-07
  5.250E-01 3.78895E-16  1.279E-06  1.536E-08  1.196E-08  1.732E-15  1.713E-14  1.00E-07
  5.500E-01 3.78872E-16  1.340E-06  1.535E-08  1.196E-08  1.814E-15  1.795E-14  1.00E-07
  5.750E-01 3.78848E-16  1.401E-06  1.535E-08  1.196E-08  1.896E-15  1.876E-14  1.00E-07
  6.000E-01 3.78822E-16  1.462E-06  1.535E-08  1.196E-08  1.978E-15  1.958E-14  1.00E-07
  6.250E-01 3.78796E-16  1.523E-06  1.535E-08  1.196E-08  2.059E-15  2.039E-14  1.00E-07
  6.500E-01 3.78769E-16  1.584E-06  1.535E-08  1.196E-08  2.141E-15  2.121E-14  1.00E-07
  6.750E-01 3.78740E-16  1.645E-06  1.535E-08  1.196E-08  2.222E-15  2.203E-14  1.00E-07
  7.000E-01 3.78710E-16  1.706E-06  1.535E-08  1.196E-08  2.303E-15  2.284E-14  1.00E-07
  7.250E-01 3.78680E-16  1.767E-06  1.535E-08  1.196E-08  2.384E-15  2.366E-14  1.00E-07
  7.500E-01 3.78648E-16  1.828E-06  1.535E-08  1.196E-08  2.465E-15  2.447E-14  1.00E-07
  7.750E-01 3.78615E-16  1.889E-06  1.535E-08  1.196E-08  2.546E-15  2.529E-14  1.00E-07
  8.000E-01 3.78581E-16  1.950E-06  1.535E-08  1.196E-08  2.627E-15  2.610E-14  1.00E-07
  8.250E-01 3.78546E-16  2.011E-06  1.535E-08  1.196E-08  2.708E-15  2.692E-14  1.00E-07
  8.500E-01 3.78510E-16  2.072E-06  1.534E-08  1.196E-08  2.788E-15  2.773E-14  1.00E-07
  8.750E-01 3.78473E-16  2.134E-06  1.534E-08  1.196E-08  2.868E-15  2.855E-14  1.00E-07
  9.000E-01 3.78435E-16  2.195E-06  1.534E-08  1.196E-08  2.949E-15  2.936E-14  1.00E-07
  9.250E-01 3.78395E-16  2.256E-06  1.534E-08  1.196E-08  3.029E-15  3.018E-14  1.00E-07
  9.500E-01 3.78355E-16  2.317E-06  1.534E-08  1.196E-08  3.108E-15  3.099E-14  1.00E-07
  9.750E-01 3.78314E-16  2.378E-06  1.534E-08  1.196E-08  3.188E-15  3.181E-14  1.00E-07
  1.000E+00 3.78271E-16  2.439E-06  1.534E-08  1.196E-08  3.268E-15  3.262E-14  1.00E-07
  1.100E+00 3.78091E-16  2.684E-06  1.533E-08  1.196E-08  3.584E-15  3.588E-14  1.00E-07
  1.200E+00 3.77893E-16  2.929E-06  1.533E-08  1.196E-08  3.898E-15  3.914E-14  1.00E-07
  1.300E+00 3.77678E-16  3.174E-06  1.532E-08  1.196E-08  4.208E-15  4.240E-14  1.00E-07
  1.400E+00 3.77446E-16  3.419E-06  1.531E-08  1.195E-08  4.516E-15  4.566E-14  1.00E-07
  1.500E+00 3.77197E-16  3.665E-06  1.531E-08  1.195E-08  4.819E-15  4.892E-14  1.00E-07
  1.600E+00 3.76932E-16  3.911E-06  1.530E-08  1.195E-08  5.118E-15  5.217E-14  1.00E-07
  1.700E+00 3.76649E-16  4.157E-06  1.529E-08  1.195E-08  5.413E-15  5.543E-14  1.00E-07
  1.800E+00 3.76350E-16  4.404E-06  1.528E-08  1.195E-08  5.704E-15  5.868E-14  1.00E-07
  1.900E+00 3.76034E-16  4.651E-06  1.528E-08  1.195E-08  5.990E-15  6.193E-14  1.00E-07
  2.000E+00 3.75701E-16  4.899E-06  1.527E-08  1.194E-08  6.271E-15  6.518E-14  1.00E-07
  2.100E+00 3.75351E-16  5.146E-06  1.526E-08  1.194E-08  6.547E-15  6.843E-14  1.00E-07
  2.200E+00 3.74985E-16  5.395E-06  1.525E-08  1.194E-08  6.817E-15  7.168E-14  1.00E-07
  2.300E+00 3.74602E-16  5.643E-06  1.524E-08  1.194E-08  7.081E-15  7.493E-14  1.00E-07
  2.400E+00 3.74203E-16  5.893E-06  1.522E-08  1.193E-08  7.340E-15  7.817E-14  1.00E-07
  2.500E+00 3.73788E-16  6.142E-06  1.521E-08  1.193E-08  7.592E-15  8.142E-14  1.00E-07
  2.600E+00 3.73356E-16  6.392E-06  1.520E-08  1.193E-08  7.837E-15  8.466E-14  1.00E-07
  2.700E+00 3.72908E-16  6.643E-06  1.519E-08  1.193E-08  8.076E-15  8.790E-14  1.00E-07
  2.800E+00 3.72443E-16  6.894E-06  1.517E-08  1.192E-08  8.308E-15  9.114E-14  1.00E-07
  2.900E+00 3.71963E-16  7.146E-06  1.516E-08  1.192E-08  8.533E-15  9.437E-14  1.00E-07
  3.000E+00 3.71466E-16  7.399E-06  1.515E-08  1.192E-08  8.750E-15  9.761E-14  1.00E-07
  3.100E+00 3.70954E-16  7.652E-06  1.513E-08  1.191E-08  8.959E-15  1.008E-13  1.00E-07
  3.200E+00 3.70426E-16  7.906E-06  1.512E-08  1.191E-08  9.160E-15  1.041E-13  1.00E-07
  3.300E+00 3.69882E-16  8.160E-06  1.510E-08  1.191E-08  9.353E-15  1.073E-13  1.00E-07
  3.400E+00 3.69322E-16  8.415E-06  1.509E-08  1.190E-08  9.537E-15  1.105E-13  1.00E-07
  3.500E+00 3.68747E-16  8.671E-06  1.507E-08  1.190E-08  9.713E-15  1.138E-13  1.00E-07
  3.600E+00 3.68156E-16  8.927E-06  1.505E-08  1.190E-08  9.880E-15  1.170E-13  1.00E-07
  3.700E+00 3.67550E-16  9.184E-06  1.504E-08  1.189E-08  1.004E-14  1.202E-13  1.00E-07
  3.800E+00 3.66929E-16  9.442E-06  1.502E-08  1.189E-08  1.019E-14  1.234E-13  1.00E-07
  3.900E+00 3.66292E-16  9.701E-06  1.500E-08  1.189E-08  1.032E-14  1.266E-13  1.00E-07
  4.000E+00 3.65640E-16  9.961E-06  1.498E-08  1.188E-08  1.045E-14  1.298E-13  1.00E-07
  4.100E+00 3.64974E-16  1.022E-05  1.496E-08  1.188E-08  1.057E-14  1.330E-13  1.00E-07
  4.200E+00 3.64292E-16  1.048E-05  1.494E-08  1.187E-08  1.068E-14  1.363E-13  1.00E-07
  4.300E+00 3.63596E-16  1.074E-05  1.492E-08  1.187E-08  1.078E-14  1.395E-13  1.00E-07
  4.400E+00 3.62886E-16  1.101E-05  1.490E-08  1.187E-08  1.086E-14  1.427E-13  1.00E-07
  4.500E+00 3.62160E-16  1.127E-05  1.488E-08  1.186E-08  1.094E-14  1.459E-13  1.00E-07
  4.600E+00 3.61421E-16  1.154E-05  1.486E-08  1.186E-08  1.100E-14  1.491E-13  1.00E-07
  4.700E+00 3.60667E-16  1.180E-05  1.484E-08  1.185E-08  1.105E-14  1.522E-13  1.00E-07
  4.800E+00 3.59899E-16  1.207E-05  1.482E-08  1.185E-08  1.109E-14  1.554E-13  1.00E-07
  4.900E+00 3.59117E-16  1.234E-05  1.480E-08  1.184E-08  1.112E-14  1.586E-13  1.00E-07
  5.000E+00 3.58321E-16  1.261E-05  1.477E-08  1.184E-08  1.114E-14  1.618E-13  1.00E-07
  5.100E+00 3.57511E-16  1.287E-05  1.475E-08  1.183E-08  1.114E-14  1.650E-13  1.00E-07
  5.200E+00 3.56688E-16  1.315E-05  1.473E-08  1.183E-08  1.114E-14  1.682E-13  1.00E-07
  5.300E+00 3.55851E-16  1.342E-05  1.470E-08  1.182E-08  1.111E-14  1.713E-13  1.00E-07
  5.400E+00 3.55001E-16  1.369E-05  1.468E-08  1.182E-08  1.108E-14  1.745E-13  1.00E-07
  5.500E+00 3.54138E-16  1.397E-05  1.465E-08  1.181E-08  1.103E-14  1.777E-13  1.00E-07
  5.600E+00 3.53262E-16  1.424E-05  1.463E-08  1.180E-08  1.097E-14  1.808E-13  1.00E-07
  5.700E+00 3.52372E-16  1.452E-05  1.460E-08  1.180E-08  1.090E-14  1.840E-13  1.00E-07
  5.800E+00 3.51470E-16  1.479E-05  1.457E-08  1.179E-08  1.081E-14  1.871E-13  1.00E-07
  5.900E+00 3.50555E-16  1.507E-05  1.455E-08  1.179E-08  1.071E-14  1.903E-13  1.00E-07
  6.000E+00 3.49628E-16  1.535E-05  1.452E-08  1.178E-08  1.059E-14  1.934E-13  1.00E-07
  6.100E+00 3.48688E-16  1.564E-05  1.449E-08  1.177E-08  1.046E-14  1.966E-13  1.00E-07
  6.200E+00 3.47737E-16  1.592E-05  1.447E-08  1.177E-08  1.031E-14  1.997E-13  1.00E-07
  6.300E+00 3.46773E-16  1.620E-05  1.444E-08  1.176E-08  1.015E-14  2.029E-13  1.00E-07
  6.400E+00 3.45797E-16  1.649E-05  1.441E-08  1.176E-08  9.979E-15  2.060E-13  1.00E-07
  6.500E+00 3.44809E-16  1.677E-05  1.438E-08  1.175E-08  9.789E-15  2.091E-13  1.00E-07
  6.600E+00 3.43810E-16  1.706E-05  1.435E-08  1.174E-08  9.583E-15  2.122E-13  1.00E-07
  6.700E+00 3.42800E-16  1.735E-05  1.432E-08  1.174E-08  9.362E-15  2.154E-13  1.00E-07
  6.800E+00 3.41778E-16  1.764E-05  1.429E-08  1.173E-08  9.125E-15  2.185E-13  1.00E-07
  6.900E+00 3.40745E-16  1.794E-05  1.426E-08  1.172E-08  8.872E-15  2.216E-13  1.00E-07
  7.000E+00 3.39700E-16  1.823E-05  1.423E-08  1.172E-08  8.603E-15  2.247E-13  1.00E-07
  7.100E+00 3.38646E-16  1.852E-05  1.420E-08  1.171E-08  8.318E-15  2.278E-13  1.00E-07
  7.200E+00 3.37580E-16  1.882E-05  1.417E-08  1.170E-08  8.017E-15  2.309E-13  1.00E-07
  7.300E+00 3.36504E-16  1.912E-05  1.413E-08  1.169E-08  7.699E-15  2.340E-13  1.00E-07
  7.400E+00 3.35417E-16  1.942E-05  1.410E-08  1.169E-08  7.364E-15  2.371E-13  1.00E-07
  7.500E+00 3.34321E-16  1.972E-05  1.407E-08  1.168E-08  7.012E-15  2.401E-13  1.00E-07
  7.600E+00 3.33214E-16  2.002E-05  1.404E-08  1.167E-08  6.643E-15  2.432E-13  1.00E-07
  7.700E+00 3.32097E-16  2.033E-05  1.400E-08  1.166E-08  6.258E-15  2.463E-13  1.00E-07
  7.800E+00 3.30971E-16  2.064E-05  1.397E-08  1.166E-08  5.854E-15  2.494E-13  1.00E-07
  7.900E+00 3.29835E-16  2.094E-05  1.393E-08  1.165E-08  5.434E-15  2.524E-13  1.00E-07
  8.000E+00 3.28690E-16  2.125E-05  1.390E-08  1.164E-08  4.995E-15  2.555E-13  1.00E-07
  8.100E+00 3.27536E-16  2.157E-05  1.386E-08  1.163E-08  4.539E-15  2.585E-13  1.00E-07
  8.200E+00 3.26372E-16  2.188E-05  1.383E-08  1.162E-08  4.065E-15  2.616E-13  1.00E-07
  8.300E+00 3.25200E-16  2.219E-05  1.379E-08  1.162E-08  3.573E-15  2.646E-13  1.00E-07
  8.400E+00 3.24019E-16  2.251E-05  1.376E-08  1.161E-08  3.063E-15  2.677E-13  1.00E-07
  8.500E+00 3.22830E-16  2.283E-05  1.372E-08  1.160E-08  2.534E-15  2.707E-13  1.00E-07
  8.600E+00 3.21632E-16  2.315E-05  1.369E-08  1.159E-08  1.987E-15  2.737E-13  1.00E-07
  8.700E+00 3.20425E-16  2.347E-05  1.365E-08  1.158E-08  1.421E-15  2.767E-13  1.00E-07
  8.800E+00 3.19211E-16  2.380E-05  1.361E-08  1.157E-08  8.367E-16  2.798E-13  1.00E-07
