 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   6,   projectile: electron
 #  Kinetic energy = 9.80000E+01 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  0.000E+00  0.00000E+00  1.52968E-08  1.20022E-08  0.00000E+00  0.00000E+00
  1.000E-04  7.61557E-13  1.52968E-08  1.20022E-08  2.31487E-19  3.19213E-18
  1.250E-04  1.18994E-12  1.52968E-08  1.20022E-08  2.89359E-19  3.99017E-18
  1.500E-04  1.71346E-12  1.52968E-08  1.20022E-08  3.47231E-19  4.78820E-18
  1.750E-04  2.33225E-12  1.52968E-08  1.20022E-08  4.05103E-19  5.58623E-18
  2.000E-04  3.04617E-12  1.52968E-08  1.20022E-08  4.62975E-19  6.38427E-18
  2.250E-04  3.85530E-12  1.52968E-08  1.20022E-08  5.20847E-19  7.18230E-18
  2.500E-04  4.75964E-12  1.52968E-08  1.20022E-08  5.78719E-19  7.98033E-18
  2.750E-04  5.75917E-12  1.52968E-08  1.20022E-08  6.36590E-19  8.77837E-18
  3.000E-04  6.85391E-12  1.52968E-08  1.20022E-08  6.94462E-19  9.57640E-18
  3.250E-04  8.04379E-12  1.52968E-08  1.20022E-08  7.52334E-19  1.03744E-17
  3.500E-04  9.32893E-12  1.52968E-08  1.20022E-08  8.10206E-19  1.11725E-17
  3.750E-04  1.07092E-11  1.52968E-08  1.20022E-08  8.68078E-19  1.19705E-17
  4.000E-04  1.21847E-11  1.52968E-08  1.20022E-08  9.25950E-19  1.27685E-17
  4.250E-04  1.37554E-11  1.52968E-08  1.20022E-08  9.83822E-19  1.35666E-17
  4.500E-04  1.54213E-11  1.52968E-08  1.20022E-08  1.04169E-18  1.43646E-17
  4.750E-04  1.71823E-11  1.52968E-08  1.20022E-08  1.09957E-18  1.51626E-17
  5.000E-04  1.90386E-11  1.52968E-08  1.20022E-08  1.15744E-18  1.59607E-17
  5.250E-04  2.09900E-11  1.52968E-08  1.20022E-08  1.21531E-18  1.67587E-17
  5.500E-04  2.30367E-11  1.52968E-08  1.20022E-08  1.27318E-18  1.75567E-17
  5.750E-04  2.51785E-11  1.52968E-08  1.20022E-08  1.33105E-18  1.83548E-17
  6.000E-04  2.74156E-11  1.52968E-08  1.20022E-08  1.38892E-18  1.91528E-17
  6.250E-04  2.97478E-11  1.52968E-08  1.20022E-08  1.44680E-18  1.99508E-17
  6.500E-04  3.21752E-11  1.52968E-08  1.20022E-08  1.50467E-18  2.07489E-17
  6.750E-04  3.46979E-11  1.52968E-08  1.20022E-08  1.56254E-18  2.15469E-17
  7.000E-04  3.73157E-11  1.52968E-08  1.20022E-08  1.62041E-18  2.23449E-17
  7.250E-04  4.00286E-11  1.52968E-08  1.20022E-08  1.67828E-18  2.31430E-17
  7.500E-04  4.28368E-11  1.52968E-08  1.20022E-08  1.73616E-18  2.39410E-17
  7.750E-04  4.57402E-11  1.52968E-08  1.20022E-08  1.79403E-18  2.47390E-17
  8.000E-04  4.87388E-11  1.52968E-08  1.20022E-08  1.85190E-18  2.55371E-17
  8.250E-04  5.18325E-11  1.52968E-08  1.20022E-08  1.90977E-18  2.63351E-17
  8.500E-04  5.50215E-11  1.52968E-08  1.20022E-08  1.96764E-18  2.71331E-17
  8.750E-04  5.83057E-11  1.52968E-08  1.20022E-08  2.02551E-18  2.79312E-17
  9.000E-04  6.16850E-11  1.52968E-08  1.20022E-08  2.08339E-18  2.87292E-17
  9.250E-04  6.51595E-11  1.52968E-08  1.20022E-08  2.14126E-18  2.95272E-17
  9.500E-04  6.87293E-11  1.52968E-08  1.20022E-08  2.19913E-18  3.03253E-17
  9.750E-04  7.23943E-11  1.52968E-08  1.20022E-08  2.25700E-18  3.11233E-17
  1.000E-03  7.61544E-11  1.52968E-08  1.20022E-08  2.31487E-18  3.19213E-17
  1.250E-03  1.18991E-10  1.52968E-08  1.20022E-08  2.89359E-18  3.99017E-17
  1.500E-03  1.71347E-10  1.52968E-08  1.20022E-08  3.47231E-18  4.78820E-17
  1.750E-03  2.33223E-10  1.52968E-08  1.20022E-08  4.05103E-18  5.58623E-17
  2.000E-03  3.04617E-10  1.52968E-08  1.20022E-08  4.62975E-18  6.38427E-17
  2.250E-03  3.85531E-10  1.52968E-08  1.20022E-08  5.20847E-18  7.18230E-17
  2.500E-03  4.75965E-10  1.52968E-08  1.20022E-08  5.78718E-18  7.98033E-17
  2.750E-03  5.75917E-10  1.52968E-08  1.20022E-08  6.36590E-18  8.77837E-17
  3.000E-03  6.85389E-10  1.52968E-08  1.20022E-08  6.94462E-18  9.57640E-17
  3.250E-03  8.04380E-10  1.52968E-08  1.20022E-08  7.52334E-18  1.03744E-16
  3.500E-03  9.32891E-10  1.52968E-08  1.20022E-08  8.10206E-18  1.11725E-16
  3.750E-03  1.07092E-09  1.52968E-08  1.20022E-08  8.68078E-18  1.19705E-16
  4.000E-03  1.21847E-09  1.52968E-08  1.20022E-08  9.25949E-18  1.27685E-16
  4.250E-03  1.37554E-09  1.52968E-08  1.20022E-08  9.83821E-18  1.35666E-16
  4.500E-03  1.54213E-09  1.52968E-08  1.20022E-08  1.04169E-17  1.43646E-16
  4.750E-03  1.71823E-09  1.52968E-08  1.20022E-08  1.09956E-17  1.51626E-16
  5.000E-03  1.90386E-09  1.52968E-08  1.20022E-08  1.15744E-17  1.59607E-16
  5.250E-03  2.09900E-09  1.52968E-08  1.20022E-08  1.21531E-17  1.67587E-16
  5.500E-03  2.30367E-09  1.52968E-08  1.20022E-08  1.27318E-17  1.75567E-16
  5.750E-03  2.51785E-09  1.52968E-08  1.20022E-08  1.33105E-17  1.83548E-16
  6.000E-03  2.74156E-09  1.52968E-08  1.20022E-08  1.38892E-17  1.91528E-16
  6.250E-03  2.97478E-09  1.52968E-08  1.20022E-08  1.44680E-17  1.99508E-16
  6.500E-03  3.21752E-09  1.52968E-08  1.20022E-08  1.50467E-17  2.07489E-16
  6.750E-03  3.46978E-09  1.52968E-08  1.20022E-08  1.56254E-17  2.15469E-16
  7.000E-03  3.73156E-09  1.52968E-08  1.20022E-08  1.62041E-17  2.23449E-16
  7.250E-03  4.00286E-09  1.52968E-08  1.20022E-08  1.67828E-17  2.31430E-16
  7.500E-03  4.28368E-09  1.52968E-08  1.20022E-08  1.73615E-17  2.39410E-16
  7.750E-03  4.57402E-09  1.52968E-08  1.20022E-08  1.79403E-17  2.47390E-16
