 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 1.80000E+02 eV = 6.61488E+00 a.u.
 #
 # Element:  C,  Z =   6,  atomic weight = 1.20107E+01 g/mol
 #
 # Nuclear model: point charge
 #
 # Number of electrons =  6
 #
 # Electron density: Read from file z_006.den   
 #                   Number of data points =  725
 #                   Volume integral = 6.00000E+00
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 1.99558E-16 cm**2 = 7.12635E+00 a0**2
 # 1st transport cross section = 5.76647E-17 cm**2 = 2.05924E+00 a0**2
 # 2nd transport cross section = 8.44617E-17 cm**2 = 3.01618E+00 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  0.000E+00  0.00000E+00  4.18913E-16  1.49596E+01  0.00000E+00  1.0E-07
  1.000E-04  7.61557E-13  4.18913E-16  1.49596E+01  2.27315E-10  1.0E-07
  1.250E-04  1.18994E-12  4.18913E-16  1.49596E+01  2.84144E-10  1.0E-07
  1.500E-04  1.71346E-12  4.18913E-16  1.49596E+01  3.40972E-10  1.0E-07
  1.750E-04  2.33225E-12  4.18913E-16  1.49596E+01  3.97801E-10  1.0E-07
  2.000E-04  3.04617E-12  4.18913E-16  1.49596E+01  4.54630E-10  1.0E-07
  2.250E-04  3.85530E-12  4.18913E-16  1.49596E+01  5.11458E-10  1.0E-07
  2.500E-04  4.75964E-12  4.18913E-16  1.49596E+01  5.68287E-10  1.0E-07
  2.750E-04  5.75917E-12  4.18913E-16  1.49596E+01  6.25116E-10  1.0E-07
  3.000E-04  6.85391E-12  4.18913E-16  1.49596E+01  6.81945E-10  1.0E-07
  3.250E-04  8.04379E-12  4.18913E-16  1.49596E+01  7.38773E-10  1.0E-07
  3.500E-04  9.32893E-12  4.18913E-16  1.49596E+01  7.95602E-10  1.0E-07
  3.750E-04  1.07092E-11  4.18913E-16  1.49596E+01  8.52431E-10  1.0E-07
  4.000E-04  1.21847E-11  4.18913E-16  1.49596E+01  9.09259E-10  1.0E-07
  4.250E-04  1.37554E-11  4.18913E-16  1.49596E+01  9.66088E-10  1.0E-07
  4.500E-04  1.54213E-11  4.18913E-16  1.49596E+01  1.02292E-09  1.0E-07
  4.750E-04  1.71823E-11  4.18913E-16  1.49596E+01  1.07975E-09  1.0E-07
  5.000E-04  1.90386E-11  4.18913E-16  1.49596E+01  1.13657E-09  1.0E-07
  5.250E-04  2.09900E-11  4.18913E-16  1.49596E+01  1.19340E-09  1.0E-07
  5.500E-04  2.30367E-11  4.18913E-16  1.49596E+01  1.25023E-09  1.0E-07
  5.750E-04  2.51785E-11  4.18913E-16  1.49596E+01  1.30706E-09  1.0E-07
  6.000E-04  2.74156E-11  4.18913E-16  1.49596E+01  1.36389E-09  1.0E-07
  6.250E-04  2.97478E-11  4.18913E-16  1.49596E+01  1.42072E-09  1.0E-07
  6.500E-04  3.21752E-11  4.18913E-16  1.49596E+01  1.47755E-09  1.0E-07
  6.750E-04  3.46979E-11  4.18913E-16  1.49596E+01  1.53438E-09  1.0E-07
  7.000E-04  3.73157E-11  4.18913E-16  1.49596E+01  1.59120E-09  1.0E-07
  7.250E-04  4.00286E-11  4.18913E-16  1.49596E+01  1.64803E-09  1.0E-07
  7.500E-04  4.28368E-11  4.18913E-16  1.49596E+01  1.70486E-09  1.0E-07
  7.750E-04  4.57402E-11  4.18913E-16  1.49596E+01  1.76169E-09  1.0E-07
  8.000E-04  4.87388E-11  4.18913E-16  1.49596E+01  1.81852E-09  1.0E-07
  8.250E-04  5.18325E-11  4.18913E-16  1.49596E+01  1.87535E-09  1.0E-07
  8.500E-04  5.50215E-11  4.18913E-16  1.49596E+01  1.93218E-09  1.0E-07
  8.750E-04  5.83057E-11  4.18913E-16  1.49596E+01  1.98901E-09  1.0E-07
  9.000E-04  6.16850E-11  4.18913E-16  1.49596E+01  2.04583E-09  1.0E-07
  9.250E-04  6.51595E-11  4.18913E-16  1.49596E+01  2.10266E-09  1.0E-07
  9.500E-04  6.87293E-11  4.18913E-16  1.49596E+01  2.15949E-09  1.0E-07
  9.750E-04  7.23943E-11  4.18913E-16  1.49596E+01  2.21632E-09  1.0E-07
  1.000E-03  7.61544E-11  4.18913E-16  1.49596E+01  2.27315E-09  1.0E-07
  1.250E-03  1.18991E-10  4.18913E-16  1.49596E+01  2.84144E-09  1.0E-07
  1.500E-03  1.71347E-10  4.18913E-16  1.49596E+01  3.40972E-09  1.0E-07
  1.750E-03  2.33223E-10  4.18913E-16  1.49596E+01  3.97801E-09  1.0E-07
  2.000E-03  3.04617E-10  4.18913E-16  1.49596E+01  4.54630E-09  1.0E-07
  2.250E-03  3.85531E-10  4.18913E-16  1.49596E+01  5.11458E-09  1.0E-07
  2.500E-03  4.75965E-10  4.18913E-16  1.49596E+01  5.68287E-09  1.0E-07
  2.750E-03  5.75917E-10  4.18913E-16  1.49596E+01  6.25116E-09  1.0E-07
  3.000E-03  6.85389E-10  4.18913E-16  1.49596E+01  6.81945E-09  1.0E-07
  3.250E-03  8.04380E-10  4.18913E-16  1.49596E+01  7.38773E-09  1.0E-07
  3.500E-03  9.32891E-10  4.18913E-16  1.49596E+01  7.95602E-09  1.0E-07
  3.750E-03  1.07092E-09  4.18913E-16  1.49596E+01  8.52431E-09  1.0E-07
  4.000E-03  1.21847E-09  4.18913E-16  1.49596E+01  9.09259E-09  1.0E-07
  4.250E-03  1.37554E-09  4.18913E-16  1.49596E+01  9.66088E-09  1.0E-07
  4.500E-03  1.54213E-09  4.18912E-16  1.49596E+01  1.02292E-08  1.0E-07
  4.750E-03  1.71823E-09  4.18912E-16  1.49596E+01  1.07975E-08  1.0E-07
  5.000E-03  1.90386E-09  4.18912E-16  1.49596E+01  1.13657E-08  1.0E-07
  5.250E-03  2.09900E-09  4.18912E-16  1.49596E+01  1.19340E-08  1.0E-07
  5.500E-03  2.30367E-09  4.18912E-16  1.49596E+01  1.25023E-08  1.0E-07
  5.750E-03  2.51785E-09  4.18912E-16  1.49596E+01  1.30706E-08  1.0E-07
  6.000E-03  2.74156E-09  4.18912E-16  1.49596E+01  1.36389E-08  1.0E-07
  6.250E-03  2.97478E-09  4.18912E-16  1.49596E+01  1.42072E-08  1.0E-07
  6.500E-03  3.21752E-09  4.18912E-16  1.49596E+01  1.47755E-08  1.0E-07
  6.750E-03  3.46978E-09  4.18912E-16  1.49596E+01  1.53438E-08  1.0E-07
  7.000E-03  3.73156E-09  4.18912E-16  1.49596E+01  1.59120E-08  1.0E-07
  7.250E-03  4.00286E-09  4.18912E-16  1.49596E+01  1.64803E-08  1.0E-07
  7.500E-03  4.28368E-09  4.18912E-16  1.49596E+01  1.70486E-08  1.0E-07
  7.750E-03  4.57402E-09  4.18912E-16  1.49596E+01  1.76169E-08  1.0E-07
  8.000E-03  4.87388E-09  4.18912E-16  1.49596E+01  1.81852E-08  1.0E-07
  8.250E-03  5.18326E-09  4.18912E-16  1.49596E+01  1.87535E-08  1.0E-07
  8.500E-03  5.50215E-09  4.18912E-16  1.49596E+01  1.93218E-08  1.0E-07
  8.750E-03  5.83057E-09  4.18912E-16  1.49596E+01  1.98901E-08  1.0E-07
  9.000E-03  6.16850E-09  4.18912E-16  1.49596E+01  2.04583E-08  1.0E-07
  9.250E-03  6.51596E-09  4.18912E-16  1.49596E+01  2.10266E-08  1.0E-07
  9.500E-03  6.87293E-09  4.18912E-16  1.49596E+01  2.15949E-08  1.0E-07
  9.750E-03  7.23942E-09  4.18912E-16  1.49596E+01  2.21632E-08  1.0E-07
  1.000E-02  7.61544E-09  4.18912E-16  1.49596E+01  2.27315E-08  1.0E-07
