

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 1.34000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0      5.80708136E-01      0.00000000E+00
       1      2.67565901E-01      2.67637457E-01
       2      1.37220199E-01      1.37247673E-01
       3      7.29037188E-02      7.29169504E-02
       4      3.93570900E-02      3.93639328E-02
       5      2.14198659E-02      2.14235138E-02
       6      1.17062334E-02      1.17082069E-02
       7      6.41030442E-03      6.41138000E-03
       8      3.51283995E-03      3.51342831E-03
       9      1.92505078E-03      1.92537314E-03
      10      1.05451063E-03      1.05468733E-03
      11      5.77279854E-04      5.77376698E-04
      12      3.15790385E-04      3.15843434E-04
      13      1.72610793E-04      1.72639831E-04
      14      9.42736165E-05      9.42894997E-05
      15      5.14484209E-05      5.14571013E-05
      16      2.80559827E-05      2.80607229E-05
      17      1.52885078E-05      1.52910943E-05
      18      8.32542906E-06      8.32683929E-06
      19      4.53070702E-06      4.53147537E-06
      20      2.46410220E-06      2.46452055E-06
      21      1.33936732E-06      1.33959496E-06
      22      7.27617338E-07      7.27741121E-07
      23      3.95077224E-07      3.95144500E-07
      24      2.14411857E-07      2.14448403E-07
      25      1.16309430E-07      1.16329271E-07
      26      6.30654411E-08      6.30762118E-08
      27      3.41812421E-08      3.41870806E-08
      28      1.85187769E-08      1.85219427E-08
      29      1.00294094E-08      1.00311251E-08
      30      5.42981950E-09      5.43074936E-09
      31      2.93864640E-09      2.93914795E-09
      32      1.58985277E-09      1.59012692E-09
      33      8.59863523E-10      8.60016989E-10
      34      4.64939845E-10      4.65016714E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 3.40827E-17  0.000E+00  5.730E-09  1.118E-09  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 3.40827E-17 -1.321E-11  5.730E-09  1.118E-09  1.403E-18  2.345E-19  1.00E-07
  1.250E-04 3.40827E-17 -1.651E-11  5.730E-09  1.118E-09  1.754E-18  2.931E-19  1.00E-07
  1.500E-04 3.40827E-17 -1.981E-11  5.730E-09  1.118E-09  2.105E-18  3.518E-19  1.00E-07
  1.750E-04 3.40827E-17 -2.312E-11  5.730E-09  1.118E-09  2.455E-18  4.104E-19  1.00E-07
  2.000E-04 3.40827E-17 -2.642E-11  5.730E-09  1.118E-09  2.806E-18  4.690E-19  1.00E-07
  2.250E-04 3.40827E-17 -2.972E-11  5.730E-09  1.118E-09  3.157E-18  5.276E-19  1.00E-07
  2.500E-04 3.40827E-17 -3.302E-11  5.730E-09  1.118E-09  3.508E-18  5.863E-19  1.00E-07
  2.750E-04 3.40827E-17 -3.633E-11  5.730E-09  1.118E-09  3.859E-18  6.449E-19  1.00E-07
  3.000E-04 3.40827E-17 -3.963E-11  5.730E-09  1.118E-09  4.209E-18  7.035E-19  1.00E-07
  3.250E-04 3.40827E-17 -4.293E-11  5.730E-09  1.118E-09  4.560E-18  7.621E-19  1.00E-07
  3.500E-04 3.40827E-17 -4.623E-11  5.730E-09  1.118E-09  4.911E-18  8.208E-19  1.00E-07
  3.750E-04 3.40827E-17 -4.953E-11  5.730E-09  1.118E-09  5.262E-18  8.794E-19  1.00E-07
  4.000E-04 3.40827E-17 -5.284E-11  5.730E-09  1.118E-09  5.612E-18  9.380E-19  1.00E-07
  4.250E-04 3.40827E-17 -5.614E-11  5.730E-09  1.118E-09  5.963E-18  9.966E-19  1.00E-07
