

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 1.94000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0      5.20826007E-01      0.00000000E+00
       1      2.59515052E-01      2.59600762E-01
       2      1.45460772E-01      1.45496459E-01
       3      8.47672747E-02      8.47859710E-02
       4      5.02799464E-02      5.02905021E-02
       5      3.01013106E-02      3.01074704E-02
       6      1.81137962E-02      1.81174517E-02
       7      1.09315104E-02      1.09336997E-02
       8      6.60717005E-03      6.60848801E-03
       9      3.99631241E-03      3.99710807E-03
      10      2.41763479E-03      2.41811585E-03
      11      1.46241783E-03      1.46270887E-03
      12      8.84335348E-04      8.84511452E-04
      13      5.34535529E-04      5.34642071E-04
      14      3.22939875E-04      3.23004310E-04
      15      1.95001515E-04      1.95040466E-04
      16      1.17684814E-04      1.17708348E-04
      17      7.09855173E-05      7.09997291E-05
      18      4.27947396E-05      4.28033170E-05
      19      2.57862955E-05      2.57914694E-05
      20      1.55300669E-05      1.55331862E-05
      21      9.34871692E-06      9.35059655E-06
      22      5.62514508E-06      5.62627714E-06
      23      3.38319621E-06      3.38387770E-06
      24      2.03395289E-06      2.03436295E-06
      25      1.22231465E-06      1.22256128E-06
      26      7.34279605E-07      7.34427882E-07
      27      4.40944294E-07      4.41033403E-07
      28      2.64701718E-07      2.64755252E-07
      29      1.58850098E-07      1.58882247E-07
      30      9.52976567E-08      9.53169515E-08
      31      5.71540182E-08      5.71656028E-08
      32      3.42678005E-08      3.42747504E-08
      33      2.05403100E-08      2.05444752E-08
      34      1.23087514E-08      1.23112538E-08
      35      7.37409123E-09      7.37559207E-09
      36      4.41667510E-09      4.41757395E-09
      37      2.64476209E-09      2.64530271E-09
      38      1.58335697E-09      1.58367436E-09
      39      9.47705491E-10      9.47895929E-10
      40      5.67079285E-10      5.67192990E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 3.22373E-17  0.000E+00  5.606E-09  8.975E-10  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 3.22373E-17 -1.182E-11  5.606E-09  8.975E-10  1.948E-18  2.778E-19  1.00E-07
  1.250E-04 3.22373E-17 -1.477E-11  5.606E-09  8.975E-10  2.434E-18  3.472E-19  1.00E-07
  1.500E-04 3.22373E-17 -1.773E-11  5.606E-09  8.975E-10  2.921E-18  4.167E-19  1.00E-07
  1.750E-04 3.22373E-17 -2.068E-11  5.606E-09  8.975E-10  3.408E-18  4.861E-19  1.00E-07
  2.000E-04 3.22373E-17 -2.363E-11  5.606E-09  8.975E-10  3.895E-18  5.556E-19  1.00E-07
  2.250E-04 3.22373E-17 -2.659E-11  5.606E-09  8.975E-10  4.382E-18  6.250E-19  1.00E-07
  2.500E-04 3.22373E-17 -2.954E-11  5.606E-09  8.975E-10  4.869E-18  6.945E-19  1.00E-07
  2.750E-04 3.22373E-17 -3.250E-11  5.606E-09  8.975E-10  5.356E-18  7.639E-19  1.00E-07
  3.000E-04 3.22373E-17 -3.545E-11  5.606E-09  8.975E-10  5.843E-18  8.333E-19  1.00E-07
  3.250E-04 3.22373E-17 -3.841E-11  5.606E-09  8.975E-10  6.330E-18  9.028E-19  1.00E-07
  3.500E-04 3.22373E-17 -4.136E-11  5.606E-09  8.975E-10  6.816E-18  9.722E-19  1.00E-07
  3.750E-04 3.22373E-17 -4.431E-11  5.606E-09  8.975E-10  7.303E-18  1.042E-18  1.00E-07
  4.000E-04 3.22373E-17 -4.727E-11  5.606E-09  8.975E-10  7.790E-18  1.111E-18  1.00E-07
  4.250E-04 3.22373E-17 -5.022E-11  5.606E-09  8.975E-10  8.277E-18  1.181E-18  1.00E-07
  4.500E-04 3.22373E-17 -5.318E-11  5.606E-09  8.975E-10  8.764E-18  1.250E-18  1.00E-07
  4.750E-04 3.22373E-17 -5.613E-11  5.606E-09  8.975E-10  9.251E-18  1.319E-18  1.00E-07
