

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 1.00000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0      4.09796231E-01      0.00000000E+00
       1     -1.31039748E+00     -1.30844942E+00
       2      6.60611368E-01      6.60876028E-01
       3      2.31612591E-01      2.31673429E-01
       4      8.78397977E-02      8.78592930E-02
       5      3.51027195E-02      3.51099105E-02
       6      1.44915840E-02      1.44944197E-02
       7      6.11439111E-03      6.11555209E-03
       8      2.62033950E-03      2.62082641E-03
       9      1.13608693E-03      1.13629463E-03
      10      4.96967434E-04      4.97057158E-04
      11      2.18896490E-04      2.18935624E-04
      12      9.69367386E-05      9.69539360E-05
      13      4.31094424E-05      4.31170441E-05
      14      1.92353252E-05      1.92387008E-05
      15      8.60528039E-06      8.60678484E-06
      16      3.85772290E-06      3.85839532E-06
      17      1.73225422E-06      1.73255544E-06
      18      7.78863449E-07      7.78998623E-07
      19      3.50562864E-07      3.50623612E-07
      20      1.57919422E-07      1.57946756E-07
      21      7.11867713E-08      7.11990794E-08
      22      3.21071155E-08      3.21126619E-08
      23      1.44875677E-08      1.44900706E-08
      24      6.53950578E-09      6.54063097E-09
      25      2.95273878E-09      2.95324173E-09
      26      1.33355177E-09      1.33378267E-09
      27      6.02381959E-10      6.02484831E-10
      28      2.72114806E-10      2.72159490E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 2.07660E-16  0.000E+00  1.004E-08  1.034E-08  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 2.07660E-16  2.512E-10  1.004E-08  1.034E-08 -2.510E-18  1.313E-20  1.00E-07
  1.250E-04 2.07660E-16  3.140E-10  1.004E-08  1.034E-08 -3.137E-18  1.641E-20  1.00E-07
  1.500E-04 2.07660E-16  3.768E-10  1.004E-08  1.034E-08 -3.765E-18  1.970E-20  1.00E-07
  1.750E-04 2.07660E-16  4.396E-10  1.004E-08  1.034E-08 -4.392E-18  2.298E-20  1.00E-07
  2.000E-04 2.07660E-16  5.024E-10  1.004E-08  1.034E-08 -5.019E-18  2.626E-20  1.00E-07
  2.250E-04 2.07660E-16  5.652E-10  1.004E-08  1.034E-08 -5.647E-18  2.955E-20  1.00E-07
  2.500E-04 2.07660E-16  6.279E-10  1.004E-08  1.034E-08 -6.274E-18  3.283E-20  1.00E-07
  2.750E-04 2.07660E-16  6.907E-10  1.004E-08  1.034E-08 -6.902E-18  3.611E-20  1.00E-07
  3.000E-04 2.07660E-16  7.535E-10  1.004E-08  1.034E-08 -7.529E-18  3.939E-20  1.00E-07
  3.250E-04 2.07660E-16  8.163E-10  1.004E-08  1.034E-08 -8.157E-18  4.268E-20  1.00E-07
  3.500E-04 2.07660E-16  8.791E-10  1.004E-08  1.034E-08 -8.784E-18  4.596E-20  1.00E-07
