

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 1.44000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0      1.59041770E-01      0.00000000E+00
       1     -1.41312859E+00     -1.41115274E+00
       2      7.34180669E-01      7.34518419E-01
       3      3.05995657E-01      3.06092809E-01
       4      1.33431209E-01      1.33467180E-01
       5      6.05580064E-02      6.05730102E-02
       6      2.82745206E-02      2.82811828E-02
       7      1.34712281E-02      1.34742980E-02
       8      6.51534466E-03      6.51679408E-03
       9      3.18763501E-03      3.18833126E-03
      10      1.57372706E-03      1.57406588E-03
      11      7.82573666E-04      7.82740220E-04
      12      3.91421642E-04      3.91504173E-04
      13      1.96701143E-04      1.96742304E-04
      14      9.92263561E-05      9.92469922E-05
      15      5.02106886E-05      5.02210784E-05
      16      2.54720995E-05      2.54773486E-05
      17      1.29488432E-05      1.29515026E-05
      18      6.59373671E-06      6.59508717E-06
      19      3.36228423E-06      3.36297130E-06
      20      1.71645454E-06      1.71680463E-06
      21      8.77078212E-07      8.77256828E-07
      22      4.48519940E-07      4.48611161E-07
      23      2.29511826E-07      2.29558456E-07
      24      1.17506365E-07      1.17530216E-07
      25      6.01882957E-08      6.02005060E-08
      26      3.08407397E-08      3.08469913E-08
      27      1.58079032E-08      1.58111041E-08
      28      8.10474117E-09      8.10638745E-09
      29      4.15621385E-09      4.15705373E-09
      30      2.13172175E-09      2.13215633E-09
      31      1.09354653E-09      1.09376696E-09
      32      5.61060373E-10      5.61173908E-10
      33      2.87879311E-10      2.87937532E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 2.20858E-16  0.000E+00  1.114E-08  9.832E-09  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 2.20858E-16  3.404E-10  1.114E-08  9.832E-09 -1.057E-18  2.440E-18  1.00E-07
  1.250E-04 2.20858E-16  4.255E-10  1.114E-08  9.832E-09 -1.322E-18  3.050E-18  1.00E-07
  1.500E-04 2.20858E-16  5.106E-10  1.114E-08  9.832E-09 -1.586E-18  3.661E-18  1.00E-07
  1.750E-04 2.20858E-16  5.957E-10  1.114E-08  9.832E-09 -1.850E-18  4.271E-18  1.00E-07
  2.000E-04 2.20858E-16  6.808E-10  1.114E-08  9.832E-09 -2.115E-18  4.881E-18  1.00E-07
  2.250E-04 2.20858E-16  7.659E-10  1.114E-08  9.832E-09 -2.379E-18  5.491E-18  1.00E-07
  2.500E-04 2.20858E-16  8.510E-10  1.114E-08  9.832E-09 -2.643E-18  6.101E-18  1.00E-07
  2.750E-04 2.20858E-16  9.362E-10  1.114E-08  9.832E-09 -2.908E-18  6.711E-18  1.00E-07
  3.000E-04 2.20858E-16  1.021E-09  1.114E-08  9.832E-09 -3.172E-18  7.321E-18  1.00E-07
  3.250E-04 2.20858E-16  1.106E-09  1.114E-08  9.832E-09 -3.436E-18  7.931E-18  1.00E-07
  3.500E-04 2.20858E-16  1.191E-09  1.114E-08  9.832E-09 -3.701E-18  8.541E-18  1.00E-07
  3.750E-04 2.20858E-16  1.277E-09  1.114E-08  9.832E-09 -3.965E-18  9.151E-18  1.00E-07
  4.000E-04 2.20858E-16  1.362E-09  1.114E-08  9.832E-09 -4.229E-18  9.761E-18  1.00E-07
