 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 6.40000E+01 eV = 2.35196E+00 a.u.
 #
 #  ***  WARNING: Energy is too low.
 #                The reliability of the results is questionable.
 #
 # Element:  O,  Z =   8,  atomic weight = 1.59994E+01 g/mol
 #
 # Nuclear model: point charge
 #
 # Number of electrons =  8
 #
 # Electron density: Read from file z_008.den   
 #                   Number of data points =  681
 #                   Volume integral = 8.00000E+00
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 3.37073E-16 cm**2 = 1.20371E+01 a0**2
 # 1st transport cross section = 2.49536E-16 cm**2 = 8.91110E+00 a0**2
 # 2nd transport cross section = 1.77689E-16 cm**2 = 6.34539E+00 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  0.000E+00  0.00000E+00  1.89637E-16  6.77205E+00  0.00000E+00  1.0E-07
  1.000E-04  7.61557E-13  1.89637E-16  6.77205E+00  8.39507E-11  1.0E-07
  1.250E-04  1.18994E-12  1.89637E-16  6.77205E+00  1.04938E-10  1.0E-07
  1.500E-04  1.71346E-12  1.89637E-16  6.77205E+00  1.25926E-10  1.0E-07
  1.750E-04  2.33225E-12  1.89637E-16  6.77205E+00  1.46914E-10  1.0E-07
  2.000E-04  3.04617E-12  1.89637E-16  6.77205E+00  1.67901E-10  1.0E-07
  2.250E-04  3.85530E-12  1.89637E-16  6.77205E+00  1.88889E-10  1.0E-07
  2.500E-04  4.75964E-12  1.89637E-16  6.77205E+00  2.09877E-10  1.0E-07
  2.750E-04  5.75917E-12  1.89637E-16  6.77205E+00  2.30865E-10  1.0E-07
  3.000E-04  6.85391E-12  1.89637E-16  6.77205E+00  2.51852E-10  1.0E-07
  3.250E-04  8.04379E-12  1.89637E-16  6.77205E+00  2.72840E-10  1.0E-07
  3.500E-04  9.32893E-12  1.89637E-16  6.77205E+00  2.93828E-10  1.0E-07
  3.750E-04  1.07092E-11  1.89637E-16  6.77205E+00  3.14815E-10  1.0E-07
  4.000E-04  1.21847E-11  1.89637E-16  6.77205E+00  3.35803E-10  1.0E-07
  4.250E-04  1.37554E-11  1.89637E-16  6.77205E+00  3.56791E-10  1.0E-07
  4.500E-04  1.54213E-11  1.89637E-16  6.77205E+00  3.77778E-10  1.0E-07
  4.750E-04  1.71823E-11  1.89637E-16  6.77205E+00  3.98766E-10  1.0E-07
  5.000E-04  1.90386E-11  1.89637E-16  6.77205E+00  4.19754E-10  1.0E-07
  5.250E-04  2.09900E-11  1.89637E-16  6.77205E+00  4.40741E-10  1.0E-07
  5.500E-04  2.30367E-11  1.89637E-16  6.77205E+00  4.61729E-10  1.0E-07
  5.750E-04  2.51785E-11  1.89637E-16  6.77205E+00  4.82717E-10  1.0E-07
  6.000E-04  2.74156E-11  1.89637E-16  6.77205E+00  5.03704E-10  1.0E-07
  6.250E-04  2.97478E-11  1.89637E-16  6.77205E+00  5.24692E-10  1.0E-07
  6.500E-04  3.21752E-11  1.89637E-16  6.77205E+00  5.45680E-10  1.0E-07
  6.750E-04  3.46979E-11  1.89637E-16  6.77205E+00  5.66667E-10  1.0E-07
  7.000E-04  3.73157E-11  1.89637E-16  6.77205E+00  5.87655E-10  1.0E-07
  7.250E-04  4.00286E-11  1.89637E-16  6.77205E+00  6.08643E-10  1.0E-07
  7.500E-04  4.28368E-11  1.89637E-16  6.77205E+00  6.29631E-10  1.0E-07
  7.750E-04  4.57402E-11  1.89637E-16  6.77205E+00  6.50618E-10  1.0E-07
  8.000E-04  4.87388E-11  1.89637E-16  6.77205E+00  6.71606E-10  1.0E-07
  8.250E-04  5.18325E-11  1.89637E-16  6.77205E+00  6.92594E-10  1.0E-07
  8.500E-04  5.50215E-11  1.89637E-16  6.77205E+00  7.13581E-10  1.0E-07
  8.750E-04  5.83057E-11  1.89637E-16  6.77205E+00  7.34569E-10  1.0E-07
  9.000E-04  6.16850E-11  1.89637E-16  6.77205E+00  7.55557E-10  1.0E-07
  9.250E-04  6.51595E-11  1.89637E-16  6.77205E+00  7.76544E-10  1.0E-07
  9.500E-04  6.87293E-11  1.89637E-16  6.77205E+00  7.97532E-10  1.0E-07
  9.750E-04  7.23943E-11  1.89637E-16  6.77205E+00  8.18520E-10  1.0E-07
  1.000E-03  7.61544E-11  1.89637E-16  6.77205E+00  8.39507E-10  1.0E-07
  1.250E-03  1.18991E-10  1.89637E-16  6.77205E+00  1.04938E-09  1.0E-07
  1.500E-03  1.71347E-10  1.89637E-16  6.77205E+00  1.25926E-09  1.0E-07
  1.750E-03  2.33223E-10  1.89637E-16  6.77205E+00  1.46914E-09  1.0E-07
  2.000E-03  3.04617E-10  1.89637E-16  6.77205E+00  1.67901E-09  1.0E-07
  2.250E-03  3.85531E-10  1.89637E-16  6.77205E+00  1.88889E-09  1.0E-07
  2.500E-03  4.75965E-10  1.89637E-16  6.77205E+00  2.09877E-09  1.0E-07
  2.750E-03  5.75917E-10  1.89637E-16  6.77205E+00  2.30865E-09  1.0E-07
  3.000E-03  6.85389E-10  1.89637E-16  6.77205E+00  2.51852E-09  1.0E-07
  3.250E-03  8.04380E-10  1.89637E-16  6.77205E+00  2.72840E-09  1.0E-07
  3.500E-03  9.32891E-10  1.89637E-16  6.77205E+00  2.93828E-09  1.0E-07
  3.750E-03  1.07092E-09  1.89637E-16  6.77205E+00  3.14815E-09  1.0E-07
  4.000E-03  1.21847E-09  1.89637E-16  6.77205E+00  3.35803E-09  1.0E-07
  4.250E-03  1.37554E-09  1.89637E-16  6.77205E+00  3.56791E-09  1.0E-07
  4.500E-03  1.54213E-09  1.89637E-16  6.77205E+00  3.77778E-09  1.0E-07
  4.750E-03  1.71823E-09  1.89637E-16  6.77205E+00  3.98766E-09  1.0E-07
  5.000E-03  1.90386E-09  1.89637E-16  6.77205E+00  4.19754E-09  1.0E-07
  5.250E-03  2.09900E-09  1.89637E-16  6.77205E+00  4.40741E-09  1.0E-07
  5.500E-03  2.30367E-09  1.89637E-16  6.77205E+00  4.61729E-09  1.0E-07
  5.750E-03  2.51785E-09  1.89637E-16  6.77205E+00  4.82717E-09  1.0E-07
  6.000E-03  2.74156E-09  1.89637E-16  6.77205E+00  5.03705E-09  1.0E-07
  6.250E-03  2.97478E-09  1.89637E-16  6.77205E+00  5.24692E-09  1.0E-07
  6.500E-03  3.21752E-09  1.89637E-16  6.77205E+00  5.45680E-09  1.0E-07
  6.750E-03  3.46978E-09  1.89637E-16  6.77205E+00  5.66668E-09  1.0E-07
  7.000E-03  3.73156E-09  1.89637E-16  6.77205E+00  5.87655E-09  1.0E-07
  7.250E-03  4.00286E-09  1.89637E-16  6.77205E+00  6.08643E-09  1.0E-07
  7.500E-03  4.28368E-09  1.89637E-16  6.77205E+00  6.29631E-09  1.0E-07
  7.750E-03  4.57402E-09  1.89637E-16  6.77205E+00  6.50618E-09  1.0E-07
  8.000E-03  4.87388E-09  1.89637E-16  6.77205E+00  6.71606E-09  1.0E-07
  8.250E-03  5.18326E-09  1.89637E-16  6.77205E+00  6.92594E-09  1.0E-07
  8.500E-03  5.50215E-09  1.89637E-16  6.77205E+00  7.13581E-09  1.0E-07
