 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 9.40000E+01 eV = 3.45444E+00 a.u.
 #
 #  ***  WARNING: Energy is too low.
 #                The reliability of the results is questionable.
 #
 # Element:  O,  Z =   8,  atomic weight = 1.59994E+01 g/mol
 #
 # Nuclear model: point charge
 #
 # Number of electrons =  8
 #
 # Electron density: Read from file z_008.den   
 #                   Number of data points =  681
 #                   Volume integral = 8.00000E+00
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 2.63829E-16 cm**2 = 9.42150E+00 a0**2
 # 1st transport cross section = 1.68908E-16 cm**2 = 6.03181E+00 a0**2
 # 2nd transport cross section = 1.37845E-16 cm**2 = 4.92254E+00 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  0.000E+00  0.00000E+00  2.05402E-16  7.33505E+00  0.00000E+00  1.0E-07
  1.000E-04  7.61557E-13  2.05402E-16  7.33505E+00  2.31293E-10  1.0E-07
  1.250E-04  1.18994E-12  2.05402E-16  7.33505E+00  2.89116E-10  1.0E-07
  1.500E-04  1.71346E-12  2.05402E-16  7.33505E+00  3.46940E-10  1.0E-07
  1.750E-04  2.33225E-12  2.05402E-16  7.33505E+00  4.04763E-10  1.0E-07
  2.000E-04  3.04617E-12  2.05402E-16  7.33505E+00  4.62586E-10  1.0E-07
  2.250E-04  3.85530E-12  2.05402E-16  7.33505E+00  5.20410E-10  1.0E-07
  2.500E-04  4.75964E-12  2.05402E-16  7.33505E+00  5.78233E-10  1.0E-07
  2.750E-04  5.75917E-12  2.05402E-16  7.33505E+00  6.36056E-10  1.0E-07
  3.000E-04  6.85391E-12  2.05402E-16  7.33505E+00  6.93880E-10  1.0E-07
  3.250E-04  8.04379E-12  2.05402E-16  7.33505E+00  7.51703E-10  1.0E-07
  3.500E-04  9.32893E-12  2.05402E-16  7.33505E+00  8.09526E-10  1.0E-07
  3.750E-04  1.07092E-11  2.05402E-16  7.33505E+00  8.67349E-10  1.0E-07
  4.000E-04  1.21847E-11  2.05402E-16  7.33505E+00  9.25173E-10  1.0E-07
  4.250E-04  1.37554E-11  2.05402E-16  7.33505E+00  9.82996E-10  1.0E-07
  4.500E-04  1.54213E-11  2.05402E-16  7.33505E+00  1.04082E-09  1.0E-07
  4.750E-04  1.71823E-11  2.05402E-16  7.33505E+00  1.09864E-09  1.0E-07
