  6.000E-04 4.31398E-16  1.316E-09  1.784E-08  1.063E-08  3.288E-17  3.551E-17  1.00E-07
  6.250E-04 4.31398E-16  1.371E-09  1.784E-08  1.063E-08  3.425E-17  3.699E-17  1.00E-07
  6.500E-04 4.31398E-16  1.426E-09  1.784E-08  1.063E-08  3.562E-17  3.847E-17  1.00E-07
  6.750E-04 4.31398E-16  1.481E-09  1.784E-08  1.063E-08  3.699E-17  3.995E-17  1.00E-07
  7.000E-04 4.31398E-16  1.536E-09  1.784E-08  1.063E-08  3.836E-17  4.143E-17  1.00E-07
  7.250E-04 4.31398E-16  1.590E-09  1.784E-08  1.063E-08  3.973E-17  4.291E-17  1.00E-07
  7.500E-04 4.31398E-16  1.645E-09  1.784E-08  1.063E-08  4.110E-17  4.439E-17  1.00E-07
  7.750E-04 4.31398E-16  1.700E-09  1.784E-08  1.063E-08  4.247E-17  4.587E-17  1.00E-07
  8.000E-04 4.31398E-16  1.755E-09  1.784E-08  1.063E-08  4.384E-17  4.735E-17  1.00E-07
  8.250E-04 4.31398E-16  1.810E-09  1.784E-08  1.063E-08  4.521E-17  4.883E-17  1.00E-07
  8.500E-04 4.31398E-16  1.865E-09  1.784E-08  1.063E-08  4.658E-17  5.031E-17  1.00E-07
  8.750E-04 4.31398E-16  1.919E-09  1.784E-08  1.063E-08  4.795E-17  5.179E-17  1.00E-07
  9.000E-04 4.31398E-16  1.974E-09  1.784E-08  1.063E-08  4.931E-17  5.327E-17  1.00E-07
  9.250E-04 4.31398E-16  2.029E-09  1.784E-08  1.063E-08  5.068E-17  5.475E-17  1.00E-07
  9.500E-04 4.31398E-16  2.084E-09  1.784E-08  1.063E-08  5.205E-17  5.622E-17  1.00E-07
  9.750E-04 4.31398E-16  2.139E-09  1.784E-08  1.063E-08  5.342E-17  5.770E-17  1.00E-07
  1.000E-03 4.31398E-16  2.194E-09  1.784E-08  1.063E-08  5.479E-17  5.918E-17  1.00E-07
  1.250E-03 4.31398E-16  2.742E-09  1.784E-08  1.063E-08  6.849E-17  7.398E-17  1.00E-07
  1.500E-03 4.31398E-16  3.290E-09  1.784E-08  1.063E-08  8.219E-17  8.878E-17  1.00E-07
  1.750E-03 4.31398E-16  3.839E-09  1.784E-08  1.063E-08  9.589E-17  1.036E-16  1.00E-07
  2.000E-03 4.31398E-16  4.387E-09  1.784E-08  1.063E-08  1.096E-16  1.184E-16  1.00E-07
  2.250E-03 4.31398E-16  4.936E-09  1.784E-08  1.063E-08  1.233E-16  1.332E-16  1.00E-07
  2.500E-03 4.31398E-16  5.484E-09  1.784E-08  1.063E-08  1.370E-16  1.480E-16  1.00E-07
  2.750E-03 4.31398E-16  6.033E-09  1.784E-08  1.063E-08  1.507E-16  1.628E-16  1.00E-07
  3.000E-03 4.31398E-16  6.581E-09  1.784E-08  1.063E-08  1.644E-16  1.776E-16  1.00E-07
  3.250E-03 4.31398E-16  7.129E-09  1.784E-08  1.063E-08  1.781E-16  1.923E-16  1.00E-07
  3.500E-03 4.31398E-16  7.678E-09  1.784E-08  1.063E-08  1.918E-16  2.071E-16  1.00E-07
  3.750E-03 4.31398E-16  8.226E-09  1.784E-08  1.063E-08  2.055E-16  2.219E-16  1.00E-07
  4.000E-03 4.31398E-16  8.775E-09  1.784E-08  1.063E-08  2.192E-16  2.367E-16  1.00E-07
  4.250E-03 4.31398E-16  9.323E-09  1.784E-08  1.063E-08  2.329E-16  2.515E-16  1.00E-07
  4.500E-03 4.31398E-16  9.871E-09  1.784E-08  1.063E-08  2.466E-16  2.663E-16  1.00E-07
  4.750E-03 4.31398E-16  1.042E-08  1.784E-08  1.063E-08  2.603E-16  2.811E-16  1.00E-07
  5.000E-03 4.31398E-16  1.097E-08  1.784E-08  1.063E-08  2.740E-16  2.959E-16  1.00E-07
  5.250E-03 4.31398E-16  1.152E-08  1.784E-08  1.063E-08  2.877E-16  3.107E-16  1.00E-07
  5.500E-03 4.31398E-16  1.207E-08  1.784E-08  1.063E-08  3.014E-16  3.255E-16  1.00E-07
  5.750E-03 4.31398E-16  1.261E-08  1.784E-08  1.063E-08  3.151E-16  3.403E-16  1.00E-07
  6.000E-03 4.31398E-16  1.316E-08  1.784E-08  1.063E-08  3.288E-16  3.551E-16  1.00E-07
  6.250E-03 4.31398E-16  1.371E-08  1.784E-08  1.063E-08  3.425E-16  3.699E-16  1.00E-07
  6.500E-03 4.31398E-16  1.426E-08  1.784E-08  1.063E-08  3.562E-16  3.847E-16  1.00E-07
  6.750E-03 4.31398E-16  1.481E-08  1.784E-08  1.063E-08  3.699E-16  3.995E-16  1.00E-07
  7.000E-03 4.31398E-16  1.536E-08  1.784E-08  1.063E-08  3.836E-16  4.143E-16  1.00E-07
  7.250E-03 4.31398E-16  1.590E-08  1.784E-08  1.063E-08  3.973E-16  4.291E-16  1.00E-07
  7.500E-03 4.31398E-16  1.645E-08  1.784E-08  1.063E-08  4.110E-16  4.439E-16  1.00E-07
  7.750E-03 4.31398E-16  1.700E-08  1.784E-08  1.063E-08  4.247E-16  4.587E-16  1.00E-07
  8.000E-03 4.31398E-16  1.755E-08  1.784E-08  1.063E-08  4.384E-16  4.735E-16  1.00E-07
  8.250E-03 4.31398E-16  1.810E-08  1.784E-08  1.063E-08  4.521E-16  4.883E-16  1.00E-07
  8.500E-03 4.31398E-16  1.865E-08  1.784E-08  1.063E-08  4.658E-16  5.031E-16  1.00E-07
  8.750E-03 4.31398E-16  1.919E-08  1.784E-08  1.063E-08  4.795E-16  5.179E-16  1.00E-07
  9.000E-03 4.31398E-16  1.974E-08  1.784E-08  1.063E-08  4.931E-16  5.327E-16  1.00E-07
  9.250E-03 4.31398E-16  2.029E-08  1.784E-08  1.063E-08  5.068E-16  5.475E-16  1.00E-07
  9.500E-03 4.31398E-16  2.084E-08  1.784E-08  1.063E-08  5.205E-16  5.622E-16  1.00E-07
  9.750E-03 4.31398E-16  2.139E-08  1.784E-08  1.063E-08  5.342E-16  5.770E-16  1.00E-07
  1.000E-02 4.31398E-16  2.194E-08  1.784E-08  1.063E-08  5.479E-16  5.918E-16  1.00E-07
  1.250E-02 4.31398E-16  2.742E-08  1.784E-08  1.063E-08  6.849E-16  7.398E-16  1.00E-07
  1.500E-02 4.31398E-16  3.290E-08  1.784E-08  1.063E-08  8.219E-16  8.878E-16  1.00E-07
  1.750E-02 4.31398E-16  3.839E-08  1.784E-08  1.063E-08  9.589E-16  1.036E-15  1.00E-07
  2.000E-02 4.31398E-16  4.387E-08  1.784E-08  1.063E-08  1.096E-15  1.184E-15  1.00E-07
  2.250E-02 4.31397E-16  4.936E-08  1.784E-08  1.063E-08  1.233E-15  1.332E-15  1.00E-07
  2.500E-02 4.31397E-16  5.484E-08  1.784E-08  1.063E-08  1.370E-15  1.480E-15  1.00E-07
  2.750E-02 4.31397E-16  6.033E-08  1.784E-08  1.063E-08  1.507E-15  1.628E-15  1.00E-07
  3.000E-02 4.31397E-16  6.581E-08  1.784E-08  1.063E-08  1.644E-15  1.776E-15  1.00E-07
  3.250E-02 4.31396E-16  7.129E-08  1.784E-08  1.063E-08  1.781E-15  1.923E-15  1.00E-07
  3.500E-02 4.31396E-16  7.678E-08  1.784E-08  1.063E-08  1.918E-15  2.071E-15  1.00E-07
  3.750E-02 4.31396E-16  8.226E-08  1.784E-08  1.063E-08  2.055E-15  2.219E-15  1.00E-07
  4.000E-02 4.31395E-16  8.775E-08  1.784E-08  1.063E-08  2.192E-15  2.367E-15  1.00E-07
  4.250E-02 4.31395E-16  9.323E-08  1.784E-08  1.063E-08  2.329E-15  2.515E-15  1.00E-07
  4.500E-02 4.31395E-16  9.871E-08  1.784E-08  1.063E-08  2.466E-15  2.663E-15  1.00E-07
  4.750E-02 4.31394E-16  1.042E-07  1.784E-08  1.063E-08  2.603E-15  2.811E-15  1.00E-07
  5.000E-02 4.31394E-16  1.097E-07  1.784E-08  1.063E-08  2.740E-15  2.959E-15  1.00E-07
  5.250E-02 4.31393E-16  1.152E-07  1.784E-08  1.063E-08  2.877E-15  3.107E-15  1.00E-07
  5.500E-02 4.31393E-16  1.207E-07  1.784E-08  1.063E-08  3.014E-15  3.255E-15  1.00E-07
  5.750E-02 4.31392E-16  1.261E-07  1.784E-08  1.063E-08  3.151E-15  3.403E-15  1.00E-07
  6.000E-02 4.31392E-16  1.316E-07  1.784E-08  1.063E-08  3.288E-15  3.551E-15  1.00E-07
  6.250E-02 4.31391E-16  1.371E-07  1.784E-08  1.063E-08  3.425E-15  3.699E-15  1.00E-07
  6.500E-02 4.31391E-16  1.426E-07  1.784E-08  1.063E-08  3.562E-15  3.847E-15  1.00E-07
  6.750E-02 4.31390E-16  1.481E-07  1.784E-08  1.063E-08  3.699E-15  3.995E-15  1.00E-07
  7.000E-02 4.31389E-16  1.536E-07  1.784E-08  1.063E-08  3.836E-15  4.143E-15  1.00E-07
  7.250E-02 4.31389E-16  1.590E-07  1.784E-08  1.063E-08  3.973E-15  4.291E-15  1.00E-07
  7.500E-02 4.31388E-16  1.645E-07  1.784E-08  1.063E-08  4.110E-15  4.439E-15  1.00E-07
  7.750E-02 4.31387E-16  1.700E-07  1.784E-08  1.063E-08  4.246E-15  4.587E-15  1.00E-07
  8.000E-02 4.31387E-16  1.755E-07  1.784E-08  1.063E-08  4.383E-15  4.735E-15  1.00E-07
  8.250E-02 4.31386E-16  1.810E-07  1.784E-08  1.063E-08  4.520E-15  4.883E-15  1.00E-07
  8.500E-02 4.31385E-16  1.865E-07  1.784E-08  1.063E-08  4.657E-15  5.031E-15  1.00E-07
  8.750E-02 4.31384E-16  1.919E-07  1.784E-08  1.063E-08  4.794E-15  5.179E-15  1.00E-07
  9.000E-02 4.31384E-16  1.974E-07  1.784E-08  1.063E-08  4.931E-15  5.327E-15  1.00E-07
  9.250E-02 4.31383E-16  2.029E-07  1.784E-08  1.063E-08  5.068E-15  5.474E-15  1.00E-07
  9.500E-02 4.31382E-16  2.084E-07  1.784E-08  1.063E-08  5.205E-15  5.622E-15  1.00E-07
  9.750E-02 4.31381E-16  2.139E-07  1.784E-08  1.063E-08  5.342E-15  5.770E-15  1.00E-07
  1.000E-01 4.31380E-16  2.194E-07  1.784E-08  1.063E-08  5.479E-15  5.918E-15  1.00E-07
  1.250E-01 4.31370E-16  2.742E-07  1.784E-08  1.063E-08  6.849E-15  7.398E-15  1.00E-07
  1.500E-01 4.31357E-16  3.291E-07  1.784E-08  1.063E-08  8.219E-15  8.877E-15  1.00E-07
  1.750E-01 4.31342E-16  3.839E-07  1.784E-08  1.063E-08  9.588E-15  1.036E-14  1.00E-07
  2.000E-01 4.31325E-16  4.388E-07  1.784E-08  1.063E-08  1.096E-14  1.184E-14  1.00E-07
  2.250E-01 4.31305E-16  4.936E-07  1.784E-08  1.063E-08  1.233E-14  1.332E-14  1.00E-07
  2.500E-01 4.31284E-16  5.485E-07  1.784E-08  1.063E-08  1.370E-14  1.480E-14  1.00E-07
  2.750E-01 4.31260E-16  6.033E-07  1.784E-08  1.063E-08  1.506E-14  1.628E-14  1.00E-07
  3.000E-01 4.31233E-16  6.582E-07  1.784E-08  1.063E-08  1.643E-14  1.775E-14  1.00E-07
  3.250E-01 4.31204E-16  7.131E-07  1.784E-08  1.063E-08  1.780E-14  1.923E-14  1.00E-07
  3.500E-01 4.31173E-16  7.680E-07  1.784E-08  1.063E-08  1.917E-14  2.071E-14  1.00E-07
  3.750E-01 4.31140E-16  8.229E-07  1.783E-08  1.063E-08  2.054E-14  2.219E-14  1.00E-07
  4.000E-01 4.31105E-16  8.777E-07  1.783E-08  1.063E-08  2.191E-14  2.367E-14  1.00E-07
  4.250E-01 4.31067E-16  9.326E-07  1.783E-08  1.063E-08  2.327E-14  2.515E-14  1.00E-07
  4.500E-01 4.31027E-16  9.875E-07  1.783E-08  1.063E-08  2.464E-14  2.663E-14  1.00E-07
  4.750E-01 4.30984E-16  1.042E-06  1.783E-08  1.063E-08  2.601E-14  2.811E-14  1.00E-07
  5.000E-01 4.30939E-16  1.097E-06  1.783E-08  1.063E-08  2.737E-14  2.959E-14  1.00E-07
  5.250E-01 4.30892E-16  1.152E-06  1.783E-08  1.063E-08  2.874E-14  3.107E-14  1.00E-07
  5.500E-01 4.30843E-16  1.207E-06  1.783E-08  1.063E-08  3.011E-14  3.255E-14  1.00E-07
  5.750E-01 4.30792E-16  1.262E-06  1.783E-08  1.063E-08  3.147E-14  3.403E-14  1.00E-07
  6.000E-01 4.30738E-16  1.317E-06  1.782E-08  1.063E-08  3.284E-14  3.550E-14  1.00E-07
  6.250E-01 4.30682E-16  1.372E-06  1.782E-08  1.063E-08  3.420E-14  3.698E-14  1.00E-07
  6.500E-01 4.30623E-16  1.427E-06  1.782E-08  1.063E-08  3.557E-14  3.846E-14  1.00E-07
  6.750E-01 4.30563E-16  1.482E-06  1.782E-08  1.063E-08  3.693E-14  3.994E-14  1.00E-07
  7.000E-01 4.30500E-16  1.537E-06  1.782E-08  1.063E-08  3.830E-14  4.142E-14  1.00E-07
  7.250E-01 4.30434E-16  1.592E-06  1.782E-08  1.063E-08  3.966E-14  4.290E-14  1.00E-07
  7.500E-01 4.30367E-16  1.647E-06  1.781E-08  1.063E-08  4.102E-14  4.438E-14  1.00E-07
  7.750E-01 4.30297E-16  1.702E-06  1.781E-08  1.063E-08  4.238E-14  4.585E-14  1.00E-07
  8.000E-01 4.30225E-16  1.757E-06  1.781E-08  1.063E-08  4.374E-14  4.733E-14  1.00E-07
  8.250E-01 4.30151E-16  1.812E-06  1.781E-08  1.063E-08  4.511E-14  4.881E-14  1.00E-07
  8.500E-01 4.30074E-16  1.867E-06  1.781E-08  1.063E-08  4.647E-14  5.029E-14  1.00E-07
  8.750E-01 4.29995E-16  1.922E-06  1.780E-08  1.063E-08  4.783E-14  5.177E-14  1.00E-07
  9.000E-01 4.29914E-16  1.978E-06  1.780E-08  1.063E-08  4.919E-14  5.325E-14  1.00E-07
  9.250E-01 4.29830E-16  2.033E-06  1.780E-08  1.063E-08  5.054E-14  5.472E-14  1.00E-07
  9.500E-01 4.29745E-16  2.088E-06  1.780E-08  1.063E-08  5.190E-14  5.620E-14  1.00E-07
  9.750E-01 4.29657E-16  2.143E-06  1.780E-08  1.063E-08  5.326E-14  5.768E-14  1.00E-07
  1.000E+00 4.29567E-16  2.198E-06  1.779E-08  1.063E-08  5.462E-14  5.916E-14  1.00E-07
  1.100E+00 4.29183E-16  2.419E-06  1.778E-08  1.063E-08  6.004E-14  6.506E-14  1.00E-07
  1.200E+00 4.28764E-16  2.640E-06  1.777E-08  1.063E-08  6.545E-14  7.097E-14  1.00E-07
  1.300E+00 4.28309E-16  2.862E-06  1.776E-08  1.062E-08  7.084E-14  7.688E-14  1.00E-07
  1.400E+00 4.27818E-16  3.083E-06  1.775E-08  1.062E-08  7.623E-14  8.278E-14  1.00E-07
  1.500E+00 4.27292E-16  3.306E-06  1.773E-08  1.062E-08  8.159E-14  8.868E-14  1.00E-07
  1.600E+00 4.26730E-16  3.528E-06  1.772E-08  1.062E-08  8.695E-14  9.458E-14  1.00E-07
  1.700E+00 4.26133E-16  3.751E-06  1.770E-08  1.062E-08  9.228E-14  1.005E-13  1.00E-07
  1.800E+00 4.25501E-16  3.975E-06  1.769E-08  1.061E-08  9.760E-14  1.064E-13  1.00E-07
  1.900E+00 4.24835E-16  4.199E-06  1.767E-08  1.061E-08  1.029E-13  1.123E-13  1.00E-07
  2.000E+00 4.24133E-16  4.423E-06  1.765E-08  1.061E-08  1.082E-13  1.181E-13  1.00E-07
  2.100E+00 4.23398E-16  4.648E-06  1.763E-08  1.060E-08  1.134E-13  1.240E-13  1.00E-07
  2.200E+00 4.22629E-16  4.874E-06  1.761E-08  1.060E-08  1.187E-13  1.299E-13  1.00E-07
  2.300E+00 4.21825E-16  5.100E-06  1.759E-08  1.060E-08  1.239E-13  1.358E-13  1.00E-07
  2.400E+00 4.20989E-16  5.327E-06  1.757E-08  1.060E-08  1.291E-13  1.417E-13  1.00E-07
  2.500E+00 4.20119E-16  5.555E-06  1.755E-08  1.059E-08  1.342E-13  1.475E-13  1.00E-07
  2.600E+00 4.19216E-16  5.783E-06  1.752E-08  1.059E-08  1.394E-13  1.534E-13  1.00E-07
  2.700E+00 4.18280E-16  6.012E-06  1.750E-08  1.059E-08  1.445E-13  1.592E-13  1.00E-07
  2.800E+00 4.17312E-16  6.241E-06  1.747E-08  1.058E-08  1.496E-13  1.651E-13  1.00E-07
  2.900E+00 4.16312E-16  6.472E-06  1.745E-08  1.058E-08  1.546E-13  1.709E-13  1.00E-07
  3.000E+00 4.15281E-16  6.703E-06  1.742E-08  1.057E-08  1.596E-13  1.768E-13  1.00E-07
  3.100E+00 4.14217E-16  6.935E-06  1.739E-08  1.057E-08  1.646E-13  1.826E-13  1.00E-07
  3.200E+00 4.13123E-16  7.168E-06  1.736E-08  1.057E-08  1.696E-13  1.885E-13  1.00E-07
  3.300E+00 4.11999E-16  7.401E-06  1.733E-08  1.056E-08  1.745E-13  1.943E-13  1.00E-07
  3.400E+00 4.10843E-16  7.636E-06  1.730E-08  1.056E-08  1.794E-13  2.001E-13  1.00E-07
  3.500E+00 4.09658E-16  7.871E-06  1.727E-08  1.055E-08  1.843E-13  2.059E-13  1.00E-07
  3.600E+00 4.08444E-16  8.108E-06  1.724E-08  1.055E-08  1.891E-13  2.118E-13  1.00E-07
  3.700E+00 4.07200E-16  8.345E-06  1.721E-08  1.054E-08  1.939E-13  2.176E-13  1.00E-07
  3.800E+00 4.05927E-16  8.584E-06  1.717E-08  1.054E-08  1.987E-13  2.234E-13  1.00E-07
  3.900E+00 4.04626E-16  8.823E-06  1.714E-08  1.053E-08  2.034E-13  2.292E-13  1.00E-07
  4.000E+00 4.03297E-16  9.064E-06  1.710E-08  1.053E-08  2.081E-13  2.349E-13  1.00E-07
  4.100E+00 4.01940E-16  9.305E-06  1.707E-08  1.052E-08  2.127E-13  2.407E-13  1.00E-07
  4.200E+00 4.00556E-16  9.548E-06  1.703E-08  1.052E-08  2.173E-13  2.465E-13  1.00E-07
  4.300E+00 3.99146E-16  9.792E-06  1.699E-08  1.051E-08  2.219E-13  2.523E-13  1.00E-07
  4.400E+00 3.97709E-16  1.004E-05  1.695E-08  1.050E-08  2.264E-13  2.580E-13  1.00E-07
  4.500E+00 3.96246E-16  1.028E-05  1.691E-08  1.050E-08  2.309E-13  2.638E-13  1.00E-07
  4.600E+00 3.94758E-16  1.053E-05  1.687E-08  1.049E-08  2.353E-13  2.695E-13  1.00E-07
  4.700E+00 3.93244E-16  1.078E-05  1.683E-08  1.049E-08  2.397E-13  2.753E-13  1.00E-07
  4.800E+00 3.91707E-16  1.103E-05  1.679E-08  1.048E-08  2.441E-13  2.810E-13  1.00E-07
  4.900E+00 3.90145E-16  1.128E-05  1.675E-08  1.047E-08  2.484E-13  2.867E-13  1.00E-07
  5.000E+00 3.88559E-16  1.153E-05  1.670E-08  1.047E-08  2.526E-13  2.924E-13  1.00E-07
  5.100E+00 3.86950E-16  1.179E-05  1.666E-08  1.046E-08  2.568E-13  2.981E-13  1.00E-07
  5.200E+00 3.85319E-16  1.204E-05  1.661E-08  1.045E-08  2.610E-13  3.038E-13  1.00E-07
  5.300E+00 3.83666E-16  1.230E-05  1.657E-08  1.045E-08  2.651E-13  3.095E-13  1.00E-07
  5.400E+00 3.81990E-16  1.256E-05  1.652E-08  1.044E-08  2.692E-13  3.152E-13  1.00E-07
  5.500E+00 3.80294E-16  1.282E-05  1.648E-08  1.043E-08  2.732E-13  3.209E-13  1.00E-07
  5.600E+00 3.78576E-16  1.308E-05  1.643E-08  1.042E-08  2.772E-13  3.265E-13  1.00E-07
  5.700E+00 3.76839E-16  1.334E-05  1.638E-08  1.042E-08  2.811E-13  3.322E-13  1.00E-07
  5.800E+00 3.75081E-16  1.361E-05  1.633E-08  1.041E-08  2.849E-13  3.378E-13  1.00E-07
  5.900E+00 3.73304E-16  1.387E-05  1.628E-08  1.040E-08  2.888E-13  3.435E-13  1.00E-07
  6.000E+00 3.71509E-16  1.414E-05  1.623E-08  1.039E-08  2.925E-13  3.491E-13  1.00E-07
  6.100E+00 3.69695E-16  1.441E-05  1.618E-08  1.039E-08  2.962E-13  3.547E-13  1.00E-07
  6.200E+00 3.67863E-16  1.468E-05  1.613E-08  1.038E-08  2.999E-13  3.603E-13  1.00E-07
  6.300E+00 3.66014E-16  1.495E-05  1.608E-08  1.037E-08  3.035E-13  3.659E-13  1.00E-07
  6.400E+00 3.64148E-16  1.523E-05  1.603E-08  1.036E-08  3.070E-13  3.715E-13  1.00E-07
  6.500E+00 3.62265E-16  1.550E-05  1.597E-08  1.035E-08  3.105E-13  3.771E-13  1.00E-07
  6.600E+00 3.60367E-16  1.578E-05  1.592E-08  1.034E-08  3.140E-13  3.827E-13  1.00E-07
  6.700E+00 3.58453E-16  1.606E-05  1.586E-08  1.033E-08  3.174E-13  3.882E-13  1.00E-07
  6.800E+00 3.56525E-16  1.634E-05  1.581E-08  1.033E-08  3.207E-13  3.938E-13  1.00E-07
  6.900E+00 3.54582E-16  1.663E-05  1.575E-08  1.032E-08  3.240E-13  3.993E-13  1.00E-07
  7.000E+00 3.52625E-16  1.691E-05  1.570E-08  1.031E-08  3.272E-13  4.048E-13  1.00E-07
  7.100E+00 3.50655E-16  1.720E-05  1.564E-08  1.030E-08  3.303E-13  4.103E-13  1.00E-07
  7.200E+00 3.48671E-16  1.749E-05  1.558E-08  1.029E-08  3.334E-13  4.158E-13  1.00E-07
  7.300E+00 3.46676E-16  1.778E-05  1.552E-08  1.028E-08  3.365E-13  4.213E-13  1.00E-07
  7.400E+00 3.44668E-16  1.807E-05  1.547E-08  1.027E-08  3.395E-13  4.268E-13  1.00E-07
  7.500E+00 3.42649E-16  1.837E-05  1.541E-08  1.026E-08  3.424E-13  4.323E-13  1.00E-07
  7.600E+00 3.40619E-16  1.866E-05  1.535E-08  1.025E-08  3.452E-13  4.377E-13  1.00E-07
  7.700E+00 3.38579E-16  1.896E-05  1.529E-08  1.024E-08  3.481E-13  4.432E-13  1.00E-07
  7.800E+00 3.36528E-16  1.926E-05  1.523E-08  1.023E-08  3.508E-13  4.486E-13  1.00E-07
  7.900E+00 3.34468E-16  1.957E-05  1.517E-08  1.022E-08  3.535E-13  4.540E-13  1.00E-07
  8.000E+00 3.32399E-16  1.987E-05  1.510E-08  1.021E-08  3.561E-13  4.594E-13  1.00E-07
  8.100E+00 3.30322E-16  2.018E-05  1.504E-08  1.020E-08  3.587E-13  4.648E-13  1.00E-07
  8.200E+00 3.28236E-16  2.049E-05  1.498E-08  1.019E-08  3.612E-13  4.702E-13  1.00E-07
  8.300E+00 3.26142E-16  2.081E-05  1.492E-08  1.018E-08  3.636E-13  4.755E-13  1.00E-07
