

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 3.00000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0      4.57304256E-01      0.00000000E+00
       1      2.46353464E-01      2.46459106E-01
       2      1.50376638E-01      1.50424011E-01
       3      9.57572912E-02      9.57841190E-02
       4      6.21874559E-02      6.22039046E-02
       5      4.08170115E-02      4.08274705E-02
       6      2.69569305E-02      2.69637104E-02
       7      1.78704425E-02      1.78748866E-02
       8      1.18742681E-02      1.18772007E-02
       9      7.90114239E-03      7.90308565E-03
      10      5.26171563E-03      5.26300661E-03
      11      3.50548732E-03      3.50634631E-03
      12      2.33581225E-03      2.33638434E-03
      13      1.55638909E-03      1.55677029E-03
      14      1.03689954E-03      1.03715359E-03
      15      6.90650698E-04      6.90820007E-04
      16      4.59897081E-04      4.60009901E-04
      17      3.06146245E-04      3.06221407E-04
      18      2.03729974E-04      2.03780034E-04
      19      1.35529685E-04      1.35563016E-04
      20      9.01293327E-05      9.01515176E-05
      21      5.99171088E-05      5.99318699E-05
      22      3.98190264E-05      3.98288446E-05
      23      2.64538312E-05      2.64603593E-05
      24      1.75690520E-05      1.75733912E-05
      25      1.16647096E-05      1.16675927E-05
      26      7.74229323E-06      7.74420836E-06
      27      5.13735668E-06      5.13862838E-06
      28      3.40791366E-06      3.40875786E-06
      29      2.26006265E-06      2.26062289E-06
      30      1.49844088E-06      1.49881257E-06
      31      9.93230572E-07      9.93477095E-07
      32      6.58196788E-07      6.58360253E-07
      33      4.36074321E-07      4.36182692E-07
      34      2.88847109E-07      2.88918933E-07
      35      1.91285308E-07      1.91332893E-07
      36      1.26649872E-07      1.26681400E-07
      37      8.38379940E-08      8.38588747E-08
      38      5.54871438E-08      5.55009691E-08
      39      3.67165861E-08      3.67257373E-08
      40      2.42915118E-08      2.42975730E-08
      41      1.60683548E-08      1.60723602E-08
      42      1.06270630E-08      1.06297138E-08
      43      7.02719839E-09      7.02895418E-09
      44      4.64606824E-09      4.64722831E-09
      45      3.07130186E-09      3.07206995E-09
      46      2.02994814E-09      2.03045352E-09
      47      1.34146035E-09      1.34179872E-09
      48      8.86392734E-10      8.86611480E-10
      49      5.85620096E-10      5.85764494E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 3.07731E-17  0.000E+00  5.503E-09  7.005E-10  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 3.07731E-17 -1.034E-11  5.503E-09  7.005E-10  2.908E-18  3.412E-19  1.00E-07
  1.250E-04 3.07731E-17 -1.293E-11  5.503E-09  7.005E-10  3.635E-18  4.265E-19  1.00E-07
  1.500E-04 3.07731E-17 -1.551E-11  5.503E-09  7.005E-10  4.362E-18  5.119E-19  1.00E-07
  1.750E-04 3.07731E-17 -1.810E-11  5.503E-09  7.005E-10  5.089E-18  5.972E-19  1.00E-07
  2.000E-04 3.07731E-17 -2.068E-11  5.503E-09  7.005E-10  5.815E-18  6.825E-19  1.00E-07
  2.250E-04 3.07731E-17 -2.327E-11  5.503E-09  7.005E-10  6.542E-18  7.678E-19  1.00E-07
  2.500E-04 3.07731E-17 -2.585E-11  5.503E-09  7.005E-10  7.269E-18  8.531E-19  1.00E-07
  2.750E-04 3.07731E-17 -2.844E-11  5.503E-09  7.005E-10  7.996E-18  9.384E-19  1.00E-07
  3.000E-04 3.07731E-17 -3.103E-11  5.503E-09  7.005E-10  8.723E-18  1.024E-18  1.00E-07
  3.250E-04 3.07731E-17 -3.361E-11  5.503E-09  7.005E-10  9.450E-18  1.109E-18  1.00E-07
  3.500E-04 3.07731E-17 -3.620E-11  5.503E-09  7.005E-10  1.018E-17  1.194E-18  1.00E-07
  3.750E-04 3.07731E-17 -3.878E-11  5.503E-09  7.005E-10  1.090E-17  1.280E-18  1.00E-07
  4.000E-04 3.07731E-17 -4.137E-11  5.503E-09  7.005E-10  1.163E-17  1.365E-18  1.00E-07
  4.250E-04 3.07731E-17 -4.395E-11  5.503E-09  7.005E-10  1.236E-17  1.450E-18  1.00E-07
  4.500E-04 3.07731E-17 -4.654E-11  5.503E-09  7.005E-10  1.308E-17  1.536E-18  1.00E-07
  4.750E-04 3.07731E-17 -4.912E-11  5.503E-09  7.005E-10  1.381E-17  1.621E-18  1.00E-07
  5.000E-04 3.07731E-17 -5.171E-11  5.503E-09  7.005E-10  1.454E-17  1.706E-18  1.00E-07
  5.250E-04 3.07731E-17 -5.430E-11  5.503E-09  7.005E-10  1.527E-17  1.791E-18  1.00E-07
  5.500E-04 3.07731E-17 -5.688E-11  5.503E-09  7.005E-10  1.599E-17  1.877E-18  1.00E-07
