 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   8,   projectile: electron
 #  Kinetic energy = 1.68000E+02 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  0.000E+00  0.00000E+00  1.15807E-08  9.63058E-09  0.00000E+00  0.00000E+00
  1.000E-04  7.61557E-13  1.15807E-08  9.63058E-09 -2.11808E-19  3.39043E-18
  1.250E-04  1.18994E-12  1.15807E-08  9.63058E-09 -2.64760E-19  4.23804E-18
  1.500E-04  1.71346E-12  1.15807E-08  9.63058E-09 -3.17712E-19  5.08565E-18
  1.750E-04  2.33225E-12  1.15807E-08  9.63058E-09 -3.70664E-19  5.93326E-18
  2.000E-04  3.04617E-12  1.15807E-08  9.63058E-09 -4.23616E-19  6.78086E-18
  2.250E-04  3.85530E-12  1.15807E-08  9.63058E-09 -4.76568E-19  7.62847E-18
  2.500E-04  4.75964E-12  1.15807E-08  9.63058E-09 -5.29520E-19  8.47608E-18
  2.750E-04  5.75917E-12  1.15807E-08  9.63058E-09 -5.82472E-19  9.32369E-18
  3.000E-04  6.85391E-12  1.15807E-08  9.63058E-09 -6.35424E-19  1.01713E-17
  3.250E-04  8.04379E-12  1.15807E-08  9.63058E-09 -6.88376E-19  1.10189E-17
  3.500E-04  9.32893E-12  1.15807E-08  9.63058E-09 -7.41328E-19  1.18665E-17
  3.750E-04  1.07092E-11  1.15807E-08  9.63058E-09 -7.94280E-19  1.27141E-17
  4.000E-04  1.21847E-11  1.15807E-08  9.63058E-09 -8.47232E-19  1.35617E-17
  4.250E-04  1.37554E-11  1.15807E-08  9.63058E-09 -9.00184E-19  1.44093E-17
  4.500E-04  1.54213E-11  1.15807E-08  9.63058E-09 -9.53136E-19  1.52569E-17
  4.750E-04  1.71823E-11  1.15807E-08  9.63058E-09 -1.00609E-18  1.61045E-17
  5.000E-04  1.90386E-11  1.15807E-08  9.63058E-09 -1.05904E-18  1.69522E-17
  5.250E-04  2.09900E-11  1.15807E-08  9.63058E-09 -1.11199E-18  1.77998E-17
