

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 2.64000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0      4.75211468E-01      0.00000000E+00
       1      2.50571441E-01      2.50670831E-01
       2      1.49462569E-01      1.49506272E-01
       3      9.29223743E-02      9.29466180E-02
       4      5.88852105E-02      5.88997512E-02
       5      3.76991032E-02      3.77081385E-02
       6      2.42781703E-02      2.42838898E-02
       7      1.56901644E-02      1.56938232E-02
       8      1.01613421E-02      1.01636974E-02
       9      6.58874483E-03      6.59026679E-03
      10      4.27498818E-03      4.27597385E-03
      11      2.77450508E-03      2.77514427E-03
      12      1.80072477E-03      1.80113956E-03
      13      1.16855638E-03      1.16882563E-03
      14      7.58134725E-04      7.58309511E-04
      15      4.91708911E-04      4.91822358E-04
      16      3.18798856E-04      3.18872472E-04
      17      2.06615204E-04      2.06662959E-04
      18      1.33856628E-04      1.33887595E-04
      19      8.66858994E-05      8.67059727E-05
      20      5.61163457E-05      5.61293524E-05
      21      3.63132949E-05      3.63217193E-05
      22      2.34899101E-05      2.34953645E-05
      23      1.51894204E-05      1.51929504E-05
      24      9.81861661E-06      9.82090037E-06
      25      6.34474160E-06      6.34621855E-06
      26      4.09861787E-06      4.09957270E-06
      27      2.64683010E-06      2.64744718E-06
      28      1.70877549E-06      1.70917416E-06
      29      1.10285710E-06      1.10311458E-06
      30      7.11596296E-07      7.11762540E-07
      31      4.59021387E-07      4.59128692E-07
      32      2.96020198E-07      2.96089437E-07
      33      1.90854949E-07      1.90899621E-07
      34      1.23022108E-07      1.23050913E-07
      35      7.92800930E-08      7.92986681E-08
      36      5.10798963E-08      5.10918735E-08
      37      3.29037196E-08      3.29114368E-08
      38      2.11910158E-08      2.11959874E-08
      39      1.36449468E-08      1.36481535E-08
      40      8.78437118E-09      8.78643600E-09
      41      5.65422282E-09      5.65554692E-09
      42      3.63875586E-09      3.63961307E-09
      43      2.34126869E-09      2.34182010E-09
      44      1.50622122E-09      1.50657442E-09
      45      9.68850314E-10      9.69079913E-10
      46      6.23100034E-10      6.23248617E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 3.11386E-17  0.000E+00  5.529E-09  7.525E-10  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 3.11386E-17 -1.076E-11  5.529E-09  7.525E-10  2.582E-18  3.211E-19  1.00E-07
  1.250E-04 3.11386E-17 -1.345E-11  5.529E-09  7.525E-10  3.227E-18  4.013E-19  1.00E-07
  1.500E-04 3.11386E-17 -1.613E-11  5.529E-09  7.525E-10  3.873E-18  4.816E-19  1.00E-07
  1.750E-04 3.11386E-17 -1.882E-11  5.529E-09  7.525E-10  4.518E-18  5.619E-19  1.00E-07
  2.000E-04 3.11386E-17 -2.151E-11  5.529E-09  7.525E-10  5.164E-18  6.421E-19  1.00E-07
  2.250E-04 3.11386E-17 -2.420E-11  5.529E-09  7.525E-10  5.809E-18  7.224E-19  1.00E-07
  2.500E-04 3.11386E-17 -2.689E-11  5.529E-09  7.525E-10  6.454E-18  8.027E-19  1.00E-07
  2.750E-04 3.11386E-17 -2.958E-11  5.529E-09  7.525E-10  7.100E-18  8.829E-19  1.00E-07
  3.000E-04 3.11386E-17 -3.227E-11  5.529E-09  7.525E-10  7.745E-18  9.632E-19  1.00E-07
  3.250E-04 3.11386E-17 -3.496E-11  5.529E-09  7.525E-10  8.391E-18  1.043E-18  1.00E-07
  3.500E-04 3.11386E-17 -3.765E-11  5.529E-09  7.525E-10  9.036E-18  1.124E-18  1.00E-07
  3.750E-04 3.11386E-17 -4.034E-11  5.529E-09  7.525E-10  9.682E-18  1.204E-18  1.00E-07
  4.000E-04 3.11386E-17 -4.302E-11  5.529E-09  7.525E-10  1.033E-17  1.284E-18  1.00E-07
  4.250E-04 3.11386E-17 -4.571E-11  5.529E-09  7.525E-10  1.097E-17  1.365E-18  1.00E-07
  4.500E-04 3.11386E-17 -4.840E-11  5.529E-09  7.525E-10  1.162E-17  1.445E-18  1.00E-07
  4.750E-04 3.11386E-17 -5.109E-11  5.529E-09  7.525E-10  1.226E-17  1.525E-18  1.00E-07
  5.000E-04 3.11386E-17 -5.378E-11  5.529E-09  7.525E-10  1.291E-17  1.605E-18  1.00E-07
  5.250E-04 3.11386E-17 -5.647E-11  5.529E-09  7.525E-10  1.355E-17  1.686E-18  1.00E-07
