 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   6,   projectile: electron
 #  Kinetic energy = 2.08000E+02 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  0.000E+00  0.00000E+00  1.78081E-08  1.06527E-08  0.00000E+00  0.00000E+00
  1.000E-04  7.61557E-13  1.78081E-08  1.06527E-08  5.38925E-18  5.88233E-18
  1.250E-04  1.18994E-12  1.78081E-08  1.06527E-08  6.73656E-18  7.35291E-18
  1.500E-04  1.71346E-12  1.78081E-08  1.06527E-08  8.08388E-18  8.82349E-18
  1.750E-04  2.33225E-12  1.78081E-08  1.06527E-08  9.43119E-18  1.02941E-17
  2.000E-04  3.04617E-12  1.78081E-08  1.06527E-08  1.07785E-17  1.17647E-17
  2.250E-04  3.85530E-12  1.78081E-08  1.06527E-08  1.21258E-17  1.32352E-17
  2.500E-04  4.75964E-12  1.78081E-08  1.06527E-08  1.34731E-17  1.47058E-17
  2.750E-04  5.75917E-12  1.78081E-08  1.06527E-08  1.48204E-17  1.61764E-17
  3.000E-04  6.85391E-12  1.78081E-08  1.06527E-08  1.61678E-17  1.76470E-17
  3.250E-04  8.04379E-12  1.78081E-08  1.06527E-08  1.75151E-17  1.91176E-17
  3.500E-04  9.32893E-12  1.78081E-08  1.06527E-08  1.88624E-17  2.05881E-17
  3.750E-04  1.07092E-11  1.78081E-08  1.06527E-08  2.02097E-17  2.20587E-17
  4.000E-04  1.21847E-11  1.78081E-08  1.06527E-08  2.15570E-17  2.35293E-17
  4.250E-04  1.37554E-11  1.78081E-08  1.06527E-08  2.29043E-17  2.49999E-17
  4.500E-04  1.54213E-11  1.78081E-08  1.06527E-08  2.42516E-17  2.64705E-17
  4.750E-04  1.71823E-11  1.78081E-08  1.06527E-08  2.55989E-17  2.79410E-17
  5.000E-04  1.90386E-11  1.78081E-08  1.06527E-08  2.69463E-17  2.94116E-17
  5.250E-04  2.09900E-11  1.78081E-08  1.06527E-08  2.82936E-17  3.08822E-17
  5.500E-04  2.30367E-11  1.78081E-08  1.06527E-08  2.96409E-17  3.23528E-17
  5.750E-04  2.51785E-11  1.78081E-08  1.06527E-08  3.09882E-17  3.38234E-17
  6.000E-04  2.74156E-11  1.78081E-08  1.06527E-08  3.23355E-17  3.52940E-17
  6.250E-04  2.97478E-11  1.78081E-08  1.06527E-08  3.36828E-17  3.67645E-17
  6.500E-04  3.21752E-11  1.78081E-08  1.06527E-08  3.50301E-17  3.82351E-17
  6.750E-04  3.46979E-11  1.78081E-08  1.06527E-08  3.63774E-17  3.97057E-17
  7.000E-04  3.73157E-11  1.78081E-08  1.06527E-08  3.77248E-17  4.11763E-17
  7.250E-04  4.00286E-11  1.78081E-08  1.06527E-08  3.90721E-17  4.26469E-17
  7.500E-04  4.28368E-11  1.78081E-08  1.06527E-08  4.04194E-17  4.41174E-17
  7.750E-04  4.57402E-11  1.78081E-08  1.06527E-08  4.17667E-17  4.55880E-17
  8.000E-04  4.87388E-11  1.78081E-08  1.06527E-08  4.31140E-17  4.70586E-17
  8.250E-04  5.18325E-11  1.78081E-08  1.06527E-08  4.44613E-17  4.85292E-17
  8.500E-04  5.50215E-11  1.78081E-08  1.06527E-08  4.58086E-17  4.99998E-17
  8.750E-04  5.83057E-11  1.78081E-08  1.06527E-08  4.71560E-17  5.14703E-17
  9.000E-04  6.16850E-11  1.78081E-08  1.06527E-08  4.85033E-17  5.29409E-17
  9.250E-04  6.51595E-11  1.78081E-08  1.06527E-08  4.98506E-17  5.44115E-17
  9.500E-04  6.87293E-11  1.78081E-08  1.06527E-08  5.11979E-17  5.58821E-17
  9.750E-04  7.23943E-11  1.78081E-08  1.06527E-08  5.25452E-17  5.73527E-17
  1.000E-03  7.61544E-11  1.78081E-08  1.06527E-08  5.38925E-17  5.88233E-17
  1.250E-03  1.18991E-10  1.78081E-08  1.06527E-08  6.73656E-17  7.35291E-17
  1.500E-03  1.71347E-10  1.78081E-08  1.06527E-08  8.08388E-17  8.82349E-17
  1.750E-03  2.33223E-10  1.78081E-08  1.06527E-08  9.43119E-17  1.02941E-16
  2.000E-03  3.04617E-10  1.78081E-08  1.06527E-08  1.07785E-16  1.17647E-16
  2.250E-03  3.85531E-10  1.78081E-08  1.06527E-08  1.21258E-16  1.32352E-16
  2.500E-03  4.75965E-10  1.78081E-08  1.06527E-08  1.34731E-16  1.47058E-16
  2.750E-03  5.75917E-10  1.78081E-08  1.06527E-08  1.48204E-16  1.61764E-16
  3.000E-03  6.85389E-10  1.78081E-08  1.06527E-08  1.61678E-16  1.76470E-16
  3.250E-03  8.04380E-10  1.78081E-08  1.06527E-08  1.75151E-16  1.91176E-16
  3.500E-03  9.32891E-10  1.78081E-08  1.06527E-08  1.88624E-16  2.05881E-16
  3.750E-03  1.07092E-09  1.78081E-08  1.06527E-08  2.02097E-16  2.20587E-16
  4.000E-03  1.21847E-09  1.78081E-08  1.06527E-08  2.15570E-16  2.35293E-16
  4.250E-03  1.37554E-09  1.78081E-08  1.06527E-08  2.29043E-16  2.49999E-16
  4.500E-03  1.54213E-09  1.78081E-08  1.06527E-08  2.42516E-16  2.64705E-16
  4.750E-03  1.71823E-09  1.78081E-08  1.06527E-08  2.55989E-16  2.79410E-16
  5.000E-03  1.90386E-09  1.78081E-08  1.06527E-08  2.69463E-16  2.94116E-16
  5.250E-03  2.09900E-09  1.78081E-08  1.06527E-08  2.82936E-16  3.08822E-16
  5.500E-03  2.30367E-09  1.78081E-08  1.06527E-08  2.96409E-16  3.23528E-16
  5.750E-03  2.51785E-09  1.78081E-08  1.06527E-08  3.09882E-16  3.38234E-16
  6.000E-03  2.74156E-09  1.78081E-08  1.06527E-08  3.23355E-16  3.52940E-16
  6.250E-03  2.97478E-09  1.78081E-08  1.06527E-08  3.36828E-16  3.67645E-16
  6.500E-03  3.21752E-09  1.78081E-08  1.06527E-08  3.50301E-16  3.82351E-16
  6.750E-03  3.46978E-09  1.78081E-08  1.06527E-08  3.63774E-16  3.97057E-16
  7.000E-03  3.73156E-09  1.78081E-08  1.06527E-08  3.77248E-16  4.11763E-16
  7.250E-03  4.00286E-09  1.78081E-08  1.06527E-08  3.90721E-16  4.26469E-16
  7.500E-03  4.28368E-09  1.78081E-08  1.06527E-08  4.04194E-16  4.41174E-16
  7.750E-03  4.57402E-09  1.78081E-08  1.06527E-08  4.17667E-16  4.55880E-16
  8.000E-03  4.87388E-09  1.78081E-08  1.06527E-08  4.31140E-16  4.70586E-16
  8.250E-03  5.18326E-09  1.78081E-08  1.06527E-08  4.44613E-16  4.85292E-16
  8.500E-03  5.50215E-09  1.78081E-08  1.06527E-08  4.58086E-16  4.99998E-16
  8.750E-03  5.83057E-09  1.78081E-08  1.06527E-08  4.71559E-16  5.14703E-16
  9.000E-03  6.16850E-09  1.78081E-08  1.06527E-08  4.85033E-16  5.29409E-16
  9.250E-03  6.51596E-09  1.78081E-08  1.06527E-08  4.98506E-16  5.44115E-16
  9.500E-03  6.87293E-09  1.78081E-08  1.06527E-08  5.11979E-16  5.58821E-16
  9.750E-03  7.23942E-09  1.78081E-08  1.06527E-08  5.25452E-16  5.73527E-16
  1.000E-02  7.61544E-09  1.78081E-08  1.06527E-08  5.38925E-16  5.88233E-16
  1.250E-02  1.18991E-08  1.78081E-08  1.06527E-08  6.73656E-16  7.35291E-16
  1.500E-02  1.71347E-08  1.78081E-08  1.06527E-08  8.08387E-16  8.82349E-16
  1.750E-02  2.33223E-08  1.78081E-08  1.06527E-08  9.43118E-16  1.02941E-15
  2.000E-02  3.04617E-08  1.78081E-08  1.06527E-08  1.07785E-15  1.17646E-15
  2.250E-02  3.85531E-08  1.78081E-08  1.06527E-08  1.21258E-15  1.32352E-15
  2.500E-02  4.75965E-08  1.78081E-08  1.06527E-08  1.34731E-15  1.47058E-15
  2.750E-02  5.75917E-08  1.78080E-08  1.06527E-08  1.48204E-15  1.61764E-15
  3.000E-02  6.85389E-08  1.78080E-08  1.06527E-08  1.61677E-15  1.76470E-15
  3.250E-02  8.04380E-08  1.78080E-08  1.06527E-08  1.75150E-15  1.91175E-15
  3.500E-02  9.32891E-08  1.78080E-08  1.06527E-08  1.88623E-15  2.05881E-15
  3.750E-02  1.07092E-07  1.78080E-08  1.06527E-08  2.02096E-15  2.20587E-15
  4.000E-02  1.21847E-07  1.78080E-08  1.06526E-08  2.15569E-15  2.35293E-15
  4.250E-02  1.37554E-07  1.78080E-08  1.06526E-08  2.29042E-15  2.49999E-15
  4.500E-02  1.54213E-07  1.78080E-08  1.06526E-08  2.42515E-15  2.64704E-15
  4.750E-02  1.71823E-07  1.78080E-08  1.06526E-08  2.55988E-15  2.79410E-15
  5.000E-02  1.90386E-07  1.78080E-08  1.06526E-08  2.69460E-15  2.94116E-15
