

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 2.90000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0      4.61997641E-01      0.00000000E+00
       1      2.47498349E-01      2.47602297E-01
       2      1.50175720E-01      1.50222100E-01
       3      9.50384859E-02      9.50646118E-02
       4      6.13304012E-02      6.13463290E-02
       5      3.99958735E-02      4.00059413E-02
       6      2.62428500E-02      2.62493364E-02
       7      1.72827906E-02      1.72870156E-02
       8      1.14077161E-02      1.14104863E-02
       9      7.54003358E-03      7.54185733E-03
      10      4.98750174E-03      4.98870536E-03
      11      3.30034526E-03      3.30114082E-03
      12      2.18418394E-03      2.18471023E-03
      13      1.44542843E-03      1.44577675E-03
      14      9.56380467E-04      9.56611026E-04
      15      6.32641923E-04      6.32794530E-04
      16      4.18366422E-04      4.18467417E-04
      17      2.76575694E-04      2.76642515E-04
      18      1.82777234E-04      1.82821431E-04
      19      1.20747376E-04      1.20776600E-04
      20      7.97407349E-05      7.97600515E-05
      21      5.26418366E-05      5.26545999E-05
      22      3.47402342E-05      3.47486644E-05
      23      2.29186408E-05      2.29242071E-05
      24      1.51148357E-05      1.51185097E-05
      25      9.96508079E-06      9.96750492E-06
      26      6.56788538E-06      6.56948432E-06
      27      4.32755149E-06      4.32860581E-06
      28      2.85059427E-06      2.85128926E-06
      29      1.87719568E-06      1.87765366E-06
      30      1.23585933E-06      1.23616104E-06
      31      8.13426054E-07      8.13624756E-07
      32      5.35255050E-07      5.35385882E-07
      33      3.52128436E-07      3.52214561E-07
      34      2.31602174E-07      2.31658857E-07
      35      1.52296214E-07      1.52333502E-07
      36      1.00125372E-07      1.00149901E-07
      37      6.58128165E-08      6.58289491E-08
      38      4.32505160E-08      4.32611216E-08
      39      2.84178145E-08      2.84247875E-08
      40      1.86685621E-08      1.86731438E-08
      41      1.22617642E-08      1.22647742E-08
      42      8.05228642E-09      8.05426823E-09
      43      5.28708685E-09      5.28838503E-09
      44      3.47091787E-09      3.47177082E-09
      45      2.27822074E-09      2.27877508E-09
      46      1.49512065E-09      1.49548989E-09
      47      9.81088748E-10      9.81326953E-10
      48      6.43695897E-10      6.43859827E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 3.08655E-17  0.000E+00  5.510E-09  7.139E-10  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 3.08655E-17 -1.045E-11  5.510E-09  7.139E-10  2.817E-18  3.358E-19  1.00E-07
  1.250E-04 3.08655E-17 -1.306E-11  5.510E-09  7.139E-10  3.522E-18  4.197E-19  1.00E-07
  1.500E-04 3.08655E-17 -1.568E-11  5.510E-09  7.139E-10  4.226E-18  5.036E-19  1.00E-07
  1.750E-04 3.08655E-17 -1.829E-11  5.510E-09  7.139E-10  4.930E-18  5.876E-19  1.00E-07
  2.000E-04 3.08655E-17 -2.090E-11  5.510E-09  7.139E-10  5.634E-18  6.715E-19  1.00E-07
  2.250E-04 3.08655E-17 -2.351E-11  5.510E-09  7.139E-10  6.339E-18  7.554E-19  1.00E-07
  2.500E-04 3.08655E-17 -2.613E-11  5.510E-09  7.139E-10  7.043E-18  8.394E-19  1.00E-07
  2.750E-04 3.08655E-17 -2.874E-11  5.510E-09  7.139E-10  7.747E-18  9.233E-19  1.00E-07
  3.000E-04 3.08655E-17 -3.135E-11  5.510E-09  7.139E-10  8.452E-18  1.007E-18  1.00E-07
  3.250E-04 3.08655E-17 -3.396E-11  5.510E-09  7.139E-10  9.156E-18  1.091E-18  1.00E-07
  3.500E-04 3.08655E-17 -3.658E-11  5.510E-09  7.139E-10  9.860E-18  1.175E-18  1.00E-07
  3.750E-04 3.08655E-17 -3.919E-11  5.510E-09  7.139E-10  1.056E-17  1.259E-18  1.00E-07
  4.000E-04 3.08655E-17 -4.180E-11  5.510E-09  7.139E-10  1.127E-17  1.343E-18  1.00E-07
  4.250E-04 3.08655E-17 -4.441E-11  5.510E-09  7.139E-10  1.197E-17  1.427E-18  1.00E-07
  4.500E-04 3.08655E-17 -4.703E-11  5.510E-09  7.139E-10  1.268E-17  1.511E-18  1.00E-07
  4.750E-04 3.08655E-17 -4.964E-11  5.510E-09  7.139E-10  1.338E-17  1.595E-18  1.00E-07
  5.000E-04 3.08655E-17 -5.225E-11  5.510E-09  7.139E-10  1.409E-17  1.679E-18  1.00E-07
  5.250E-04 3.08655E-17 -5.486E-11  5.510E-09  7.139E-10  1.479E-17  1.763E-18  1.00E-07
  5.500E-04 3.08655E-17 -5.748E-11  5.510E-09  7.139E-10  1.549E-17  1.847E-18  1.00E-07
