 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   1,   projectile: electron
 #  Kinetic energy = 2.88000E+02 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  0.000E+00  0.00000E+00  5.51100E-09  7.16642E-10  0.00000E+00  0.00000E+00
  1.000E-04  7.61557E-13  5.51100E-09  7.16642E-10  2.79910E-18  3.34645E-19
  1.250E-04  1.18994E-12  5.51100E-09  7.16642E-10  3.49887E-18  4.18306E-19
  1.500E-04  1.71346E-12  5.51100E-09  7.16642E-10  4.19865E-18  5.01968E-19
  1.750E-04  2.33225E-12  5.51100E-09  7.16642E-10  4.89842E-18  5.85629E-19
  2.000E-04  3.04617E-12  5.51100E-09  7.16642E-10  5.59820E-18  6.69290E-19
  2.250E-04  3.85530E-12  5.51100E-09  7.16642E-10  6.29797E-18  7.52951E-19
  2.500E-04  4.75964E-12  5.51100E-09  7.16642E-10  6.99775E-18  8.36613E-19
  2.750E-04  5.75917E-12  5.51100E-09  7.16642E-10  7.69752E-18  9.20274E-19
  3.000E-04  6.85391E-12  5.51100E-09  7.16642E-10  8.39730E-18  1.00394E-18
  3.250E-04  8.04379E-12  5.51100E-09  7.16642E-10  9.09707E-18  1.08760E-18
  3.500E-04  9.32893E-12  5.51100E-09  7.16642E-10  9.79685E-18  1.17126E-18
  3.750E-04  1.07092E-11  5.51100E-09  7.16642E-10  1.04966E-17  1.25492E-18
  4.000E-04  1.21847E-11  5.51100E-09  7.16642E-10  1.11964E-17  1.33858E-18
  4.250E-04  1.37554E-11  5.51100E-09  7.16642E-10  1.18962E-17  1.42224E-18
  4.500E-04  1.54213E-11  5.51100E-09  7.16642E-10  1.25959E-17  1.50590E-18
  4.750E-04  1.71823E-11  5.51100E-09  7.16642E-10  1.32957E-17  1.58956E-18
  5.000E-04  1.90386E-11  5.51100E-09  7.16642E-10  1.39955E-17  1.67323E-18
  5.250E-04  2.09900E-11  5.51100E-09  7.16642E-10  1.46953E-17  1.75689E-18
  5.500E-04  2.30367E-11  5.51100E-09  7.16642E-10  1.53950E-17  1.84055E-18
  5.750E-04  2.51785E-11  5.51100E-09  7.16642E-10  1.60948E-17  1.92421E-18
  6.000E-04  2.74156E-11  5.51100E-09  7.16642E-10  1.67946E-17  2.00787E-18
  6.250E-04  2.97478E-11  5.51100E-09  7.16642E-10  1.74944E-17  2.09153E-18
  6.500E-04  3.21752E-11  5.51100E-09  7.16642E-10  1.81941E-17  2.17519E-18
  6.750E-04  3.46979E-11  5.51100E-09  7.16642E-10  1.88939E-17  2.25885E-18
  7.000E-04  3.73157E-11  5.51100E-09  7.16642E-10  1.95937E-17  2.34252E-18
  7.250E-04  4.00286E-11  5.51100E-09  7.16642E-10  2.02935E-17  2.42618E-18
  7.500E-04  4.28368E-11  5.51100E-09  7.16642E-10  2.09932E-17  2.50984E-18
  7.750E-04  4.57402E-11  5.51100E-09  7.16642E-10  2.16930E-17  2.59350E-18
  8.000E-04  4.87388E-11  5.51100E-09  7.16642E-10  2.23928E-17  2.67716E-18
  8.250E-04  5.18325E-11  5.51100E-09  7.16642E-10  2.30926E-17  2.76082E-18
  8.500E-04  5.50215E-11  5.51100E-09  7.16642E-10  2.37923E-17  2.84448E-18
  8.750E-04  5.83057E-11  5.51100E-09  7.16642E-10  2.44921E-17  2.92814E-18
  9.000E-04  6.16850E-11  5.51100E-09  7.16642E-10  2.51919E-17  3.01181E-18
