  5.750E-04 4.22373E-16  1.295E-09  1.746E-08  1.084E-08  2.578E-17  3.166E-17  1.00E-07
  6.000E-04 4.22373E-16  1.351E-09  1.746E-08  1.084E-08  2.690E-17  3.304E-17  1.00E-07
  6.250E-04 4.22373E-16  1.407E-09  1.746E-08  1.084E-08  2.802E-17  3.441E-17  1.00E-07
  6.500E-04 4.22373E-16  1.464E-09  1.746E-08  1.084E-08  2.914E-17  3.579E-17  1.00E-07
  6.750E-04 4.22373E-16  1.520E-09  1.746E-08  1.084E-08  3.026E-17  3.717E-17  1.00E-07
  7.000E-04 4.22373E-16  1.576E-09  1.746E-08  1.084E-08  3.138E-17  3.854E-17  1.00E-07
  7.250E-04 4.22373E-16  1.633E-09  1.746E-08  1.084E-08  3.250E-17  3.992E-17  1.00E-07
  7.500E-04 4.22373E-16  1.689E-09  1.746E-08  1.084E-08  3.362E-17  4.129E-17  1.00E-07
  7.750E-04 4.22373E-16  1.745E-09  1.746E-08  1.084E-08  3.474E-17  4.267E-17  1.00E-07
  8.000E-04 4.22373E-16  1.802E-09  1.746E-08  1.084E-08  3.586E-17  4.405E-17  1.00E-07
  8.250E-04 4.22373E-16  1.858E-09  1.746E-08  1.084E-08  3.698E-17  4.542E-17  1.00E-07
  8.500E-04 4.22373E-16  1.914E-09  1.746E-08  1.084E-08  3.810E-17  4.680E-17  1.00E-07
  8.750E-04 4.22373E-16  1.970E-09  1.746E-08  1.084E-08  3.923E-17  4.818E-17  1.00E-07
  9.000E-04 4.22373E-16  2.027E-09  1.746E-08  1.084E-08  4.035E-17  4.955E-17  1.00E-07
  9.250E-04 4.22373E-16  2.083E-09  1.746E-08  1.084E-08  4.147E-17  5.093E-17  1.00E-07
  9.500E-04 4.22373E-16  2.139E-09  1.746E-08  1.084E-08  4.259E-17  5.231E-17  1.00E-07
  9.750E-04 4.22373E-16  2.196E-09  1.746E-08  1.084E-08  4.371E-17  5.368E-17  1.00E-07
  1.000E-03 4.22373E-16  2.252E-09  1.746E-08  1.084E-08  4.483E-17  5.506E-17  1.00E-07
  1.250E-03 4.22373E-16  2.815E-09  1.746E-08  1.084E-08  5.604E-17  6.882E-17  1.00E-07
  1.500E-03 4.22373E-16  3.378E-09  1.746E-08  1.084E-08  6.724E-17  8.259E-17  1.00E-07
  1.750E-03 4.22373E-16  3.941E-09  1.746E-08  1.084E-08  7.845E-17  9.635E-17  1.00E-07
  2.000E-03 4.22373E-16  4.504E-09  1.746E-08  1.084E-08  8.966E-17  1.101E-16  1.00E-07
  2.250E-03 4.22373E-16  5.067E-09  1.746E-08  1.084E-08  1.009E-16  1.239E-16  1.00E-07
  2.500E-03 4.22373E-16  5.630E-09  1.746E-08  1.084E-08  1.121E-16  1.376E-16  1.00E-07
  2.750E-03 4.22373E-16  6.193E-09  1.746E-08  1.084E-08  1.233E-16  1.514E-16  1.00E-07
  3.000E-03 4.22373E-16  6.756E-09  1.746E-08  1.084E-08  1.345E-16  1.652E-16  1.00E-07
  3.250E-03 4.22373E-16  7.319E-09  1.746E-08  1.084E-08  1.457E-16  1.789E-16  1.00E-07
  3.500E-03 4.22373E-16  7.882E-09  1.746E-08  1.084E-08  1.569E-16  1.927E-16  1.00E-07
  3.750E-03 4.22373E-16  8.445E-09  1.746E-08  1.084E-08  1.681E-16  2.065E-16  1.00E-07
  4.000E-03 4.22373E-16  9.008E-09  1.746E-08  1.084E-08  1.793E-16  2.202E-16  1.00E-07
  4.250E-03 4.22373E-16  9.571E-09  1.746E-08  1.084E-08  1.905E-16  2.340E-16  1.00E-07
  4.500E-03 4.22373E-16  1.013E-08  1.746E-08  1.084E-08  2.017E-16  2.478E-16  1.00E-07
  4.750E-03 4.22373E-16  1.070E-08  1.746E-08  1.084E-08  2.129E-16  2.615E-16  1.00E-07
  5.000E-03 4.22373E-16  1.126E-08  1.746E-08  1.084E-08  2.241E-16  2.753E-16  1.00E-07
  5.250E-03 4.22373E-16  1.182E-08  1.746E-08  1.084E-08  2.354E-16  2.891E-16  1.00E-07
  5.500E-03 4.22373E-16  1.239E-08  1.746E-08  1.084E-08  2.466E-16  3.028E-16  1.00E-07
  5.750E-03 4.22373E-16  1.295E-08  1.746E-08  1.084E-08  2.578E-16  3.166E-16  1.00E-07
  6.000E-03 4.22373E-16  1.351E-08  1.746E-08  1.084E-08  2.690E-16  3.304E-16  1.00E-07
  6.250E-03 4.22373E-16  1.407E-08  1.746E-08  1.084E-08  2.802E-16  3.441E-16  1.00E-07
  6.500E-03 4.22373E-16  1.464E-08  1.746E-08  1.084E-08  2.914E-16  3.579E-16  1.00E-07
  6.750E-03 4.22373E-16  1.520E-08  1.746E-08  1.084E-08  3.026E-16  3.717E-16  1.00E-07
  7.000E-03 4.22373E-16  1.576E-08  1.746E-08  1.084E-08  3.138E-16  3.854E-16  1.00E-07
  7.250E-03 4.22373E-16  1.633E-08  1.746E-08  1.084E-08  3.250E-16  3.992E-16  1.00E-07
  7.500E-03 4.22373E-16  1.689E-08  1.746E-08  1.084E-08  3.362E-16  4.129E-16  1.00E-07
  7.750E-03 4.22373E-16  1.745E-08  1.746E-08  1.084E-08  3.474E-16  4.267E-16  1.00E-07
  8.000E-03 4.22373E-16  1.802E-08  1.746E-08  1.084E-08  3.586E-16  4.405E-16  1.00E-07
  8.250E-03 4.22373E-16  1.858E-08  1.746E-08  1.084E-08  3.698E-16  4.542E-16  1.00E-07
  8.500E-03 4.22373E-16  1.914E-08  1.746E-08  1.084E-08  3.810E-16  4.680E-16  1.00E-07
  8.750E-03 4.22373E-16  1.970E-08  1.746E-08  1.084E-08  3.923E-16  4.818E-16  1.00E-07
  9.000E-03 4.22373E-16  2.027E-08  1.746E-08  1.084E-08  4.035E-16  4.955E-16  1.00E-07
  9.250E-03 4.22373E-16  2.083E-08  1.746E-08  1.084E-08  4.147E-16  5.093E-16  1.00E-07
  9.500E-03 4.22373E-16  2.139E-08  1.746E-08  1.084E-08  4.259E-16  5.231E-16  1.00E-07
  9.750E-03 4.22373E-16  2.196E-08  1.746E-08  1.084E-08  4.371E-16  5.368E-16  1.00E-07
  1.000E-02 4.22373E-16  2.252E-08  1.746E-08  1.084E-08  4.483E-16  5.506E-16  1.00E-07
  1.250E-02 4.22373E-16  2.815E-08  1.746E-08  1.084E-08  5.604E-16  6.882E-16  1.00E-07
  1.500E-02 4.22373E-16  3.378E-08  1.746E-08  1.084E-08  6.724E-16  8.259E-16  1.00E-07
  1.750E-02 4.22373E-16  3.941E-08  1.746E-08  1.084E-08  7.845E-16  9.635E-16  1.00E-07
  2.000E-02 4.22372E-16  4.504E-08  1.746E-08  1.084E-08  8.966E-16  1.101E-15  1.00E-07
  2.250E-02 4.22372E-16  5.067E-08  1.746E-08  1.084E-08  1.009E-15  1.239E-15  1.00E-07
  2.500E-02 4.22372E-16  5.630E-08  1.746E-08  1.084E-08  1.121E-15  1.376E-15  1.00E-07
  2.750E-02 4.22372E-16  6.193E-08  1.746E-08  1.084E-08  1.233E-15  1.514E-15  1.00E-07
  3.000E-02 4.22372E-16  6.756E-08  1.746E-08  1.084E-08  1.345E-15  1.652E-15  1.00E-07
  3.250E-02 4.22371E-16  7.319E-08  1.746E-08  1.084E-08  1.457E-15  1.789E-15  1.00E-07
  3.500E-02 4.22371E-16  7.882E-08  1.746E-08  1.084E-08  1.569E-15  1.927E-15  1.00E-07
  3.750E-02 4.22371E-16  8.445E-08  1.746E-08  1.084E-08  1.681E-15  2.065E-15  1.00E-07
  4.000E-02 4.22371E-16  9.008E-08  1.746E-08  1.084E-08  1.793E-15  2.202E-15  1.00E-07
  4.250E-02 4.22370E-16  9.571E-08  1.746E-08  1.084E-08  1.905E-15  2.340E-15  1.00E-07
  4.500E-02 4.22370E-16  1.013E-07  1.746E-08  1.084E-08  2.017E-15  2.478E-15  1.00E-07
  4.750E-02 4.22369E-16  1.070E-07  1.746E-08  1.084E-08  2.129E-15  2.615E-15  1.00E-07
  5.000E-02 4.22369E-16  1.126E-07  1.746E-08  1.084E-08  2.241E-15  2.753E-15  1.00E-07
  5.250E-02 4.22369E-16  1.182E-07  1.746E-08  1.084E-08  2.353E-15  2.891E-15  1.00E-07
  5.500E-02 4.22368E-16  1.239E-07  1.746E-08  1.084E-08  2.466E-15  3.028E-15  1.00E-07
  5.750E-02 4.22368E-16  1.295E-07  1.746E-08  1.084E-08  2.578E-15  3.166E-15  1.00E-07
  6.000E-02 4.22367E-16  1.351E-07  1.746E-08  1.084E-08  2.690E-15  3.304E-15  1.00E-07
  6.250E-02 4.22367E-16  1.407E-07  1.746E-08  1.084E-08  2.802E-15  3.441E-15  1.00E-07
  6.500E-02 4.22366E-16  1.464E-07  1.746E-08  1.084E-08  2.914E-15  3.579E-15  1.00E-07
  6.750E-02 4.22366E-16  1.520E-07  1.746E-08  1.084E-08  3.026E-15  3.717E-15  1.00E-07
  7.000E-02 4.22365E-16  1.576E-07  1.746E-08  1.084E-08  3.138E-15  3.854E-15  1.00E-07
  7.250E-02 4.22365E-16  1.633E-07  1.746E-08  1.084E-08  3.250E-15  3.992E-15  1.00E-07
  7.500E-02 4.22364E-16  1.689E-07  1.746E-08  1.084E-08  3.362E-15  4.129E-15  1.00E-07
  7.750E-02 4.22363E-16  1.745E-07  1.746E-08  1.084E-08  3.474E-15  4.267E-15  1.00E-07
  8.000E-02 4.22363E-16  1.802E-07  1.746E-08  1.084E-08  3.586E-15  4.405E-15  1.00E-07
  8.250E-02 4.22362E-16  1.858E-07  1.746E-08  1.084E-08  3.698E-15  4.542E-15  1.00E-07
  8.500E-02 4.22361E-16  1.914E-07  1.746E-08  1.084E-08  3.810E-15  4.680E-15  1.00E-07
  8.750E-02 4.22361E-16  1.970E-07  1.746E-08  1.084E-08  3.922E-15  4.818E-15  1.00E-07
  9.000E-02 4.22360E-16  2.027E-07  1.746E-08  1.084E-08  4.034E-15  4.955E-15  1.00E-07
  9.250E-02 4.22359E-16  2.083E-07  1.746E-08  1.084E-08  4.147E-15  5.093E-15  1.00E-07
  9.500E-02 4.22358E-16  2.139E-07  1.746E-08  1.084E-08  4.259E-15  5.231E-15  1.00E-07
  9.750E-02 4.22358E-16  2.196E-07  1.746E-08  1.084E-08  4.371E-15  5.368E-15  1.00E-07
  1.000E-01 4.22357E-16  2.252E-07  1.746E-08  1.084E-08  4.483E-15  5.506E-15  1.00E-07
  1.250E-01 4.22348E-16  2.815E-07  1.746E-08  1.084E-08  5.603E-15  6.882E-15  1.00E-07
  1.500E-01 4.22336E-16  3.378E-07  1.746E-08  1.084E-08  6.724E-15  8.259E-15  1.00E-07
  1.750E-01 4.22323E-16  3.941E-07  1.746E-08  1.084E-08  7.844E-15  9.635E-15  1.00E-07
  2.000E-01 4.22308E-16  4.504E-07  1.746E-08  1.084E-08  8.965E-15  1.101E-14  1.00E-07
  2.250E-01 4.22290E-16  5.067E-07  1.746E-08  1.084E-08  1.008E-14  1.239E-14  1.00E-07
  2.500E-01 4.22271E-16  5.630E-07  1.746E-08  1.084E-08  1.120E-14  1.376E-14  1.00E-07
  2.750E-01 4.22250E-16  6.194E-07  1.746E-08  1.084E-08  1.232E-14  1.514E-14  1.00E-07
  3.000E-01 4.22226E-16  6.757E-07  1.746E-08  1.084E-08  1.344E-14  1.652E-14  1.00E-07
  3.250E-01 4.22200E-16  7.320E-07  1.746E-08  1.084E-08  1.456E-14  1.789E-14  1.00E-07
  3.500E-01 4.22173E-16  7.884E-07  1.746E-08  1.084E-08  1.568E-14  1.927E-14  1.00E-07
  3.750E-01 4.22143E-16  8.447E-07  1.746E-08  1.084E-08  1.680E-14  2.065E-14  1.00E-07
  4.000E-01 4.22112E-16  9.010E-07  1.745E-08  1.084E-08  1.792E-14  2.202E-14  1.00E-07
  4.250E-01 4.22078E-16  9.574E-07  1.745E-08  1.084E-08  1.904E-14  2.340E-14  1.00E-07
  4.500E-01 4.22042E-16  1.014E-06  1.745E-08  1.084E-08  2.016E-14  2.477E-14  1.00E-07
  4.750E-01 4.22004E-16  1.070E-06  1.745E-08  1.084E-08  2.128E-14  2.615E-14  1.00E-07
  5.000E-01 4.21965E-16  1.126E-06  1.745E-08  1.084E-08  2.240E-14  2.753E-14  1.00E-07
  5.250E-01 4.21923E-16  1.183E-06  1.745E-08  1.084E-08  2.351E-14  2.890E-14  1.00E-07
  5.500E-01 4.21879E-16  1.239E-06  1.745E-08  1.084E-08  2.463E-14  3.028E-14  1.00E-07
  5.750E-01 4.21833E-16  1.296E-06  1.745E-08  1.084E-08  2.575E-14  3.165E-14  1.00E-07
  6.000E-01 4.21785E-16  1.352E-06  1.745E-08  1.084E-08  2.687E-14  3.303E-14  1.00E-07
  6.250E-01 4.21735E-16  1.408E-06  1.744E-08  1.084E-08  2.798E-14  3.441E-14  1.00E-07
  6.500E-01 4.21683E-16  1.465E-06  1.744E-08  1.084E-08  2.910E-14  3.578E-14  1.00E-07
  6.750E-01 4.21629E-16  1.521E-06  1.744E-08  1.084E-08  3.022E-14  3.716E-14  1.00E-07
  7.000E-01 4.21573E-16  1.578E-06  1.744E-08  1.083E-08  3.133E-14  3.853E-14  1.00E-07
  7.250E-01 4.21515E-16  1.634E-06  1.744E-08  1.083E-08  3.245E-14  3.991E-14  1.00E-07
  7.500E-01 4.21455E-16  1.691E-06  1.744E-08  1.083E-08  3.356E-14  4.128E-14  1.00E-07
  7.750E-01 4.21393E-16  1.747E-06  1.744E-08  1.083E-08  3.468E-14  4.266E-14  1.00E-07
  8.000E-01 4.21328E-16  1.804E-06  1.743E-08  1.083E-08  3.579E-14  4.404E-14  1.00E-07
  8.250E-01 4.21262E-16  1.860E-06  1.743E-08  1.083E-08  3.690E-14  4.541E-14  1.00E-07
  8.500E-01 4.21194E-16  1.917E-06  1.743E-08  1.083E-08  3.802E-14  4.679E-14  1.00E-07
  8.750E-01 4.21124E-16  1.973E-06  1.743E-08  1.083E-08  3.913E-14  4.816E-14  1.00E-07
  9.000E-01 4.21052E-16  2.030E-06  1.743E-08  1.083E-08  4.024E-14  4.954E-14  1.00E-07
  9.250E-01 4.20977E-16  2.086E-06  1.743E-08  1.083E-08  4.135E-14  5.091E-14  1.00E-07
  9.500E-01 4.20901E-16  2.143E-06  1.742E-08  1.083E-08  4.246E-14  5.229E-14  1.00E-07
  9.750E-01 4.20823E-16  2.200E-06  1.742E-08  1.083E-08  4.357E-14  5.366E-14  1.00E-07
  1.000E+00 4.20742E-16  2.256E-06  1.742E-08  1.083E-08  4.468E-14  5.504E-14  1.00E-07
  1.100E+00 4.20401E-16  2.483E-06  1.741E-08  1.083E-08  4.912E-14  6.053E-14  1.00E-07
  1.200E+00 4.20027E-16  2.710E-06  1.740E-08  1.083E-08  5.355E-14  6.603E-14  1.00E-07
  1.300E+00 4.19622E-16  2.937E-06  1.739E-08  1.083E-08  5.796E-14  7.152E-14  1.00E-07
  1.400E+00 4.19185E-16  3.165E-06  1.738E-08  1.083E-08  6.237E-14  7.702E-14  1.00E-07
  1.500E+00 4.18716E-16  3.392E-06  1.737E-08  1.082E-08  6.676E-14  8.251E-14  1.00E-07
  1.600E+00 4.18215E-16  3.621E-06  1.735E-08  1.082E-08  7.114E-14  8.800E-14  1.00E-07
  1.700E+00 4.17683E-16  3.850E-06  1.734E-08  1.082E-08  7.550E-14  9.348E-14  1.00E-07
  1.800E+00 4.17120E-16  4.079E-06  1.732E-08  1.082E-08  7.985E-14  9.897E-14  1.00E-07
  1.900E+00 4.16525E-16  4.308E-06  1.731E-08  1.081E-08  8.419E-14  1.044E-13  1.00E-07
  2.000E+00 4.15900E-16  4.539E-06  1.729E-08  1.081E-08  8.851E-14  1.099E-13  1.00E-07
  2.100E+00 4.15244E-16  4.769E-06  1.727E-08  1.081E-08  9.281E-14  1.154E-13  1.00E-07
  2.200E+00 4.14557E-16  5.000E-06  1.726E-08  1.081E-08  9.710E-14  1.209E-13  1.00E-07
  2.300E+00 4.13841E-16  5.232E-06  1.724E-08  1.080E-08  1.014E-13  1.263E-13  1.00E-07
  2.400E+00 4.13094E-16  5.465E-06  1.722E-08  1.080E-08  1.056E-13  1.318E-13  1.00E-07
  2.500E+00 4.12317E-16  5.698E-06  1.720E-08  1.080E-08  1.098E-13  1.373E-13  1.00E-07
  2.600E+00 4.11510E-16  5.931E-06  1.718E-08  1.079E-08  1.140E-13  1.427E-13  1.00E-07
  2.700E+00 4.10674E-16  6.166E-06  1.715E-08  1.079E-08  1.182E-13  1.482E-13  1.00E-07
  2.800E+00 4.09809E-16  6.401E-06  1.713E-08  1.079E-08  1.224E-13  1.536E-13  1.00E-07
  2.900E+00 4.08915E-16  6.636E-06  1.711E-08  1.078E-08  1.265E-13  1.591E-13  1.00E-07
  3.000E+00 4.07993E-16  6.873E-06  1.708E-08  1.078E-08  1.306E-13  1.645E-13  1.00E-07
  3.100E+00 4.07042E-16  7.110E-06  1.706E-08  1.078E-08  1.347E-13  1.700E-13  1.00E-07
  3.200E+00 4.06063E-16  7.348E-06  1.703E-08  1.077E-08  1.388E-13  1.754E-13  1.00E-07
  3.300E+00 4.05056E-16  7.587E-06  1.700E-08  1.077E-08  1.428E-13  1.808E-13  1.00E-07
  3.400E+00 4.04022E-16  7.827E-06  1.698E-08  1.076E-08  1.468E-13  1.862E-13  1.00E-07
  3.500E+00 4.02960E-16  8.068E-06  1.695E-08  1.076E-08  1.508E-13  1.917E-13  1.00E-07
  3.600E+00 4.01872E-16  8.310E-06  1.692E-08  1.075E-08  1.548E-13  1.971E-13  1.00E-07
  3.700E+00 4.00756E-16  8.552E-06  1.689E-08  1.075E-08  1.587E-13  2.025E-13  1.00E-07
  3.800E+00 3.99615E-16  8.796E-06  1.686E-08  1.074E-08  1.626E-13  2.079E-13  1.00E-07
  3.900E+00 3.98448E-16  9.040E-06  1.683E-08  1.074E-08  1.665E-13  2.133E-13  1.00E-07
  4.000E+00 3.97255E-16  9.286E-06  1.679E-08  1.073E-08  1.703E-13  2.187E-13  1.00E-07
  4.100E+00 3.96037E-16  9.532E-06  1.676E-08  1.073E-08  1.741E-13  2.241E-13  1.00E-07
  4.200E+00 3.94794E-16  9.780E-06  1.673E-08  1.072E-08  1.779E-13  2.295E-13  1.00E-07
  4.300E+00 3.93526E-16  1.003E-05  1.669E-08  1.072E-08  1.816E-13  2.348E-13  1.00E-07
  4.400E+00 3.92234E-16  1.028E-05  1.666E-08  1.071E-08  1.853E-13  2.402E-13  1.00E-07
  4.500E+00 3.90918E-16  1.053E-05  1.662E-08  1.071E-08  1.890E-13  2.456E-13  1.00E-07
  4.600E+00 3.89579E-16  1.078E-05  1.658E-08  1.070E-08  1.926E-13  2.509E-13  1.00E-07
  4.700E+00 3.88217E-16  1.104E-05  1.655E-08  1.070E-08  1.962E-13  2.563E-13  1.00E-07
  4.800E+00 3.86832E-16  1.129E-05  1.651E-08  1.069E-08  1.998E-13  2.616E-13  1.00E-07
  4.900E+00 3.85424E-16  1.155E-05  1.647E-08  1.068E-08  2.033E-13  2.669E-13  1.00E-07
  5.000E+00 3.83994E-16  1.180E-05  1.643E-08  1.068E-08  2.068E-13  2.723E-13  1.00E-07
  5.100E+00 3.82543E-16  1.206E-05  1.639E-08  1.067E-08  2.102E-13  2.776E-13  1.00E-07
  5.200E+00 3.81071E-16  1.232E-05  1.635E-08  1.066E-08  2.136E-13  2.829E-13  1.00E-07
  5.300E+00 3.79578E-16  1.258E-05  1.631E-08  1.066E-08  2.170E-13  2.882E-13  1.00E-07
  5.400E+00 3.78064E-16  1.285E-05  1.627E-08  1.065E-08  2.203E-13  2.935E-13  1.00E-07
  5.500E+00 3.76530E-16  1.311E-05  1.622E-08  1.064E-08  2.236E-13  2.988E-13  1.00E-07
  5.600E+00 3.74977E-16  1.338E-05  1.618E-08  1.064E-08  2.268E-13  3.041E-13  1.00E-07
  5.700E+00 3.73404E-16  1.364E-05  1.614E-08  1.063E-08  2.301E-13  3.094E-13  1.00E-07
  5.800E+00 3.71813E-16  1.391E-05  1.609E-08  1.062E-08  2.332E-13  3.146E-13  1.00E-07
  5.900E+00 3.70203E-16  1.418E-05  1.605E-08  1.061E-08  2.363E-13  3.199E-13  1.00E-07
  6.000E+00 3.68575E-16  1.445E-05  1.600E-08  1.061E-08  2.394E-13  3.252E-13  1.00E-07
  6.100E+00 3.66929E-16  1.473E-05  1.596E-08  1.060E-08  2.424E-13  3.304E-13  1.00E-07
  6.200E+00 3.65267E-16  1.500E-05  1.591E-08  1.059E-08  2.454E-13  3.356E-13  1.00E-07
  6.300E+00 3.63587E-16  1.528E-05  1.586E-08  1.058E-08  2.484E-13  3.409E-13  1.00E-07
  6.400E+00 3.61891E-16  1.556E-05  1.581E-08  1.058E-08  2.513E-13  3.461E-13  1.00E-07
  6.500E+00 3.60179E-16  1.584E-05  1.576E-08  1.057E-08  2.541E-13  3.513E-13  1.00E-07
  6.600E+00 3.58452E-16  1.612E-05  1.571E-08  1.056E-08  2.570E-13  3.565E-13  1.00E-07
  6.700E+00 3.56710E-16  1.640E-05  1.567E-08  1.055E-08  2.597E-13  3.617E-13  1.00E-07
  6.800E+00 3.54953E-16  1.669E-05  1.561E-08  1.054E-08  2.624E-13  3.669E-13  1.00E-07
  6.900E+00 3.53181E-16  1.697E-05  1.556E-08  1.053E-08  2.651E-13  3.720E-13  1.00E-07
  7.000E+00 3.51396E-16  1.726E-05  1.551E-08  1.052E-08  2.677E-13  3.772E-13  1.00E-07
  7.100E+00 3.49597E-16  1.755E-05  1.546E-08  1.052E-08  2.703E-13  3.823E-13  1.00E-07
  7.200E+00 3.47785E-16  1.785E-05  1.541E-08  1.051E-08  2.728E-13  3.875E-13  1.00E-07
  7.300E+00 3.45961E-16  1.814E-05  1.535E-08  1.050E-08  2.753E-13  3.926E-13  1.00E-07
  7.400E+00 3.44125E-16  1.844E-05  1.530E-08  1.049E-08  2.777E-13  3.977E-13  1.00E-07
  7.500E+00 3.42276E-16  1.874E-05  1.525E-08  1.048E-08  2.801E-13  4.028E-13  1.00E-07
  7.600E+00 3.40417E-16  1.904E-05  1.519E-08  1.047E-08  2.825E-13  4.079E-13  1.00E-07
  7.700E+00 3.38546E-16  1.934E-05  1.514E-08  1.046E-08  2.847E-13  4.130E-13  1.00E-07
  7.800E+00 3.36665E-16  1.964E-05  1.508E-08  1.045E-08  2.870E-13  4.181E-13  1.00E-07
  7.900E+00 3.34774E-16  1.995E-05  1.503E-08  1.044E-08  2.892E-13  4.232E-13  1.00E-07
  8.000E+00 3.32873E-16  2.026E-05  1.497E-08  1.043E-08  2.913E-13  4.282E-13  1.00E-07
  8.100E+00 3.30963E-16  2.057E-05  1.491E-08  1.042E-08  2.934E-13  4.333E-13  1.00E-07
  8.200E+00 3.29044E-16  2.088E-05  1.485E-08  1.041E-08  2.954E-13  4.383E-13  1.00E-07
  8.300E+00 3.27117E-16  2.120E-05  1.480E-08  1.040E-08  2.974E-13  4.434E-13  1.00E-07
  8.400E+00 3.25181E-16  2.152E-05  1.474E-08  1.039E-08  2.993E-13  4.484E-13  1.00E-07
