 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 7.80000E+01 eV = 2.86645E+00 a.u.
 #
 #  ***  WARNING: Energy is too low.
 #                The reliability of the results is questionable.
 #
 # Element:  O,  Z =   8,  atomic weight = 1.59994E+01 g/mol
 #
 # Nuclear model: point charge
 #
 # Number of electrons =  8
 #
 # Electron density: Read from file z_008.den   
 #                   Number of data points =  681
 #                   Volume integral = 8.00000E+00
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 2.97251E-16 cm**2 = 1.06150E+01 a0**2
 # 1st transport cross section = 2.05875E-16 cm**2 = 7.35193E+00 a0**2
 # 2nd transport cross section = 1.55216E-16 cm**2 = 5.54287E+00 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  0.000E+00  0.00000E+00  1.98217E-16  7.07845E+00  0.00000E+00  1.0E-07
  1.000E-04  7.61557E-13  1.98217E-16  7.07845E+00  1.63931E-10  1.0E-07
  1.250E-04  1.18994E-12  1.98217E-16  7.07845E+00  2.04914E-10  1.0E-07
  1.500E-04  1.71346E-12  1.98217E-16  7.07845E+00  2.45897E-10  1.0E-07
  1.750E-04  2.33225E-12  1.98217E-16  7.07845E+00  2.86879E-10  1.0E-07
  2.000E-04  3.04617E-12  1.98217E-16  7.07845E+00  3.27862E-10  1.0E-07
  2.250E-04  3.85530E-12  1.98217E-16  7.07845E+00  3.68845E-10  1.0E-07
  2.500E-04  4.75964E-12  1.98217E-16  7.07845E+00  4.09828E-10  1.0E-07
  2.750E-04  5.75917E-12  1.98217E-16  7.07845E+00  4.50810E-10  1.0E-07
  3.000E-04  6.85391E-12  1.98217E-16  7.07845E+00  4.91793E-10  1.0E-07
  3.250E-04  8.04379E-12  1.98217E-16  7.07845E+00  5.32776E-10  1.0E-07
  3.500E-04  9.32893E-12  1.98217E-16  7.07845E+00  5.73759E-10  1.0E-07
  3.750E-04  1.07092E-11  1.98217E-16  7.07845E+00  6.14742E-10  1.0E-07
  4.000E-04  1.21847E-11  1.98217E-16  7.07845E+00  6.55724E-10  1.0E-07
  4.250E-04  1.37554E-11  1.98217E-16  7.07845E+00  6.96707E-10  1.0E-07
  4.500E-04  1.54213E-11  1.98217E-16  7.07845E+00  7.37690E-10  1.0E-07
  4.750E-04  1.71823E-11  1.98217E-16  7.07845E+00  7.78673E-10  1.0E-07
  5.000E-04  1.90386E-11  1.98217E-16  7.07845E+00  8.19655E-10  1.0E-07
  5.250E-04  2.09900E-11  1.98217E-16  7.07845E+00  8.60638E-10  1.0E-07
  5.500E-04  2.30367E-11  1.98217E-16  7.07845E+00  9.01621E-10  1.0E-07
  5.750E-04  2.51785E-11  1.98217E-16  7.07845E+00  9.42604E-10  1.0E-07
  6.000E-04  2.74156E-11  1.98217E-16  7.07845E+00  9.83587E-10  1.0E-07
  6.250E-04  2.97478E-11  1.98217E-16  7.07845E+00  1.02457E-09  1.0E-07
  6.500E-04  3.21752E-11  1.98217E-16  7.07845E+00  1.06555E-09  1.0E-07
  6.750E-04  3.46979E-11  1.98217E-16  7.07845E+00  1.10653E-09  1.0E-07
  7.000E-04  3.73157E-11  1.98217E-16  7.07845E+00  1.14752E-09  1.0E-07
  7.250E-04  4.00286E-11  1.98217E-16  7.07845E+00  1.18850E-09  1.0E-07
  7.500E-04  4.28368E-11  1.98217E-16  7.07845E+00  1.22948E-09  1.0E-07
  7.750E-04  4.57402E-11  1.98217E-16  7.07845E+00  1.27047E-09  1.0E-07
  8.000E-04  4.87388E-11  1.98217E-16  7.07845E+00  1.31145E-09  1.0E-07
  8.250E-04  5.18325E-11  1.98217E-16  7.07845E+00  1.35243E-09  1.0E-07
  8.500E-04  5.50215E-11  1.98217E-16  7.07845E+00  1.39341E-09  1.0E-07
  8.750E-04  5.83057E-11  1.98217E-16  7.07845E+00  1.43440E-09  1.0E-07
  9.000E-04  6.16850E-11  1.98217E-16  7.07845E+00  1.47538E-09  1.0E-07
  9.250E-04  6.51595E-11  1.98217E-16  7.07845E+00  1.51636E-09  1.0E-07
  9.500E-04  6.87293E-11  1.98217E-16  7.07845E+00  1.55735E-09  1.0E-07
  9.750E-04  7.23943E-11  1.98217E-16  7.07845E+00  1.59833E-09  1.0E-07
  1.000E-03  7.61544E-11  1.98217E-16  7.07845E+00  1.63931E-09  1.0E-07
  1.250E-03  1.18991E-10  1.98217E-16  7.07845E+00  2.04914E-09  1.0E-07
  1.500E-03  1.71347E-10  1.98217E-16  7.07845E+00  2.45897E-09  1.0E-07
  1.750E-03  2.33223E-10  1.98217E-16  7.07845E+00  2.86879E-09  1.0E-07
  2.000E-03  3.04617E-10  1.98217E-16  7.07845E+00  3.27862E-09  1.0E-07
  2.250E-03  3.85531E-10  1.98217E-16  7.07845E+00  3.68845E-09  1.0E-07
  2.500E-03  4.75965E-10  1.98217E-16  7.07845E+00  4.09828E-09  1.0E-07
  2.750E-03  5.75917E-10  1.98217E-16  7.07845E+00  4.50811E-09  1.0E-07
  3.000E-03  6.85389E-10  1.98217E-16  7.07845E+00  4.91793E-09  1.0E-07
  3.250E-03  8.04380E-10  1.98217E-16  7.07845E+00  5.32776E-09  1.0E-07
  3.500E-03  9.32891E-10  1.98217E-16  7.07845E+00  5.73759E-09  1.0E-07
  3.750E-03  1.07092E-09  1.98217E-16  7.07845E+00  6.14742E-09  1.0E-07
  4.000E-03  1.21847E-09  1.98217E-16  7.07845E+00  6.55724E-09  1.0E-07
  4.250E-03  1.37554E-09  1.98217E-16  7.07845E+00  6.96707E-09  1.0E-07
  4.500E-03  1.54213E-09  1.98217E-16  7.07845E+00  7.37690E-09  1.0E-07
  4.750E-03  1.71823E-09  1.98217E-16  7.07845E+00  7.78673E-09  1.0E-07
  5.000E-03  1.90386E-09  1.98217E-16  7.07845E+00  8.19655E-09  1.0E-07
  5.250E-03  2.09900E-09  1.98217E-16  7.07845E+00  8.60638E-09  1.0E-07
  5.500E-03  2.30367E-09  1.98217E-16  7.07845E+00  9.01621E-09  1.0E-07
  5.750E-03  2.51785E-09  1.98217E-16  7.07845E+00  9.42604E-09  1.0E-07
  6.000E-03  2.74156E-09  1.98217E-16  7.07845E+00  9.83587E-09  1.0E-07
  6.250E-03  2.97478E-09  1.98217E-16  7.07845E+00  1.02457E-08  1.0E-07
  6.500E-03  3.21752E-09  1.98217E-16  7.07845E+00  1.06555E-08  1.0E-07
  6.750E-03  3.46978E-09  1.98217E-16  7.07845E+00  1.10653E-08  1.0E-07
  7.000E-03  3.73156E-09  1.98217E-16  7.07845E+00  1.14752E-08  1.0E-07
  7.250E-03  4.00286E-09  1.98217E-16  7.07845E+00  1.18850E-08  1.0E-07
  7.500E-03  4.28368E-09  1.98217E-16  7.07845E+00  1.22948E-08  1.0E-07
  7.750E-03  4.57402E-09  1.98217E-16  7.07845E+00  1.27047E-08  1.0E-07
  8.000E-03  4.87388E-09  1.98217E-16  7.07845E+00  1.31145E-08  1.0E-07
