

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 2.14000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0      5.05906908E-01      0.00000000E+00
       1      2.56868755E-01      2.56958620E-01
       2      1.47016104E-01      1.47054222E-01
       3      8.75564247E-02      8.75767859E-02
       4      5.30999354E-02      5.31116685E-02
       5      3.25129812E-02      3.25199745E-02
       6      2.00151616E-02      2.00194029E-02
       7      1.23594831E-02      1.23620801E-02
       8      7.64519073E-03      7.64678977E-03
       9      4.73323352E-03      4.73422116E-03
      10      2.93142568E-03      2.93203675E-03
      11      1.81553631E-03      1.81591472E-03
      12      1.12419998E-03      1.12443439E-03
      13      6.95884671E-04      6.96029876E-04
      14      4.30577665E-04      4.30667592E-04
      15      2.66297383E-04      2.66353057E-04
      16      1.64616783E-04      1.64651235E-04
      17      1.01711563E-04      1.01732873E-04
      18      6.28140775E-05      6.28272519E-05
      19      3.87737875E-05      3.87819282E-05
      20      2.39232315E-05      2.39282594E-05
      21      1.47539598E-05      1.47570637E-05
      22      9.09518932E-06      9.09710451E-06
      23      5.60449825E-06      5.60567947E-06
      24      3.45216071E-06      3.45288892E-06
      25      2.12560146E-06      2.12605021E-06
      26      1.30832707E-06      1.30860350E-06
      27      8.05009890E-07      8.05180102E-07
      28      4.95157117E-07      4.95261890E-07
      29      3.04472451E-07      3.04536921E-07
      30      1.87163790E-07      1.87203448E-07
      31      1.15019150E-07      1.15043537E-07
      32      7.06640572E-08      7.06790460E-08
      33      4.34021567E-08      4.34113731E-08
      34      2.66510122E-08      2.66566710E-08
      35      1.63609890E-08      1.63644643E-08
      36      1.00416439E-08      1.00437735E-08
      37      6.16168927E-09      6.16299985E-09
      38      3.78003533E-09      3.78084240E-09
      39      2.31848561E-09      2.31897948E-09
      40      1.42177309E-09      1.42207374E-09
      41      8.71672748E-10      8.71853420E-10
      42      5.34314946E-10      5.34427953E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 3.18504E-17  0.000E+00  5.580E-09  8.480E-10  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 3.18504E-17 -1.147E-11  5.580E-09  8.480E-10  2.129E-18  2.908E-19  1.00E-07
  1.250E-04 3.18504E-17 -1.434E-11  5.580E-09  8.480E-10  2.661E-18  3.635E-19  1.00E-07
  1.500E-04 3.18504E-17 -1.720E-11  5.580E-09  8.480E-10  3.193E-18  4.362E-19  1.00E-07
  1.750E-04 3.18504E-17 -2.007E-11  5.580E-09  8.480E-10  3.725E-18  5.089E-19  1.00E-07
  2.000E-04 3.18504E-17 -2.294E-11  5.580E-09  8.480E-10  4.258E-18  5.816E-19  1.00E-07
  2.250E-04 3.18504E-17 -2.581E-11  5.580E-09  8.480E-10  4.790E-18  6.543E-19  1.00E-07
  2.500E-04 3.18504E-17 -2.867E-11  5.580E-09  8.480E-10  5.322E-18  7.270E-19  1.00E-07
  2.750E-04 3.18504E-17 -3.154E-11  5.580E-09  8.480E-10  5.854E-18  7.997E-19  1.00E-07
  3.000E-04 3.18504E-17 -3.441E-11  5.580E-09  8.480E-10  6.386E-18  8.724E-19  1.00E-07
  3.250E-04 3.18504E-17 -3.728E-11  5.580E-09  8.480E-10  6.919E-18  9.451E-19  1.00E-07
  3.500E-04 3.18504E-17 -4.014E-11  5.580E-09  8.480E-10  7.451E-18  1.018E-18  1.00E-07
  3.750E-04 3.18504E-17 -4.301E-11  5.580E-09  8.480E-10  7.983E-18  1.090E-18  1.00E-07
  4.000E-04 3.18504E-17 -4.588E-11  5.580E-09  8.480E-10  8.515E-18  1.163E-18  1.00E-07
  4.250E-04 3.18504E-17 -4.875E-11  5.580E-09  8.480E-10  9.048E-18  1.236E-18  1.00E-07
  4.500E-04 3.18504E-17 -5.161E-11  5.580E-09  8.480E-10  9.580E-18  1.309E-18  1.00E-07
  4.750E-04 3.18504E-17 -5.448E-11  5.580E-09  8.480E-10  1.011E-17  1.381E-18  1.00E-07
