 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 1.62000E+02 eV = 5.95339E+00 a.u.
 #
 # Element:  C,  Z =   6,  atomic weight = 1.20107E+01 g/mol
 #
 # Nuclear model: point charge
 #
 # Number of electrons =  6
 #
 # Electron density: Read from file z_006.den   
 #                   Number of data points =  725
 #                   Volume integral = 6.00000E+00
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 2.13962E-16 cm**2 = 7.64073E+00 a0**2
 # 1st transport cross section = 6.68687E-17 cm**2 = 2.38793E+00 a0**2
 # 2nd transport cross section = 9.43587E-17 cm**2 = 3.36961E+00 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  0.000E+00  0.00000E+00  4.10767E-16  1.46687E+01  0.00000E+00  1.0E-07
  1.000E-04  7.61557E-13  4.10767E-16  1.46687E+01  2.32028E-10  1.0E-07
  1.250E-04  1.18994E-12  4.10767E-16  1.46687E+01  2.90034E-10  1.0E-07
  1.500E-04  1.71346E-12  4.10767E-16  1.46687E+01  3.48041E-10  1.0E-07
  1.750E-04  2.33225E-12  4.10767E-16  1.46687E+01  4.06048E-10  1.0E-07
  2.000E-04  3.04617E-12  4.10767E-16  1.46687E+01  4.64055E-10  1.0E-07
  2.250E-04  3.85530E-12  4.10767E-16  1.46687E+01  5.22062E-10  1.0E-07
  2.500E-04  4.75964E-12  4.10767E-16  1.46687E+01  5.80069E-10  1.0E-07
  2.750E-04  5.75917E-12  4.10767E-16  1.46687E+01  6.38076E-10  1.0E-07
  3.000E-04  6.85391E-12  4.10767E-16  1.46687E+01  6.96083E-10  1.0E-07
  3.250E-04  8.04379E-12  4.10767E-16  1.46687E+01  7.54090E-10  1.0E-07
  3.500E-04  9.32893E-12  4.10767E-16  1.46687E+01  8.12096E-10  1.0E-07
  3.750E-04  1.07092E-11  4.10767E-16  1.46687E+01  8.70103E-10  1.0E-07
  4.000E-04  1.21847E-11  4.10767E-16  1.46687E+01  9.28110E-10  1.0E-07
  4.250E-04  1.37554E-11  4.10767E-16  1.46687E+01  9.86117E-10  1.0E-07
  4.500E-04  1.54213E-11  4.10767E-16  1.46687E+01  1.04412E-09  1.0E-07
  4.750E-04  1.71823E-11  4.10767E-16  1.46687E+01  1.10213E-09  1.0E-07
  5.000E-04  1.90386E-11  4.10767E-16  1.46687E+01  1.16014E-09  1.0E-07
  5.250E-04  2.09900E-11  4.10767E-16  1.46687E+01  1.21814E-09  1.0E-07
