  5.500E-04 4.10767E-16  1.276E-09  1.696E-08  1.110E-08  1.809E-17  2.731E-17  1.00E-07
  5.750E-04 4.10767E-16  1.334E-09  1.696E-08  1.110E-08  1.892E-17  2.855E-17  1.00E-07
  6.000E-04 4.10767E-16  1.392E-09  1.696E-08  1.110E-08  1.974E-17  2.979E-17  1.00E-07
  6.250E-04 4.10767E-16  1.450E-09  1.696E-08  1.110E-08  2.056E-17  3.103E-17  1.00E-07
  6.500E-04 4.10767E-16  1.508E-09  1.696E-08  1.110E-08  2.138E-17  3.227E-17  1.00E-07
  6.750E-04 4.10767E-16  1.566E-09  1.696E-08  1.110E-08  2.221E-17  3.351E-17  1.00E-07
  7.000E-04 4.10767E-16  1.624E-09  1.696E-08  1.110E-08  2.303E-17  3.476E-17  1.00E-07
  7.250E-04 4.10767E-16  1.682E-09  1.696E-08  1.110E-08  2.385E-17  3.600E-17  1.00E-07
  7.500E-04 4.10767E-16  1.740E-09  1.696E-08  1.110E-08  2.467E-17  3.724E-17  1.00E-07
  7.750E-04 4.10767E-16  1.798E-09  1.696E-08  1.110E-08  2.550E-17  3.848E-17  1.00E-07
  8.000E-04 4.10767E-16  1.856E-09  1.696E-08  1.110E-08  2.632E-17  3.972E-17  1.00E-07
  8.250E-04 4.10767E-16  1.914E-09  1.696E-08  1.110E-08  2.714E-17  4.096E-17  1.00E-07
  8.500E-04 4.10767E-16  1.972E-09  1.696E-08  1.110E-08  2.796E-17  4.220E-17  1.00E-07
  8.750E-04 4.10767E-16  2.030E-09  1.696E-08  1.110E-08  2.879E-17  4.344E-17  1.00E-07
  9.000E-04 4.10767E-16  2.088E-09  1.696E-08  1.110E-08  2.961E-17  4.469E-17  1.00E-07
  9.250E-04 4.10767E-16  2.146E-09  1.696E-08  1.110E-08  3.043E-17  4.593E-17  1.00E-07
  9.500E-04 4.10767E-16  2.204E-09  1.696E-08  1.110E-08  3.125E-17  4.717E-17  1.00E-07
  9.750E-04 4.10767E-16  2.262E-09  1.696E-08  1.110E-08  3.208E-17  4.841E-17  1.00E-07
  1.000E-03 4.10767E-16  2.320E-09  1.696E-08  1.110E-08  3.290E-17  4.965E-17  1.00E-07
  1.250E-03 4.10767E-16  2.900E-09  1.696E-08  1.110E-08  4.112E-17  6.206E-17  1.00E-07
  1.500E-03 4.10767E-16  3.480E-09  1.696E-08  1.110E-08  4.935E-17  7.448E-17  1.00E-07
  1.750E-03 4.10767E-16  4.060E-09  1.696E-08  1.110E-08  5.757E-17  8.689E-17  1.00E-07
  2.000E-03 4.10767E-16  4.641E-09  1.696E-08  1.110E-08  6.580E-17  9.930E-17  1.00E-07
  2.250E-03 4.10767E-16  5.221E-09  1.696E-08  1.110E-08  7.402E-17  1.117E-16  1.00E-07
  2.500E-03 4.10767E-16  5.801E-09  1.696E-08  1.110E-08  8.225E-17  1.241E-16  1.00E-07
  2.750E-03 4.10767E-16  6.381E-09  1.696E-08  1.110E-08  9.047E-17  1.365E-16  1.00E-07
  3.000E-03 4.10767E-16  6.961E-09  1.696E-08  1.110E-08  9.870E-17  1.490E-16  1.00E-07
  3.250E-03 4.10767E-16  7.541E-09  1.696E-08  1.110E-08  1.069E-16  1.614E-16  1.00E-07
  3.500E-03 4.10767E-16  8.121E-09  1.696E-08  1.110E-08  1.151E-16  1.738E-16  1.00E-07
  3.750E-03 4.10767E-16  8.701E-09  1.696E-08  1.110E-08  1.234E-16  1.862E-16  1.00E-07
  4.000E-03 4.10767E-16  9.281E-09  1.696E-08  1.110E-08  1.316E-16  1.986E-16  1.00E-07
  4.250E-03 4.10767E-16  9.861E-09  1.696E-08  1.110E-08  1.398E-16  2.110E-16  1.00E-07
  4.500E-03 4.10767E-16  1.044E-08  1.696E-08  1.110E-08  1.480E-16  2.234E-16  1.00E-07
  4.750E-03 4.10767E-16  1.102E-08  1.696E-08  1.110E-08  1.563E-16  2.358E-16  1.00E-07
  5.000E-03 4.10767E-16  1.160E-08  1.696E-08  1.110E-08  1.645E-16  2.483E-16  1.00E-07
  5.250E-03 4.10767E-16  1.218E-08  1.696E-08  1.110E-08  1.727E-16  2.607E-16  1.00E-07
  5.500E-03 4.10767E-16  1.276E-08  1.696E-08  1.110E-08  1.809E-16  2.731E-16  1.00E-07
  5.750E-03 4.10767E-16  1.334E-08  1.696E-08  1.110E-08  1.892E-16  2.855E-16  1.00E-07
  6.000E-03 4.10767E-16  1.392E-08  1.696E-08  1.110E-08  1.974E-16  2.979E-16  1.00E-07
  6.250E-03 4.10767E-16  1.450E-08  1.696E-08  1.110E-08  2.056E-16  3.103E-16  1.00E-07
  6.500E-03 4.10767E-16  1.508E-08  1.696E-08  1.110E-08  2.138E-16  3.227E-16  1.00E-07
  6.750E-03 4.10767E-16  1.566E-08  1.696E-08  1.110E-08  2.221E-16  3.351E-16  1.00E-07
  7.000E-03 4.10767E-16  1.624E-08  1.696E-08  1.110E-08  2.303E-16  3.476E-16  1.00E-07
  7.250E-03 4.10767E-16  1.682E-08  1.696E-08  1.110E-08  2.385E-16  3.600E-16  1.00E-07
  7.500E-03 4.10767E-16  1.740E-08  1.696E-08  1.110E-08  2.467E-16  3.724E-16  1.00E-07
  7.750E-03 4.10767E-16  1.798E-08  1.696E-08  1.110E-08  2.550E-16  3.848E-16  1.00E-07
  8.000E-03 4.10767E-16  1.856E-08  1.696E-08  1.110E-08  2.632E-16  3.972E-16  1.00E-07
  8.250E-03 4.10767E-16  1.914E-08  1.696E-08  1.110E-08  2.714E-16  4.096E-16  1.00E-07
  8.500E-03 4.10767E-16  1.972E-08  1.696E-08  1.110E-08  2.796E-16  4.220E-16  1.00E-07
  8.750E-03 4.10767E-16  2.030E-08  1.696E-08  1.110E-08  2.879E-16  4.344E-16  1.00E-07
  9.000E-03 4.10767E-16  2.088E-08  1.696E-08  1.110E-08  2.961E-16  4.469E-16  1.00E-07
  9.250E-03 4.10767E-16  2.146E-08  1.696E-08  1.110E-08  3.043E-16  4.593E-16  1.00E-07
  9.500E-03 4.10767E-16  2.204E-08  1.696E-08  1.110E-08  3.125E-16  4.717E-16  1.00E-07
  9.750E-03 4.10767E-16  2.262E-08  1.696E-08  1.110E-08  3.208E-16  4.841E-16  1.00E-07
  1.000E-02 4.10767E-16  2.320E-08  1.696E-08  1.110E-08  3.290E-16  4.965E-16  1.00E-07
  1.250E-02 4.10766E-16  2.900E-08  1.696E-08  1.110E-08  4.112E-16  6.206E-16  1.00E-07
  1.500E-02 4.10766E-16  3.480E-08  1.696E-08  1.110E-08  4.935E-16  7.448E-16  1.00E-07
  1.750E-02 4.10766E-16  4.060E-08  1.696E-08  1.110E-08  5.757E-16  8.689E-16  1.00E-07
  2.000E-02 4.10766E-16  4.641E-08  1.696E-08  1.110E-08  6.580E-16  9.930E-16  1.00E-07
  2.250E-02 4.10766E-16  5.221E-08  1.696E-08  1.110E-08  7.402E-16  1.117E-15  1.00E-07
  2.500E-02 4.10766E-16  5.801E-08  1.696E-08  1.110E-08  8.225E-16  1.241E-15  1.00E-07
  2.750E-02 4.10766E-16  6.381E-08  1.696E-08  1.110E-08  9.047E-16  1.365E-15  1.00E-07
  3.000E-02 4.10765E-16  6.961E-08  1.696E-08  1.110E-08  9.870E-16  1.490E-15  1.00E-07
  3.250E-02 4.10765E-16  7.541E-08  1.696E-08  1.110E-08  1.069E-15  1.614E-15  1.00E-07
  3.500E-02 4.10765E-16  8.121E-08  1.696E-08  1.110E-08  1.151E-15  1.738E-15  1.00E-07
  3.750E-02 4.10765E-16  8.701E-08  1.696E-08  1.110E-08  1.234E-15  1.862E-15  1.00E-07
  4.000E-02 4.10764E-16  9.281E-08  1.696E-08  1.110E-08  1.316E-15  1.986E-15  1.00E-07
  4.250E-02 4.10764E-16  9.861E-08  1.696E-08  1.110E-08  1.398E-15  2.110E-15  1.00E-07
  4.500E-02 4.10764E-16  1.044E-07  1.696E-08  1.110E-08  1.480E-15  2.234E-15  1.00E-07
  4.750E-02 4.10764E-16  1.102E-07  1.696E-08  1.110E-08  1.563E-15  2.358E-15  1.00E-07
  5.000E-02 4.10763E-16  1.160E-07  1.696E-08  1.110E-08  1.645E-15  2.483E-15  1.00E-07
  5.250E-02 4.10763E-16  1.218E-07  1.695E-08  1.110E-08  1.727E-15  2.607E-15  1.00E-07
  5.500E-02 4.10762E-16  1.276E-07  1.695E-08  1.110E-08  1.809E-15  2.731E-15  1.00E-07
  5.750E-02 4.10762E-16  1.334E-07  1.695E-08  1.110E-08  1.892E-15  2.855E-15  1.00E-07
  6.000E-02 4.10762E-16  1.392E-07  1.695E-08  1.110E-08  1.974E-15  2.979E-15  1.00E-07
  6.250E-02 4.10761E-16  1.450E-07  1.695E-08  1.110E-08  2.056E-15  3.103E-15  1.00E-07
  6.500E-02 4.10761E-16  1.508E-07  1.695E-08  1.110E-08  2.138E-15  3.227E-15  1.00E-07
  6.750E-02 4.10760E-16  1.566E-07  1.695E-08  1.110E-08  2.221E-15  3.351E-15  1.00E-07
  7.000E-02 4.10760E-16  1.624E-07  1.695E-08  1.110E-08  2.303E-15  3.476E-15  1.00E-07
  7.250E-02 4.10759E-16  1.682E-07  1.695E-08  1.110E-08  2.385E-15  3.600E-15  1.00E-07
  7.500E-02 4.10759E-16  1.740E-07  1.695E-08  1.110E-08  2.467E-15  3.724E-15  1.00E-07
  7.750E-02 4.10758E-16  1.798E-07  1.695E-08  1.110E-08  2.550E-15  3.848E-15  1.00E-07
  8.000E-02 4.10758E-16  1.856E-07  1.695E-08  1.110E-08  2.632E-15  3.972E-15  1.00E-07
  8.250E-02 4.10757E-16  1.914E-07  1.695E-08  1.110E-08  2.714E-15  4.096E-15  1.00E-07
  8.500E-02 4.10757E-16  1.972E-07  1.695E-08  1.110E-08  2.796E-15  4.220E-15  1.00E-07
  8.750E-02 4.10756E-16  2.030E-07  1.695E-08  1.110E-08  2.879E-15  4.344E-15  1.00E-07
  9.000E-02 4.10755E-16  2.088E-07  1.695E-08  1.110E-08  2.961E-15  4.469E-15  1.00E-07
  9.250E-02 4.10755E-16  2.146E-07  1.695E-08  1.110E-08  3.043E-15  4.593E-15  1.00E-07
  9.500E-02 4.10754E-16  2.204E-07  1.695E-08  1.110E-08  3.125E-15  4.717E-15  1.00E-07
  9.750E-02 4.10753E-16  2.262E-07  1.695E-08  1.110E-08  3.208E-15  4.841E-15  1.00E-07
  1.000E-01 4.10753E-16  2.320E-07  1.695E-08  1.110E-08  3.290E-15  4.965E-15  1.00E-07
  1.250E-01 4.10745E-16  2.900E-07  1.695E-08  1.110E-08  4.112E-15  6.206E-15  1.00E-07
  1.500E-01 4.10735E-16  3.481E-07  1.695E-08  1.110E-08  4.934E-15  7.448E-15  1.00E-07
  1.750E-01 4.10724E-16  4.061E-07  1.695E-08  1.110E-08  5.757E-15  8.689E-15  1.00E-07
  2.000E-01 4.10711E-16  4.641E-07  1.695E-08  1.110E-08  6.579E-15  9.930E-15  1.00E-07
  2.250E-01 4.10696E-16  5.221E-07  1.695E-08  1.110E-08  7.401E-15  1.117E-14  1.00E-07
  2.500E-01 4.10679E-16  5.801E-07  1.695E-08  1.110E-08  8.223E-15  1.241E-14  1.00E-07
  2.750E-01 4.10661E-16  6.382E-07  1.695E-08  1.110E-08  9.045E-15  1.365E-14  1.00E-07
  3.000E-01 4.10641E-16  6.962E-07  1.695E-08  1.110E-08  9.867E-15  1.489E-14  1.00E-07
  3.250E-01 4.10619E-16  7.542E-07  1.695E-08  1.110E-08  1.069E-14  1.614E-14  1.00E-07
  3.500E-01 4.10595E-16  8.123E-07  1.695E-08  1.110E-08  1.151E-14  1.738E-14  1.00E-07
  3.750E-01 4.10570E-16  8.703E-07  1.695E-08  1.110E-08  1.233E-14  1.862E-14  1.00E-07
  4.000E-01 4.10543E-16  9.284E-07  1.695E-08  1.110E-08  1.315E-14  1.986E-14  1.00E-07
  4.250E-01 4.10514E-16  9.864E-07  1.695E-08  1.110E-08  1.397E-14  2.110E-14  1.00E-07
  4.500E-01 4.10483E-16  1.044E-06  1.695E-08  1.110E-08  1.479E-14  2.234E-14  1.00E-07
  4.750E-01 4.10451E-16  1.103E-06  1.695E-08  1.110E-08  1.562E-14  2.358E-14  1.00E-07
  5.000E-01 4.10417E-16  1.161E-06  1.695E-08  1.110E-08  1.644E-14  2.482E-14  1.00E-07
  5.250E-01 4.10381E-16  1.219E-06  1.694E-08  1.110E-08  1.726E-14  2.606E-14  1.00E-07
  5.500E-01 4.10343E-16  1.277E-06  1.694E-08  1.110E-08  1.808E-14  2.730E-14  1.00E-07
  5.750E-01 4.10304E-16  1.335E-06  1.694E-08  1.110E-08  1.890E-14  2.855E-14  1.00E-07
  6.000E-01 4.10263E-16  1.393E-06  1.694E-08  1.110E-08  1.972E-14  2.979E-14  1.00E-07
  6.250E-01 4.10220E-16  1.451E-06  1.694E-08  1.110E-08  2.054E-14  3.103E-14  1.00E-07
  6.500E-01 4.10176E-16  1.509E-06  1.694E-08  1.110E-08  2.135E-14  3.227E-14  1.00E-07
  6.750E-01 4.10129E-16  1.567E-06  1.694E-08  1.110E-08  2.217E-14  3.351E-14  1.00E-07
  7.000E-01 4.10081E-16  1.626E-06  1.694E-08  1.110E-08  2.299E-14  3.475E-14  1.00E-07
  7.250E-01 4.10032E-16  1.684E-06  1.694E-08  1.110E-08  2.381E-14  3.599E-14  1.00E-07
  7.500E-01 4.09980E-16  1.742E-06  1.693E-08  1.110E-08  2.463E-14  3.723E-14  1.00E-07
  7.750E-01 4.09927E-16  1.800E-06  1.693E-08  1.110E-08  2.545E-14  3.847E-14  1.00E-07
  8.000E-01 4.09872E-16  1.858E-06  1.693E-08  1.110E-08  2.626E-14  3.971E-14  1.00E-07
  8.250E-01 4.09815E-16  1.917E-06  1.693E-08  1.110E-08  2.708E-14  4.095E-14  1.00E-07
  8.500E-01 4.09757E-16  1.975E-06  1.693E-08  1.110E-08  2.790E-14  4.219E-14  1.00E-07
  8.750E-01 4.09696E-16  2.033E-06  1.693E-08  1.110E-08  2.871E-14  4.343E-14  1.00E-07
  9.000E-01 4.09634E-16  2.091E-06  1.692E-08  1.110E-08  2.953E-14  4.467E-14  1.00E-07
  9.250E-01 4.09571E-16  2.150E-06  1.692E-08  1.110E-08  3.035E-14  4.591E-14  1.00E-07
  9.500E-01 4.09505E-16  2.208E-06  1.692E-08  1.110E-08  3.116E-14  4.715E-14  1.00E-07
  9.750E-01 4.09438E-16  2.266E-06  1.692E-08  1.110E-08  3.198E-14  4.839E-14  1.00E-07
  1.000E+00 4.09370E-16  2.324E-06  1.692E-08  1.110E-08  3.279E-14  4.963E-14  1.00E-07
  1.100E+00 4.09077E-16  2.558E-06  1.691E-08  1.110E-08  3.604E-14  5.459E-14  1.00E-07
  1.200E+00 4.08757E-16  2.791E-06  1.690E-08  1.109E-08  3.929E-14  5.955E-14  1.00E-07
  1.300E+00 4.08409E-16  3.025E-06  1.689E-08  1.109E-08  4.253E-14  6.450E-14  1.00E-07
  1.400E+00 4.08034E-16  3.260E-06  1.688E-08  1.109E-08  4.576E-14  6.946E-14  1.00E-07
  1.500E+00 4.07632E-16  3.494E-06  1.687E-08  1.109E-08  4.898E-14  7.441E-14  1.00E-07
  1.600E+00 4.07202E-16  3.729E-06  1.686E-08  1.109E-08  5.219E-14  7.936E-14  1.00E-07
  1.700E+00 4.06746E-16  3.965E-06  1.685E-08  1.109E-08  5.539E-14  8.431E-14  1.00E-07
  1.800E+00 4.06262E-16  4.200E-06  1.683E-08  1.108E-08  5.858E-14  8.925E-14  1.00E-07
  1.900E+00 4.05752E-16  4.437E-06  1.682E-08  1.108E-08  6.176E-14  9.420E-14  1.00E-07
  2.000E+00 4.05215E-16  4.673E-06  1.681E-08  1.108E-08  6.493E-14  9.914E-14  1.00E-07
  2.100E+00 4.04652E-16  4.911E-06  1.679E-08  1.108E-08  6.808E-14  1.041E-13  1.00E-07
  2.200E+00 4.04062E-16  5.148E-06  1.678E-08  1.107E-08  7.122E-14  1.090E-13  1.00E-07
  2.300E+00 4.03446E-16  5.387E-06  1.676E-08  1.107E-08  7.435E-14  1.140E-13  1.00E-07
  2.400E+00 4.02804E-16  5.626E-06  1.674E-08  1.107E-08  7.746E-14  1.189E-13  1.00E-07
  2.500E+00 4.02136E-16  5.865E-06  1.672E-08  1.107E-08  8.056E-14  1.238E-13  1.00E-07
  2.600E+00 4.01443E-16  6.105E-06  1.671E-08  1.106E-08  8.364E-14  1.287E-13  1.00E-07
  2.700E+00 4.00723E-16  6.346E-06  1.669E-08  1.106E-08  8.670E-14  1.337E-13  1.00E-07
  2.800E+00 3.99979E-16  6.587E-06  1.667E-08  1.106E-08  8.975E-14  1.386E-13  1.00E-07
  2.900E+00 3.99209E-16  6.829E-06  1.665E-08  1.105E-08  9.278E-14  1.435E-13  1.00E-07
  3.000E+00 3.98415E-16  7.072E-06  1.662E-08  1.105E-08  9.579E-14  1.484E-13  1.00E-07
  3.100E+00 3.97595E-16  7.315E-06  1.660E-08  1.104E-08  9.878E-14  1.533E-13  1.00E-07
  3.200E+00 3.96751E-16  7.560E-06  1.658E-08  1.104E-08  1.018E-13  1.582E-13  1.00E-07
  3.300E+00 3.95883E-16  7.805E-06  1.655E-08  1.104E-08  1.047E-13  1.631E-13  1.00E-07
  3.400E+00 3.94991E-16  8.051E-06  1.653E-08  1.103E-08  1.076E-13  1.680E-13  1.00E-07
  3.500E+00 3.94075E-16  8.298E-06  1.651E-08  1.103E-08  1.105E-13  1.729E-13  1.00E-07
  3.600E+00 3.93135E-16  8.545E-06  1.648E-08  1.102E-08  1.134E-13  1.778E-13  1.00E-07
  3.700E+00 3.92172E-16  8.794E-06  1.645E-08  1.102E-08  1.163E-13  1.827E-13  1.00E-07
  3.800E+00 3.91185E-16  9.043E-06  1.643E-08  1.102E-08  1.191E-13  1.876E-13  1.00E-07
  3.900E+00 3.90176E-16  9.294E-06  1.640E-08  1.101E-08  1.220E-13  1.924E-13  1.00E-07
  4.000E+00 3.89144E-16  9.545E-06  1.637E-08  1.101E-08  1.248E-13  1.973E-13  1.00E-07
  4.100E+00 3.88090E-16  9.797E-06  1.634E-08  1.100E-08  1.275E-13  2.022E-13  1.00E-07
  4.200E+00 3.87013E-16  1.005E-05  1.631E-08  1.100E-08  1.303E-13  2.070E-13  1.00E-07
  4.300E+00 3.85915E-16  1.031E-05  1.628E-08  1.099E-08  1.330E-13  2.119E-13  1.00E-07
  4.400E+00 3.84795E-16  1.056E-05  1.625E-08  1.099E-08  1.357E-13  2.168E-13  1.00E-07
  4.500E+00 3.83654E-16  1.082E-05  1.622E-08  1.098E-08  1.384E-13  2.216E-13  1.00E-07
  4.600E+00 3.82492E-16  1.108E-05  1.619E-08  1.097E-08  1.410E-13  2.264E-13  1.00E-07
  4.700E+00 3.81309E-16  1.133E-05  1.616E-08  1.097E-08  1.436E-13  2.313E-13  1.00E-07
  4.800E+00 3.80105E-16  1.159E-05  1.612E-08  1.096E-08  1.462E-13  2.361E-13  1.00E-07
  4.900E+00 3.78882E-16  1.186E-05  1.609E-08  1.096E-08  1.488E-13  2.409E-13  1.00E-07
  5.000E+00 3.77638E-16  1.212E-05  1.605E-08  1.095E-08  1.513E-13  2.458E-13  1.00E-07
  5.100E+00 3.76375E-16  1.238E-05  1.602E-08  1.095E-08  1.538E-13  2.506E-13  1.00E-07
  5.200E+00 3.75093E-16  1.265E-05  1.598E-08  1.094E-08  1.563E-13  2.554E-13  1.00E-07
  5.300E+00 3.73792E-16  1.291E-05  1.595E-08  1.093E-08  1.587E-13  2.602E-13  1.00E-07
  5.400E+00 3.72472E-16  1.318E-05  1.591E-08  1.093E-08  1.611E-13  2.650E-13  1.00E-07
  5.500E+00 3.71133E-16  1.345E-05  1.587E-08  1.092E-08  1.635E-13  2.698E-13  1.00E-07
  5.600E+00 3.69777E-16  1.372E-05  1.583E-08  1.091E-08  1.659E-13  2.745E-13  1.00E-07
  5.700E+00 3.68403E-16  1.399E-05  1.579E-08  1.091E-08  1.682E-13  2.793E-13  1.00E-07
  5.800E+00 3.67011E-16  1.427E-05  1.575E-08  1.090E-08  1.705E-13  2.841E-13  1.00E-07
  5.900E+00 3.65603E-16  1.454E-05  1.571E-08  1.089E-08  1.727E-13  2.888E-13  1.00E-07
  6.000E+00 3.64177E-16  1.482E-05  1.567E-08  1.089E-08  1.749E-13  2.936E-13  1.00E-07
  6.100E+00 3.62736E-16  1.509E-05  1.563E-08  1.088E-08  1.771E-13  2.983E-13  1.00E-07
  6.200E+00 3.61278E-16  1.537E-05  1.559E-08  1.087E-08  1.793E-13  3.031E-13  1.00E-07
  6.300E+00 3.59804E-16  1.565E-05  1.555E-08  1.086E-08  1.814E-13  3.078E-13  1.00E-07
  6.400E+00 3.58315E-16  1.594E-05  1.551E-08  1.086E-08  1.834E-13  3.125E-13  1.00E-07
  6.500E+00 3.56810E-16  1.622E-05  1.546E-08  1.085E-08  1.855E-13  3.173E-13  1.00E-07
  6.600E+00 3.55291E-16  1.651E-05  1.542E-08  1.084E-08  1.875E-13  3.220E-13  1.00E-07
  6.700E+00 3.53758E-16  1.679E-05  1.538E-08  1.083E-08  1.895E-13  3.267E-13  1.00E-07
  6.800E+00 3.52210E-16  1.708E-05  1.533E-08  1.082E-08  1.914E-13  3.314E-13  1.00E-07
  6.900E+00 3.50648E-16  1.737E-05  1.529E-08  1.082E-08  1.933E-13  3.361E-13  1.00E-07
  7.000E+00 3.49073E-16  1.767E-05  1.524E-08  1.081E-08  1.952E-13  3.407E-13  1.00E-07
  7.100E+00 3.47485E-16  1.796E-05  1.519E-08  1.080E-08  1.970E-13  3.454E-13  1.00E-07
  7.200E+00 3.45884E-16  1.826E-05  1.515E-08  1.079E-08  1.988E-13  3.501E-13  1.00E-07
  7.300E+00 3.44271E-16  1.856E-05  1.510E-08  1.078E-08  2.005E-13  3.547E-13  1.00E-07
  7.400E+00 3.42645E-16  1.886E-05  1.505E-08  1.077E-08  2.023E-13  3.594E-13  1.00E-07
  7.500E+00 3.41008E-16  1.916E-05  1.500E-08  1.076E-08  2.039E-13  3.640E-13  1.00E-07
  7.600E+00 3.39359E-16  1.946E-05  1.496E-08  1.076E-08  2.056E-13  3.686E-13  1.00E-07
  7.700E+00 3.37700E-16  1.977E-05  1.491E-08  1.075E-08  2.072E-13  3.733E-13  1.00E-07
  7.800E+00 3.36029E-16  2.007E-05  1.486E-08  1.074E-08  2.087E-13  3.779E-13  1.00E-07
  7.900E+00 3.34348E-16  2.038E-05  1.481E-08  1.073E-08  2.103E-13  3.825E-13  1.00E-07
  8.000E+00 3.32657E-16  2.070E-05  1.476E-08  1.072E-08  2.117E-13  3.871E-13  1.00E-07
  8.100E+00 3.30956E-16  2.101E-05  1.471E-08  1.071E-08  2.132E-13  3.916E-13  1.00E-07
  8.200E+00 3.29245E-16  2.133E-05  1.465E-08  1.070E-08  2.146E-13  3.962E-13  1.00E-07
  8.300E+00 3.27526E-16  2.164E-05  1.460E-08  1.069E-08  2.159E-13  4.008E-13  1.00E-07
  8.400E+00 3.25797E-16  2.196E-05  1.455E-08  1.068E-08  2.173E-13  4.053E-13  1.00E-07
  8.500E+00 3.24060E-16  2.229E-05  1.450E-08  1.067E-08  2.185E-13  4.099E-13  1.00E-07
