

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 2.08000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0     -9.22706516E-02      0.00000000E+00
       1     -1.51522786E+00     -1.51319956E+00
       2      7.84528914E-01      7.84945869E-01
       3      3.79368688E-01      3.79513565E-01
       4      1.87987612E-01      1.88049290E-01
       5      9.57061992E-02      9.57350752E-02
       6      4.98235544E-02      4.98378209E-02
       7      2.63914652E-02      2.63987569E-02
       8      1.41702356E-02      1.41740495E-02
       9      7.69078029E-03      7.69280893E-03
      10      4.21067421E-03      4.21176714E-03
      11      2.32188627E-03      2.32248108E-03
      12      1.28796612E-03      1.28829249E-03
      13      7.17980561E-04      7.18160850E-04
      14      4.01896627E-04      4.01996780E-04
      15      2.25745425E-04      2.25801321E-04
      16      1.27170027E-04      1.27201346E-04
      17      7.18141511E-05      7.18317569E-05
      18      4.06374212E-05      4.06473457E-05
      19      2.30352056E-05      2.30408131E-05
      20      1.30764537E-05      1.30796283E-05
      21      7.43226539E-06      7.43406554E-06
      22      4.22866531E-06      4.22968752E-06
      23      2.40805987E-06      2.40864102E-06
      24      1.37231988E-06      1.37265060E-06
      25      7.82562598E-07      7.82750965E-07
      26      4.46496209E-07      4.46603567E-07
      27      2.54869184E-07      2.54930414E-07
      28      1.45542184E-07      1.45577127E-07
      29      8.31395805E-08      8.31595290E-08
      30      4.75065980E-08      4.75179907E-08
      31      2.71525109E-08      2.71590169E-08
      32      1.55224570E-08      1.55261725E-08
      33      8.87545375E-09      8.87758418E-09
      34      5.07565695E-09      5.07687120E-09
      35      2.90307851E-09      2.90377120E-09
      36      1.66061953E-09      1.66101506E-09
      37      9.49968420E-10      9.50195132E-10
      38      5.43489435E-10      5.43619184E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 2.35974E-16  0.000E+00  1.218E-08  9.363E-09  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 2.35974E-16  3.848E-10  1.218E-08  9.363E-09  1.220E-18  4.666E-18  1.00E-07
  1.250E-04 2.35974E-16  4.810E-10  1.218E-08  9.363E-09  1.525E-18  5.833E-18  1.00E-07
  1.500E-04 2.35974E-16  5.773E-10  1.218E-08  9.363E-09  1.830E-18  6.999E-18  1.00E-07
  1.750E-04 2.35974E-16  6.735E-10  1.218E-08  9.363E-09  2.135E-18  8.166E-18  1.00E-07
  2.000E-04 2.35974E-16  7.697E-10  1.218E-08  9.363E-09  2.440E-18  9.332E-18  1.00E-07
  2.250E-04 2.35974E-16  8.659E-10  1.218E-08  9.363E-09  2.744E-18  1.050E-17  1.00E-07
  2.500E-04 2.35974E-16  9.621E-10  1.218E-08  9.363E-09  3.049E-18  1.167E-17  1.00E-07
  2.750E-04 2.35974E-16  1.058E-09  1.218E-08  9.363E-09  3.354E-18  1.283E-17  1.00E-07
  3.000E-04 2.35974E-16  1.155E-09  1.218E-08  9.363E-09  3.659E-18  1.400E-17  1.00E-07
  3.250E-04 2.35974E-16  1.251E-09  1.218E-08  9.363E-09  3.964E-18  1.516E-17  1.00E-07
  3.500E-04 2.35974E-16  1.347E-09  1.218E-08  9.363E-09  4.269E-18  1.633E-17  1.00E-07
  3.750E-04 2.35974E-16  1.443E-09  1.218E-08  9.363E-09  4.574E-18  1.750E-17  1.00E-07
  4.000E-04 2.35974E-16  1.539E-09  1.218E-08  9.363E-09  4.879E-18  1.866E-17  1.00E-07
  4.250E-04 2.35974E-16  1.636E-09  1.218E-08  9.363E-09  5.184E-18  1.983E-17  1.00E-07
  4.500E-04 2.35974E-16  1.732E-09  1.218E-08  9.363E-09  5.489E-18  2.100E-17  1.00E-07
  4.750E-04 2.35974E-16  1.828E-09  1.218E-08  9.363E-09  5.794E-18  2.216E-17  1.00E-07
  5.000E-04 2.35974E-16  1.924E-09  1.218E-08  9.363E-09  6.099E-18  2.333E-17  1.00E-07
  5.250E-04 2.35974E-16  2.020E-09  1.218E-08  9.363E-09  6.404E-18  2.450E-17  1.00E-07
  5.500E-04 2.35974E-16  2.117E-09  1.218E-08  9.363E-09  6.709E-18  2.566E-17  1.00E-07
  5.750E-04 2.35974E-16  2.213E-09  1.218E-08  9.363E-09  7.014E-18  2.683E-17  1.00E-07
  6.000E-04 2.35974E-16  2.309E-09  1.218E-08  9.363E-09  7.319E-18  2.800E-17  1.00E-07
  6.250E-04 2.35974E-16  2.405E-09  1.218E-08  9.363E-09  7.624E-18  2.916E-17  1.00E-07
  6.500E-04 2.35974E-16  2.501E-09  1.218E-08  9.363E-09  7.928E-18  3.033E-17  1.00E-07
  6.750E-04 2.35974E-16  2.598E-09  1.218E-08  9.363E-09  8.233E-18  3.150E-17  1.00E-07
  7.000E-04 2.35974E-16  2.694E-09  1.218E-08  9.363E-09  8.538E-18  3.266E-17  1.00E-07
  7.250E-04 2.35974E-16  2.790E-09  1.218E-08  9.363E-09  8.843E-18  3.383E-17  1.00E-07
  7.500E-04 2.35974E-16  2.886E-09  1.218E-08  9.363E-09  9.148E-18  3.500E-17  1.00E-07
  7.750E-04 2.35974E-16  2.982E-09  1.218E-08  9.363E-09  9.453E-18  3.616E-17  1.00E-07
  8.000E-04 2.35974E-16  3.079E-09  1.218E-08  9.363E-09  9.758E-18  3.733E-17  1.00E-07
  8.250E-04 2.35974E-16  3.175E-09  1.218E-08  9.363E-09  1.006E-17  3.850E-17  1.00E-07
  8.500E-04 2.35974E-16  3.271E-09  1.218E-08  9.363E-09  1.037E-17  3.966E-17  1.00E-07
  8.750E-04 2.35974E-16  3.367E-09  1.218E-08  9.363E-09  1.067E-17  4.083E-17  1.00E-07
  9.000E-04 2.35974E-16  3.464E-09  1.218E-08  9.363E-09  1.098E-17  4.199E-17  1.00E-07
  9.250E-04 2.35974E-16  3.560E-09  1.218E-08  9.363E-09  1.128E-17  4.316E-17  1.00E-07
  9.500E-04 2.35974E-16  3.656E-09  1.218E-08  9.363E-09  1.159E-17  4.433E-17  1.00E-07
  9.750E-04 2.35974E-16  3.752E-09  1.218E-08  9.363E-09  1.189E-17  4.549E-17  1.00E-07
  1.000E-03 2.35974E-16  3.848E-09  1.218E-08  9.363E-09  1.220E-17  4.666E-17  1.00E-07
  1.250E-03 2.35974E-16  4.810E-09  1.218E-08  9.363E-09  1.525E-17  5.833E-17  1.00E-07
  1.500E-03 2.35974E-16  5.773E-09  1.218E-08  9.363E-09  1.830E-17  6.999E-17  1.00E-07
  1.750E-03 2.35974E-16  6.735E-09  1.218E-08  9.363E-09  2.135E-17  8.166E-17  1.00E-07
  2.000E-03 2.35974E-16  7.697E-09  1.218E-08  9.363E-09  2.440E-17  9.332E-17  1.00E-07
  2.250E-03 2.35974E-16  8.659E-09  1.218E-08  9.363E-09  2.744E-17  1.050E-16  1.00E-07
  2.500E-03 2.35974E-16  9.621E-09  1.218E-08  9.363E-09  3.049E-17  1.167E-16  1.00E-07
  2.750E-03 2.35974E-16  1.058E-08  1.218E-08  9.363E-09  3.354E-17  1.283E-16  1.00E-07
  3.000E-03 2.35974E-16  1.155E-08  1.218E-08  9.363E-09  3.659E-17  1.400E-16  1.00E-07
  3.250E-03 2.35974E-16  1.251E-08  1.218E-08  9.363E-09  3.964E-17  1.516E-16  1.00E-07
  3.500E-03 2.35974E-16  1.347E-08  1.218E-08  9.363E-09  4.269E-17  1.633E-16  1.00E-07
  3.750E-03 2.35974E-16  1.443E-08  1.218E-08  9.363E-09  4.574E-17  1.750E-16  1.00E-07
  4.000E-03 2.35974E-16  1.539E-08  1.218E-08  9.363E-09  4.879E-17  1.866E-16  1.00E-07
  4.250E-03 2.35974E-16  1.636E-08  1.218E-08  9.363E-09  5.184E-17  1.983E-16  1.00E-07
  4.500E-03 2.35974E-16  1.732E-08  1.218E-08  9.363E-09  5.489E-17  2.100E-16  1.00E-07
  4.750E-03 2.35974E-16  1.828E-08  1.218E-08  9.363E-09  5.794E-17  2.216E-16  1.00E-07
  5.000E-03 2.35974E-16  1.924E-08  1.218E-08  9.363E-09  6.099E-17  2.333E-16  1.00E-07
  5.250E-03 2.35974E-16  2.020E-08  1.218E-08  9.363E-09  6.404E-17  2.450E-16  1.00E-07
  5.500E-03 2.35974E-16  2.117E-08  1.218E-08  9.363E-09  6.709E-17  2.566E-16  1.00E-07
  5.750E-03 2.35974E-16  2.213E-08  1.218E-08  9.363E-09  7.014E-17  2.683E-16  1.00E-07
  6.000E-03 2.35974E-16  2.309E-08  1.218E-08  9.363E-09  7.319E-17  2.800E-16  1.00E-07
  6.250E-03 2.35974E-16  2.405E-08  1.218E-08  9.363E-09  7.624E-17  2.916E-16  1.00E-07
  6.500E-03 2.35974E-16  2.501E-08  1.218E-08  9.363E-09  7.928E-17  3.033E-16  1.00E-07
  6.750E-03 2.35974E-16  2.598E-08  1.218E-08  9.363E-09  8.233E-17  3.150E-16  1.00E-07
  7.000E-03 2.35974E-16  2.694E-08  1.218E-08  9.363E-09  8.538E-17  3.266E-16  1.00E-07
  7.250E-03 2.35974E-16  2.790E-08  1.218E-08  9.363E-09  8.843E-17  3.383E-16  1.00E-07
  7.500E-03 2.35974E-16  2.886E-08  1.218E-08  9.363E-09  9.148E-17  3.500E-16  1.00E-07
  7.750E-03 2.35974E-16  2.982E-08  1.218E-08  9.363E-09  9.453E-17  3.616E-16  1.00E-07
  8.000E-03 2.35974E-16  3.079E-08  1.218E-08  9.363E-09  9.758E-17  3.733E-16  1.00E-07
  8.250E-03 2.35974E-16  3.175E-08  1.218E-08  9.363E-09  1.006E-16  3.850E-16  1.00E-07
  8.500E-03 2.35974E-16  3.271E-08  1.218E-08  9.363E-09  1.037E-16  3.966E-16  1.00E-07
  8.750E-03 2.35974E-16  3.367E-08  1.218E-08  9.363E-09  1.067E-16  4.083E-16  1.00E-07
  9.000E-03 2.35974E-16  3.464E-08  1.218E-08  9.363E-09  1.098E-16  4.199E-16  1.00E-07
  9.250E-03 2.35974E-16  3.560E-08  1.218E-08  9.363E-09  1.128E-16  4.316E-16  1.00E-07
  9.500E-03 2.35974E-16  3.656E-08  1.218E-08  9.363E-09  1.159E-16  4.433E-16  1.00E-07
  9.750E-03 2.35974E-16  3.752E-08  1.218E-08  9.363E-09  1.189E-16  4.549E-16  1.00E-07
  1.000E-02 2.35974E-16  3.848E-08  1.218E-08  9.363E-09  1.220E-16  4.666E-16  1.00E-07
  1.250E-02 2.35974E-16  4.810E-08  1.218E-08  9.363E-09  1.525E-16  5.833E-16  1.00E-07
  1.500E-02 2.35974E-16  5.773E-08  1.218E-08  9.363E-09  1.830E-16  6.999E-16  1.00E-07
  1.750E-02 2.35974E-16  6.735E-08  1.218E-08  9.363E-09  2.135E-16  8.166E-16  1.00E-07
  2.000E-02 2.35974E-16  7.697E-08  1.218E-08  9.363E-09  2.440E-16  9.332E-16  1.00E-07
  2.250E-02 2.35973E-16  8.659E-08  1.218E-08  9.363E-09  2.744E-16  1.050E-15  1.00E-07
  2.500E-02 2.35973E-16  9.621E-08  1.218E-08  9.363E-09  3.049E-16  1.167E-15  1.00E-07
  2.750E-02 2.35973E-16  1.058E-07  1.218E-08  9.363E-09  3.354E-16  1.283E-15  1.00E-07
  3.000E-02 2.35973E-16  1.155E-07  1.218E-08  9.363E-09  3.659E-16  1.400E-15  1.00E-07
  3.250E-02 2.35973E-16  1.251E-07  1.218E-08  9.363E-09  3.964E-16  1.516E-15  1.00E-07
  3.500E-02 2.35973E-16  1.347E-07  1.218E-08  9.363E-09  4.269E-16  1.633E-15  1.00E-07
  3.750E-02 2.35973E-16  1.443E-07  1.218E-08  9.363E-09  4.574E-16  1.750E-15  1.00E-07
  4.000E-02 2.35973E-16  1.539E-07  1.218E-08  9.363E-09  4.879E-16  1.866E-15  1.00E-07
  4.250E-02 2.35973E-16  1.636E-07  1.218E-08  9.363E-09  5.184E-16  1.983E-15  1.00E-07
  4.500E-02 2.35973E-16  1.732E-07  1.218E-08  9.363E-09  5.489E-16  2.100E-15  1.00E-07
  4.750E-02 2.35972E-16  1.828E-07  1.218E-08  9.363E-09  5.794E-16  2.216E-15  1.00E-07
