

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 2.00000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0      5.16153957E-01      0.00000000E+00
       1      2.58714917E-01      2.58801898E-01
       2      1.45971945E-01      1.46008375E-01
       3      8.56512223E-02      8.56704255E-02
       4      5.11615625E-02      5.11724747E-02
       5      3.08474530E-02      3.08538636E-02
       6      1.86965487E-02      1.87003792E-02
       7      1.13652556E-02      1.13675658E-02
       8      6.91970338E-03      6.92110408E-03
       9      4.21625980E-03      4.21711153E-03
      10      2.56965428E-03      2.57017300E-03
      11      1.56598996E-03      1.56630610E-03
      12      9.54075948E-04      9.54268666E-04
      13      5.81036992E-04      5.81154458E-04
      14      3.53688566E-04      3.53760141E-04
      15      2.15188358E-04      2.15231953E-04
      16      1.30855086E-04      1.30881625E-04
      17      7.95309506E-05      7.95470988E-05
      18      4.83124388E-05      4.83222591E-05
      19      2.93335632E-05      2.93395321E-05
      20      1.78016796E-05      1.78053057E-05
      21      1.07983004E-05      1.08005022E-05
      22      6.54721155E-06      6.54854779E-06
      23      3.96800478E-06      3.96881536E-06
      24      2.40387031E-06      2.40436179E-06
      25      1.45572998E-06      1.45602786E-06
      26      8.81229769E-07      8.81410230E-07
      27      5.33265350E-07      5.33374638E-07
      28      3.22589550E-07      3.22655712E-07
      29      1.95081637E-07      1.95121679E-07
      30      1.17936470E-07      1.17960689E-07
      31      7.12773145E-08      7.12919607E-08
      32      4.30656514E-08      4.30745050E-08
      33      2.60131069E-08      2.60184566E-08
      34      1.57087346E-08      1.57119644E-08
      35      9.48378091E-09      9.48573194E-09
      36      5.72418450E-09      5.72536027E-09
      37      3.45417649E-09      3.45489059E-09
      38      2.08394283E-09      2.08436835E-09
      39      1.25696991E-09      1.25722871E-09
      40      7.58007997E-10      7.58162858E-10
      41      4.56979135E-10      4.57076098E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 3.21131E-17  0.000E+00  5.598E-09  8.817E-10  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 3.21131E-17 -1.171E-11  5.598E-09  8.817E-10  2.002E-18  2.817E-19  1.00E-07
  1.250E-04 3.21131E-17 -1.464E-11  5.598E-09  8.817E-10  2.502E-18  3.522E-19  1.00E-07
  1.500E-04 3.21131E-17 -1.756E-11  5.598E-09  8.817E-10  3.003E-18  4.226E-19  1.00E-07
  1.750E-04 3.21131E-17 -2.049E-11  5.598E-09  8.817E-10  3.503E-18  4.931E-19  1.00E-07
  2.000E-04 3.21131E-17 -2.342E-11  5.598E-09  8.817E-10  4.004E-18  5.635E-19  1.00E-07
  2.250E-04 3.21131E-17 -2.634E-11  5.598E-09  8.817E-10  4.504E-18  6.339E-19  1.00E-07
  2.500E-04 3.21131E-17 -2.927E-11  5.598E-09  8.817E-10  5.005E-18  7.044E-19  1.00E-07
  2.750E-04 3.21131E-17 -3.220E-11  5.598E-09  8.817E-10  5.505E-18  7.748E-19  1.00E-07
  3.000E-04 3.21131E-17 -3.512E-11  5.598E-09  8.817E-10  6.006E-18  8.452E-19  1.00E-07
  3.250E-04 3.21131E-17 -3.805E-11  5.598E-09  8.817E-10  6.506E-18  9.157E-19  1.00E-07
  3.500E-04 3.21131E-17 -4.098E-11  5.598E-09  8.817E-10  7.007E-18  9.861E-19  1.00E-07
  3.750E-04 3.21131E-17 -4.391E-11  5.598E-09  8.817E-10  7.507E-18  1.057E-18  1.00E-07
  4.000E-04 3.21131E-17 -4.683E-11  5.598E-09  8.817E-10  8.008E-18  1.127E-18  1.00E-07
  4.250E-04 3.21131E-17 -4.976E-11  5.598E-09  8.817E-10  8.508E-18  1.197E-18  1.00E-07
  4.500E-04 3.21131E-17 -5.269E-11  5.598E-09  8.817E-10  9.009E-18  1.268E-18  1.00E-07
  4.750E-04 3.21131E-17 -5.561E-11  5.598E-09  8.817E-10  9.509E-18  1.338E-18  1.00E-07
