 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   1,   projectile: electron
 #  Kinetic energy = 1.04000E+02 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  0.000E+00  0.00000E+00  5.83765E-09  1.30756E-09  0.00000E+00  0.00000E+00
  1.000E-04  7.61557E-13  5.83765E-09  1.30756E-09  1.13029E-18  2.09533E-19
  1.250E-04  1.18994E-12  5.83765E-09  1.30756E-09  1.41286E-18  2.61916E-19
  1.500E-04  1.71346E-12  5.83765E-09  1.30756E-09  1.69543E-18  3.14299E-19
  1.750E-04  2.33225E-12  5.83765E-09  1.30756E-09  1.97800E-18  3.66683E-19
  2.000E-04  3.04617E-12  5.83765E-09  1.30756E-09  2.26057E-18  4.19066E-19
  2.250E-04  3.85530E-12  5.83765E-09  1.30756E-09  2.54314E-18  4.71449E-19
  2.500E-04  4.75964E-12  5.83765E-09  1.30756E-09  2.82571E-18  5.23832E-19
  2.750E-04  5.75917E-12  5.83765E-09  1.30756E-09  3.10829E-18  5.76216E-19
  3.000E-04  6.85391E-12  5.83765E-09  1.30756E-09  3.39086E-18  6.28599E-19
  3.250E-04  8.04379E-12  5.83765E-09  1.30756E-09  3.67343E-18  6.80982E-19
  3.500E-04  9.32893E-12  5.83765E-09  1.30756E-09  3.95600E-18  7.33365E-19
  3.750E-04  1.07092E-11  5.83765E-09  1.30756E-09  4.23857E-18  7.85748E-19
  4.000E-04  1.21847E-11  5.83765E-09  1.30756E-09  4.52114E-18  8.38132E-19
  4.250E-04  1.37554E-11  5.83765E-09  1.30756E-09  4.80371E-18  8.90515E-19
  4.500E-04  1.54213E-11  5.83765E-09  1.30756E-09  5.08629E-18  9.42898E-19
  4.750E-04  1.71823E-11  5.83765E-09  1.30756E-09  5.36886E-18  9.95281E-19
  5.000E-04  1.90386E-11  5.83765E-09  1.30756E-09  5.65143E-18  1.04766E-18
  5.250E-04  2.09900E-11  5.83765E-09  1.30756E-09  5.93400E-18  1.10005E-18
  5.500E-04  2.30367E-11  5.83765E-09  1.30756E-09  6.21657E-18  1.15243E-18
  5.750E-04  2.51785E-11  5.83765E-09  1.30756E-09  6.49914E-18  1.20481E-18
  6.000E-04  2.74156E-11  5.83765E-09  1.30756E-09  6.78171E-18  1.25720E-18
  6.250E-04  2.97478E-11  5.83765E-09  1.30756E-09  7.06429E-18  1.30958E-18
  6.500E-04  3.21752E-11  5.83765E-09  1.30756E-09  7.34686E-18  1.36196E-18
  6.750E-04  3.46979E-11  5.83765E-09  1.30756E-09  7.62943E-18  1.41435E-18
  7.000E-04  3.73157E-11  5.83765E-09  1.30756E-09  7.91200E-18  1.46673E-18
  7.250E-04  4.00286E-11  5.83765E-09  1.30756E-09  8.19457E-18  1.51911E-18
  7.500E-04  4.28368E-11  5.83765E-09  1.30756E-09  8.47714E-18  1.57150E-18
  7.750E-04  4.57402E-11  5.83765E-09  1.30756E-09  8.75971E-18  1.62388E-18
  8.000E-04  4.87388E-11  5.83765E-09  1.30756E-09  9.04229E-18  1.67626E-18
  8.250E-04  5.18325E-11  5.83765E-09  1.30756E-09  9.32486E-18  1.72865E-18
  8.500E-04  5.50215E-11  5.83765E-09  1.30756E-09  9.60743E-18  1.78103E-18
  8.750E-04  5.83057E-11  5.83765E-09  1.30756E-09  9.89000E-18  1.83341E-18
  9.000E-04  6.16850E-11  5.83765E-09  1.30756E-09  1.01726E-17  1.88580E-18
  9.250E-04  6.51595E-11  5.83765E-09  1.30756E-09  1.04551E-17  1.93818E-18
  9.500E-04  6.87293E-11  5.83765E-09  1.30756E-09  1.07377E-17  1.99056E-18
  9.750E-04  7.23943E-11  5.83765E-09  1.30756E-09  1.10203E-17  2.04295E-18
  1.000E-03  7.61544E-11  5.83765E-09  1.30756E-09  1.13029E-17  2.09533E-18
  1.250E-03  1.18991E-10  5.83765E-09  1.30756E-09  1.41286E-17  2.61916E-18
  1.500E-03  1.71347E-10  5.83765E-09  1.30756E-09  1.69543E-17  3.14299E-18
  1.750E-03  2.33223E-10  5.83765E-09  1.30756E-09  1.97800E-17  3.66683E-18
  2.000E-03  3.04617E-10  5.83765E-09  1.30756E-09  2.26057E-17  4.19066E-18
  2.250E-03  3.85531E-10  5.83765E-09  1.30756E-09  2.54314E-17  4.71449E-18
  2.500E-03  4.75965E-10  5.83765E-09  1.30756E-09  2.82571E-17  5.23832E-18
  2.750E-03  5.75917E-10  5.83765E-09  1.30756E-09  3.10829E-17  5.76216E-18
  3.000E-03  6.85389E-10  5.83765E-09  1.30756E-09  3.39086E-17  6.28599E-18
  3.250E-03  8.04380E-10  5.83765E-09  1.30756E-09  3.67343E-17  6.80982E-18
  3.500E-03  9.32891E-10  5.83765E-09  1.30756E-09  3.95600E-17  7.33365E-18
  3.750E-03  1.07092E-09  5.83765E-09  1.30756E-09  4.23857E-17  7.85748E-18
  4.000E-03  1.21847E-09  5.83765E-09  1.30756E-09  4.52114E-17  8.38132E-18
  4.250E-03  1.37554E-09  5.83765E-09  1.30756E-09  4.80371E-17  8.90515E-18
  4.500E-03  1.54213E-09  5.83765E-09  1.30756E-09  5.08629E-17  9.42898E-18
  4.750E-03  1.71823E-09  5.83765E-09  1.30756E-09  5.36886E-17  9.95281E-18
  5.000E-03  1.90386E-09  5.83765E-09  1.30756E-09  5.65143E-17  1.04766E-17
  5.250E-03  2.09900E-09  5.83765E-09  1.30756E-09  5.93400E-17  1.10005E-17
  5.500E-03  2.30367E-09  5.83765E-09  1.30756E-09  6.21657E-17  1.15243E-17
  5.750E-03  2.51785E-09  5.83765E-09  1.30756E-09  6.49914E-17  1.20481E-17
  6.000E-03  2.74156E-09  5.83765E-09  1.30756E-09  6.78171E-17  1.25720E-17
  6.250E-03  2.97478E-09  5.83765E-09  1.30756E-09  7.06429E-17  1.30958E-17
  6.500E-03  3.21752E-09  5.83765E-09  1.30756E-09  7.34686E-17  1.36196E-17
  6.750E-03  3.46978E-09  5.83765E-09  1.30756E-09  7.62943E-17  1.41435E-17
  7.000E-03  3.73156E-09  5.83765E-09  1.30756E-09  7.91200E-17  1.46673E-17
  7.250E-03  4.00286E-09  5.83765E-09  1.30756E-09  8.19457E-17  1.51911E-17
  7.500E-03  4.28368E-09  5.83765E-09  1.30756E-09  8.47714E-17  1.57150E-17
  7.750E-03  4.57402E-09  5.83765E-09  1.30756E-09  8.75971E-17  1.62388E-17
  8.000E-03  4.87388E-09  5.83765E-09  1.30756E-09  9.04229E-17  1.67626E-17
  8.250E-03  5.18326E-09  5.83765E-09  1.30756E-09  9.32486E-17  1.72865E-17
  8.500E-03  5.50215E-09  5.83765E-09  1.30756E-09  9.60743E-17  1.78103E-17
  8.750E-03  5.83057E-09  5.83765E-09  1.30756E-09  9.89000E-17  1.83341E-17
  9.000E-03  6.16850E-09  5.83765E-09  1.30756E-09  1.01726E-16  1.88580E-17
  9.250E-03  6.51596E-09  5.83765E-09  1.30756E-09  1.04551E-16  1.93818E-17
  9.500E-03  6.87293E-09  5.83765E-09  1.30756E-09  1.07377E-16  1.99056E-17
  9.750E-03  7.23942E-09  5.83765E-09  1.30756E-09  1.10203E-16  2.04295E-17
