  7.750E-04 2.37265E-16  2.996E-09  1.226E-08  9.328E-09  1.112E-17  3.746E-17  1.00E-07
  8.000E-04 2.37265E-16  3.093E-09  1.226E-08  9.328E-09  1.148E-17  3.867E-17  1.00E-07
  8.250E-04 2.37265E-16  3.190E-09  1.226E-08  9.328E-09  1.184E-17  3.988E-17  1.00E-07
  8.500E-04 2.37265E-16  3.286E-09  1.226E-08  9.328E-09  1.220E-17  4.109E-17  1.00E-07
  8.750E-04 2.37265E-16  3.383E-09  1.226E-08  9.328E-09  1.256E-17  4.230E-17  1.00E-07
  9.000E-04 2.37265E-16  3.480E-09  1.226E-08  9.328E-09  1.292E-17  4.350E-17  1.00E-07
  9.250E-04 2.37265E-16  3.576E-09  1.226E-08  9.328E-09  1.328E-17  4.471E-17  1.00E-07
  9.500E-04 2.37265E-16  3.673E-09  1.226E-08  9.328E-09  1.364E-17  4.592E-17  1.00E-07
  9.750E-04 2.37265E-16  3.770E-09  1.226E-08  9.328E-09  1.399E-17  4.713E-17  1.00E-07
  1.000E-03 2.37265E-16  3.866E-09  1.226E-08  9.328E-09  1.435E-17  4.834E-17  1.00E-07
  1.250E-03 2.37265E-16  4.833E-09  1.226E-08  9.328E-09  1.794E-17  6.042E-17  1.00E-07
  1.500E-03 2.37265E-16  5.799E-09  1.226E-08  9.328E-09  2.153E-17  7.251E-17  1.00E-07
  1.750E-03 2.37265E-16  6.766E-09  1.226E-08  9.328E-09  2.512E-17  8.459E-17  1.00E-07
  2.000E-03 2.37264E-16  7.733E-09  1.226E-08  9.328E-09  2.871E-17  9.668E-17  1.00E-07
  2.250E-03 2.37264E-16  8.699E-09  1.226E-08  9.328E-09  3.229E-17  1.088E-16  1.00E-07
  2.500E-03 2.37264E-16  9.666E-09  1.226E-08  9.328E-09  3.588E-17  1.208E-16  1.00E-07
  2.750E-03 2.37264E-16  1.063E-08  1.226E-08  9.328E-09  3.947E-17  1.329E-16  1.00E-07
  3.000E-03 2.37264E-16  1.160E-08  1.226E-08  9.328E-09  4.306E-17  1.450E-16  1.00E-07
  3.250E-03 2.37264E-16  1.257E-08  1.226E-08  9.328E-09  4.665E-17  1.571E-16  1.00E-07
  3.500E-03 2.37264E-16  1.353E-08  1.226E-08  9.328E-09  5.023E-17  1.692E-16  1.00E-07
  3.750E-03 2.37264E-16  1.450E-08  1.226E-08  9.328E-09  5.382E-17  1.813E-16  1.00E-07
  4.000E-03 2.37264E-16  1.547E-08  1.226E-08  9.328E-09  5.741E-17  1.934E-16  1.00E-07
  4.250E-03 2.37264E-16  1.643E-08  1.226E-08  9.328E-09  6.100E-17  2.054E-16  1.00E-07
  4.500E-03 2.37264E-16  1.740E-08  1.226E-08  9.328E-09  6.459E-17  2.175E-16  1.00E-07
  4.750E-03 2.37264E-16  1.836E-08  1.226E-08  9.328E-09  6.818E-17  2.296E-16  1.00E-07
  5.000E-03 2.37264E-16  1.933E-08  1.226E-08  9.328E-09  7.176E-17  2.417E-16  1.00E-07
  5.250E-03 2.37264E-16  2.030E-08  1.226E-08  9.328E-09  7.535E-17  2.538E-16  1.00E-07
  5.500E-03 2.37264E-16  2.126E-08  1.226E-08  9.328E-09  7.894E-17  2.659E-16  1.00E-07
  5.750E-03 2.37264E-16  2.223E-08  1.226E-08  9.328E-09  8.253E-17  2.779E-16  1.00E-07
  6.000E-03 2.37264E-16  2.320E-08  1.226E-08  9.328E-09  8.612E-17  2.900E-16  1.00E-07
  6.250E-03 2.37264E-16  2.416E-08  1.226E-08  9.328E-09  8.970E-17  3.021E-16  1.00E-07
  6.500E-03 2.37264E-16  2.513E-08  1.226E-08  9.328E-09  9.329E-17  3.142E-16  1.00E-07
  6.750E-03 2.37264E-16  2.610E-08  1.226E-08  9.328E-09  9.688E-17  3.263E-16  1.00E-07
  7.000E-03 2.37264E-16  2.706E-08  1.226E-08  9.328E-09  1.005E-16  3.384E-16  1.00E-07
  7.250E-03 2.37264E-16  2.803E-08  1.226E-08  9.328E-09  1.041E-16  3.505E-16  1.00E-07
  7.500E-03 2.37264E-16  2.900E-08  1.226E-08  9.328E-09  1.076E-16  3.625E-16  1.00E-07
  7.750E-03 2.37264E-16  2.996E-08  1.226E-08  9.328E-09  1.112E-16  3.746E-16  1.00E-07
  8.000E-03 2.37264E-16  3.093E-08  1.226E-08  9.328E-09  1.148E-16  3.867E-16  1.00E-07
  8.250E-03 2.37264E-16  3.190E-08  1.226E-08  9.328E-09  1.184E-16  3.988E-16  1.00E-07
  8.500E-03 2.37264E-16  3.286E-08  1.226E-08  9.328E-09  1.220E-16  4.109E-16  1.00E-07
  8.750E-03 2.37264E-16  3.383E-08  1.226E-08  9.328E-09  1.256E-16  4.230E-16  1.00E-07
  9.000E-03 2.37264E-16  3.480E-08  1.226E-08  9.328E-09  1.292E-16  4.350E-16  1.00E-07
  9.250E-03 2.37264E-16  3.576E-08  1.226E-08  9.328E-09  1.328E-16  4.471E-16  1.00E-07
  9.500E-03 2.37264E-16  3.673E-08  1.226E-08  9.328E-09  1.364E-16  4.592E-16  1.00E-07
  9.750E-03 2.37264E-16  3.770E-08  1.226E-08  9.328E-09  1.399E-16  4.713E-16  1.00E-07
  1.000E-02 2.37264E-16  3.866E-08  1.226E-08  9.328E-09  1.435E-16  4.834E-16  1.00E-07
  1.250E-02 2.37264E-16  4.833E-08  1.226E-08  9.328E-09  1.794E-16  6.042E-16  1.00E-07
  1.500E-02 2.37264E-16  5.799E-08  1.226E-08  9.328E-09  2.153E-16  7.251E-16  1.00E-07
  1.750E-02 2.37264E-16  6.766E-08  1.226E-08  9.328E-09  2.512E-16  8.459E-16  1.00E-07
  2.000E-02 2.37264E-16  7.733E-08  1.226E-08  9.328E-09  2.871E-16  9.668E-16  1.00E-07
  2.250E-02 2.37264E-16  8.699E-08  1.226E-08  9.328E-09  3.229E-16  1.088E-15  1.00E-07
  2.500E-02 2.37264E-16  9.666E-08  1.226E-08  9.328E-09  3.588E-16  1.208E-15  1.00E-07
  2.750E-02 2.37264E-16  1.063E-07  1.226E-08  9.328E-09  3.947E-16  1.329E-15  1.00E-07
  3.000E-02 2.37264E-16  1.160E-07  1.226E-08  9.328E-09  4.306E-16  1.450E-15  1.00E-07
  3.250E-02 2.37264E-16  1.257E-07  1.226E-08  9.328E-09  4.665E-16  1.571E-15  1.00E-07
  3.500E-02 2.37264E-16  1.353E-07  1.226E-08  9.328E-09  5.023E-16  1.692E-15  1.00E-07
  3.750E-02 2.37264E-16  1.450E-07  1.226E-08  9.328E-09  5.382E-16  1.813E-15  1.00E-07
  4.000E-02 2.37263E-16  1.547E-07  1.226E-08  9.328E-09  5.741E-16  1.934E-15  1.00E-07
  4.250E-02 2.37263E-16  1.643E-07  1.226E-08  9.328E-09  6.100E-16  2.054E-15  1.00E-07
  4.500E-02 2.37263E-16  1.740E-07  1.226E-08  9.328E-09  6.459E-16  2.175E-15  1.00E-07
  4.750E-02 2.37263E-16  1.836E-07  1.226E-08  9.328E-09  6.817E-16  2.296E-15  1.00E-07
  5.000E-02 2.37263E-16  1.933E-07  1.226E-08  9.328E-09  7.176E-16  2.417E-15  1.00E-07
  5.250E-02 2.37263E-16  2.030E-07  1.226E-08  9.328E-09  7.535E-16  2.538E-15  1.00E-07
  5.500E-02 2.37263E-16  2.126E-07  1.226E-08  9.328E-09  7.894E-16  2.659E-15  1.00E-07
  5.750E-02 2.37262E-16  2.223E-07  1.226E-08  9.328E-09  8.253E-16  2.779E-15  1.00E-07
  6.000E-02 2.37262E-16  2.320E-07  1.226E-08  9.328E-09  8.611E-16  2.900E-15  1.00E-07
  6.250E-02 2.37262E-16  2.416E-07  1.226E-08  9.328E-09  8.970E-16  3.021E-15  1.00E-07
  6.500E-02 2.37262E-16  2.513E-07  1.226E-08  9.328E-09  9.329E-16  3.142E-15  1.00E-07
  6.750E-02 2.37262E-16  2.610E-07  1.226E-08  9.328E-09  9.688E-16  3.263E-15  1.00E-07
  7.000E-02 2.37261E-16  2.706E-07  1.226E-08  9.328E-09  1.005E-15  3.384E-15  1.00E-07
  7.250E-02 2.37261E-16  2.803E-07  1.226E-08  9.328E-09  1.041E-15  3.505E-15  1.00E-07
  7.500E-02 2.37261E-16  2.900E-07  1.226E-08  9.328E-09  1.076E-15  3.625E-15  1.00E-07
  7.750E-02 2.37261E-16  2.996E-07  1.226E-08  9.328E-09  1.112E-15  3.746E-15  1.00E-07
  8.000E-02 2.37260E-16  3.093E-07  1.226E-08  9.328E-09  1.148E-15  3.867E-15  1.00E-07
  8.250E-02 2.37260E-16  3.190E-07  1.226E-08  9.328E-09  1.184E-15  3.988E-15  1.00E-07
  8.500E-02 2.37260E-16  3.286E-07  1.226E-08  9.328E-09  1.220E-15  4.109E-15  1.00E-07
  8.750E-02 2.37259E-16  3.383E-07  1.226E-08  9.328E-09  1.256E-15  4.230E-15  1.00E-07
  9.000E-02 2.37259E-16  3.480E-07  1.226E-08  9.328E-09  1.292E-15  4.350E-15  1.00E-07
  9.250E-02 2.37259E-16  3.576E-07  1.226E-08  9.327E-09  1.328E-15  4.471E-15  1.00E-07
  9.500E-02 2.37259E-16  3.673E-07  1.226E-08  9.327E-09  1.363E-15  4.592E-15  1.00E-07
  9.750E-02 2.37258E-16  3.770E-07  1.226E-08  9.327E-09  1.399E-15  4.713E-15  1.00E-07
  1.000E-01 2.37258E-16  3.866E-07  1.226E-08  9.327E-09  1.435E-15  4.834E-15  1.00E-07
  1.250E-01 2.37254E-16  4.833E-07  1.226E-08  9.327E-09  1.794E-15  6.042E-15  1.00E-07
  1.500E-01 2.37250E-16  5.800E-07  1.226E-08  9.327E-09  2.153E-15  7.251E-15  1.00E-07
  1.750E-01 2.37244E-16  6.766E-07  1.226E-08  9.327E-09  2.511E-15  8.459E-15  1.00E-07
  2.000E-01 2.37238E-16  7.733E-07  1.226E-08  9.327E-09  2.870E-15  9.668E-15  1.00E-07
  2.250E-01 2.37231E-16  8.700E-07  1.226E-08  9.327E-09  3.228E-15  1.088E-14  1.00E-07
  2.500E-01 2.37223E-16  9.667E-07  1.226E-08  9.327E-09  3.587E-15  1.208E-14  1.00E-07
  2.750E-01 2.37215E-16  1.063E-06  1.226E-08  9.327E-09  3.945E-15  1.329E-14  1.00E-07
  3.000E-01 2.37205E-16  1.160E-06  1.226E-08  9.327E-09  4.303E-15  1.450E-14  1.00E-07
  3.250E-01 2.37195E-16  1.257E-06  1.226E-08  9.327E-09  4.662E-15  1.571E-14  1.00E-07
  3.500E-01 2.37184E-16  1.353E-06  1.226E-08  9.327E-09  5.020E-15  1.692E-14  1.00E-07
  3.750E-01 2.37172E-16  1.450E-06  1.225E-08  9.327E-09  5.377E-15  1.813E-14  1.00E-07
  4.000E-01 2.37159E-16  1.547E-06  1.225E-08  9.327E-09  5.735E-15  1.933E-14  1.00E-07
  4.250E-01 2.37146E-16  1.644E-06  1.225E-08  9.327E-09  6.093E-15  2.054E-14  1.00E-07
  4.500E-01 2.37131E-16  1.740E-06  1.225E-08  9.327E-09  6.450E-15  2.175E-14  1.00E-07
  4.750E-01 2.37116E-16  1.837E-06  1.225E-08  9.326E-09  6.808E-15  2.296E-14  1.00E-07
  5.000E-01 2.37100E-16  1.934E-06  1.225E-08  9.326E-09  7.165E-15  2.417E-14  1.00E-07
  5.250E-01 2.37083E-16  2.031E-06  1.225E-08  9.326E-09  7.522E-15  2.537E-14  1.00E-07
  5.500E-01 2.37066E-16  2.128E-06  1.225E-08  9.326E-09  7.879E-15  2.658E-14  1.00E-07
  5.750E-01 2.37047E-16  2.224E-06  1.225E-08  9.326E-09  8.236E-15  2.779E-14  1.00E-07
  6.000E-01 2.37028E-16  2.321E-06  1.225E-08  9.326E-09  8.592E-15  2.900E-14  1.00E-07
  6.250E-01 2.37008E-16  2.418E-06  1.225E-08  9.326E-09  8.948E-15  3.021E-14  1.00E-07
  6.500E-01 2.36987E-16  2.515E-06  1.225E-08  9.326E-09  9.304E-15  3.141E-14  1.00E-07
  6.750E-01 2.36965E-16  2.612E-06  1.225E-08  9.325E-09  9.660E-15  3.262E-14  1.00E-07
  7.000E-01 2.36942E-16  2.709E-06  1.225E-08  9.325E-09  1.002E-14  3.383E-14  1.00E-07
  7.250E-01 2.36919E-16  2.806E-06  1.225E-08  9.325E-09  1.037E-14  3.504E-14  1.00E-07
  7.500E-01 2.36895E-16  2.903E-06  1.225E-08  9.325E-09  1.073E-14  3.625E-14  1.00E-07
  7.750E-01 2.36870E-16  3.000E-06  1.224E-08  9.325E-09  1.108E-14  3.745E-14  1.00E-07
  8.000E-01 2.36844E-16  3.096E-06  1.224E-08  9.325E-09  1.144E-14  3.866E-14  1.00E-07
  8.250E-01 2.36817E-16  3.193E-06  1.224E-08  9.324E-09  1.179E-14  3.987E-14  1.00E-07
  8.500E-01 2.36790E-16  3.290E-06  1.224E-08  9.324E-09  1.214E-14  4.108E-14  1.00E-07
  8.750E-01 2.36761E-16  3.388E-06  1.224E-08  9.324E-09  1.250E-14  4.228E-14  1.00E-07
  9.000E-01 2.36732E-16  3.485E-06  1.224E-08  9.324E-09  1.285E-14  4.349E-14  1.00E-07
  9.250E-01 2.36702E-16  3.582E-06  1.224E-08  9.324E-09  1.320E-14  4.470E-14  1.00E-07
  9.500E-01 2.36672E-16  3.679E-06  1.224E-08  9.323E-09  1.356E-14  4.590E-14  1.00E-07
  9.750E-01 2.36640E-16  3.776E-06  1.224E-08  9.323E-09  1.391E-14  4.711E-14  1.00E-07
  1.000E+00 2.36608E-16  3.873E-06  1.223E-08  9.323E-09  1.426E-14  4.832E-14  1.00E-07
  1.100E+00 2.36470E-16  4.262E-06  1.223E-08  9.322E-09  1.567E-14  5.314E-14  1.00E-07
  1.200E+00 2.36319E-16  4.651E-06  1.222E-08  9.321E-09  1.707E-14  5.797E-14  1.00E-07
  1.300E+00 2.36156E-16  5.041E-06  1.222E-08  9.320E-09  1.846E-14  6.279E-14  1.00E-07
  1.400E+00 2.35979E-16  5.431E-06  1.221E-08  9.319E-09  1.984E-14  6.762E-14  1.00E-07
  1.500E+00 2.35790E-16  5.822E-06  1.221E-08  9.317E-09  2.122E-14  7.244E-14  1.00E-07
  1.600E+00 2.35588E-16  6.214E-06  1.220E-08  9.316E-09  2.259E-14  7.726E-14  1.00E-07
  1.700E+00 2.35373E-16  6.606E-06  1.219E-08  9.314E-09  2.395E-14  8.207E-14  1.00E-07
  1.800E+00 2.35145E-16  6.999E-06  1.218E-08  9.313E-09  2.531E-14  8.689E-14  1.00E-07
  1.900E+00 2.34905E-16  7.392E-06  1.217E-08  9.311E-09  2.665E-14  9.170E-14  1.00E-07
  2.000E+00 2.34652E-16  7.787E-06  1.217E-08  9.309E-09  2.798E-14  9.651E-14  1.00E-07
  2.100E+00 2.34386E-16  8.182E-06  1.216E-08  9.307E-09  2.930E-14  1.013E-13  1.00E-07
  2.200E+00 2.34108E-16  8.578E-06  1.215E-08  9.305E-09  3.061E-14  1.061E-13  1.00E-07
  2.300E+00 2.33817E-16  8.975E-06  1.214E-08  9.303E-09  3.191E-14  1.109E-13  1.00E-07
  2.400E+00 2.33514E-16  9.373E-06  1.212E-08  9.301E-09  3.320E-14  1.157E-13  1.00E-07
  2.500E+00 2.33199E-16  9.772E-06  1.211E-08  9.299E-09  3.447E-14  1.205E-13  1.00E-07
  2.600E+00 2.32871E-16  1.017E-05  1.210E-08  9.297E-09  3.573E-14  1.253E-13  1.00E-07
  2.700E+00 2.32531E-16  1.057E-05  1.209E-08  9.294E-09  3.698E-14  1.301E-13  1.00E-07
  2.800E+00 2.32179E-16  1.097E-05  1.208E-08  9.292E-09  3.821E-14  1.349E-13  1.00E-07
  2.900E+00 2.31815E-16  1.138E-05  1.206E-08  9.289E-09  3.942E-14  1.397E-13  1.00E-07
  3.000E+00 2.31439E-16  1.178E-05  1.205E-08  9.286E-09  4.063E-14  1.445E-13  1.00E-07
  3.100E+00 2.31051E-16  1.219E-05  1.204E-08  9.283E-09  4.181E-14  1.492E-13  1.00E-07
  3.200E+00 2.30651E-16  1.259E-05  1.202E-08  9.281E-09  4.298E-14  1.540E-13  1.00E-07
  3.300E+00 2.30239E-16  1.300E-05  1.201E-08  9.278E-09  4.413E-14  1.588E-13  1.00E-07
  3.400E+00 2.29816E-16  1.341E-05  1.199E-08  9.275E-09  4.527E-14  1.635E-13  1.00E-07
  3.500E+00 2.29382E-16  1.382E-05  1.198E-08  9.271E-09  4.639E-14  1.683E-13  1.00E-07
  3.600E+00 2.28935E-16  1.424E-05  1.196E-08  9.268E-09  4.749E-14  1.731E-13  1.00E-07
  3.700E+00 2.28478E-16  1.465E-05  1.194E-08  9.265E-09  4.857E-14  1.778E-13  1.00E-07
  3.800E+00 2.28009E-16  1.507E-05  1.193E-08  9.261E-09  4.963E-14  1.826E-13  1.00E-07
  3.900E+00 2.27529E-16  1.548E-05  1.191E-08  9.258E-09  5.067E-14  1.873E-13  1.00E-07
  4.000E+00 2.27038E-16  1.590E-05  1.189E-08  9.254E-09  5.169E-14  1.920E-13  1.00E-07
  4.100E+00 2.26536E-16  1.632E-05  1.187E-08  9.251E-09  5.269E-14  1.968E-13  1.00E-07
  4.200E+00 2.26023E-16  1.674E-05  1.185E-08  9.247E-09  5.367E-14  2.015E-13  1.00E-07
  4.300E+00 2.25499E-16  1.717E-05  1.184E-08  9.243E-09  5.463E-14  2.062E-13  1.00E-07
  4.400E+00 2.24965E-16  1.759E-05  1.182E-08  9.239E-09  5.556E-14  2.109E-13  1.00E-07
  4.500E+00 2.24420E-16  1.802E-05  1.180E-08  9.235E-09  5.648E-14  2.156E-13  1.00E-07
  4.600E+00 2.23864E-16  1.845E-05  1.178E-08  9.231E-09  5.737E-14  2.203E-13  1.00E-07
  4.700E+00 2.23298E-16  1.888E-05  1.175E-08  9.226E-09  5.824E-14  2.250E-13  1.00E-07
  4.800E+00 2.22723E-16  1.931E-05  1.173E-08  9.222E-09  5.908E-14  2.297E-13  1.00E-07
  4.900E+00 2.22136E-16  1.975E-05  1.171E-08  9.218E-09  5.990E-14  2.344E-13  1.00E-07
  5.000E+00 2.21540E-16  2.019E-05  1.169E-08  9.213E-09  6.069E-14  2.391E-13  1.00E-07
  5.100E+00 2.20935E-16  2.063E-05  1.167E-08  9.209E-09  6.146E-14  2.438E-13  1.00E-07
  5.200E+00 2.20319E-16  2.107E-05  1.164E-08  9.204E-09  6.221E-14  2.485E-13  1.00E-07
  5.300E+00 2.19694E-16  2.151E-05  1.162E-08  9.199E-09  6.293E-14  2.531E-13  1.00E-07
  5.400E+00 2.19059E-16  2.196E-05  1.160E-08  9.194E-09  6.362E-14  2.578E-13  1.00E-07
  5.500E+00 2.18415E-16  2.240E-05  1.157E-08  9.189E-09  6.429E-14  2.624E-13  1.00E-07
  5.600E+00 2.17761E-16  2.286E-05  1.155E-08  9.184E-09  6.493E-14  2.671E-13  1.00E-07
  5.700E+00 2.17099E-16  2.331E-05  1.153E-08  9.179E-09  6.554E-14  2.717E-13  1.00E-07
  5.800E+00 2.16427E-16  2.376E-05  1.150E-08  9.174E-09  6.612E-14  2.763E-13  1.00E-07
  5.900E+00 2.15747E-16  2.422E-05  1.148E-08  9.169E-09  6.668E-14  2.810E-13  1.00E-07
  6.000E+00 2.15058E-16  2.468E-05  1.145E-08  9.163E-09  6.721E-14  2.856E-13  1.00E-07
  6.100E+00 2.14360E-16  2.514E-05  1.142E-08  9.158E-09  6.770E-14  2.902E-13  1.00E-07
  6.200E+00 2.13654E-16  2.561E-05  1.140E-08  9.152E-09  6.817E-14  2.948E-13  1.00E-07
  6.300E+00 2.12940E-16  2.608E-05  1.137E-08  9.147E-09  6.861E-14  2.994E-13  1.00E-07
  6.400E+00 2.12217E-16  2.655E-05  1.134E-08  9.141E-09  6.902E-14  3.040E-13  1.00E-07
  6.500E+00 2.11486E-16  2.702E-05  1.132E-08  9.135E-09  6.940E-14  3.086E-13  1.00E-07
  6.600E+00 2.10747E-16  2.750E-05  1.129E-08  9.129E-09  6.975E-14  3.131E-13  1.00E-07
  6.700E+00 2.10001E-16  2.798E-05  1.126E-08  9.123E-09  7.007E-14  3.177E-13  1.00E-07
  6.800E+00 2.09247E-16  2.846E-05  1.123E-08  9.117E-09  7.036E-14  3.222E-13  1.00E-07
  6.900E+00 2.08485E-16  2.894E-05  1.120E-08  9.111E-09  7.062E-14  3.268E-13  1.00E-07
  7.000E+00 2.07716E-16  2.943E-05  1.117E-08  9.105E-09  7.084E-14  3.313E-13  1.00E-07
  7.100E+00 2.06940E-16  2.992E-05  1.114E-08  9.099E-09  7.103E-14  3.359E-13  1.00E-07
  7.200E+00 2.06156E-16  3.042E-05  1.111E-08  9.092E-09  7.119E-14  3.404E-13  1.00E-07
  7.300E+00 2.05366E-16  3.091E-05  1.108E-08  9.086E-09  7.132E-14  3.449E-13  1.00E-07
  7.400E+00 2.04569E-16  3.141E-05  1.105E-08  9.079E-09  7.141E-14  3.494E-13  1.00E-07
  7.500E+00 2.03765E-16  3.192E-05  1.102E-08  9.072E-09  7.147E-14  3.539E-13  1.00E-07
  7.600E+00 2.02955E-16  3.242E-05  1.099E-08  9.066E-09  7.150E-14  3.584E-13  1.00E-07
  7.700E+00 2.02138E-16  3.293E-05  1.096E-08  9.059E-09  7.149E-14  3.629E-13  1.00E-07
  7.800E+00 2.01315E-16  3.345E-05  1.093E-08  9.052E-09  7.145E-14  3.673E-13  1.00E-07
  7.900E+00 2.00486E-16  3.396E-05  1.089E-08  9.045E-09  7.137E-14  3.718E-13  1.00E-07
  8.000E+00 1.99651E-16  3.448E-05  1.086E-08  9.038E-09  7.126E-14  3.762E-13  1.00E-07
  8.100E+00 1.98810E-16  3.501E-05  1.083E-08  9.031E-09  7.112E-14  3.807E-13  1.00E-07
  8.200E+00 1.97963E-16  3.553E-05  1.080E-08  9.023E-09  7.094E-14  3.851E-13  1.00E-07
  8.300E+00 1.97111E-16  3.606E-05  1.076E-08  9.016E-09  7.072E-14  3.895E-13  1.00E-07
  8.400E+00 1.96254E-16  3.660E-05  1.073E-08  9.009E-09  7.047E-14  3.939E-13  1.00E-07
  8.500E+00 1.95391E-16  3.714E-05  1.069E-08  9.001E-09  7.018E-14  3.983E-13  1.00E-07
  8.600E+00 1.94523E-16  3.768E-05  1.066E-08  8.993E-09  6.986E-14  4.027E-13  1.00E-07
