

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 1.22000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0     -2.20392497E-01      0.00000000E+00
       1      1.49467088E+00      1.49572337E+00
       2      7.27684474E-01      7.27894114E-01
       3      3.62595726E-01      3.62672630E-01
       4      1.83209753E-01      1.83244008E-01
       5      9.40560964E-02      9.40725601E-02
       6      4.89847750E-02      4.89930158E-02
       7      2.58120517E-02      2.58162810E-02
       8      1.37304669E-02      1.37326742E-02
       9      7.36061315E-03      7.36177911E-03
      10      3.97162144E-03      3.97224305E-03
      11      2.15494070E-03      2.15527457E-03
      12      1.17486168E-03      1.17504212E-03
      13      6.43198501E-04      6.43296548E-04
      14      3.53402173E-04      3.53455693E-04
      15      1.94780577E-04      1.94809909E-04
      16      1.07642416E-04      1.07658548E-04
      17      5.96227590E-05      5.96316572E-05
      18      3.30887146E-05      3.30936354E-05
      19      1.83930149E-05      1.83957422E-05
      20      1.02379642E-05      1.02394786E-05
      21      5.70505151E-06      5.70589365E-06
      22      3.18201528E-06      3.18248421E-06
      23      1.77609249E-06      1.77635388E-06
      24      9.91937818E-07      9.92083650E-07
      25      5.54247350E-07      5.54328761E-07
      26      3.09796414E-07      3.09841892E-07
      27      1.73206088E-07      1.73231499E-07
      28      9.68569968E-08      9.68712077E-08
      29      5.41692525E-08      5.41771951E-08
      30      3.02973906E-08      3.03018400E-08
      31      1.69460299E-08      1.69485138E-08
      32      9.47821202E-09      9.47960317E-09
      33      5.30115761E-09      5.30193401E-09
      34      2.96471333E-09      2.96514862E-09
      35      1.65785017E-09      1.65808874E-09
      36      9.26986855E-10      9.27120091E-10
      37      5.18265170E-10      5.18349577E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 3.90912E-16  0.000E+00  1.601E-08  1.160E-08  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 3.90912E-16  2.411E-10  1.601E-08  1.160E-08  1.406E-18  3.962E-18  1.00E-07
  1.250E-04 3.90912E-16  3.013E-10  1.601E-08  1.160E-08  1.758E-18  4.953E-18  1.00E-07
  1.500E-04 3.90912E-16  3.616E-10  1.601E-08  1.160E-08  2.110E-18  5.943E-18  1.00E-07
  1.750E-04 3.90912E-16  4.219E-10  1.601E-08  1.160E-08  2.461E-18  6.934E-18  1.00E-07
  2.000E-04 3.90912E-16  4.821E-10  1.601E-08  1.160E-08  2.813E-18  7.924E-18  1.00E-07
  2.250E-04 3.90912E-16  5.424E-10  1.601E-08  1.160E-08  3.164E-18  8.915E-18  1.00E-07
  2.500E-04 3.90912E-16  6.026E-10  1.601E-08  1.160E-08  3.516E-18  9.905E-18  1.00E-07
  2.750E-04 3.90912E-16  6.629E-10  1.601E-08  1.160E-08  3.867E-18  1.090E-17  1.00E-07
  3.000E-04 3.90912E-16  7.232E-10  1.601E-08  1.160E-08  4.219E-18  1.189E-17  1.00E-07
  3.250E-04 3.90912E-16  7.834E-10  1.601E-08  1.160E-08  4.571E-18  1.288E-17  1.00E-07
  3.500E-04 3.90912E-16  8.437E-10  1.601E-08  1.160E-08  4.922E-18  1.387E-17  1.00E-07
  3.750E-04 3.90912E-16  9.040E-10  1.601E-08  1.160E-08  5.274E-18  1.486E-17  1.00E-07
  4.000E-04 3.90912E-16  9.642E-10  1.601E-08  1.160E-08  5.625E-18  1.585E-17  1.00E-07
  4.250E-04 3.90912E-16  1.024E-09  1.601E-08  1.160E-08  5.977E-18  1.684E-17  1.00E-07
  4.500E-04 3.90912E-16  1.085E-09  1.601E-08  1.160E-08  6.329E-18  1.783E-17  1.00E-07
  4.750E-04 3.90912E-16  1.145E-09  1.601E-08  1.160E-08  6.680E-18  1.882E-17  1.00E-07
