 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   6,   projectile: electron
 #  Kinetic energy = 1.22000E+02 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  0.000E+00  0.00000E+00  1.60095E-08  1.16020E-08  0.00000E+00  0.00000E+00
  1.000E-04  7.61557E-13  1.60095E-08  1.16020E-08  1.40634E-18  3.96218E-18
  1.250E-04  1.18994E-12  1.60095E-08  1.16020E-08  1.75793E-18  4.95272E-18
  1.500E-04  1.71346E-12  1.60095E-08  1.16020E-08  2.10952E-18  5.94326E-18
  1.750E-04  2.33225E-12  1.60095E-08  1.16020E-08  2.46110E-18  6.93381E-18
  2.000E-04  3.04617E-12  1.60095E-08  1.16020E-08  2.81269E-18  7.92435E-18
  2.250E-04  3.85530E-12  1.60095E-08  1.16020E-08  3.16428E-18  8.91490E-18
  2.500E-04  4.75964E-12  1.60095E-08  1.16020E-08  3.51586E-18  9.90544E-18
  2.750E-04  5.75917E-12  1.60095E-08  1.16020E-08  3.86745E-18  1.08960E-17
  3.000E-04  6.85391E-12  1.60095E-08  1.16020E-08  4.21903E-18  1.18865E-17
  3.250E-04  8.04379E-12  1.60095E-08  1.16020E-08  4.57062E-18  1.28771E-17
  3.500E-04  9.32893E-12  1.60095E-08  1.16020E-08  4.92221E-18  1.38676E-17
  3.750E-04  1.07092E-11  1.60095E-08  1.16020E-08  5.27379E-18  1.48582E-17
  4.000E-04  1.21847E-11  1.60095E-08  1.16020E-08  5.62538E-18  1.58487E-17
  4.250E-04  1.37554E-11  1.60095E-08  1.16020E-08  5.97697E-18  1.68392E-17
  4.500E-04  1.54213E-11  1.60095E-08  1.16020E-08  6.32855E-18  1.78298E-17
  4.750E-04  1.71823E-11  1.60095E-08  1.16020E-08  6.68014E-18  1.88203E-17
  5.000E-04  1.90386E-11  1.60095E-08  1.16020E-08  7.03172E-18  1.98109E-17
  5.250E-04  2.09900E-11  1.60095E-08  1.16020E-08  7.38331E-18  2.08014E-17
  5.500E-04  2.30367E-11  1.60095E-08  1.16020E-08  7.73490E-18  2.17920E-17
  5.750E-04  2.51785E-11  1.60095E-08  1.16020E-08  8.08648E-18  2.27825E-17
  6.000E-04  2.74156E-11  1.60095E-08  1.16020E-08  8.43807E-18  2.37731E-17
  6.250E-04  2.97478E-11  1.60095E-08  1.16020E-08  8.78965E-18  2.47636E-17
  6.500E-04  3.21752E-11  1.60095E-08  1.16020E-08  9.14124E-18  2.57541E-17
  6.750E-04  3.46979E-11  1.60095E-08  1.16020E-08  9.49283E-18  2.67447E-17
  7.000E-04  3.73157E-11  1.60095E-08  1.16020E-08  9.84441E-18  2.77352E-17
  7.250E-04  4.00286E-11  1.60095E-08  1.16020E-08  1.01960E-17  2.87258E-17
  7.500E-04  4.28368E-11  1.60095E-08  1.16020E-08  1.05476E-17  2.97163E-17
  7.750E-04  4.57402E-11  1.60095E-08  1.16020E-08  1.08992E-17  3.07069E-17
  8.000E-04  4.87388E-11  1.60095E-08  1.16020E-08  1.12508E-17  3.16974E-17
  8.250E-04  5.18325E-11  1.60095E-08  1.16020E-08  1.16023E-17  3.26879E-17
  8.500E-04  5.50215E-11  1.60095E-08  1.16020E-08  1.19539E-17  3.36785E-17
  8.750E-04  5.83057E-11  1.60095E-08  1.16020E-08  1.23055E-17  3.46690E-17
  9.000E-04  6.16850E-11  1.60095E-08  1.16020E-08  1.26571E-17  3.56596E-17
  9.250E-04  6.51595E-11  1.60095E-08  1.16020E-08  1.30087E-17  3.66501E-17
  9.500E-04  6.87293E-11  1.60095E-08  1.16020E-08  1.33603E-17  3.76407E-17
  9.750E-04  7.23943E-11  1.60095E-08  1.16020E-08  1.37119E-17  3.86312E-17
  1.000E-03  7.61544E-11  1.60095E-08  1.16020E-08  1.40634E-17  3.96218E-17
  1.250E-03  1.18991E-10  1.60095E-08  1.16020E-08  1.75793E-17  4.95272E-17
  1.500E-03  1.71347E-10  1.60095E-08  1.16020E-08  2.10952E-17  5.94326E-17
  1.750E-03  2.33223E-10  1.60095E-08  1.16020E-08  2.46110E-17  6.93381E-17
  2.000E-03  3.04617E-10  1.60095E-08  1.16020E-08  2.81269E-17  7.92435E-17
  2.250E-03  3.85531E-10  1.60095E-08  1.16020E-08  3.16428E-17  8.91490E-17
  2.500E-03  4.75965E-10  1.60095E-08  1.16020E-08  3.51586E-17  9.90544E-17
  2.750E-03  5.75917E-10  1.60095E-08  1.16020E-08  3.86745E-17  1.08960E-16
  3.000E-03  6.85389E-10  1.60095E-08  1.16020E-08  4.21903E-17  1.18865E-16
