 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   6,   projectile: electron
 #  Kinetic energy = 1.38000E+02 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  0.000E+00  0.00000E+00  1.64169E-08  1.13849E-08  0.00000E+00  0.00000E+00
  1.000E-04  7.61557E-13  1.64169E-08  1.13849E-08  2.16858E-18  4.39522E-18
  1.250E-04  1.18994E-12  1.64169E-08  1.13849E-08  2.71073E-18  5.49402E-18
  1.500E-04  1.71346E-12  1.64169E-08  1.13849E-08  3.25287E-18  6.59283E-18
  1.750E-04  2.33225E-12  1.64169E-08  1.13849E-08  3.79502E-18  7.69163E-18
  2.000E-04  3.04617E-12  1.64169E-08  1.13849E-08  4.33716E-18  8.79044E-18
  2.250E-04  3.85530E-12  1.64169E-08  1.13849E-08  4.87931E-18  9.88924E-18
  2.500E-04  4.75964E-12  1.64169E-08  1.13849E-08  5.42145E-18  1.09880E-17
  2.750E-04  5.75917E-12  1.64169E-08  1.13849E-08  5.96360E-18  1.20869E-17
  3.000E-04  6.85391E-12  1.64169E-08  1.13849E-08  6.50574E-18  1.31857E-17
  3.250E-04  8.04379E-12  1.64169E-08  1.13849E-08  7.04789E-18  1.42845E-17
  3.500E-04  9.32893E-12  1.64169E-08  1.13849E-08  7.59004E-18  1.53833E-17
  3.750E-04  1.07092E-11  1.64169E-08  1.13849E-08  8.13218E-18  1.64821E-17
  4.000E-04  1.21847E-11  1.64169E-08  1.13849E-08  8.67433E-18  1.75809E-17
  4.250E-04  1.37554E-11  1.64169E-08  1.13849E-08  9.21647E-18  1.86797E-17
  4.500E-04  1.54213E-11  1.64169E-08  1.13849E-08  9.75862E-18  1.97785E-17
  4.750E-04  1.71823E-11  1.64169E-08  1.13849E-08  1.03008E-17  2.08773E-17
  5.000E-04  1.90386E-11  1.64169E-08  1.13849E-08  1.08429E-17  2.19761E-17
  5.250E-04  2.09900E-11  1.64169E-08  1.13849E-08  1.13851E-17  2.30749E-17
  5.500E-04  2.30367E-11  1.64169E-08  1.13849E-08  1.19272E-17  2.41737E-17
  5.750E-04  2.51785E-11  1.64169E-08  1.13849E-08  1.24693E-17  2.52725E-17
  6.000E-04  2.74156E-11  1.64169E-08  1.13849E-08  1.30115E-17  2.63713E-17
  6.250E-04  2.97478E-11  1.64169E-08  1.13849E-08  1.35536E-17  2.74701E-17
  6.500E-04  3.21752E-11  1.64169E-08  1.13849E-08  1.40958E-17  2.85689E-17
  6.750E-04  3.46979E-11  1.64169E-08  1.13849E-08  1.46379E-17  2.96677E-17
  7.000E-04  3.73157E-11  1.64169E-08  1.13849E-08  1.51801E-17  3.07665E-17
  7.250E-04  4.00286E-11  1.64169E-08  1.13849E-08  1.57222E-17  3.18653E-17
  7.500E-04  4.28368E-11  1.64169E-08  1.13849E-08  1.62644E-17  3.29641E-17
  7.750E-04  4.57402E-11  1.64169E-08  1.13849E-08  1.68065E-17  3.40630E-17
  8.000E-04  4.87388E-11  1.64169E-08  1.13849E-08  1.73487E-17  3.51618E-17
  8.250E-04  5.18325E-11  1.64169E-08  1.13849E-08  1.78908E-17  3.62606E-17
  8.500E-04  5.50215E-11  1.64169E-08  1.13849E-08  1.84329E-17  3.73594E-17
  8.750E-04  5.83057E-11  1.64169E-08  1.13849E-08  1.89751E-17  3.84582E-17
  9.000E-04  6.16850E-11  1.64169E-08  1.13849E-08  1.95172E-17  3.95570E-17
  9.250E-04  6.51595E-11  1.64169E-08  1.13849E-08  2.00594E-17  4.06558E-17
  9.500E-04  6.87293E-11  1.64169E-08  1.13849E-08  2.06015E-17  4.17546E-17
  9.750E-04  7.23943E-11  1.64169E-08  1.13849E-08  2.11437E-17  4.28534E-17
  1.000E-03  7.61544E-11  1.64169E-08  1.13849E-08  2.16858E-17  4.39522E-17
  1.250E-03  1.18991E-10  1.64169E-08  1.13849E-08  2.71073E-17  5.49402E-17
  1.500E-03  1.71347E-10  1.64169E-08  1.13849E-08  3.25287E-17  6.59283E-17
  1.750E-03  2.33223E-10  1.64169E-08  1.13849E-08  3.79502E-17  7.69163E-17
  2.000E-03  3.04617E-10  1.64169E-08  1.13849E-08  4.33716E-17  8.79044E-17
  2.250E-03  3.85531E-10  1.64169E-08  1.13849E-08  4.87931E-17  9.88924E-17
  2.500E-03  4.75965E-10  1.64169E-08  1.13849E-08  5.42145E-17  1.09880E-16
  2.750E-03  5.75917E-10  1.64169E-08  1.13849E-08  5.96360E-17  1.20869E-16
  3.000E-03  6.85389E-10  1.64169E-08  1.13849E-08  6.50574E-17  1.31857E-16
  3.250E-03  8.04380E-10  1.64169E-08  1.13849E-08  7.04789E-17  1.42845E-16
  3.500E-03  9.32891E-10  1.64169E-08  1.13849E-08  7.59003E-17  1.53833E-16
  3.750E-03  1.07092E-09  1.64169E-08  1.13849E-08  8.13218E-17  1.64821E-16
  4.000E-03  1.21847E-09  1.64169E-08  1.13849E-08  8.67433E-17  1.75809E-16
  4.250E-03  1.37554E-09  1.64169E-08  1.13849E-08  9.21647E-17  1.86797E-16
  4.500E-03  1.54213E-09  1.64169E-08  1.13849E-08  9.75862E-17  1.97785E-16
  4.750E-03  1.71823E-09  1.64169E-08  1.13849E-08  1.03008E-16  2.08773E-16
  5.000E-03  1.90386E-09  1.64169E-08  1.13849E-08  1.08429E-16  2.19761E-16
  5.250E-03  2.09900E-09  1.64169E-08  1.13849E-08  1.13851E-16  2.30749E-16
  5.500E-03  2.30367E-09  1.64169E-08  1.13849E-08  1.19272E-16  2.41737E-16
  5.750E-03  2.51785E-09  1.64169E-08  1.13849E-08  1.24693E-16  2.52725E-16
  6.000E-03  2.74156E-09  1.64169E-08  1.13849E-08  1.30115E-16  2.63713E-16
  6.250E-03  2.97478E-09  1.64169E-08  1.13849E-08  1.35536E-16  2.74701E-16
  6.500E-03  3.21752E-09  1.64169E-08  1.13849E-08  1.40958E-16  2.85689E-16
  6.750E-03  3.46978E-09  1.64169E-08  1.13849E-08  1.46379E-16  2.96677E-16
  7.000E-03  3.73156E-09  1.64169E-08  1.13849E-08  1.51801E-16  3.07665E-16
  7.250E-03  4.00286E-09  1.64169E-08  1.13849E-08  1.57222E-16  3.18653E-16
  7.500E-03  4.28368E-09  1.64169E-08  1.13849E-08  1.62644E-16  3.29641E-16
  7.750E-03  4.57402E-09  1.64169E-08  1.13849E-08  1.68065E-16  3.40630E-16
  8.000E-03  4.87388E-09  1.64169E-08  1.13849E-08  1.73486E-16  3.51618E-16
  8.250E-03  5.18326E-09  1.64169E-08  1.13849E-08  1.78908E-16  3.62606E-16
  8.500E-03  5.50215E-09  1.64169E-08  1.13849E-08  1.84329E-16  3.73594E-16
  8.750E-03  5.83057E-09  1.64169E-08  1.13849E-08  1.89751E-16  3.84582E-16
  9.000E-03  6.16850E-09  1.64169E-08  1.13849E-08  1.95172E-16  3.95570E-16
  9.250E-03  6.51596E-09  1.64169E-08  1.13849E-08  2.00594E-16  4.06558E-16
  9.500E-03  6.87293E-09  1.64169E-08  1.13849E-08  2.06015E-16  4.17546E-16
  9.750E-03  7.23942E-09  1.64169E-08  1.13849E-08  2.11437E-16  4.28534E-16
  1.000E-02  7.61544E-09  1.64169E-08  1.13849E-08  2.16858E-16  4.39522E-16
  1.250E-02  1.18991E-08  1.64169E-08  1.13849E-08  2.71073E-16  5.49402E-16
  1.500E-02  1.71347E-08  1.64169E-08  1.13849E-08  3.25287E-16  6.59283E-16
  1.750E-02  2.33223E-08  1.64169E-08  1.13849E-08  3.79501E-16  7.69163E-16
  2.000E-02  3.04617E-08  1.64169E-08  1.13849E-08  4.33716E-16  8.79044E-16
  2.250E-02  3.85531E-08  1.64169E-08  1.13849E-08  4.87930E-16  9.88924E-16
  2.500E-02  4.75965E-08  1.64169E-08  1.13849E-08  5.42144E-16  1.09880E-15
  2.750E-02  5.75917E-08  1.64169E-08  1.13849E-08  5.96358E-16  1.20869E-15
  3.000E-02  6.85389E-08  1.64169E-08  1.13849E-08  6.50572E-16  1.31857E-15
  3.250E-02  8.04380E-08  1.64169E-08  1.13849E-08  7.04786E-16  1.42845E-15
  3.500E-02  9.32891E-08  1.64169E-08  1.13849E-08  7.59000E-16  1.53833E-15
  3.750E-02  1.07092E-07  1.64169E-08  1.13849E-08  8.13214E-16  1.64821E-15
  4.000E-02  1.21847E-07  1.64169E-08  1.13849E-08  8.67427E-16  1.75809E-15
  4.250E-02  1.37554E-07  1.64169E-08  1.13849E-08  9.21641E-16  1.86797E-15
  4.500E-02  1.54213E-07  1.64169E-08  1.13849E-08  9.75854E-16  1.97785E-15
  4.750E-02  1.71823E-07  1.64169E-08  1.13849E-08  1.03007E-15  2.08773E-15
  5.000E-02  1.90386E-07  1.64168E-08  1.13849E-08  1.08428E-15  2.19761E-15
  5.250E-02  2.09900E-07  1.64168E-08  1.13849E-08  1.13849E-15  2.30749E-15
  5.500E-02  2.30367E-07  1.64168E-08  1.13849E-08  1.19271E-15  2.41737E-15
  5.750E-02  2.51785E-07  1.64168E-08  1.13849E-08  1.24692E-15  2.52725E-15
  6.000E-02  2.74156E-07  1.64168E-08  1.13849E-08  1.30113E-15  2.63713E-15
  6.250E-02  2.97478E-07  1.64168E-08  1.13849E-08  1.35534E-15  2.74701E-15
  6.500E-02  3.21752E-07  1.64168E-08  1.13849E-08  1.40956E-15  2.85689E-15
  6.750E-02  3.46978E-07  1.64168E-08  1.13849E-08  1.46377E-15  2.96677E-15
  7.000E-02  3.73156E-07  1.64168E-08  1.13849E-08  1.51798E-15  3.07665E-15
  7.250E-02  4.00286E-07  1.64168E-08  1.13849E-08  1.57219E-15  3.18653E-15
  7.500E-02  4.28368E-07  1.64167E-08  1.13848E-08  1.62640E-15  3.29641E-15
  7.750E-02  4.57402E-07  1.64167E-08  1.13848E-08  1.68061E-15  3.40629E-15
  8.000E-02  4.87388E-07  1.64167E-08  1.13848E-08  1.73482E-15  3.51617E-15
  8.250E-02  5.18325E-07  1.64167E-08  1.13848E-08  1.78903E-15  3.62605E-15
  8.500E-02  5.50215E-07  1.64167E-08  1.13848E-08  1.84324E-15  3.73593E-15
  8.750E-02  5.83057E-07  1.64167E-08  1.13848E-08  1.89745E-15  3.84581E-15
  9.000E-02  6.16850E-07  1.64167E-08  1.13848E-08  1.95166E-15  3.95569E-15
  9.250E-02  6.51596E-07  1.64167E-08  1.13848E-08  2.00587E-15  4.06557E-15
  9.500E-02  6.87293E-07  1.64166E-08  1.13848E-08  2.06008E-15  4.17544E-15
  9.750E-02  7.23942E-07  1.64166E-08  1.13848E-08  2.11429E-15  4.28532E-15
  1.000E-01  7.61543E-07  1.64166E-08  1.13848E-08  2.16850E-15  4.39520E-15
  1.250E-01  1.18991E-06  1.64164E-08  1.13848E-08  2.71057E-15  5.49399E-15
  1.500E-01  1.71347E-06  1.64162E-08  1.13848E-08  3.25260E-15  6.59277E-15
  1.750E-01  2.33223E-06  1.64159E-08  1.13847E-08  3.79459E-15  7.69155E-15
  2.000E-01  3.04617E-06  1.64156E-08  1.13847E-08  4.33652E-15  8.79031E-15
  2.250E-01  3.85531E-06  1.64153E-08  1.13846E-08  4.87839E-15  9.88906E-15
