 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   1,   projectile: electron
 #  Kinetic energy = 8.80000E+01 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  0.000E+00  0.00000E+00  5.91995E-09  1.45389E-09  0.00000E+00  0.00000E+00
  1.000E-04  7.61557E-13  5.91995E-09  1.45389E-09  9.84475E-19  1.94879E-19
  1.250E-04  1.18994E-12  5.91995E-09  1.45389E-09  1.23059E-18  2.43599E-19
  1.500E-04  1.71346E-12  5.91995E-09  1.45389E-09  1.47671E-18  2.92319E-19
  1.750E-04  2.33225E-12  5.91995E-09  1.45389E-09  1.72283E-18  3.41039E-19
  2.000E-04  3.04617E-12  5.91995E-09  1.45389E-09  1.96895E-18  3.89758E-19
  2.250E-04  3.85530E-12  5.91995E-09  1.45389E-09  2.21507E-18  4.38478E-19
  2.500E-04  4.75964E-12  5.91995E-09  1.45389E-09  2.46119E-18  4.87198E-19
  2.750E-04  5.75917E-12  5.91995E-09  1.45389E-09  2.70731E-18  5.35918E-19
  3.000E-04  6.85391E-12  5.91995E-09  1.45389E-09  2.95342E-18  5.84638E-19
  3.250E-04  8.04379E-12  5.91995E-09  1.45389E-09  3.19954E-18  6.33357E-19
  3.500E-04  9.32893E-12  5.91995E-09  1.45389E-09  3.44566E-18  6.82077E-19
  3.750E-04  1.07092E-11  5.91995E-09  1.45389E-09  3.69178E-18  7.30797E-19
  4.000E-04  1.21847E-11  5.91995E-09  1.45389E-09  3.93790E-18  7.79517E-19
  4.250E-04  1.37554E-11  5.91995E-09  1.45389E-09  4.18402E-18  8.28237E-19
  4.500E-04  1.54213E-11  5.91995E-09  1.45389E-09  4.43014E-18  8.76956E-19
  4.750E-04  1.71823E-11  5.91995E-09  1.45389E-09  4.67626E-18  9.25676E-19
  5.000E-04  1.90386E-11  5.91995E-09  1.45389E-09  4.92237E-18  9.74396E-19
  5.250E-04  2.09900E-11  5.91995E-09  1.45389E-09  5.16849E-18  1.02312E-18
  5.500E-04  2.30367E-11  5.91995E-09  1.45389E-09  5.41461E-18  1.07184E-18
