

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 8.80000E+01 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0      6.56775759E-01      0.00000000E+00
       1      2.72508293E-01      2.72566304E-01
       2      1.23545195E-01      1.23565021E-01
       3      5.77752593E-02      5.77837396E-02
       4      2.74052964E-02      2.74091780E-02
       5      1.30869970E-02      1.30888228E-02
       6      6.26710826E-03      6.26797744E-03
       7      3.00339049E-03      3.00380635E-03
       8      1.43879083E-03      1.43899014E-03
       9      6.88630535E-04      6.88726067E-04
      10      3.29208038E-04      3.29253792E-04
      11      1.57186082E-04      1.57207972E-04
      12      7.49581106E-05      7.49685696E-05
      13      3.57029475E-05      3.57079386E-05
      14      1.69863004E-05      1.69886792E-05
      15      8.07298384E-06      8.07411626E-06
      16      3.83302134E-06      3.83355983E-06
      17      1.81823580E-06      1.81849161E-06
      18      8.61765168E-07      8.61886573E-07
      19      4.08115687E-07      4.08173252E-07
      20      1.93133151E-07      1.93160425E-07
      21      9.13336646E-08      9.13465740E-08
      22      4.31643840E-08      4.31704893E-08
      23      2.03872658E-08      2.03901524E-08
      24      9.62377905E-09      9.62514280E-09
      25      4.54044652E-09      4.54108759E-09
      26      2.14110062E-09      2.14140128E-09
      27      1.00918855E-09      1.00932906E-09
      28      4.75420606E-10      4.75489146E-10
      29      2.23863994E-10      2.23892551E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 3.71596E-17  0.000E+00  5.920E-09  1.454E-09  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 3.71596E-17 -1.494E-11  5.920E-09  1.454E-09  9.845E-19  1.949E-19  1.00E-07
  1.250E-04 3.71596E-17 -1.868E-11  5.920E-09  1.454E-09  1.231E-18  2.436E-19  1.00E-07
  1.500E-04 3.71596E-17 -2.241E-11  5.920E-09  1.454E-09  1.477E-18  2.923E-19  1.00E-07
  1.750E-04 3.71596E-17 -2.615E-11  5.920E-09  1.454E-09  1.723E-18  3.410E-19  1.00E-07
  2.000E-04 3.71596E-17 -2.989E-11  5.920E-09  1.454E-09  1.969E-18  3.898E-19  1.00E-07
  2.250E-04 3.71596E-17 -3.362E-11  5.920E-09  1.454E-09  2.215E-18  4.385E-19  1.00E-07
  2.500E-04 3.71596E-17 -3.736E-11  5.920E-09  1.454E-09  2.461E-18  4.872E-19  1.00E-07
  2.750E-04 3.71596E-17 -4.109E-11  5.920E-09  1.454E-09  2.707E-18  5.359E-19  1.00E-07
  3.000E-04 3.71596E-17 -4.483E-11  5.920E-09  1.454E-09  2.953E-18  5.846E-19  1.00E-07
  3.250E-04 3.71596E-17 -4.857E-11  5.920E-09  1.454E-09  3.200E-18  6.334E-19  1.00E-07
  3.500E-04 3.71596E-17 -5.230E-11  5.920E-09  1.454E-09  3.446E-18  6.821E-19  1.00E-07
  3.750E-04 3.71596E-17 -5.604E-11  5.920E-09  1.454E-09  3.692E-18  7.308E-19  1.00E-07
