

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 1.64000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0     -4.15495615E-01      0.00000000E+00
       1      1.42300757E+00      1.42410317E+00
       2      7.48723140E-01      7.48969407E-01
       3      4.10208469E-01      4.10308819E-01
       4      2.27374917E-01      2.27424260E-01
       5      1.27279844E-01      1.27305775E-01
       6      7.19640628E-02      7.19781612E-02
       7      4.10581234E-02      4.10659549E-02
       8      2.36082912E-02      2.36127070E-02
       9      1.36653074E-02      1.36678249E-02
      10      7.95542708E-03      7.95687455E-03
      11      4.65454863E-03      4.65538667E-03
      12      2.73528047E-03      2.73576849E-03
      13      1.61368158E-03      1.61396720E-03
      14      9.55290576E-04      9.55458469E-04
      15      5.67264222E-04      5.67363297E-04
      16      3.37764579E-04      3.37823244E-04
      17      2.01595890E-04      2.01630734E-04
      18      1.20575843E-04      1.20596594E-04
      19      7.22492961E-05      7.22616837E-05
      20      4.33606844E-05      4.33680947E-05
      21      2.60587021E-05      2.60631430E-05
      22      1.56790033E-05      1.56816689E-05
      23      9.44316026E-06      9.44476243E-06
      24      5.69222983E-06      5.69319394E-06
      25      3.43363879E-06      3.43421951E-06
      26      2.07244095E-06      2.07279104E-06
      27      1.25146858E-06      1.25167977E-06
      28      7.56012208E-07      7.56139690E-07
      29      4.56851271E-07      4.56928258E-07
      30      2.76139577E-07      2.76186084E-07
      31      1.66941877E-07      1.66969986E-07
      32      1.00940012E-07      1.00956995E-07
      33      6.10385507E-08      6.10488224E-08
      34      3.69123449E-08      3.69185568E-08
      35      2.23230398E-08      2.23267990E-08
      36      1.35001468E-08      1.35024216E-08
      37      8.16420926E-09      8.16558564E-09
      38      4.93710105E-09      4.93793426E-09
      39      2.98547267E-09      2.98597848E-09
      40      1.80521121E-09      1.80551605E-09
      41      1.09146357E-09      1.09164703E-09
      42      6.59810547E-10      6.59923554E-10
      43      3.98831485E-10      3.98897056E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 4.11697E-16  0.000E+00  1.700E-08  1.108E-08  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 4.11697E-16  2.315E-10  1.700E-08  1.108E-08  3.382E-18  5.009E-18  1.00E-07
  1.250E-04 4.11697E-16  2.894E-10  1.700E-08  1.108E-08  4.228E-18  6.262E-18  1.00E-07
  1.500E-04 4.11697E-16  3.473E-10  1.700E-08  1.108E-08  5.074E-18  7.514E-18  1.00E-07
  1.750E-04 4.11697E-16  4.051E-10  1.700E-08  1.108E-08  5.919E-18  8.766E-18  1.00E-07
  2.000E-04 4.11697E-16  4.630E-10  1.700E-08  1.108E-08  6.765E-18  1.002E-17  1.00E-07
  2.250E-04 4.11697E-16  5.209E-10  1.700E-08  1.108E-08  7.610E-18  1.127E-17  1.00E-07
  2.500E-04 4.11697E-16  5.788E-10  1.700E-08  1.108E-08  8.456E-18  1.252E-17  1.00E-07
  2.750E-04 4.11697E-16  6.367E-10  1.700E-08  1.108E-08  9.301E-18  1.378E-17  1.00E-07
  3.000E-04 4.11697E-16  6.945E-10  1.700E-08  1.108E-08  1.015E-17  1.503E-17  1.00E-07
  3.250E-04 4.11697E-16  7.524E-10  1.700E-08  1.108E-08  1.099E-17  1.628E-17  1.00E-07
  3.500E-04 4.11697E-16  8.103E-10  1.700E-08  1.108E-08  1.184E-17  1.753E-17  1.00E-07
  3.750E-04 4.11697E-16  8.682E-10  1.700E-08  1.108E-08  1.268E-17  1.878E-17  1.00E-07
  4.000E-04 4.11697E-16  9.260E-10  1.700E-08  1.108E-08  1.353E-17  2.004E-17  1.00E-07
  4.250E-04 4.11697E-16  9.839E-10  1.700E-08  1.108E-08  1.437E-17  2.129E-17  1.00E-07
  4.500E-04 4.11697E-16  1.042E-09  1.700E-08  1.108E-08  1.522E-17  2.254E-17  1.00E-07
  4.750E-04 4.11697E-16  1.100E-09  1.700E-08  1.108E-08  1.607E-17  2.379E-17  1.00E-07
  5.000E-04 4.11697E-16  1.158E-09  1.700E-08  1.108E-08  1.691E-17  2.505E-17  1.00E-07
  5.250E-04 4.11697E-16  1.215E-09  1.700E-08  1.108E-08  1.776E-17  2.630E-17  1.00E-07
  5.500E-04 4.11697E-16  1.273E-09  1.700E-08  1.108E-08  1.860E-17  2.755E-17  1.00E-07
