

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 2.38000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0     -6.57727875E-01      0.00000000E+00
       1      1.33209826E+00      1.33326454E+00
       2      7.58602656E-01      7.58901192E-01
       3      4.57423477E-01      4.57557819E-01
       4      2.80005115E-01      2.80078298E-01
       5      1.72494503E-01      1.72536991E-01
       6      1.06880757E-01      1.06906130E-01
       7      6.66110472E-02      6.66264577E-02
       8      4.17430727E-02      4.17525454E-02
       9      2.62911530E-02      2.62970291E-02
      10      1.66344648E-02      1.66381364E-02
      11      1.05678634E-02      1.05701712E-02
      12      6.73866798E-03      6.74012598E-03
      13      4.31142307E-03      4.31234825E-03
      14      2.76691311E-03      2.76750247E-03
      15      1.78065803E-03      1.78103478E-03
      16      1.14886124E-03      1.14910285E-03
      17      7.42944964E-04      7.43100342E-04
      18      4.81453558E-04      4.81553745E-04
      19      3.12588905E-04      3.12653659E-04
      20      2.03297710E-04      2.03339652E-04
      21      1.32420442E-04      1.32447661E-04
      22      8.63714965E-05      8.63891922E-05
      23      5.64044393E-05      5.64159617E-05
      24      3.68742619E-05      3.68817751E-05
      25      2.41293402E-05      2.41342454E-05
      26      1.58026296E-05      1.58058357E-05
      27      1.03568928E-05      1.03589904E-05
      28      6.79210867E-06      6.79348216E-06
      29      4.45674447E-06      4.45764451E-06
      30      2.92573896E-06      2.92632914E-06
      31      1.92144732E-06      1.92183455E-06
      32      1.26232159E-06      1.26257578E-06
      33      8.29538688E-07      8.29705610E-07
      34      5.45265050E-07      5.45374708E-07
      35      3.58479759E-07      3.58551822E-07
      36      2.35717198E-07      2.35764559E-07
      37      1.55014923E-07      1.55046062E-07
      38      1.01952731E-07      1.01973204E-07
      39      6.70588041E-08      6.70722643E-08
      40      4.41098173E-08      4.41186741E-08
      41      2.90154669E-08      2.90212909E-08
      42      1.90866941E-08      1.90905244E-08
      43      1.25554009E-08      1.25579212E-08
      44      8.25895100E-09      8.26060774E-09
      45      5.43265520E-09      5.43374703E-09
      46      3.57341801E-09      3.57413557E-09
      47      2.35032344E-09      2.35079529E-09
      48      1.54578871E-09      1.54609565E-09
      49      1.01662926E-09      1.01683295E-09
      50      6.68586722E-10      6.68718563E-10
      51      4.39638848E-10      4.39724650E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 4.41902E-16  0.000E+00  1.827E-08  1.040E-08  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 4.41902E-16  2.122E-10  1.827E-08  1.040E-08  6.735E-18  6.398E-18  1.00E-07
  1.250E-04 4.41902E-16  2.652E-10  1.827E-08  1.040E-08  8.419E-18  7.998E-18  1.00E-07
  1.500E-04 4.41902E-16  3.182E-10  1.827E-08  1.040E-08  1.010E-17  9.597E-18  1.00E-07
  1.750E-04 4.41902E-16  3.713E-10  1.827E-08  1.040E-08  1.179E-17  1.120E-17  1.00E-07
  2.000E-04 4.41902E-16  4.243E-10  1.827E-08  1.040E-08  1.347E-17  1.280E-17  1.00E-07
  2.250E-04 4.41902E-16  4.773E-10  1.827E-08  1.040E-08  1.515E-17  1.440E-17  1.00E-07
  2.500E-04 4.41902E-16  5.304E-10  1.827E-08  1.040E-08  1.684E-17  1.600E-17  1.00E-07
  2.750E-04 4.41902E-16  5.834E-10  1.827E-08  1.040E-08  1.852E-17  1.760E-17  1.00E-07
  3.000E-04 4.41902E-16  6.365E-10  1.827E-08  1.040E-08  2.021E-17  1.919E-17  1.00E-07
  3.250E-04 4.41902E-16  6.895E-10  1.827E-08  1.040E-08  2.189E-17  2.079E-17  1.00E-07
  3.500E-04 4.41902E-16  7.425E-10  1.827E-08  1.040E-08  2.357E-17  2.239E-17  1.00E-07
  3.750E-04 4.41902E-16  7.956E-10  1.827E-08  1.040E-08  2.526E-17  2.399E-17  1.00E-07
  4.000E-04 4.41902E-16  8.486E-10  1.827E-08  1.040E-08  2.694E-17  2.559E-17  1.00E-07
  4.250E-04 4.41902E-16  9.017E-10  1.827E-08  1.040E-08  2.862E-17  2.719E-17  1.00E-07
  4.500E-04 4.41902E-16  9.547E-10  1.827E-08  1.040E-08  3.031E-17  2.879E-17  1.00E-07
  4.750E-04 4.41902E-16  1.008E-09  1.827E-08  1.040E-08  3.199E-17  3.039E-17  1.00E-07
  5.000E-04 4.41902E-16  1.061E-09  1.827E-08  1.040E-08  3.368E-17  3.199E-17  1.00E-07
  5.250E-04 4.41902E-16  1.114E-09  1.827E-08  1.040E-08  3.536E-17  3.359E-17  1.00E-07
  5.500E-04 4.41902E-16  1.167E-09  1.827E-08  1.040E-08  3.704E-17  3.519E-17  1.00E-07
  5.750E-04 4.41902E-16  1.220E-09  1.827E-08  1.040E-08  3.873E-17  3.679E-17  1.00E-07
  6.000E-04 4.41902E-16  1.273E-09  1.827E-08  1.040E-08  4.041E-17  3.839E-17  1.00E-07
  6.250E-04 4.41902E-16  1.326E-09  1.827E-08  1.040E-08  4.209E-17  3.999E-17  1.00E-07
  6.500E-04 4.41902E-16  1.379E-09  1.827E-08  1.040E-08  4.378E-17  4.159E-17  1.00E-07
  6.750E-04 4.41902E-16  1.432E-09  1.827E-08  1.040E-08  4.546E-17  4.319E-17  1.00E-07
  7.000E-04 4.41902E-16  1.485E-09  1.827E-08  1.040E-08  4.715E-17  4.479E-17  1.00E-07
  7.250E-04 4.41902E-16  1.538E-09  1.827E-08  1.040E-08  4.883E-17  4.639E-17  1.00E-07
  7.500E-04 4.41902E-16  1.591E-09  1.827E-08  1.040E-08  5.051E-17  4.799E-17  1.00E-07
  7.750E-04 4.41902E-16  1.644E-09  1.827E-08  1.040E-08  5.220E-17  4.959E-17  1.00E-07
  8.000E-04 4.41902E-16  1.697E-09  1.827E-08  1.040E-08  5.388E-17  5.119E-17  1.00E-07
  8.250E-04 4.41902E-16  1.750E-09  1.827E-08  1.040E-08  5.556E-17  5.279E-17  1.00E-07
  8.500E-04 4.41902E-16  1.803E-09  1.827E-08  1.040E-08  5.725E-17  5.438E-17  1.00E-07
  8.750E-04 4.41902E-16  1.856E-09  1.827E-08  1.040E-08  5.893E-17  5.598E-17  1.00E-07
  9.000E-04 4.41902E-16  1.909E-09  1.827E-08  1.040E-08  6.062E-17  5.758E-17  1.00E-07
  9.250E-04 4.41902E-16  1.962E-09  1.827E-08  1.040E-08  6.230E-17  5.918E-17  1.00E-07
  9.500E-04 4.41902E-16  2.015E-09  1.827E-08  1.040E-08  6.398E-17  6.078E-17  1.00E-07
  9.750E-04 4.41902E-16  2.069E-09  1.827E-08  1.040E-08  6.567E-17  6.238E-17  1.00E-07
  1.000E-03 4.41902E-16  2.122E-09  1.827E-08  1.040E-08  6.735E-17  6.398E-17  1.00E-07
