

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 2.22000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0     -6.12849476E-01      0.00000000E+00
       1      1.34913562E+00      1.35028719E+00
       2      7.58035474E-01      7.58323635E-01
       3      4.49781896E-01      4.49909496E-01
       4      2.70665626E-01      2.70733954E-01
       5      1.63968941E-01      1.64007927E-01
       6      9.99719539E-02      9.99948513E-02
       7      6.13422221E-02      6.13559106E-02
       8      3.78630755E-02      3.78713620E-02
       9      2.34960495E-02      2.35011137E-02
      10      1.46503991E-02      1.46535174E-02
      11      9.17406013E-03      9.17599213E-03
      12      5.76691987E-03      5.76812314E-03
      13      3.63776717E-03      3.63851997E-03
      14      2.30193276E-03      2.30240563E-03
      15      1.46079707E-03      1.46109516E-03
      16      9.29416862E-04      9.29605381E-04
      17      5.92716963E-04      5.92836536E-04
      18      3.78791824E-04      3.78867866E-04
      19      2.42536644E-04      2.42585119E-04
      20      1.55557592E-04      1.55588561E-04
      21      9.99221936E-05      9.99420161E-05
      22      6.42710746E-05      6.42837848E-05
      23      4.13889097E-05      4.13970722E-05
      24      2.66811811E-05      2.66864302E-05
      25      1.72156013E-05      1.72189810E-05
      26      1.11169139E-05      1.11190923E-05
      27      7.18364865E-06      7.18505404E-06
      28      4.64476072E-06      4.64566815E-06
      29      3.00470668E-06      3.00529300E-06
      30      1.94459153E-06      1.94497060E-06
      31      1.25896320E-06      1.25920841E-06
      32      8.15324026E-07      8.15482717E-07
      33      5.28149907E-07      5.28252644E-07
      34      3.42195102E-07      3.42261635E-07
      35      2.21749446E-07      2.21792544E-07
      36      1.43716989E-07      1.43744908E-07
      37      9.31529367E-08      9.31710367E-08
      38      6.03833053E-08      6.03950328E-08
      39      3.91433973E-08      3.91510009E-08
      40      2.53754039E-08      2.53803288E-08
      41      1.64501836E-08      1.64533778E-08
      42      1.06641467E-08      1.06662192E-08
      43      6.91315867E-09      6.91450512E-09
      44      4.48138700E-09      4.48226001E-09
      45      2.90484515E-09      2.90541053E-09
      46      1.88284030E-09      1.88320582E-09
      47      1.22037459E-09      1.22061109E-09
      48      7.90950217E-10      7.91096708E-10
      49      5.12561808E-10      5.12660166E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 4.36030E-16  0.000E+00  1.803E-08  1.053E-08  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 4.36030E-16  2.162E-10  1.803E-08  1.053E-08  6.019E-18  6.130E-18  1.00E-07
  1.250E-04 4.36030E-16  2.703E-10  1.803E-08  1.053E-08  7.524E-18  7.662E-18  1.00E-07
  1.500E-04 4.36030E-16  3.244E-10  1.803E-08  1.053E-08  9.029E-18  9.194E-18  1.00E-07
  1.750E-04 4.36030E-16  3.784E-10  1.803E-08  1.053E-08  1.053E-17  1.073E-17  1.00E-07
  2.000E-04 4.36030E-16  4.325E-10  1.803E-08  1.053E-08  1.204E-17  1.226E-17  1.00E-07
  2.250E-04 4.36030E-16  4.865E-10  1.803E-08  1.053E-08  1.354E-17  1.379E-17  1.00E-07
  2.500E-04 4.36030E-16  5.406E-10  1.803E-08  1.053E-08  1.505E-17  1.532E-17  1.00E-07
  2.750E-04 4.36030E-16  5.947E-10  1.803E-08  1.053E-08  1.655E-17  1.686E-17  1.00E-07
  3.000E-04 4.36030E-16  6.487E-10  1.803E-08  1.053E-08  1.806E-17  1.839E-17  1.00E-07
  3.250E-04 4.36030E-16  7.028E-10  1.803E-08  1.053E-08  1.956E-17  1.992E-17  1.00E-07
  3.500E-04 4.36030E-16  7.568E-10  1.803E-08  1.053E-08  2.107E-17  2.145E-17  1.00E-07
  3.750E-04 4.36030E-16  8.109E-10  1.803E-08  1.053E-08  2.257E-17  2.299E-17  1.00E-07
  4.000E-04 4.36030E-16  8.649E-10  1.803E-08  1.053E-08  2.408E-17  2.452E-17  1.00E-07
  4.250E-04 4.36030E-16  9.190E-10  1.803E-08  1.053E-08  2.558E-17  2.605E-17  1.00E-07
  4.500E-04 4.36030E-16  9.731E-10  1.803E-08  1.053E-08  2.709E-17  2.758E-17  1.00E-07
  4.750E-04 4.36030E-16  1.027E-09  1.803E-08  1.053E-08  2.859E-17  2.912E-17  1.00E-07
  5.000E-04 4.36030E-16  1.081E-09  1.803E-08  1.053E-08  3.010E-17  3.065E-17  1.00E-07
  5.250E-04 4.36030E-16  1.135E-09  1.803E-08  1.053E-08  3.160E-17  3.218E-17  1.00E-07
  5.500E-04 4.36030E-16  1.189E-09  1.803E-08  1.053E-08  3.311E-17  3.371E-17  1.00E-07
  5.750E-04 4.36030E-16  1.243E-09  1.803E-08  1.053E-08  3.461E-17  3.524E-17  1.00E-07
  6.000E-04 4.36030E-16  1.297E-09  1.803E-08  1.053E-08  3.611E-17  3.678E-17  1.00E-07
