

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 5.20000E+01 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0      7.67189007E-01      0.00000000E+00
       1      2.71526052E-01      2.71570256E-01
       2      1.01390500E-01      1.01403019E-01
       3      3.88871447E-02      3.88915907E-02
       4      1.50986021E-02      1.51002851E-02
       5      5.88805685E-03      5.88870826E-03
       6      2.29728723E-03      2.29754120E-03
       7      8.95152153E-04      8.95251304E-04
       8      3.48108673E-04      3.48147339E-04
       9      1.35079923E-04      1.35094972E-04
      10      5.23053155E-05      5.23111594E-05
      11      2.02134508E-05      2.02157152E-05
      12      7.79734808E-06      7.79822370E-06
      13      3.00287276E-06      3.00321072E-06
      14      1.15472068E-06      1.15485090E-06
      15      4.43431721E-07      4.43481819E-07
      16      1.70074610E-07      1.70093857E-07
      17      6.51570891E-08      6.51644757E-08
      18      2.49364438E-08      2.49392766E-08
      19      9.53445962E-09      9.53554156E-09
      20      3.64230741E-09      3.64272507E-09
      21      1.39024940E-09      1.39040660E-09
      22      5.30221772E-10      5.30282526E-10
      23      2.02084272E-10      2.02110290E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 4.31663E-17  0.000E+00  6.238E-09  2.062E-09  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 4.31663E-17 -1.732E-11  6.238E-09  2.062E-09  6.547E-19  1.565E-19  1.00E-07
  1.250E-04 4.31663E-17 -2.165E-11  6.238E-09  2.062E-09  8.184E-19  1.957E-19  1.00E-07
  1.500E-04 4.31663E-17 -2.598E-11  6.238E-09  2.062E-09  9.821E-19  2.348E-19  1.00E-07
  1.750E-04 4.31663E-17 -3.031E-11  6.238E-09  2.062E-09  1.146E-18  2.739E-19  1.00E-07
  2.000E-04 4.31663E-17 -3.464E-11  6.238E-09  2.062E-09  1.309E-18  3.131E-19  1.00E-07
  2.250E-04 4.31663E-17 -3.897E-11  6.238E-09  2.062E-09  1.473E-18  3.522E-19  1.00E-07
  2.500E-04 4.31663E-17 -4.330E-11  6.238E-09  2.062E-09  1.637E-18  3.913E-19  1.00E-07
  2.750E-04 4.31663E-17 -4.763E-11  6.238E-09  2.062E-09  1.800E-18  4.305E-19  1.00E-07
  3.000E-04 4.31663E-17 -5.196E-11  6.238E-09  2.062E-09  1.964E-18  4.696E-19  1.00E-07
  3.250E-04 4.31663E-17 -5.629E-11  6.238E-09  2.062E-09  2.128E-18  5.087E-19  1.00E-07
