 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 2.78000E+02 eV = 1.02163E+01 a.u.
 #
 # Element:  O,  Z =   8,  atomic weight = 1.59994E+01 g/mol
 #
 # Nuclear model: point charge
 #
 # Number of electrons =  8
 #
 # Electron density: Read from file z_008.den   
 #                   Number of data points =  681
 #                   Volume integral = 8.00000E+00
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 1.32445E-16 cm**2 = 4.72969E+00 a0**2
 # 1st transport cross section = 4.27554E-17 cm**2 = 1.52682E+00 a0**2
 # 2nd transport cross section = 5.96215E-17 cm**2 = 2.12912E+00 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  0.000E+00  0.00000E+00  2.49996E-16  8.92751E+00  0.00000E+00  1.0E-07
  1.000E-04  7.61557E-13  2.49996E-16  8.92751E+00  3.93920E-10  1.0E-07
  1.250E-04  1.18994E-12  2.49996E-16  8.92751E+00  4.92400E-10  1.0E-07
  1.500E-04  1.71346E-12  2.49996E-16  8.92751E+00  5.90880E-10  1.0E-07
  1.750E-04  2.33225E-12  2.49996E-16  8.92751E+00  6.89360E-10  1.0E-07
  2.000E-04  3.04617E-12  2.49996E-16  8.92751E+00  7.87840E-10  1.0E-07
  2.250E-04  3.85530E-12  2.49996E-16  8.92751E+00  8.86320E-10  1.0E-07
  2.500E-04  4.75964E-12  2.49996E-16  8.92751E+00  9.84800E-10  1.0E-07
  2.750E-04  5.75917E-12  2.49996E-16  8.92751E+00  1.08328E-09  1.0E-07
  3.000E-04  6.85391E-12  2.49996E-16  8.92751E+00  1.18176E-09  1.0E-07
  3.250E-04  8.04379E-12  2.49996E-16  8.92751E+00  1.28024E-09  1.0E-07
  3.500E-04  9.32893E-12  2.49996E-16  8.92751E+00  1.37872E-09  1.0E-07
  3.750E-04  1.07092E-11  2.49996E-16  8.92751E+00  1.47720E-09  1.0E-07
  4.000E-04  1.21847E-11  2.49996E-16  8.92751E+00  1.57568E-09  1.0E-07
  4.250E-04  1.37554E-11  2.49996E-16  8.92751E+00  1.67416E-09  1.0E-07
  4.500E-04  1.54213E-11  2.49996E-16  8.92751E+00  1.77264E-09  1.0E-07
  4.750E-04  1.71823E-11  2.49996E-16  8.92751E+00  1.87112E-09  1.0E-07
  5.000E-04  1.90386E-11  2.49996E-16  8.92751E+00  1.96960E-09  1.0E-07
  5.250E-04  2.09900E-11  2.49996E-16  8.92751E+00  2.06808E-09  1.0E-07
  5.500E-04  2.30367E-11  2.49996E-16  8.92751E+00  2.16656E-09  1.0E-07
  5.750E-04  2.51785E-11  2.49996E-16  8.92751E+00  2.26504E-09  1.0E-07
  6.000E-04  2.74156E-11  2.49996E-16  8.92751E+00  2.36352E-09  1.0E-07
  6.250E-04  2.97478E-11  2.49996E-16  8.92751E+00  2.46200E-09  1.0E-07
  6.500E-04  3.21752E-11  2.49996E-16  8.92751E+00  2.56048E-09  1.0E-07
  6.750E-04  3.46979E-11  2.49996E-16  8.92751E+00  2.65896E-09  1.0E-07
  7.000E-04  3.73157E-11  2.49996E-16  8.92751E+00  2.75744E-09  1.0E-07
  7.250E-04  4.00286E-11  2.49996E-16  8.92751E+00  2.85592E-09  1.0E-07
  7.500E-04  4.28368E-11  2.49996E-16  8.92751E+00  2.95440E-09  1.0E-07
  7.750E-04  4.57402E-11  2.49996E-16  8.92751E+00  3.05288E-09  1.0E-07
  8.000E-04  4.87388E-11  2.49996E-16  8.92751E+00  3.15136E-09  1.0E-07
  8.250E-04  5.18325E-11  2.49996E-16  8.92751E+00  3.24984E-09  1.0E-07
  8.500E-04  5.50215E-11  2.49996E-16  8.92751E+00  3.34832E-09  1.0E-07
  8.750E-04  5.83057E-11  2.49996E-16  8.92751E+00  3.44680E-09  1.0E-07
  9.000E-04  6.16850E-11  2.49996E-16  8.92751E+00  3.54528E-09  1.0E-07
  9.250E-04  6.51595E-11  2.49996E-16  8.92751E+00  3.64376E-09  1.0E-07
  9.500E-04  6.87293E-11  2.49996E-16  8.92751E+00  3.74224E-09  1.0E-07
  9.750E-04  7.23943E-11  2.49996E-16  8.92751E+00  3.84072E-09  1.0E-07
  1.000E-03  7.61544E-11  2.49996E-16  8.92751E+00  3.93920E-09  1.0E-07
  1.250E-03  1.18991E-10  2.49996E-16  8.92751E+00  4.92400E-09  1.0E-07
  1.500E-03  1.71347E-10  2.49996E-16  8.92751E+00  5.90880E-09  1.0E-07
  1.750E-03  2.33223E-10  2.49996E-16  8.92751E+00  6.89360E-09  1.0E-07
  2.000E-03  3.04617E-10  2.49996E-16  8.92751E+00  7.87840E-09  1.0E-07
  2.250E-03  3.85531E-10  2.49996E-16  8.92751E+00  8.86320E-09  1.0E-07
  2.500E-03  4.75965E-10  2.49996E-16  8.92751E+00  9.84800E-09  1.0E-07
  2.750E-03  5.75917E-10  2.49996E-16  8.92751E+00  1.08328E-08  1.0E-07
  3.000E-03  6.85389E-10  2.49996E-16  8.92751E+00  1.18176E-08  1.0E-07
  3.250E-03  8.04380E-10  2.49996E-16  8.92751E+00  1.28024E-08  1.0E-07
  3.500E-03  9.32891E-10  2.49996E-16  8.92751E+00  1.37872E-08  1.0E-07
  3.750E-03  1.07092E-09  2.49996E-16  8.92751E+00  1.47720E-08  1.0E-07
  4.000E-03  1.21847E-09  2.49996E-16  8.92751E+00  1.57568E-08  1.0E-07
  4.250E-03  1.37554E-09  2.49996E-16  8.92751E+00  1.67416E-08  1.0E-07
  4.500E-03  1.54213E-09  2.49996E-16  8.92751E+00  1.77264E-08  1.0E-07
  4.750E-03  1.71823E-09  2.49996E-16  8.92751E+00  1.87112E-08  1.0E-07
  5.000E-03  1.90386E-09  2.49996E-16  8.92751E+00  1.96960E-08  1.0E-07
  5.250E-03  2.09900E-09  2.49996E-16  8.92751E+00  2.06808E-08  1.0E-07
