  6.750E-04 2.49996E-16  2.659E-09  1.300E-08  9.004E-09  2.518E-17  4.302E-17  1.00E-07
  7.000E-04 2.49996E-16  2.757E-09  1.300E-08  9.004E-09  2.612E-17  4.461E-17  1.00E-07
  7.250E-04 2.49996E-16  2.856E-09  1.300E-08  9.004E-09  2.705E-17  4.621E-17  1.00E-07
  7.500E-04 2.49996E-16  2.954E-09  1.300E-08  9.004E-09  2.798E-17  4.780E-17  1.00E-07
  7.750E-04 2.49996E-16  3.053E-09  1.300E-08  9.004E-09  2.891E-17  4.939E-17  1.00E-07
  8.000E-04 2.49996E-16  3.151E-09  1.300E-08  9.004E-09  2.985E-17  5.099E-17  1.00E-07
  8.250E-04 2.49996E-16  3.250E-09  1.300E-08  9.004E-09  3.078E-17  5.258E-17  1.00E-07
  8.500E-04 2.49996E-16  3.348E-09  1.300E-08  9.004E-09  3.171E-17  5.417E-17  1.00E-07
  8.750E-04 2.49996E-16  3.447E-09  1.300E-08  9.004E-09  3.264E-17  5.577E-17  1.00E-07
  9.000E-04 2.49996E-16  3.545E-09  1.300E-08  9.004E-09  3.358E-17  5.736E-17  1.00E-07
  9.250E-04 2.49996E-16  3.644E-09  1.300E-08  9.004E-09  3.451E-17  5.895E-17  1.00E-07
  9.500E-04 2.49996E-16  3.742E-09  1.300E-08  9.004E-09  3.544E-17  6.055E-17  1.00E-07
  9.750E-04 2.49996E-16  3.841E-09  1.300E-08  9.004E-09  3.638E-17  6.214E-17  1.00E-07
  1.000E-03 2.49996E-16  3.939E-09  1.300E-08  9.004E-09  3.731E-17  6.373E-17  1.00E-07
  1.250E-03 2.49996E-16  4.924E-09  1.300E-08  9.004E-09  4.664E-17  7.967E-17  1.00E-07
  1.500E-03 2.49996E-16  5.909E-09  1.300E-08  9.004E-09  5.596E-17  9.560E-17  1.00E-07
  1.750E-03 2.49996E-16  6.894E-09  1.300E-08  9.004E-09  6.529E-17  1.115E-16  1.00E-07
  2.000E-03 2.49996E-16  7.878E-09  1.300E-08  9.004E-09  7.462E-17  1.275E-16  1.00E-07
  2.250E-03 2.49996E-16  8.863E-09  1.300E-08  9.004E-09  8.394E-17  1.434E-16  1.00E-07
  2.500E-03 2.49996E-16  9.848E-09  1.300E-08  9.004E-09  9.327E-17  1.593E-16  1.00E-07
  2.750E-03 2.49996E-16  1.083E-08  1.300E-08  9.004E-09  1.026E-16  1.753E-16  1.00E-07
  3.000E-03 2.49996E-16  1.182E-08  1.300E-08  9.004E-09  1.119E-16  1.912E-16  1.00E-07
  3.250E-03 2.49996E-16  1.280E-08  1.300E-08  9.004E-09  1.213E-16  2.071E-16  1.00E-07
  3.500E-03 2.49996E-16  1.379E-08  1.300E-08  9.004E-09  1.306E-16  2.231E-16  1.00E-07
  3.750E-03 2.49996E-16  1.477E-08  1.300E-08  9.004E-09  1.399E-16  2.390E-16  1.00E-07
  4.000E-03 2.49996E-16  1.576E-08  1.300E-08  9.004E-09  1.492E-16  2.549E-16  1.00E-07
  4.250E-03 2.49996E-16  1.674E-08  1.300E-08  9.004E-09  1.586E-16  2.709E-16  1.00E-07
  4.500E-03 2.49996E-16  1.773E-08  1.300E-08  9.004E-09  1.679E-16  2.868E-16  1.00E-07
  4.750E-03 2.49996E-16  1.871E-08  1.300E-08  9.004E-09  1.772E-16  3.027E-16  1.00E-07
  5.000E-03 2.49996E-16  1.970E-08  1.300E-08  9.004E-09  1.865E-16  3.187E-16  1.00E-07
  5.250E-03 2.49996E-16  2.068E-08  1.300E-08  9.004E-09  1.959E-16  3.346E-16  1.00E-07
  5.500E-03 2.49996E-16  2.167E-08  1.300E-08  9.004E-09  2.052E-16  3.505E-16  1.00E-07
  5.750E-03 2.49996E-16  2.265E-08  1.300E-08  9.004E-09  2.145E-16  3.665E-16  1.00E-07
  6.000E-03 2.49996E-16  2.364E-08  1.300E-08  9.004E-09  2.238E-16  3.824E-16  1.00E-07
  6.250E-03 2.49996E-16  2.462E-08  1.300E-08  9.004E-09  2.332E-16  3.983E-16  1.00E-07
  6.500E-03 2.49996E-16  2.560E-08  1.300E-08  9.004E-09  2.425E-16  4.143E-16  1.00E-07
  6.750E-03 2.49996E-16  2.659E-08  1.300E-08  9.004E-09  2.518E-16  4.302E-16  1.00E-07
  7.000E-03 2.49996E-16  2.757E-08  1.300E-08  9.004E-09  2.612E-16  4.461E-16  1.00E-07
  7.250E-03 2.49996E-16  2.856E-08  1.300E-08  9.004E-09  2.705E-16  4.621E-16  1.00E-07
  7.500E-03 2.49996E-16  2.954E-08  1.300E-08  9.004E-09  2.798E-16  4.780E-16  1.00E-07
  7.750E-03 2.49996E-16  3.053E-08  1.300E-08  9.004E-09  2.891E-16  4.939E-16  1.00E-07
  8.000E-03 2.49996E-16  3.151E-08  1.300E-08  9.004E-09  2.985E-16  5.099E-16  1.00E-07
  8.250E-03 2.49996E-16  3.250E-08  1.300E-08  9.004E-09  3.078E-16  5.258E-16  1.00E-07
  8.500E-03 2.49996E-16  3.348E-08  1.300E-08  9.004E-09  3.171E-16  5.417E-16  1.00E-07
  8.750E-03 2.49996E-16  3.447E-08  1.300E-08  9.004E-09  3.264E-16  5.577E-16  1.00E-07
  9.000E-03 2.49996E-16  3.545E-08  1.300E-08  9.004E-09  3.358E-16  5.736E-16  1.00E-07
  9.250E-03 2.49996E-16  3.644E-08  1.300E-08  9.004E-09  3.451E-16  5.895E-16  1.00E-07
  9.500E-03 2.49996E-16  3.742E-08  1.300E-08  9.004E-09  3.544E-16  6.055E-16  1.00E-07
  9.750E-03 2.49996E-16  3.841E-08  1.300E-08  9.004E-09  3.638E-16  6.214E-16  1.00E-07
  1.000E-02 2.49996E-16  3.939E-08  1.300E-08  9.004E-09  3.731E-16  6.373E-16  1.00E-07
  1.250E-02 2.49996E-16  4.924E-08  1.300E-08  9.004E-09  4.664E-16  7.967E-16  1.00E-07
  1.500E-02 2.49996E-16  5.909E-08  1.300E-08  9.004E-09  5.596E-16  9.560E-16  1.00E-07
  1.750E-02 2.49996E-16  6.894E-08  1.300E-08  9.004E-09  6.529E-16  1.115E-15  1.00E-07
  2.000E-02 2.49995E-16  7.878E-08  1.300E-08  9.004E-09  7.462E-16  1.275E-15  1.00E-07
  2.250E-02 2.49995E-16  8.863E-08  1.300E-08  9.004E-09  8.394E-16  1.434E-15  1.00E-07
  2.500E-02 2.49995E-16  9.848E-08  1.300E-08  9.004E-09  9.327E-16  1.593E-15  1.00E-07
  2.750E-02 2.49995E-16  1.083E-07  1.300E-08  9.004E-09  1.026E-15  1.753E-15  1.00E-07
  3.000E-02 2.49995E-16  1.182E-07  1.300E-08  9.004E-09  1.119E-15  1.912E-15  1.00E-07
  3.250E-02 2.49995E-16  1.280E-07  1.300E-08  9.004E-09  1.213E-15  2.071E-15  1.00E-07
  3.500E-02 2.49995E-16  1.379E-07  1.300E-08  9.004E-09  1.306E-15  2.231E-15  1.00E-07
  3.750E-02 2.49995E-16  1.477E-07  1.300E-08  9.004E-09  1.399E-15  2.390E-15  1.00E-07
  4.000E-02 2.49994E-16  1.576E-07  1.300E-08  9.004E-09  1.492E-15  2.549E-15  1.00E-07
  4.250E-02 2.49994E-16  1.674E-07  1.300E-08  9.004E-09  1.586E-15  2.709E-15  1.00E-07
  4.500E-02 2.49994E-16  1.773E-07  1.300E-08  9.004E-09  1.679E-15  2.868E-15  1.00E-07
  4.750E-02 2.49994E-16  1.871E-07  1.300E-08  9.004E-09  1.772E-15  3.027E-15  1.00E-07
  5.000E-02 2.49994E-16  1.970E-07  1.300E-08  9.004E-09  1.865E-15  3.187E-15  1.00E-07
  5.250E-02 2.49993E-16  2.068E-07  1.300E-08  9.004E-09  1.959E-15  3.346E-15  1.00E-07
  5.500E-02 2.49993E-16  2.167E-07  1.300E-08  9.004E-09  2.052E-15  3.505E-15  1.00E-07
  5.750E-02 2.49993E-16  2.265E-07  1.300E-08  9.004E-09  2.145E-15  3.665E-15  1.00E-07
  6.000E-02 2.49993E-16  2.364E-07  1.300E-08  9.004E-09  2.238E-15  3.824E-15  1.00E-07
  6.250E-02 2.49992E-16  2.462E-07  1.300E-08  9.004E-09  2.332E-15  3.983E-15  1.00E-07
  6.500E-02 2.49992E-16  2.561E-07  1.300E-08  9.004E-09  2.425E-15  4.143E-15  1.00E-07
  6.750E-02 2.49992E-16  2.659E-07  1.300E-08  9.004E-09  2.518E-15  4.302E-15  1.00E-07
  7.000E-02 2.49992E-16  2.757E-07  1.300E-08  9.004E-09  2.612E-15  4.461E-15  1.00E-07
  7.250E-02 2.49991E-16  2.856E-07  1.300E-08  9.004E-09  2.705E-15  4.621E-15  1.00E-07
  7.500E-02 2.49991E-16  2.954E-07  1.300E-08  9.004E-09  2.798E-15  4.780E-15  1.00E-07
  7.750E-02 2.49991E-16  3.053E-07  1.300E-08  9.004E-09  2.891E-15  4.939E-15  1.00E-07
  8.000E-02 2.49990E-16  3.151E-07  1.300E-08  9.004E-09  2.985E-15  5.099E-15  1.00E-07
  8.250E-02 2.49990E-16  3.250E-07  1.300E-08  9.004E-09  3.078E-15  5.258E-15  1.00E-07
  8.500E-02 2.49990E-16  3.348E-07  1.300E-08  9.004E-09  3.171E-15  5.417E-15  1.00E-07
  8.750E-02 2.49989E-16  3.447E-07  1.300E-08  9.004E-09  3.264E-15  5.577E-15  1.00E-07
  9.000E-02 2.49989E-16  3.545E-07  1.300E-08  9.004E-09  3.358E-15  5.736E-15  1.00E-07
  9.250E-02 2.49988E-16  3.644E-07  1.300E-08  9.004E-09  3.451E-15  5.895E-15  1.00E-07
  9.500E-02 2.49988E-16  3.742E-07  1.300E-08  9.004E-09  3.544E-15  6.055E-15  1.00E-07
  9.750E-02 2.49988E-16  3.841E-07  1.300E-08  9.004E-09  3.637E-15  6.214E-15  1.00E-07
  1.000E-01 2.49987E-16  3.939E-07  1.300E-08  9.004E-09  3.731E-15  6.373E-15  1.00E-07
  1.250E-01 2.49982E-16  4.924E-07  1.300E-08  9.004E-09  4.663E-15  7.967E-15  1.00E-07
  1.500E-01 2.49976E-16  5.909E-07  1.300E-08  9.004E-09  5.596E-15  9.560E-15  1.00E-07
  1.750E-01 2.49969E-16  6.894E-07  1.300E-08  9.004E-09  6.528E-15  1.115E-14  1.00E-07
  2.000E-01 2.49961E-16  7.879E-07  1.300E-08  9.004E-09  7.460E-15  1.275E-14  1.00E-07
  2.250E-01 2.49952E-16  8.864E-07  1.300E-08  9.004E-09  8.393E-15  1.434E-14  1.00E-07
  2.500E-01 2.49942E-16  9.849E-07  1.299E-08  9.004E-09  9.325E-15  1.593E-14  1.00E-07
  2.750E-01 2.49931E-16  1.083E-06  1.299E-08  9.004E-09  1.026E-14  1.753E-14  1.00E-07
  3.000E-01 2.49918E-16  1.182E-06  1.299E-08  9.004E-09  1.119E-14  1.912E-14  1.00E-07
  3.250E-01 2.49905E-16  1.281E-06  1.299E-08  9.004E-09  1.212E-14  2.071E-14  1.00E-07
  3.500E-01 2.49890E-16  1.379E-06  1.299E-08  9.004E-09  1.305E-14  2.231E-14  1.00E-07
  3.750E-01 2.49874E-16  1.478E-06  1.299E-08  9.004E-09  1.398E-14  2.390E-14  1.00E-07
  4.000E-01 2.49858E-16  1.576E-06  1.299E-08  9.004E-09  1.491E-14  2.549E-14  1.00E-07
  4.250E-01 2.49840E-16  1.675E-06  1.299E-08  9.003E-09  1.584E-14  2.708E-14  1.00E-07
  4.500E-01 2.49821E-16  1.773E-06  1.299E-08  9.003E-09  1.678E-14  2.868E-14  1.00E-07
  4.750E-01 2.49801E-16  1.872E-06  1.299E-08  9.003E-09  1.771E-14  3.027E-14  1.00E-07
  5.000E-01 2.49780E-16  1.971E-06  1.299E-08  9.003E-09  1.864E-14  3.186E-14  1.00E-07
  5.250E-01 2.49758E-16  2.069E-06  1.299E-08  9.003E-09  1.957E-14  3.346E-14  1.00E-07
  5.500E-01 2.49735E-16  2.168E-06  1.299E-08  9.003E-09  2.049E-14  3.505E-14  1.00E-07
  5.750E-01 2.49711E-16  2.267E-06  1.299E-08  9.003E-09  2.142E-14  3.664E-14  1.00E-07
  6.000E-01 2.49685E-16  2.365E-06  1.299E-08  9.003E-09  2.235E-14  3.823E-14  1.00E-07
  6.250E-01 2.49659E-16  2.464E-06  1.299E-08  9.002E-09  2.328E-14  3.983E-14  1.00E-07
  6.500E-01 2.49631E-16  2.563E-06  1.298E-08  9.002E-09  2.421E-14  4.142E-14  1.00E-07
  6.750E-01 2.49603E-16  2.661E-06  1.298E-08  9.002E-09  2.514E-14  4.301E-14  1.00E-07
  7.000E-01 2.49573E-16  2.760E-06  1.298E-08  9.002E-09  2.606E-14  4.460E-14  1.00E-07
  7.250E-01 2.49543E-16  2.859E-06  1.298E-08  9.002E-09  2.699E-14  4.620E-14  1.00E-07
  7.500E-01 2.49511E-16  2.958E-06  1.298E-08  9.002E-09  2.792E-14  4.779E-14  1.00E-07
  7.750E-01 2.49478E-16  3.056E-06  1.298E-08  9.001E-09  2.884E-14  4.938E-14  1.00E-07
  8.000E-01 2.49444E-16  3.155E-06  1.298E-08  9.001E-09  2.977E-14  5.097E-14  1.00E-07
  8.250E-01 2.49409E-16  3.254E-06  1.298E-08  9.001E-09  3.070E-14  5.256E-14  1.00E-07
  8.500E-01 2.49373E-16  3.353E-06  1.298E-08  9.001E-09  3.162E-14  5.416E-14  1.00E-07
  8.750E-01 2.49336E-16  3.452E-06  1.297E-08  9.000E-09  3.255E-14  5.575E-14  1.00E-07
  9.000E-01 2.49298E-16  3.551E-06  1.297E-08  9.000E-09  3.347E-14  5.734E-14  1.00E-07
  9.250E-01 2.49259E-16  3.650E-06  1.297E-08  9.000E-09  3.439E-14  5.893E-14  1.00E-07
  9.500E-01 2.49218E-16  3.749E-06  1.297E-08  9.000E-09  3.532E-14  6.052E-14  1.00E-07
  9.750E-01 2.49177E-16  3.848E-06  1.297E-08  9.000E-09  3.624E-14  6.211E-14  1.00E-07
  1.000E+00 2.49135E-16  3.947E-06  1.297E-08  8.999E-09  3.716E-14  6.370E-14  1.00E-07
  1.100E+00 2.48954E-16  4.343E-06  1.296E-08  8.998E-09  4.084E-14  7.007E-14  1.00E-07
  1.200E+00 2.48757E-16  4.740E-06  1.295E-08  8.997E-09  4.451E-14  7.643E-14  1.00E-07
  1.300E+00 2.48543E-16  5.138E-06  1.295E-08  8.996E-09  4.817E-14  8.279E-14  1.00E-07
  1.400E+00 2.48312E-16  5.536E-06  1.294E-08  8.994E-09  5.182E-14  8.915E-14  1.00E-07
  1.500E+00 2.48064E-16  5.935E-06  1.293E-08  8.993E-09  5.546E-14  9.550E-14  1.00E-07
  1.600E+00 2.47799E-16  6.334E-06  1.292E-08  8.991E-09  5.909E-14  1.019E-13  1.00E-07
  1.700E+00 2.47518E-16  6.734E-06  1.291E-08  8.990E-09  6.270E-14  1.082E-13  1.00E-07
  1.800E+00 2.47220E-16  7.135E-06  1.290E-08  8.988E-09  6.629E-14  1.146E-13  1.00E-07
  1.900E+00 2.46905E-16  7.537E-06  1.289E-08  8.986E-09  6.987E-14  1.209E-13  1.00E-07
  2.000E+00 2.46575E-16  7.940E-06  1.288E-08  8.984E-09  7.343E-14  1.272E-13  1.00E-07
  2.100E+00 2.46228E-16  8.344E-06  1.287E-08  8.982E-09  7.698E-14  1.336E-13  1.00E-07
  2.200E+00 2.45864E-16  8.748E-06  1.285E-08  8.980E-09  8.050E-14  1.399E-13  1.00E-07
  2.300E+00 2.45485E-16  9.154E-06  1.284E-08  8.977E-09  8.401E-14  1.462E-13  1.00E-07
  2.400E+00 2.45089E-16  9.561E-06  1.283E-08  8.975E-09  8.750E-14  1.526E-13  1.00E-07
  2.500E+00 2.44678E-16  9.968E-06  1.281E-08  8.973E-09  9.097E-14  1.589E-13  1.00E-07
  2.600E+00 2.44251E-16  1.038E-05  1.280E-08  8.970E-09  9.441E-14  1.652E-13  1.00E-07
  2.700E+00 2.43808E-16  1.079E-05  1.278E-08  8.967E-09  9.783E-14  1.715E-13  1.00E-07
  2.800E+00 2.43349E-16  1.120E-05  1.277E-08  8.965E-09  1.012E-13  1.778E-13  1.00E-07
  2.900E+00 2.42875E-16  1.161E-05  1.275E-08  8.962E-09  1.046E-13  1.841E-13  1.00E-07
  3.000E+00 2.42386E-16  1.203E-05  1.273E-08  8.959E-09  1.080E-13  1.904E-13  1.00E-07
  3.100E+00 2.41882E-16  1.244E-05  1.272E-08  8.956E-09  1.113E-13  1.967E-13  1.00E-07
  3.200E+00 2.41362E-16  1.286E-05  1.270E-08  8.952E-09  1.146E-13  2.030E-13  1.00E-07
  3.300E+00 2.40828E-16  1.328E-05  1.268E-08  8.949E-09  1.178E-13  2.093E-13  1.00E-07
  3.400E+00 2.40278E-16  1.370E-05  1.266E-08  8.946E-09  1.211E-13  2.156E-13  1.00E-07
  3.500E+00 2.39715E-16  1.412E-05  1.264E-08  8.942E-09  1.243E-13  2.218E-13  1.00E-07
  3.600E+00 2.39136E-16  1.454E-05  1.262E-08  8.939E-09  1.275E-13  2.281E-13  1.00E-07
  3.700E+00 2.38544E-16  1.497E-05  1.260E-08  8.935E-09  1.306E-13  2.344E-13  1.00E-07
  3.800E+00 2.37937E-16  1.539E-05  1.258E-08  8.931E-09  1.338E-13  2.406E-13  1.00E-07
  3.900E+00 2.37316E-16  1.582E-05  1.255E-08  8.927E-09  1.369E-13  2.468E-13  1.00E-07
  4.000E+00 2.36681E-16  1.625E-05  1.253E-08  8.923E-09  1.399E-13  2.531E-13  1.00E-07
  4.100E+00 2.36033E-16  1.668E-05  1.251E-08  8.919E-09  1.429E-13  2.593E-13  1.00E-07
  4.200E+00 2.35371E-16  1.712E-05  1.249E-08  8.915E-09  1.459E-13  2.655E-13  1.00E-07
  4.300E+00 2.34695E-16  1.755E-05  1.246E-08  8.911E-09  1.489E-13  2.718E-13  1.00E-07
  4.400E+00 2.34007E-16  1.799E-05  1.244E-08  8.906E-09  1.518E-13  2.780E-13  1.00E-07
  4.500E+00 2.33305E-16  1.843E-05  1.241E-08  8.902E-09  1.547E-13  2.842E-13  1.00E-07
  4.600E+00 2.32591E-16  1.887E-05  1.239E-08  8.897E-09  1.575E-13  2.904E-13  1.00E-07
  4.700E+00 2.31864E-16  1.932E-05  1.236E-08  8.893E-09  1.604E-13  2.966E-13  1.00E-07
  4.800E+00 2.31124E-16  1.977E-05  1.233E-08  8.888E-09  1.631E-13  3.027E-13  1.00E-07
  4.900E+00 2.30372E-16  2.021E-05  1.231E-08  8.883E-09  1.659E-13  3.089E-13  1.00E-07
  5.000E+00 2.29608E-16  2.067E-05  1.228E-08  8.878E-09  1.686E-13  3.151E-13  1.00E-07
  5.100E+00 2.28832E-16  2.112E-05  1.225E-08  8.873E-09  1.712E-13  3.212E-13  1.00E-07
  5.200E+00 2.28045E-16  2.157E-05  1.222E-08  8.868E-09  1.738E-13  3.274E-13  1.00E-07
  5.300E+00 2.27245E-16  2.203E-05  1.219E-08  8.863E-09  1.764E-13  3.335E-13  1.00E-07
  5.400E+00 2.26435E-16  2.249E-05  1.216E-08  8.857E-09  1.789E-13  3.396E-13  1.00E-07
  5.500E+00 2.25613E-16  2.296E-05  1.214E-08  8.852E-09  1.814E-13  3.458E-13  1.00E-07
  5.600E+00 2.24780E-16  2.342E-05  1.210E-08  8.846E-09  1.839E-13  3.519E-13  1.00E-07
  5.700E+00 2.23937E-16  2.389E-05  1.207E-08  8.841E-09  1.863E-13  3.580E-13  1.00E-07
  5.800E+00 2.23083E-16  2.436E-05  1.204E-08  8.835E-09  1.886E-13  3.641E-13  1.00E-07
  5.900E+00 2.22218E-16  2.484E-05  1.201E-08  8.829E-09  1.910E-13  3.701E-13  1.00E-07
  6.000E+00 2.21344E-16  2.532E-05  1.198E-08  8.823E-09  1.932E-13  3.762E-13  1.00E-07
  6.100E+00 2.20459E-16  2.580E-05  1.195E-08  8.817E-09  1.954E-13  3.823E-13  1.00E-07
  6.200E+00 2.19565E-16  2.628E-05  1.191E-08  8.811E-09  1.976E-13  3.883E-13  1.00E-07
  6.300E+00 2.18661E-16  2.676E-05  1.188E-08  8.805E-09  1.998E-13  3.944E-13  1.00E-07
  6.400E+00 2.17748E-16  2.725E-05  1.185E-08  8.798E-09  2.018E-13  4.004E-13  1.00E-07
  6.500E+00 2.16825E-16  2.775E-05  1.181E-08  8.792E-09  2.039E-13  4.064E-13  1.00E-07
  6.600E+00 2.15894E-16  2.824E-05  1.178E-08  8.786E-09  2.059E-13  4.124E-13  1.00E-07
  6.700E+00 2.14954E-16  2.874E-05  1.174E-08  8.779E-09  2.078E-13  4.184E-13  1.00E-07
  6.800E+00 2.14005E-16  2.924E-05  1.171E-08  8.772E-09  2.097E-13  4.244E-13  1.00E-07
  6.900E+00 2.13049E-16  2.975E-05  1.167E-08  8.765E-09  2.115E-13  4.304E-13  1.00E-07
  7.000E+00 2.12084E-16  3.025E-05  1.163E-08  8.759E-09  2.133E-13  4.363E-13  1.00E-07
  7.100E+00 2.11111E-16  3.077E-05  1.160E-08  8.752E-09  2.151E-13  4.423E-13  1.00E-07
  7.200E+00 2.10130E-16  3.128E-05  1.156E-08  8.745E-09  2.168E-13  4.482E-13  1.00E-07
  7.300E+00 2.09142E-16  3.180E-05  1.152E-08  8.737E-09  2.184E-13  4.542E-13  1.00E-07
  7.400E+00 2.08147E-16  3.232E-05  1.149E-08  8.730E-09  2.200E-13  4.601E-13  1.00E-07
  7.500E+00 2.07145E-16  3.285E-05  1.145E-08  8.723E-09  2.215E-13  4.660E-13  1.00E-07
  7.600E+00 2.06135E-16  3.338E-05  1.141E-08  8.715E-09  2.230E-13  4.719E-13  1.00E-07
  7.700E+00 2.05120E-16  3.391E-05  1.137E-08  8.708E-09  2.245E-13  4.777E-13  1.00E-07
  7.800E+00 2.04097E-16  3.445E-05  1.133E-08  8.700E-09  2.258E-13  4.836E-13  1.00E-07
  7.900E+00 2.03069E-16  3.499E-05  1.129E-08  8.693E-09  2.272E-13  4.895E-13  1.00E-07
  8.000E+00 2.02034E-16  3.553E-05  1.125E-08  8.685E-09  2.284E-13  4.953E-13  1.00E-07
  8.100E+00 2.00994E-16  3.608E-05  1.121E-08  8.677E-09  2.297E-13  5.011E-13  1.00E-07
  8.200E+00 1.99948E-16  3.663E-05  1.117E-08  8.669E-09  2.308E-13  5.069E-13  1.00E-07
  8.300E+00 1.98897E-16  3.719E-05  1.113E-08  8.661E-09  2.319E-13  5.127E-13  1.00E-07
  8.400E+00 1.97840E-16  3.775E-05  1.109E-08  8.653E-09  2.330E-13  5.185E-13  1.00E-07
