 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   1,   projectile: electron
 #  Kinetic energy = 2.04000E+02 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  0.000E+00  0.00000E+00  5.59237E-09  8.71687E-10  0.00000E+00  0.00000E+00
  1.000E-04  7.61557E-13  5.59237E-09  8.71687E-10  2.03820E-18  2.84363E-19
  1.250E-04  1.18994E-12  5.59237E-09  8.71687E-10  2.54775E-18  3.55453E-19
  1.500E-04  1.71346E-12  5.59237E-09  8.71687E-10  3.05729E-18  4.26544E-19
  1.750E-04  2.33225E-12  5.59237E-09  8.71687E-10  3.56684E-18  4.97635E-19
  2.000E-04  3.04617E-12  5.59237E-09  8.71687E-10  4.07639E-18  5.68726E-19
  2.250E-04  3.85530E-12  5.59237E-09  8.71687E-10  4.58594E-18  6.39816E-19
  2.500E-04  4.75964E-12  5.59237E-09  8.71687E-10  5.09549E-18  7.10907E-19
  2.750E-04  5.75917E-12  5.59237E-09  8.71687E-10  5.60504E-18  7.81998E-19
  3.000E-04  6.85391E-12  5.59237E-09  8.71687E-10  6.11459E-18  8.53088E-19
  3.250E-04  8.04379E-12  5.59237E-09  8.71687E-10  6.62414E-18  9.24179E-19
  3.500E-04  9.32893E-12  5.59237E-09  8.71687E-10  7.13369E-18  9.95270E-19
  3.750E-04  1.07092E-11  5.59237E-09  8.71687E-10  7.64324E-18  1.06636E-18
  4.000E-04  1.21847E-11  5.59237E-09  8.71687E-10  8.15278E-18  1.13745E-18
  4.250E-04  1.37554E-11  5.59237E-09  8.71687E-10  8.66233E-18  1.20854E-18
  4.500E-04  1.54213E-11  5.59237E-09  8.71687E-10  9.17188E-18  1.27963E-18
  4.750E-04  1.71823E-11  5.59237E-09  8.71687E-10  9.68143E-18  1.35072E-18
  5.000E-04  1.90386E-11  5.59237E-09  8.71687E-10  1.01910E-17  1.42181E-18
  5.250E-04  2.09900E-11  5.59237E-09  8.71687E-10  1.07005E-17  1.49290E-18
  5.500E-04  2.30367E-11  5.59237E-09  8.71687E-10  1.12101E-17  1.56400E-18
  5.750E-04  2.51785E-11  5.59237E-09  8.71687E-10  1.17196E-17  1.63509E-18
  6.000E-04  2.74156E-11  5.59237E-09  8.71687E-10  1.22292E-17  1.70618E-18
  6.250E-04  2.97478E-11  5.59237E-09  8.71687E-10  1.27387E-17  1.77727E-18
  6.500E-04  3.21752E-11  5.59237E-09  8.71687E-10  1.32483E-17  1.84836E-18
  6.750E-04  3.46979E-11  5.59237E-09  8.71687E-10  1.37578E-17  1.91945E-18
  7.000E-04  3.73157E-11  5.59237E-09  8.71687E-10  1.42674E-17  1.99054E-18
  7.250E-04  4.00286E-11  5.59237E-09  8.71687E-10  1.47769E-17  2.06163E-18
  7.500E-04  4.28368E-11  5.59237E-09  8.71687E-10  1.52865E-17  2.13272E-18
  7.750E-04  4.57402E-11  5.59237E-09  8.71687E-10  1.57960E-17  2.20381E-18
  8.000E-04  4.87388E-11  5.59237E-09  8.71687E-10  1.63056E-17  2.27490E-18
  8.250E-04  5.18325E-11  5.59237E-09  8.71687E-10  1.68151E-17  2.34599E-18
  8.500E-04  5.50215E-11  5.59237E-09  8.71687E-10  1.73247E-17  2.41708E-18
  8.750E-04  5.83057E-11  5.59237E-09  8.71687E-10  1.78342E-17  2.48817E-18
  9.000E-04  6.16850E-11  5.59237E-09  8.71687E-10  1.83438E-17  2.55926E-18
  9.250E-04  6.51595E-11  5.59237E-09  8.71687E-10  1.88533E-17  2.63036E-18
  9.500E-04  6.87293E-11  5.59237E-09  8.71687E-10  1.93629E-17  2.70145E-18
  9.750E-04  7.23943E-11  5.59237E-09  8.71687E-10  1.98724E-17  2.77254E-18
  1.000E-03  7.61544E-11  5.59237E-09  8.71687E-10  2.03820E-17  2.84363E-18
  1.250E-03  1.18991E-10  5.59237E-09  8.71687E-10  2.54775E-17  3.55453E-18
  1.500E-03  1.71347E-10  5.59237E-09  8.71687E-10  3.05729E-17  4.26544E-18
  1.750E-03  2.33223E-10  5.59237E-09  8.71687E-10  3.56684E-17  4.97635E-18
  2.000E-03  3.04617E-10  5.59237E-09  8.71687E-10  4.07639E-17  5.68726E-18
  2.250E-03  3.85531E-10  5.59237E-09  8.71687E-10  4.58594E-17  6.39816E-18
  2.500E-03  4.75965E-10  5.59237E-09  8.71687E-10  5.09549E-17  7.10907E-18
  2.750E-03  5.75917E-10  5.59237E-09  8.71687E-10  5.60504E-17  7.81998E-18
  3.000E-03  6.85389E-10  5.59237E-09  8.71687E-10  6.11459E-17  8.53088E-18
  3.250E-03  8.04380E-10  5.59237E-09  8.71687E-10  6.62414E-17  9.24179E-18
  3.500E-03  9.32891E-10  5.59237E-09  8.71687E-10  7.13369E-17  9.95270E-18
  3.750E-03  1.07092E-09  5.59237E-09  8.71687E-10  7.64323E-17  1.06636E-17
  4.000E-03  1.21847E-09  5.59237E-09  8.71687E-10  8.15278E-17  1.13745E-17
  4.250E-03  1.37554E-09  5.59237E-09  8.71687E-10  8.66233E-17  1.20854E-17
  4.500E-03  1.54213E-09  5.59237E-09  8.71687E-10  9.17188E-17  1.27963E-17
  4.750E-03  1.71823E-09  5.59237E-09  8.71687E-10  9.68143E-17  1.35072E-17
  5.000E-03  1.90386E-09  5.59237E-09  8.71687E-10  1.01910E-16  1.42181E-17
  5.250E-03  2.09900E-09  5.59237E-09  8.71687E-10  1.07005E-16  1.49290E-17
  5.500E-03  2.30367E-09  5.59237E-09  8.71687E-10  1.12101E-16  1.56400E-17
  5.750E-03  2.51785E-09  5.59237E-09  8.71687E-10  1.17196E-16  1.63509E-17
  6.000E-03  2.74156E-09  5.59237E-09  8.71687E-10  1.22292E-16  1.70618E-17
  6.250E-03  2.97478E-09  5.59237E-09  8.71687E-10  1.27387E-16  1.77727E-17
  6.500E-03  3.21752E-09  5.59237E-09  8.71687E-10  1.32483E-16  1.84836E-17
  6.750E-03  3.46978E-09  5.59237E-09  8.71687E-10  1.37578E-16  1.91945E-17
  7.000E-03  3.73156E-09  5.59237E-09  8.71687E-10  1.42674E-16  1.99054E-17
  7.250E-03  4.00286E-09  5.59237E-09  8.71687E-10  1.47769E-16  2.06163E-17
  7.500E-03  4.28368E-09  5.59237E-09  8.71687E-10  1.52865E-16  2.13272E-17
  7.750E-03  4.57402E-09  5.59237E-09  8.71687E-10  1.57960E-16  2.20381E-17
  8.000E-03  4.87388E-09  5.59237E-09  8.71687E-10  1.63056E-16  2.27490E-17
  8.250E-03  5.18326E-09  5.59237E-09  8.71687E-10  1.68151E-16  2.34599E-17
  8.500E-03  5.50215E-09  5.59237E-09  8.71687E-10  1.73247E-16  2.41708E-17
  8.750E-03  5.83057E-09  5.59237E-09  8.71687E-10  1.78342E-16  2.48817E-17
  9.000E-03  6.16850E-09  5.59237E-09  8.71687E-10  1.83438E-16  2.55926E-17
  9.250E-03  6.51596E-09  5.59237E-09  8.71687E-10  1.88533E-16  2.63036E-17
  9.500E-03  6.87293E-09  5.59237E-09  8.71687E-10  1.93629E-16  2.70145E-17
  9.750E-03  7.23942E-09  5.59237E-09  8.71687E-10  1.98724E-16  2.77254E-17
  1.000E-02  7.61544E-09  5.59237E-09  8.71687E-10  2.03820E-16  2.84363E-17
  1.250E-02  1.18991E-08  5.59236E-09  8.71687E-10  2.54774E-16  3.55453E-17
  1.500E-02  1.71347E-08  5.59236E-09  8.71687E-10  3.05729E-16  4.26544E-17
  1.750E-02  2.33223E-08  5.59236E-09  8.71687E-10  3.56684E-16  4.97635E-17
  2.000E-02  3.04617E-08  5.59236E-09  8.71687E-10  4.07639E-16  5.68725E-17
  2.250E-02  3.85531E-08  5.59236E-09  8.71686E-10  4.58594E-16  6.39816E-17
  2.500E-02  4.75965E-08  5.59236E-09  8.71686E-10  5.09548E-16  7.10907E-17
  2.750E-02  5.75917E-08  5.59236E-09  8.71686E-10  5.60503E-16  7.81997E-17
  3.000E-02  6.85389E-08  5.59236E-09  8.71686E-10  6.11458E-16  8.53088E-17
  3.250E-02  8.04380E-08  5.59236E-09  8.71686E-10  6.62412E-16  9.24179E-17
  3.500E-02  9.32891E-08  5.59235E-09  8.71686E-10  7.13367E-16  9.95269E-17
  3.750E-02  1.07092E-07  5.59235E-09  8.71686E-10  7.64322E-16  1.06636E-16
  4.000E-02  1.21847E-07  5.59235E-09  8.71686E-10  8.15276E-16  1.13745E-16
  4.250E-02  1.37554E-07  5.59235E-09  8.71686E-10  8.66231E-16  1.20854E-16
  4.500E-02  1.54213E-07  5.59235E-09  8.71686E-10  9.17185E-16  1.27963E-16
  4.750E-02  1.71823E-07  5.59234E-09  8.71686E-10  9.68139E-16  1.35072E-16
  5.000E-02  1.90386E-07  5.59234E-09  8.71686E-10  1.01909E-15  1.42181E-16
  5.250E-02  2.09900E-07  5.59234E-09  8.71686E-10  1.07005E-15  1.49290E-16
  5.500E-02  2.30367E-07  5.59234E-09  8.71686E-10  1.12100E-15  1.56399E-16
  5.750E-02  2.51785E-07  5.59233E-09  8.71686E-10  1.17196E-15  1.63508E-16
  6.000E-02  2.74156E-07  5.59233E-09  8.71686E-10  1.22291E-15  1.70617E-16
  6.250E-02  2.97478E-07  5.59233E-09  8.71685E-10  1.27386E-15  1.77726E-16
  6.500E-02  3.21752E-07  5.59232E-09  8.71685E-10  1.32482E-15  1.84835E-16
  6.750E-02  3.46978E-07  5.59232E-09  8.71685E-10  1.37577E-15  1.91945E-16
  7.000E-02  3.73156E-07  5.59232E-09  8.71685E-10  1.42672E-15  1.99054E-16
  7.250E-02  4.00286E-07  5.59231E-09  8.71685E-10  1.47768E-15  2.06163E-16
  7.500E-02  4.28368E-07  5.59231E-09  8.71685E-10  1.52863E-15  2.13272E-16
  7.750E-02  4.57402E-07  5.59231E-09  8.71685E-10  1.57959E-15  2.20381E-16
  8.000E-02  4.87388E-07  5.59230E-09  8.71685E-10  1.63054E-15  2.27490E-16
  8.250E-02  5.18325E-07  5.59230E-09  8.71685E-10  1.68149E-15  2.34599E-16
  8.500E-02  5.50215E-07  5.59229E-09  8.71684E-10  1.73244E-15  2.41708E-16
  8.750E-02  5.83057E-07  5.59229E-09  8.71684E-10  1.78340E-15  2.48817E-16
  9.000E-02  6.16850E-07  5.59229E-09  8.71684E-10  1.83435E-15  2.55926E-16
  9.250E-02  6.51596E-07  5.59228E-09  8.71684E-10  1.88530E-15  2.63035E-16
  9.500E-02  6.87293E-07  5.59228E-09  8.71684E-10  1.93626E-15  2.70144E-16
  9.750E-02  7.23942E-07  5.59227E-09  8.71684E-10  1.98721E-15  2.77253E-16
  1.000E-01  7.61543E-07  5.59227E-09  8.71684E-10  2.03816E-15  2.84362E-16
  1.250E-01  1.18991E-06  5.59221E-09  8.71682E-10  2.54768E-15  3.55451E-16
  1.500E-01  1.71347E-06  5.59214E-09  8.71680E-10  3.05717E-15  4.26540E-16
  1.750E-01  2.33223E-06  5.59206E-09  8.71677E-10  3.56665E-15  4.97629E-16
  2.000E-01  3.04617E-06  5.59197E-09  8.71675E-10  4.07611E-15  5.68717E-16
  2.250E-01  3.85531E-06  5.59186E-09  8.71671E-10  4.58553E-15  6.39804E-16
  2.500E-01  4.75964E-06  5.59175E-09  8.71668E-10  5.09493E-15  7.10890E-16
  2.750E-01  5.75916E-06  5.59161E-09  8.71664E-10  5.60429E-15  7.81975E-16
  3.000E-01  6.85388E-06  5.59147E-09  8.71660E-10  6.11362E-15  8.53059E-16
  3.250E-01  8.04378E-06  5.59132E-09  8.71655E-10  6.62291E-15  9.24142E-16
