 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 1.54000E+02 eV = 5.65940E+00 a.u.
 #
 # Element:  C,  Z =   6,  atomic weight = 1.20107E+01 g/mol
 #
 # Nuclear model: point charge
 #
 # Number of electrons =  6
 #
 # Electron density: Read from file z_006.den   
 #                   Number of data points =  725
 #                   Volume integral = 6.00000E+00
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 2.21210E-16 cm**2 = 7.89956E+00 a0**2
 # 1st transport cross section = 7.17446E-17 cm**2 = 2.56205E+00 a0**2
 # 2nd transport cross section = 9.93570E-17 cm**2 = 3.54810E+00 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  0.000E+00  0.00000E+00  4.06985E-16  1.45337E+01  0.00000E+00  1.0E-07
  1.000E-04  7.61557E-13  4.06985E-16  1.45337E+01  2.34054E-10  1.0E-07
  1.250E-04  1.18994E-12  4.06985E-16  1.45337E+01  2.92567E-10  1.0E-07
  1.500E-04  1.71346E-12  4.06985E-16  1.45337E+01  3.51080E-10  1.0E-07
  1.750E-04  2.33225E-12  4.06985E-16  1.45337E+01  4.09594E-10  1.0E-07
  2.000E-04  3.04617E-12  4.06985E-16  1.45337E+01  4.68107E-10  1.0E-07
  2.250E-04  3.85530E-12  4.06985E-16  1.45337E+01  5.26620E-10  1.0E-07
  2.500E-04  4.75964E-12  4.06985E-16  1.45337E+01  5.85134E-10  1.0E-07
  2.750E-04  5.75917E-12  4.06985E-16  1.45337E+01  6.43647E-10  1.0E-07
  3.000E-04  6.85391E-12  4.06985E-16  1.45337E+01  7.02161E-10  1.0E-07
  3.250E-04  8.04379E-12  4.06985E-16  1.45337E+01  7.60674E-10  1.0E-07
  3.500E-04  9.32893E-12  4.06985E-16  1.45337E+01  8.19187E-10  1.0E-07
  3.750E-04  1.07092E-11  4.06985E-16  1.45337E+01  8.77701E-10  1.0E-07
  4.000E-04  1.21847E-11  4.06985E-16  1.45337E+01  9.36214E-10  1.0E-07
  4.250E-04  1.37554E-11  4.06985E-16  1.45337E+01  9.94728E-10  1.0E-07
  4.500E-04  1.54213E-11  4.06985E-16  1.45337E+01  1.05324E-09  1.0E-07
  4.750E-04  1.71823E-11  4.06985E-16  1.45337E+01  1.11175E-09  1.0E-07
  5.000E-04  1.90386E-11  4.06985E-16  1.45337E+01  1.17027E-09  1.0E-07
  5.250E-04  2.09900E-11  4.06985E-16  1.45337E+01  1.22878E-09  1.0E-07
  5.500E-04  2.30367E-11  4.06985E-16  1.45337E+01  1.28729E-09  1.0E-07
  5.750E-04  2.51785E-11  4.06985E-16  1.45337E+01  1.34581E-09  1.0E-07
  6.000E-04  2.74156E-11  4.06985E-16  1.45337E+01  1.40432E-09  1.0E-07
  6.250E-04  2.97478E-11  4.06985E-16  1.45337E+01  1.46283E-09  1.0E-07
  6.500E-04  3.21752E-11  4.06985E-16  1.45337E+01  1.52135E-09  1.0E-07
  6.750E-04  3.46979E-11  4.06985E-16  1.45337E+01  1.57986E-09  1.0E-07
  7.000E-04  3.73157E-11  4.06985E-16  1.45337E+01  1.63837E-09  1.0E-07
  7.250E-04  4.00286E-11  4.06985E-16  1.45337E+01  1.69689E-09  1.0E-07
  7.500E-04  4.28368E-11  4.06985E-16  1.45337E+01  1.75540E-09  1.0E-07
  7.750E-04  4.57402E-11  4.06985E-16  1.45337E+01  1.81391E-09  1.0E-07
  8.000E-04  4.87388E-11  4.06985E-16  1.45337E+01  1.87243E-09  1.0E-07
  8.250E-04  5.18325E-11  4.06985E-16  1.45337E+01  1.93094E-09  1.0E-07
  8.500E-04  5.50215E-11  4.06985E-16  1.45337E+01  1.98946E-09  1.0E-07
  8.750E-04  5.83057E-11  4.06985E-16  1.45337E+01  2.04797E-09  1.0E-07
  9.000E-04  6.16850E-11  4.06985E-16  1.45337E+01  2.10648E-09  1.0E-07
  9.250E-04  6.51595E-11  4.06985E-16  1.45337E+01  2.16500E-09  1.0E-07
  9.500E-04  6.87293E-11  4.06985E-16  1.45337E+01  2.22351E-09  1.0E-07
  9.750E-04  7.23943E-11  4.06985E-16  1.45337E+01  2.28202E-09  1.0E-07
  1.000E-03  7.61544E-11  4.06985E-16  1.45337E+01  2.34054E-09  1.0E-07
  1.250E-03  1.18991E-10  4.06985E-16  1.45337E+01  2.92567E-09  1.0E-07
  1.500E-03  1.71347E-10  4.06985E-16  1.45337E+01  3.51080E-09  1.0E-07
  1.750E-03  2.33223E-10  4.06985E-16  1.45337E+01  4.09594E-09  1.0E-07
  2.000E-03  3.04617E-10  4.06985E-16  1.45337E+01  4.68107E-09  1.0E-07
  2.250E-03  3.85531E-10  4.06985E-16  1.45337E+01  5.26620E-09  1.0E-07
  2.500E-03  4.75965E-10  4.06985E-16  1.45337E+01  5.85134E-09  1.0E-07
  2.750E-03  5.75917E-10  4.06985E-16  1.45337E+01  6.43647E-09  1.0E-07
  3.000E-03  6.85389E-10  4.06985E-16  1.45337E+01  7.02161E-09  1.0E-07
  3.250E-03  8.04380E-10  4.06985E-16  1.45337E+01  7.60674E-09  1.0E-07
  3.500E-03  9.32891E-10  4.06985E-16  1.45337E+01  8.19187E-09  1.0E-07
  3.750E-03  1.07092E-09  4.06985E-16  1.45337E+01  8.77701E-09  1.0E-07
  4.000E-03  1.21847E-09  4.06985E-16  1.45337E+01  9.36214E-09  1.0E-07
  4.250E-03  1.37554E-09  4.06985E-16  1.45337E+01  9.94728E-09  1.0E-07
  4.500E-03  1.54213E-09  4.06985E-16  1.45337E+01  1.05324E-08  1.0E-07
  4.750E-03  1.71823E-09  4.06985E-16  1.45337E+01  1.11175E-08  1.0E-07
  5.000E-03  1.90386E-09  4.06985E-16  1.45337E+01  1.17027E-08  1.0E-07
  5.250E-03  2.09900E-09  4.06985E-16  1.45337E+01  1.22878E-08  1.0E-07
  5.500E-03  2.30367E-09  4.06985E-16  1.45337E+01  1.28729E-08  1.0E-07
  5.750E-03  2.51785E-09  4.06985E-16  1.45337E+01  1.34581E-08  1.0E-07
  6.000E-03  2.74156E-09  4.06985E-16  1.45337E+01  1.40432E-08  1.0E-07
  6.250E-03  2.97478E-09  4.06985E-16  1.45337E+01  1.46283E-08  1.0E-07
  6.500E-03  3.21752E-09  4.06985E-16  1.45337E+01  1.52135E-08  1.0E-07
