 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   8,   projectile: electron
 #  Kinetic energy = 2.40000E+02 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  0.000E+00  0.00000E+00  1.25804E-08  9.18639E-09  0.00000E+00  0.00000E+00
  1.000E-04  7.61557E-13  1.25804E-08  9.18639E-09  2.36910E-18  5.50832E-18
  1.250E-04  1.18994E-12  1.25804E-08  9.18639E-09  2.96137E-18  6.88539E-18
  1.500E-04  1.71346E-12  1.25804E-08  9.18639E-09  3.55364E-18  8.26247E-18
  1.750E-04  2.33225E-12  1.25804E-08  9.18639E-09  4.14592E-18  9.63955E-18
  2.000E-04  3.04617E-12  1.25804E-08  9.18639E-09  4.73819E-18  1.10166E-17
  2.250E-04  3.85530E-12  1.25804E-08  9.18639E-09  5.33047E-18  1.23937E-17
  2.500E-04  4.75964E-12  1.25804E-08  9.18639E-09  5.92274E-18  1.37708E-17
  2.750E-04  5.75917E-12  1.25804E-08  9.18639E-09  6.51502E-18  1.51479E-17
  3.000E-04  6.85391E-12  1.25804E-08  9.18639E-09  7.10729E-18  1.65249E-17
  3.250E-04  8.04379E-12  1.25804E-08  9.18639E-09  7.69956E-18  1.79020E-17
  3.500E-04  9.32893E-12  1.25804E-08  9.18639E-09  8.29184E-18  1.92791E-17
  3.750E-04  1.07092E-11  1.25804E-08  9.18639E-09  8.88411E-18  2.06562E-17
  4.000E-04  1.21847E-11  1.25804E-08  9.18639E-09  9.47639E-18  2.20333E-17
  4.250E-04  1.37554E-11  1.25804E-08  9.18639E-09  1.00687E-17  2.34103E-17
  4.500E-04  1.54213E-11  1.25804E-08  9.18639E-09  1.06609E-17  2.47874E-17
  4.750E-04  1.71823E-11  1.25804E-08  9.18639E-09  1.12532E-17  2.61645E-17
  5.000E-04  1.90386E-11  1.25804E-08  9.18639E-09  1.18455E-17  2.75416E-17
  5.250E-04  2.09900E-11  1.25804E-08  9.18639E-09  1.24378E-17  2.89187E-17
  5.500E-04  2.30367E-11  1.25804E-08  9.18639E-09  1.30300E-17  3.02957E-17
  5.750E-04  2.51785E-11  1.25804E-08  9.18639E-09  1.36223E-17  3.16728E-17
  6.000E-04  2.74156E-11  1.25804E-08  9.18639E-09  1.42146E-17  3.30499E-17
  6.250E-04  2.97478E-11  1.25804E-08  9.18639E-09  1.48069E-17  3.44270E-17
