 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 2.40000E+02 eV = 8.81984E+00 a.u.
 #
 # Element:  O,  Z =   8,  atomic weight = 1.59994E+01 g/mol
 #
 # Nuclear model: point charge
 #
 # Number of electrons =  8
 #
 # Electron density: Read from file z_008.den   
 #                   Number of data points =  681
 #                   Volume integral = 8.00000E+00
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 1.45429E-16 cm**2 = 5.19337E+00 a0**2
 # 1st transport cross section = 5.24030E-17 cm**2 = 1.87135E+00 a0**2
 # 2nd transport cross section = 6.86923E-17 cm**2 = 2.45304E+00 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  0.000E+00  0.00000E+00  2.42657E-16  8.66543E+00  0.00000E+00  1.0E-07
  1.000E-04  7.61557E-13  2.42657E-16  8.66543E+00  3.91775E-10  1.0E-07
  1.250E-04  1.18994E-12  2.42657E-16  8.66543E+00  4.89719E-10  1.0E-07
  1.500E-04  1.71346E-12  2.42657E-16  8.66543E+00  5.87663E-10  1.0E-07
  1.750E-04  2.33225E-12  2.42657E-16  8.66543E+00  6.85607E-10  1.0E-07
  2.000E-04  3.04617E-12  2.42657E-16  8.66543E+00  7.83551E-10  1.0E-07
  2.250E-04  3.85530E-12  2.42657E-16  8.66543E+00  8.81495E-10  1.0E-07
  2.500E-04  4.75964E-12  2.42657E-16  8.66543E+00  9.79439E-10  1.0E-07
  2.750E-04  5.75917E-12  2.42657E-16  8.66543E+00  1.07738E-09  1.0E-07
  3.000E-04  6.85391E-12  2.42657E-16  8.66543E+00  1.17533E-09  1.0E-07
  3.250E-04  8.04379E-12  2.42657E-16  8.66543E+00  1.27327E-09  1.0E-07
  3.500E-04  9.32893E-12  2.42657E-16  8.66543E+00  1.37121E-09  1.0E-07
  3.750E-04  1.07092E-11  2.42657E-16  8.66543E+00  1.46916E-09  1.0E-07
  4.000E-04  1.21847E-11  2.42657E-16  8.66543E+00  1.56710E-09  1.0E-07
  4.250E-04  1.37554E-11  2.42657E-16  8.66543E+00  1.66505E-09  1.0E-07
  4.500E-04  1.54213E-11  2.42657E-16  8.66543E+00  1.76299E-09  1.0E-07
  4.750E-04  1.71823E-11  2.42657E-16  8.66543E+00  1.86093E-09  1.0E-07
  5.000E-04  1.90386E-11  2.42657E-16  8.66543E+00  1.95888E-09  1.0E-07
  5.250E-04  2.09900E-11  2.42657E-16  8.66543E+00  2.05682E-09  1.0E-07
  5.500E-04  2.30367E-11  2.42657E-16  8.66543E+00  2.15476E-09  1.0E-07
  5.750E-04  2.51785E-11  2.42657E-16  8.66543E+00  2.25271E-09  1.0E-07
  6.000E-04  2.74156E-11  2.42657E-16  8.66543E+00  2.35065E-09  1.0E-07
  6.250E-04  2.97478E-11  2.42657E-16  8.66543E+00  2.44860E-09  1.0E-07
  6.500E-04  3.21752E-11  2.42657E-16  8.66543E+00  2.54654E-09  1.0E-07
  6.750E-04  3.46979E-11  2.42657E-16  8.66543E+00  2.64448E-09  1.0E-07
  7.000E-04  3.73157E-11  2.42657E-16  8.66543E+00  2.74243E-09  1.0E-07
  7.250E-04  4.00286E-11  2.42657E-16  8.66543E+00  2.84037E-09  1.0E-07
  7.500E-04  4.28368E-11  2.42657E-16  8.66543E+00  2.93832E-09  1.0E-07
  7.750E-04  4.57402E-11  2.42657E-16  8.66543E+00  3.03626E-09  1.0E-07
  8.000E-04  4.87388E-11  2.42657E-16  8.66543E+00  3.13420E-09  1.0E-07
  8.250E-04  5.18325E-11  2.42657E-16  8.66543E+00  3.23215E-09  1.0E-07
  8.500E-04  5.50215E-11  2.42657E-16  8.66543E+00  3.33009E-09  1.0E-07
  8.750E-04  5.83057E-11  2.42657E-16  8.66543E+00  3.42804E-09  1.0E-07
  9.000E-04  6.16850E-11  2.42657E-16  8.66543E+00  3.52598E-09  1.0E-07
  9.250E-04  6.51595E-11  2.42657E-16  8.66543E+00  3.62392E-09  1.0E-07
  9.500E-04  6.87293E-11  2.42657E-16  8.66543E+00  3.72187E-09  1.0E-07
  9.750E-04  7.23943E-11  2.42657E-16  8.66543E+00  3.81981E-09  1.0E-07
  1.000E-03  7.61544E-11  2.42657E-16  8.66543E+00  3.91775E-09  1.0E-07
  1.250E-03  1.18991E-10  2.42657E-16  8.66543E+00  4.89719E-09  1.0E-07
  1.500E-03  1.71347E-10  2.42657E-16  8.66543E+00  5.87663E-09  1.0E-07
  1.750E-03  2.33223E-10  2.42657E-16  8.66542E+00  6.85607E-09  1.0E-07
  2.000E-03  3.04617E-10  2.42657E-16  8.66542E+00  7.83551E-09  1.0E-07
  2.250E-03  3.85531E-10  2.42657E-16  8.66542E+00  8.81495E-09  1.0E-07
  2.500E-03  4.75965E-10  2.42657E-16  8.66542E+00  9.79439E-09  1.0E-07
  2.750E-03  5.75917E-10  2.42657E-16  8.66542E+00  1.07738E-08  1.0E-07
  3.000E-03  6.85389E-10  2.42657E-16  8.66542E+00  1.17533E-08  1.0E-07
