

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 8.00000E+01 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0      6.00897203E-02      0.00000000E+00
       1     -1.54538444E+00     -1.54437582E+00
       2      6.74581565E-01      6.74744495E-01
       3      2.84353184E-01      2.84402303E-01
       4      1.23473951E-01      1.23492576E-01
       5      5.51500261E-02      5.51578108E-02
       6      2.51437224E-02      2.51471404E-02
       7      1.16344794E-02      1.16360228E-02
       8      5.44410221E-03      5.44481184E-03
       9      2.57013070E-03      2.57046115E-03
      10      1.22216992E-03      1.22232532E-03
      11      5.84688062E-04      5.84761714E-04
      12      2.81126745E-04      2.81161883E-04
      13      1.35737780E-04      1.35754636E-04
      14      6.57666494E-05      6.57747723E-05
      15      3.19554904E-05      3.19594198E-05
      16      1.55627543E-05      1.55646611E-05
      17      7.59328012E-06      7.59420780E-06
      18      3.71027472E-06      3.71072698E-06
      19      1.81499535E-06      1.81521620E-06
      20      8.88629699E-07      8.88737678E-07
      21      4.35357215E-07      4.35410064E-07
      22      2.13388827E-07      2.13414707E-07
      23      1.04624753E-07      1.04637437E-07
      24      5.13076914E-08      5.13139087E-08
      25      2.51637426E-08      2.51667952E-08
      26      1.23417968E-08      1.23432931E-08
      27      6.05292650E-09      6.05365826E-09
      28      2.96833374E-09      2.96869299E-09
      29      1.45550566E-09      1.45568563E-09
      30      7.13590152E-10      7.13673509E-10
      31      3.49739809E-10      3.49782488E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 3.68189E-16  0.000E+00  1.464E-08  1.240E-08  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 3.68189E-16  2.421E-10  1.464E-08  1.240E-08 -6.857E-19  2.463E-18  1.00E-07
  1.250E-04 3.68189E-16  3.026E-10  1.464E-08  1.240E-08 -8.571E-19  3.079E-18  1.00E-07
  1.500E-04 3.68189E-16  3.631E-10  1.464E-08  1.240E-08 -1.029E-18  3.695E-18  1.00E-07
  1.750E-04 3.68189E-16  4.236E-10  1.464E-08  1.240E-08 -1.200E-18  4.310E-18  1.00E-07
  2.000E-04 3.68189E-16  4.842E-10  1.464E-08  1.240E-08 -1.371E-18  4.926E-18  1.00E-07
  2.250E-04 3.68189E-16  5.447E-10  1.464E-08  1.240E-08 -1.543E-18  5.542E-18  1.00E-07
  2.500E-04 3.68189E-16  6.052E-10  1.464E-08  1.240E-08 -1.714E-18  6.158E-18  1.00E-07
  2.750E-04 3.68189E-16  6.657E-10  1.464E-08  1.240E-08 -1.886E-18  6.774E-18  1.00E-07
  3.000E-04 3.68189E-16  7.262E-10  1.464E-08  1.240E-08 -2.057E-18  7.389E-18  1.00E-07
  3.250E-04 3.68189E-16  7.867E-10  1.464E-08  1.240E-08 -2.228E-18  8.005E-18  1.00E-07
  3.500E-04 3.68189E-16  8.473E-10  1.464E-08  1.240E-08 -2.400E-18  8.621E-18  1.00E-07
  3.750E-04 3.68189E-16  9.078E-10  1.464E-08  1.240E-08 -2.571E-18  9.237E-18  1.00E-07
  4.000E-04 3.68189E-16  9.683E-10  1.464E-08  1.240E-08 -2.743E-18  9.852E-18  1.00E-07
