    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  9.000E-04 3.12837E-17 -9.820E-11  5.540E-09  7.725E-10  2.226E-17  2.827E-18  1.00E-07
  9.250E-04 3.12837E-17 -1.009E-10  5.540E-09  7.725E-10  2.288E-17  2.905E-18  1.00E-07
  9.500E-04 3.12837E-17 -1.037E-10  5.540E-09  7.725E-10  2.349E-17  2.984E-18  1.00E-07
  9.750E-04 3.12837E-17 -1.064E-10  5.540E-09  7.725E-10  2.411E-17  3.062E-18  1.00E-07
  1.000E-03 3.12837E-17 -1.091E-10  5.540E-09  7.725E-10  2.473E-17  3.141E-18  1.00E-07
  1.250E-03 3.12837E-17 -1.364E-10  5.540E-09  7.725E-10  3.091E-17  3.926E-18  1.00E-07
  1.500E-03 3.12837E-17 -1.637E-10  5.540E-09  7.725E-10  3.710E-17  4.711E-18  1.00E-07
  1.750E-03 3.12837E-17 -1.909E-10  5.540E-09  7.725E-10  4.328E-17  5.496E-18  1.00E-07
  2.000E-03 3.12837E-17 -2.182E-10  5.540E-09  7.725E-10  4.946E-17  6.281E-18  1.00E-07
  2.250E-03 3.12837E-17 -2.455E-10  5.540E-09  7.725E-10  5.564E-17  7.066E-18  1.00E-07
  2.500E-03 3.12837E-17 -2.728E-10  5.540E-09  7.725E-10  6.183E-17  7.852E-18  1.00E-07
  2.750E-03 3.12837E-17 -3.000E-10  5.540E-09  7.725E-10  6.801E-17  8.637E-18  1.00E-07
  3.000E-03 3.12837E-17 -3.273E-10  5.540E-09  7.725E-10  7.419E-17  9.422E-18  1.00E-07
  3.250E-03 3.12837E-17 -3.546E-10  5.540E-09  7.725E-10  8.038E-17  1.021E-17  1.00E-07
  3.500E-03 3.12837E-17 -3.819E-10  5.540E-09  7.725E-10  8.656E-17  1.099E-17  1.00E-07
  3.750E-03 3.12837E-17 -4.092E-10  5.540E-09  7.725E-10  9.274E-17  1.178E-17  1.00E-07
  4.000E-03 3.12837E-17 -4.364E-10  5.540E-09  7.725E-10  9.892E-17  1.256E-17  1.00E-07
  4.250E-03 3.12837E-17 -4.637E-10  5.540E-09  7.725E-10  1.051E-16  1.335E-17  1.00E-07
  4.500E-03 3.12837E-17 -4.910E-10  5.540E-09  7.725E-10  1.113E-16  1.413E-17  1.00E-07
  4.750E-03 3.12837E-17 -5.183E-10  5.540E-09  7.725E-10  1.175E-16  1.492E-17  1.00E-07
  5.000E-03 3.12837E-17 -5.455E-10  5.540E-09  7.725E-10  1.237E-16  1.570E-17  1.00E-07
  5.250E-03 3.12837E-17 -5.728E-10  5.540E-09  7.725E-10  1.298E-16  1.649E-17  1.00E-07
  5.500E-03 3.12837E-17 -6.001E-10  5.540E-09  7.725E-10  1.360E-16  1.727E-17  1.00E-07
  5.750E-03 3.12837E-17 -6.274E-10  5.540E-09  7.725E-10  1.422E-16  1.806E-17  1.00E-07
  6.000E-03 3.12837E-17 -6.546E-10  5.540E-09  7.725E-10  1.484E-16  1.884E-17  1.00E-07
  6.250E-03 3.12837E-17 -6.819E-10  5.540E-09  7.725E-10  1.546E-16  1.963E-17  1.00E-07
  6.500E-03 3.12837E-17 -7.092E-10  5.540E-09  7.725E-10  1.608E-16  2.041E-17  1.00E-07
  6.750E-03 3.12837E-17 -7.365E-10  5.540E-09  7.725E-10  1.669E-16  2.120E-17  1.00E-07
  7.000E-03 3.12837E-17 -7.637E-10  5.540E-09  7.725E-10  1.731E-16  2.198E-17  1.00E-07
  7.250E-03 3.12837E-17 -7.910E-10  5.540E-09  7.725E-10  1.793E-16  2.277E-17  1.00E-07
  7.500E-03 3.12837E-17 -8.183E-10  5.540E-09  7.725E-10  1.855E-16  2.355E-17  1.00E-07
  7.750E-03 3.12837E-17 -8.456E-10  5.540E-09  7.725E-10  1.917E-16  2.434E-17  1.00E-07
  8.000E-03 3.12837E-17 -8.729E-10  5.540E-09  7.725E-10  1.978E-16  2.513E-17  1.00E-07
  8.250E-03 3.12837E-17 -9.001E-10  5.540E-09  7.725E-10  2.040E-16  2.591E-17  1.00E-07
  8.500E-03 3.12837E-17 -9.274E-10  5.540E-09  7.725E-10  2.102E-16  2.670E-17  1.00E-07
  8.750E-03 3.12837E-17 -9.547E-10  5.540E-09  7.725E-10  2.164E-16  2.748E-17  1.00E-07
  9.000E-03 3.12837E-17 -9.820E-10  5.540E-09  7.725E-10  2.226E-16  2.827E-17  1.00E-07
  9.250E-03 3.12837E-17 -1.009E-09  5.540E-09  7.725E-10  2.288E-16  2.905E-17  1.00E-07
  9.500E-03 3.12837E-17 -1.037E-09  5.540E-09  7.725E-10  2.349E-16  2.984E-17  1.00E-07
  9.750E-03 3.12837E-17 -1.064E-09  5.540E-09  7.725E-10  2.411E-16  3.062E-17  1.00E-07
  1.000E-02 3.12837E-17 -1.091E-09  5.540E-09  7.725E-10  2.473E-16  3.141E-17  1.00E-07
  1.250E-02 3.12837E-17 -1.364E-09  5.540E-09  7.725E-10  3.091E-16  3.926E-17  1.00E-07
  1.500E-02 3.12837E-17 -1.637E-09  5.540E-09  7.725E-10  3.710E-16  4.711E-17  1.00E-07
  1.750E-02 3.12837E-17 -1.909E-09  5.540E-09  7.725E-10  4.328E-16  5.496E-17  1.00E-07
  2.000E-02 3.12837E-17 -2.182E-09  5.540E-09  7.725E-10  4.946E-16  6.281E-17  1.00E-07
  2.250E-02 3.12837E-17 -2.455E-09  5.540E-09  7.725E-10  5.564E-16  7.066E-17  1.00E-07
  2.500E-02 3.12837E-17 -2.728E-09  5.540E-09  7.725E-10  6.183E-16  7.852E-17  1.00E-07
  2.750E-02 3.12836E-17 -3.000E-09  5.540E-09  7.725E-10  6.801E-16  8.637E-17  1.00E-07
  3.000E-02 3.12836E-17 -3.273E-09  5.540E-09  7.725E-10  7.419E-16  9.422E-17  1.00E-07
  3.250E-02 3.12836E-17 -3.546E-09  5.540E-09  7.725E-10  8.038E-16  1.021E-16  1.00E-07
  3.500E-02 3.12836E-17 -3.819E-09  5.540E-09  7.725E-10  8.656E-16  1.099E-16  1.00E-07
  3.750E-02 3.12835E-17 -4.092E-09  5.540E-09  7.725E-10  9.274E-16  1.178E-16  1.00E-07
  4.000E-02 3.12835E-17 -4.364E-09  5.540E-09  7.725E-10  9.892E-16  1.256E-16  1.00E-07
