  4.500E-03 2.30620E-16  1.686E-08  1.184E-08  9.515E-09  1.616E-17  1.772E-16  1.00E-07
  4.750E-03 2.30620E-16  1.779E-08  1.184E-08  9.515E-09  1.706E-17  1.871E-16  1.00E-07
  5.000E-03 2.30620E-16  1.873E-08  1.184E-08  9.515E-09  1.795E-17  1.969E-16  1.00E-07
  5.250E-03 2.30620E-16  1.967E-08  1.184E-08  9.515E-09  1.885E-17  2.067E-16  1.00E-07
  5.500E-03 2.30620E-16  2.060E-08  1.184E-08  9.515E-09  1.975E-17  2.166E-16  1.00E-07
  5.750E-03 2.30620E-16  2.154E-08  1.184E-08  9.515E-09  2.065E-17  2.264E-16  1.00E-07
  6.000E-03 2.30620E-16  2.247E-08  1.184E-08  9.515E-09  2.154E-17  2.363E-16  1.00E-07
  6.250E-03 2.30620E-16  2.341E-08  1.184E-08  9.515E-09  2.244E-17  2.461E-16  1.00E-07
  6.500E-03 2.30620E-16  2.435E-08  1.184E-08  9.515E-09  2.334E-17  2.560E-16  1.00E-07
  6.750E-03 2.30620E-16  2.528E-08  1.184E-08  9.515E-09  2.424E-17  2.658E-16  1.00E-07
  7.000E-03 2.30620E-16  2.622E-08  1.184E-08  9.515E-09  2.513E-17  2.757E-16  1.00E-07
  7.250E-03 2.30620E-16  2.716E-08  1.184E-08  9.515E-09  2.603E-17  2.855E-16  1.00E-07
  7.500E-03 2.30620E-16  2.809E-08  1.184E-08  9.515E-09  2.693E-17  2.954E-16  1.00E-07
  7.750E-03 2.30620E-16  2.903E-08  1.184E-08  9.515E-09  2.783E-17  3.052E-16  1.00E-07
  8.000E-03 2.30620E-16  2.997E-08  1.184E-08  9.515E-09  2.872E-17  3.150E-16  1.00E-07
  8.250E-03 2.30620E-16  3.090E-08  1.184E-08  9.515E-09  2.962E-17  3.249E-16  1.00E-07
  8.500E-03 2.30620E-16  3.184E-08  1.184E-08  9.515E-09  3.052E-17  3.347E-16  1.00E-07
  8.750E-03 2.30620E-16  3.278E-08  1.184E-08  9.515E-09  3.142E-17  3.446E-16  1.00E-07
  9.000E-03 2.30620E-16  3.371E-08  1.184E-08  9.515E-09  3.232E-17  3.544E-16  1.00E-07
  9.250E-03 2.30620E-16  3.465E-08  1.184E-08  9.515E-09  3.321E-17  3.643E-16  1.00E-07
  9.500E-03 2.30620E-16  3.558E-08  1.184E-08  9.515E-09  3.411E-17  3.741E-16  1.00E-07
  9.750E-03 2.30620E-16  3.652E-08  1.184E-08  9.515E-09  3.501E-17  3.840E-16  1.00E-07
  1.000E-02 2.30620E-16  3.746E-08  1.184E-08  9.515E-09  3.591E-17  3.938E-16  1.00E-07
  1.250E-02 2.30620E-16  4.682E-08  1.184E-08  9.515E-09  4.488E-17  4.923E-16  1.00E-07
  1.500E-02 2.30620E-16  5.619E-08  1.184E-08  9.515E-09  5.386E-17  5.907E-16  1.00E-07
  1.750E-02 2.30620E-16  6.555E-08  1.184E-08  9.515E-09  6.283E-17  6.892E-16  1.00E-07
  2.000E-02 2.30620E-16  7.492E-08  1.184E-08  9.515E-09  7.181E-17  7.876E-16  1.00E-07
  2.250E-02 2.30620E-16  8.428E-08  1.184E-08  9.515E-09  8.079E-17  8.861E-16  1.00E-07
  2.500E-02 2.30620E-16  9.364E-08  1.184E-08  9.515E-09  8.976E-17  9.845E-16  1.00E-07
  2.750E-02 2.30620E-16  1.030E-07  1.184E-08  9.515E-09  9.874E-17  1.083E-15  1.00E-07
  3.000E-02 2.30620E-16  1.124E-07  1.184E-08  9.515E-09  1.077E-16  1.181E-15  1.00E-07
  3.250E-02 2.30620E-16  1.217E-07  1.184E-08  9.515E-09  1.167E-16  1.280E-15  1.00E-07
  3.500E-02 2.30620E-16  1.311E-07  1.184E-08  9.515E-09  1.257E-16  1.378E-15  1.00E-07
  3.750E-02 2.30620E-16  1.405E-07  1.184E-08  9.515E-09  1.346E-16  1.477E-15  1.00E-07
  4.000E-02 2.30619E-16  1.498E-07  1.184E-08  9.515E-09  1.436E-16  1.575E-15  1.00E-07
  4.250E-02 2.30619E-16  1.592E-07  1.184E-08  9.515E-09  1.526E-16  1.674E-15  1.00E-07
  4.500E-02 2.30619E-16  1.686E-07  1.184E-08  9.515E-09  1.616E-16  1.772E-15  1.00E-07
  4.750E-02 2.30619E-16  1.779E-07  1.184E-08  9.515E-09  1.705E-16  1.871E-15  1.00E-07
  5.000E-02 2.30619E-16  1.873E-07  1.184E-08  9.515E-09  1.795E-16  1.969E-15  1.00E-07
  5.250E-02 2.30619E-16  1.967E-07  1.184E-08  9.515E-09  1.885E-16  2.067E-15  1.00E-07
  5.500E-02 2.30619E-16  2.060E-07  1.184E-08  9.515E-09  1.975E-16  2.166E-15  1.00E-07
  5.750E-02 2.30619E-16  2.154E-07  1.184E-08  9.515E-09  2.064E-16  2.264E-15  1.00E-07
  6.000E-02 2.30618E-16  2.247E-07  1.184E-08  9.515E-09  2.154E-16  2.363E-15  1.00E-07
  6.250E-02 2.30618E-16  2.341E-07  1.184E-08  9.515E-09  2.244E-16  2.461E-15  1.00E-07
  6.500E-02 2.30618E-16  2.435E-07  1.184E-08  9.515E-09  2.334E-16  2.560E-15  1.00E-07
  6.750E-02 2.30618E-16  2.528E-07  1.184E-08  9.515E-09  2.423E-16  2.658E-15  1.00E-07
  7.000E-02 2.30618E-16  2.622E-07  1.184E-08  9.515E-09  2.513E-16  2.757E-15  1.00E-07
  7.250E-02 2.30617E-16  2.716E-07  1.184E-08  9.515E-09  2.603E-16  2.855E-15  1.00E-07
  7.500E-02 2.30617E-16  2.809E-07  1.184E-08  9.515E-09  2.693E-16  2.954E-15  1.00E-07
  7.750E-02 2.30617E-16  2.903E-07  1.184E-08  9.515E-09  2.782E-16  3.052E-15  1.00E-07
  8.000E-02 2.30617E-16  2.997E-07  1.184E-08  9.515E-09  2.872E-16  3.150E-15  1.00E-07
  8.250E-02 2.30617E-16  3.090E-07  1.184E-08  9.515E-09  2.962E-16  3.249E-15  1.00E-07
  8.500E-02 2.30616E-16  3.184E-07  1.184E-08  9.515E-09  3.052E-16  3.347E-15  1.00E-07
  8.750E-02 2.30616E-16  3.278E-07  1.184E-08  9.515E-09  3.141E-16  3.446E-15  1.00E-07
  9.000E-02 2.30616E-16  3.371E-07  1.184E-08  9.515E-09  3.231E-16  3.544E-15  1.00E-07
  9.250E-02 2.30616E-16  3.465E-07  1.184E-08  9.515E-09  3.321E-16  3.643E-15  1.00E-07
  9.500E-02 2.30615E-16  3.559E-07  1.184E-08  9.515E-09  3.410E-16  3.741E-15  1.00E-07
  9.750E-02 2.30615E-16  3.652E-07  1.184E-08  9.515E-09  3.500E-16  3.840E-15  1.00E-07
  1.000E-01 2.30615E-16  3.746E-07  1.184E-08  9.515E-09  3.590E-16  3.938E-15  1.00E-07
  1.250E-01 2.30612E-16  4.682E-07  1.184E-08  9.515E-09  4.487E-16  4.923E-15  1.00E-07
  1.500E-01 2.30608E-16  5.619E-07  1.184E-08  9.515E-09  5.384E-16  5.907E-15  1.00E-07
  1.750E-01 2.30603E-16  6.555E-07  1.183E-08  9.515E-09  6.280E-16  6.891E-15  1.00E-07
  2.000E-01 2.30598E-16  7.492E-07  1.183E-08  9.515E-09  7.176E-16  7.876E-15  1.00E-07
  2.250E-01 2.30592E-16  8.429E-07  1.183E-08  9.515E-09  8.071E-16  8.860E-15  1.00E-07
  2.500E-01 2.30585E-16  9.365E-07  1.183E-08  9.515E-09  8.966E-16  9.845E-15  1.00E-07
  2.750E-01 2.30578E-16  1.030E-06  1.183E-08  9.515E-09  9.860E-16  1.083E-14  1.00E-07
  3.000E-01 2.30570E-16  1.124E-06  1.183E-08  9.515E-09  1.075E-15  1.181E-14  1.00E-07
  3.250E-01 2.30561E-16  1.218E-06  1.183E-08  9.515E-09  1.165E-15  1.280E-14  1.00E-07
  3.500E-01 2.30551E-16  1.311E-06  1.183E-08  9.515E-09  1.254E-15  1.378E-14  1.00E-07
  3.750E-01 2.30541E-16  1.405E-06  1.183E-08  9.515E-09  1.343E-15  1.477E-14  1.00E-07
  4.000E-01 2.30530E-16  1.499E-06  1.183E-08  9.515E-09  1.432E-15  1.575E-14  1.00E-07
  4.250E-01 2.30518E-16  1.592E-06  1.183E-08  9.514E-09  1.521E-15  1.674E-14  1.00E-07
  4.500E-01 2.30506E-16  1.686E-06  1.183E-08  9.514E-09  1.610E-15  1.772E-14  1.00E-07
  4.750E-01 2.30493E-16  1.780E-06  1.183E-08  9.514E-09  1.698E-15  1.870E-14  1.00E-07
  5.000E-01 2.30479E-16  1.874E-06  1.183E-08  9.514E-09  1.787E-15  1.969E-14  1.00E-07
  5.250E-01 2.30465E-16  1.967E-06  1.183E-08  9.514E-09  1.875E-15  2.067E-14  1.00E-07
  5.500E-01 2.30450E-16  2.061E-06  1.183E-08  9.514E-09  1.963E-15  2.166E-14  1.00E-07
  5.750E-01 2.30434E-16  2.155E-06  1.183E-08  9.514E-09  2.052E-15  2.264E-14  1.00E-07
  6.000E-01 2.30417E-16  2.249E-06  1.183E-08  9.514E-09  2.140E-15  2.362E-14  1.00E-07
  6.250E-01 2.30400E-16  2.343E-06  1.183E-08  9.514E-09  2.227E-15  2.461E-14  1.00E-07
  6.500E-01 2.30382E-16  2.436E-06  1.183E-08  9.513E-09  2.315E-15  2.559E-14  1.00E-07
  6.750E-01 2.30363E-16  2.530E-06  1.183E-08  9.513E-09  2.403E-15  2.658E-14  1.00E-07
  7.000E-01 2.30344E-16  2.624E-06  1.183E-08  9.513E-09  2.490E-15  2.756E-14  1.00E-07
  7.250E-01 2.30324E-16  2.718E-06  1.182E-08  9.513E-09  2.577E-15  2.854E-14  1.00E-07
  7.500E-01 2.30303E-16  2.812E-06  1.182E-08  9.513E-09  2.664E-15  2.953E-14  1.00E-07
  7.750E-01 2.30282E-16  2.906E-06  1.182E-08  9.513E-09  2.751E-15  3.051E-14  1.00E-07
  8.000E-01 2.30259E-16  3.000E-06  1.182E-08  9.512E-09  2.837E-15  3.150E-14  1.00E-07
  8.250E-01 2.30237E-16  3.094E-06  1.182E-08  9.512E-09  2.924E-15  3.248E-14  1.00E-07
  8.500E-01 2.30213E-16  3.188E-06  1.182E-08  9.512E-09  3.010E-15  3.346E-14  1.00E-07
  8.750E-01 2.30189E-16  3.282E-06  1.182E-08  9.512E-09  3.096E-15  3.445E-14  1.00E-07
  9.000E-01 2.30164E-16  3.376E-06  1.182E-08  9.512E-09  3.182E-15  3.543E-14  1.00E-07
  9.250E-01 2.30138E-16  3.470E-06  1.182E-08  9.512E-09  3.267E-15  3.641E-14  1.00E-07
  9.500E-01 2.30112E-16  3.564E-06  1.182E-08  9.511E-09  3.352E-15  3.740E-14  1.00E-07
  9.750E-01 2.30085E-16  3.658E-06  1.182E-08  9.511E-09  3.437E-15  3.838E-14  1.00E-07
  1.000E+00 2.30057E-16  3.752E-06  1.182E-08  9.511E-09  3.522E-15  3.936E-14  1.00E-07
  1.100E+00 2.29939E-16  4.129E-06  1.181E-08  9.510E-09  3.858E-15  4.330E-14  1.00E-07
  1.200E+00 2.29809E-16  4.506E-06  1.181E-08  9.509E-09  4.190E-15  4.723E-14  1.00E-07
  1.300E+00 2.29669E-16  4.883E-06  1.180E-08  9.508E-09  4.517E-15  5.116E-14  1.00E-07
  1.400E+00 2.29517E-16  5.261E-06  1.180E-08  9.507E-09  4.839E-15  5.509E-14  1.00E-07
  1.500E+00 2.29355E-16  5.640E-06  1.179E-08  9.506E-09  5.155E-15  5.901E-14  1.00E-07
  1.600E+00 2.29181E-16  6.019E-06  1.178E-08  9.504E-09  5.465E-15  6.294E-14  1.00E-07
  1.700E+00 2.28997E-16  6.399E-06  1.178E-08  9.503E-09  5.768E-15  6.686E-14  1.00E-07
  1.800E+00 2.28801E-16  6.779E-06  1.177E-08  9.501E-09  6.064E-15  7.079E-14  1.00E-07
  1.900E+00 2.28594E-16  7.160E-06  1.176E-08  9.500E-09  6.353E-15  7.471E-14  1.00E-07
  2.000E+00 2.28377E-16  7.542E-06  1.175E-08  9.498E-09  6.635E-15  7.862E-14  1.00E-07
  2.100E+00 2.28148E-16  7.924E-06  1.175E-08  9.496E-09  6.908E-15  8.254E-14  1.00E-07
  2.200E+00 2.27909E-16  8.307E-06  1.174E-08  9.494E-09  7.172E-15  8.645E-14  1.00E-07
  2.300E+00 2.27659E-16  8.691E-06  1.173E-08  9.492E-09  7.428E-15  9.037E-14  1.00E-07
  2.400E+00 2.27399E-16  9.076E-06  1.172E-08  9.490E-09  7.675E-15  9.428E-14  1.00E-07
  2.500E+00 2.27127E-16  9.462E-06  1.171E-08  9.488E-09  7.911E-15  9.818E-14  1.00E-07
  2.600E+00 2.26845E-16  9.849E-06  1.170E-08  9.486E-09  8.138E-15  1.021E-13  1.00E-07
  2.700E+00 2.26553E-16  1.024E-05  1.169E-08  9.484E-09  8.354E-15  1.060E-13  1.00E-07
  2.800E+00 2.26250E-16  1.063E-05  1.168E-08  9.481E-09  8.559E-15  1.099E-13  1.00E-07
  2.900E+00 2.25936E-16  1.102E-05  1.167E-08  9.479E-09  8.754E-15  1.138E-13  1.00E-07
  3.000E+00 2.25612E-16  1.141E-05  1.165E-08  9.476E-09  8.936E-15  1.177E-13  1.00E-07
  3.100E+00 2.25278E-16  1.180E-05  1.164E-08  9.474E-09  9.106E-15  1.216E-13  1.00E-07
  3.200E+00 2.24934E-16  1.219E-05  1.163E-08  9.471E-09  9.264E-15  1.255E-13  1.00E-07
  3.300E+00 2.24579E-16  1.259E-05  1.162E-08  9.468E-09  9.410E-15  1.293E-13  1.00E-07
  3.400E+00 2.24214E-16  1.298E-05  1.160E-08  9.465E-09  9.542E-15  1.332E-13  1.00E-07
  3.500E+00 2.23839E-16  1.338E-05  1.159E-08  9.462E-09  9.661E-15  1.371E-13  1.00E-07
  3.600E+00 2.23454E-16  1.378E-05  1.157E-08  9.459E-09  9.766E-15  1.410E-13  1.00E-07
  3.700E+00 2.23059E-16  1.418E-05  1.156E-08  9.456E-09  9.856E-15  1.448E-13  1.00E-07
  3.800E+00 2.22654E-16  1.458E-05  1.155E-08  9.453E-09  9.932E-15  1.487E-13  1.00E-07
  3.900E+00 2.22240E-16  1.498E-05  1.153E-08  9.449E-09  9.993E-15  1.526E-13  1.00E-07
  4.000E+00 2.21815E-16  1.539E-05  1.151E-08  9.446E-09  1.004E-14  1.564E-13  1.00E-07
  4.100E+00 2.21381E-16  1.579E-05  1.150E-08  9.443E-09  1.007E-14  1.603E-13  1.00E-07
  4.200E+00 2.20938E-16  1.620E-05  1.148E-08  9.439E-09  1.008E-14  1.641E-13  1.00E-07
  4.300E+00 2.20485E-16  1.661E-05  1.147E-08  9.435E-09  1.008E-14  1.680E-13  1.00E-07
  4.400E+00 2.20023E-16  1.702E-05  1.145E-08  9.432E-09  1.006E-14  1.718E-13  1.00E-07
  4.500E+00 2.19551E-16  1.743E-05  1.143E-08  9.428E-09  1.003E-14  1.757E-13  1.00E-07
  4.600E+00 2.19070E-16  1.784E-05  1.141E-08  9.424E-09  9.973E-15  1.795E-13  1.00E-07
  4.700E+00 2.18580E-16  1.826E-05  1.140E-08  9.420E-09  9.902E-15  1.833E-13  1.00E-07
  4.800E+00 2.18081E-16  1.868E-05  1.138E-08  9.416E-09  9.813E-15  1.871E-13  1.00E-07
  4.900E+00 2.17573E-16  1.910E-05  1.136E-08  9.412E-09  9.705E-15  1.910E-13  1.00E-07
  5.000E+00 2.17056E-16  1.952E-05  1.134E-08  9.407E-09  9.579E-15  1.948E-13  1.00E-07
  5.100E+00 2.16530E-16  1.994E-05  1.132E-08  9.403E-09  9.434E-15  1.986E-13  1.00E-07
  5.200E+00 2.15995E-16  2.037E-05  1.130E-08  9.399E-09  9.269E-15  2.024E-13  1.00E-07
  5.300E+00 2.15452E-16  2.079E-05  1.128E-08  9.394E-09  9.085E-15  2.062E-13  1.00E-07
  5.400E+00 2.14901E-16  2.122E-05  1.126E-08  9.389E-09  8.881E-15  2.100E-13  1.00E-07
  5.500E+00 2.14341E-16  2.165E-05  1.124E-08  9.385E-09  8.656E-15  2.138E-13  1.00E-07
  5.600E+00 2.13772E-16  2.209E-05  1.122E-08  9.380E-09  8.411E-15  2.175E-13  1.00E-07
  5.700E+00 2.13196E-16  2.252E-05  1.119E-08  9.375E-09  8.145E-15  2.213E-13  1.00E-07
  5.800E+00 2.12611E-16  2.296E-05  1.117E-08  9.370E-09  7.858E-15  2.251E-13  1.00E-07
  5.900E+00 2.12019E-16  2.340E-05  1.115E-08  9.365E-09  7.549E-15  2.289E-13  1.00E-07
  6.000E+00 2.11418E-16  2.385E-05  1.113E-08  9.360E-09  7.218E-15  2.326E-13  1.00E-07
  6.100E+00 2.10810E-16  2.429E-05  1.110E-08  9.355E-09  6.866E-15  2.364E-13  1.00E-07
  6.200E+00 2.10194E-16  2.474E-05  1.108E-08  9.350E-09  6.491E-15  2.401E-13  1.00E-07
  6.300E+00 2.09570E-16  2.519E-05  1.106E-08  9.344E-09  6.093E-15  2.438E-13  1.00E-07
  6.400E+00 2.08939E-16  2.564E-05  1.103E-08  9.339E-09  5.672E-15  2.476E-13  1.00E-07
  6.500E+00 2.08300E-16  2.609E-05  1.101E-08  9.333E-09  5.229E-15  2.513E-13  1.00E-07
  6.600E+00 2.07654E-16  2.655E-05  1.098E-08  9.328E-09  4.761E-15  2.550E-13  1.00E-07
  6.700E+00 2.07001E-16  2.701E-05  1.096E-08  9.322E-09  4.270E-15  2.587E-13  1.00E-07
  6.800E+00 2.06341E-16  2.747E-05  1.093E-08  9.316E-09  3.755E-15  2.624E-13  1.00E-07
  6.900E+00 2.05674E-16  2.794E-05  1.091E-08  9.311E-09  3.216E-15  2.662E-13  1.00E-07
  7.000E+00 2.05000E-16  2.841E-05  1.088E-08  9.305E-09  2.653E-15  2.698E-13  1.00E-07
  7.100E+00 2.04319E-16  2.888E-05  1.086E-08  9.299E-09  2.064E-15  2.735E-13  1.00E-07
  7.200E+00 2.03632E-16  2.935E-05  1.083E-08  9.293E-09  1.451E-15  2.772E-13  1.00E-07
  7.300E+00 2.02938E-16  2.983E-05  1.080E-08  9.286E-09  8.118E-16  2.809E-13  1.00E-07
  7.400E+00 2.02238E-16  3.031E-05  1.078E-08  9.280E-09  1.476E-16  2.845E-13  1.00E-07
  7.500E+00 2.01531E-16  3.079E-05  1.075E-08  9.274E-09 -5.423E-16  2.882E-13  1.00E-07
  7.600E+00 2.00819E-16  3.128E-05  1.072E-08  9.268E-09 -1.258E-15  2.919E-13  1.00E-07
  7.700E+00 2.00100E-16  3.177E-05  1.069E-08  9.261E-09 -2.000E-15  2.955E-13  1.00E-07
  7.800E+00 1.99375E-16  3.226E-05  1.066E-08  9.254E-09 -2.769E-15  2.991E-13  1.00E-07
  7.900E+00 1.98644E-16  3.275E-05  1.064E-08  9.248E-09 -3.564E-15  3.028E-13  1.00E-07
  8.000E+00 1.97908E-16  3.325E-05  1.061E-08  9.241E-09 -4.386E-15  3.064E-13  1.00E-07
  8.100E+00 1.97166E-16  3.375E-05  1.058E-08  9.234E-09 -5.235E-15  3.100E-13  1.00E-07
  8.200E+00 1.96419E-16  3.426E-05  1.055E-08  9.227E-09 -6.111E-15  3.136E-13  1.00E-07
  8.300E+00 1.95666E-16  3.477E-05  1.052E-08  9.220E-09 -7.014E-15  3.172E-13  1.00E-07
  8.400E+00 1.94908E-16  3.528E-05  1.049E-08  9.213E-09 -7.946E-15  3.208E-13  1.00E-07
  8.500E+00 1.94144E-16  3.579E-05  1.046E-08  9.206E-09 -8.905E-15  3.244E-13  1.00E-07
  8.600E+00 1.93376E-16  3.631E-05  1.043E-08  9.199E-09 -9.892E-15  3.279E-13  1.00E-07
  8.700E+00 1.92602E-16  3.683E-05  1.040E-08  9.192E-09 -1.091E-14  3.315E-13  1.00E-07
