

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 1.42000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0      1.68633892E-01      0.00000000E+00
       1     -1.40922190E+00     -1.40724754E+00
       2      7.31795274E-01      7.32130131E-01
       3      3.03119304E-01      3.03214857E-01
       4      1.31500624E-01      1.31535810E-01
       5      5.94064557E-02      5.94210654E-02
       6      2.76144380E-02      2.76208975E-02
       7      1.30997805E-02      1.31027444E-02
       8      6.30850771E-03      6.30990121E-03
       9      3.07324354E-03      3.07391011E-03
      10      1.51076898E-03      1.51109200E-03
      11      7.48051792E-04      7.48209907E-04
      12      3.72549730E-04      3.72627750E-04
      13      1.86411644E-04      1.86450390E-04
      14      9.36295470E-05      9.36488891E-05
      15      4.71731110E-05      4.71828076E-05
      16      2.38269461E-05      2.38318239E-05
      17      1.20596052E-05      1.20620658E-05
      18      6.11400595E-06      6.11525002E-06
      19      3.10395221E-06      3.10458239E-06
      20      1.57758964E-06      1.57790934E-06
      21      8.02558213E-07      8.02720604E-07
      22      4.08594319E-07      4.08676886E-07
      23      2.08153825E-07      2.08195844E-07
      24      1.06097763E-07      1.06119168E-07
      25      5.41027709E-08      5.41136758E-08
      26      2.75989449E-08      2.76045058E-08
      27      1.40831660E-08      1.40860017E-08
      28      7.18821723E-09      7.18966958E-09
      29      3.66971619E-09      3.67045074E-09
      30      1.87377922E-09      1.87415800E-09
      31      9.56929508E-10      9.57126921E-10
      32      4.88771618E-10      4.88869151E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 2.20333E-16  0.000E+00  1.110E-08  9.850E-09  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 2.20333E-16  3.379E-10  1.110E-08  9.850E-09 -1.127E-18  2.352E-18  1.00E-07
  1.250E-04 2.20333E-16  4.223E-10  1.110E-08  9.850E-09 -1.409E-18  2.941E-18  1.00E-07
  1.500E-04 2.20333E-16  5.068E-10  1.110E-08  9.850E-09 -1.690E-18  3.529E-18  1.00E-07
  1.750E-04 2.20333E-16  5.913E-10  1.110E-08  9.850E-09 -1.972E-18  4.117E-18  1.00E-07
  2.000E-04 2.20333E-16  6.757E-10  1.110E-08  9.850E-09 -2.254E-18  4.705E-18  1.00E-07
  2.250E-04 2.20333E-16  7.602E-10  1.110E-08  9.850E-09 -2.535E-18  5.293E-18  1.00E-07
  2.500E-04 2.20333E-16  8.447E-10  1.110E-08  9.850E-09 -2.817E-18  5.881E-18  1.00E-07
  2.750E-04 2.20333E-16  9.292E-10  1.110E-08  9.850E-09 -3.099E-18  6.469E-18  1.00E-07
  3.000E-04 2.20333E-16  1.014E-09  1.110E-08  9.850E-09 -3.381E-18  7.057E-18  1.00E-07
  3.250E-04 2.20333E-16  1.098E-09  1.110E-08  9.850E-09 -3.662E-18  7.645E-18  1.00E-07
  3.500E-04 2.20333E-16  1.183E-09  1.110E-08  9.850E-09 -3.944E-18  8.234E-18  1.00E-07
  3.750E-04 2.20333E-16  1.267E-09  1.110E-08  9.850E-09 -4.226E-18  8.822E-18  1.00E-07
  4.000E-04 2.20333E-16  1.351E-09  1.110E-08  9.850E-09 -4.508E-18  9.410E-18  1.00E-07
