  6.750E-04 4.60609E-16  1.339E-09  1.901E-08  9.956E-09  6.280E-17  4.911E-17  1.00E-07
  7.000E-04 4.60609E-16  1.389E-09  1.901E-08  9.956E-09  6.513E-17  5.093E-17  1.00E-07
  7.250E-04 4.60609E-16  1.439E-09  1.901E-08  9.956E-09  6.745E-17  5.275E-17  1.00E-07
  7.500E-04 4.60609E-16  1.488E-09  1.901E-08  9.956E-09  6.978E-17  5.457E-17  1.00E-07
  7.750E-04 4.60609E-16  1.538E-09  1.901E-08  9.956E-09  7.211E-17  5.639E-17  1.00E-07
  8.000E-04 4.60609E-16  1.587E-09  1.901E-08  9.956E-09  7.443E-17  5.821E-17  1.00E-07
  8.250E-04 4.60609E-16  1.637E-09  1.901E-08  9.956E-09  7.676E-17  6.002E-17  1.00E-07
  8.500E-04 4.60609E-16  1.687E-09  1.901E-08  9.956E-09  7.908E-17  6.184E-17  1.00E-07
  8.750E-04 4.60609E-16  1.736E-09  1.901E-08  9.956E-09  8.141E-17  6.366E-17  1.00E-07
  9.000E-04 4.60609E-16  1.786E-09  1.901E-08  9.956E-09  8.374E-17  6.548E-17  1.00E-07
  9.250E-04 4.60609E-16  1.835E-09  1.901E-08  9.956E-09  8.606E-17  6.730E-17  1.00E-07
  9.500E-04 4.60609E-16  1.885E-09  1.901E-08  9.956E-09  8.839E-17  6.912E-17  1.00E-07
  9.750E-04 4.60609E-16  1.935E-09  1.901E-08  9.956E-09  9.072E-17  7.094E-17  1.00E-07
  1.000E-03 4.60609E-16  1.984E-09  1.901E-08  9.956E-09  9.304E-17  7.276E-17  1.00E-07
  1.250E-03 4.60609E-16  2.480E-09  1.901E-08  9.956E-09  1.163E-16  9.095E-17  1.00E-07
  1.500E-03 4.60609E-16  2.976E-09  1.901E-08  9.956E-09  1.396E-16  1.091E-16  1.00E-07
  1.750E-03 4.60609E-16  3.472E-09  1.901E-08  9.956E-09  1.628E-16  1.273E-16  1.00E-07
  2.000E-03 4.60609E-16  3.968E-09  1.901E-08  9.956E-09  1.861E-16  1.455E-16  1.00E-07
  2.250E-03 4.60609E-16  4.464E-09  1.901E-08  9.956E-09  2.093E-16  1.637E-16  1.00E-07
  2.500E-03 4.60609E-16  4.961E-09  1.901E-08  9.956E-09  2.326E-16  1.819E-16  1.00E-07
  2.750E-03 4.60609E-16  5.457E-09  1.901E-08  9.956E-09  2.559E-16  2.001E-16  1.00E-07
  3.000E-03 4.60609E-16  5.953E-09  1.901E-08  9.956E-09  2.791E-16  2.183E-16  1.00E-07
  3.250E-03 4.60609E-16  6.449E-09  1.901E-08  9.956E-09  3.024E-16  2.365E-16  1.00E-07
  3.500E-03 4.60609E-16  6.945E-09  1.901E-08  9.956E-09  3.256E-16  2.547E-16  1.00E-07
  3.750E-03 4.60609E-16  7.441E-09  1.901E-08  9.956E-09  3.489E-16  2.728E-16  1.00E-07
  4.000E-03 4.60609E-16  7.937E-09  1.901E-08  9.956E-09  3.722E-16  2.910E-16  1.00E-07
  4.250E-03 4.60609E-16  8.433E-09  1.901E-08  9.956E-09  3.954E-16  3.092E-16  1.00E-07
  4.500E-03 4.60609E-16  8.929E-09  1.901E-08  9.956E-09  4.187E-16  3.274E-16  1.00E-07
  4.750E-03 4.60609E-16  9.425E-09  1.901E-08  9.956E-09  4.419E-16  3.456E-16  1.00E-07
  5.000E-03 4.60609E-16  9.921E-09  1.901E-08  9.956E-09  4.652E-16  3.638E-16  1.00E-07
  5.250E-03 4.60609E-16  1.042E-08  1.901E-08  9.956E-09  4.885E-16  3.820E-16  1.00E-07
  5.500E-03 4.60609E-16  1.091E-08  1.901E-08  9.956E-09  5.117E-16  4.002E-16  1.00E-07
  5.750E-03 4.60609E-16  1.141E-08  1.901E-08  9.956E-09  5.350E-16  4.184E-16  1.00E-07
  6.000E-03 4.60609E-16  1.191E-08  1.901E-08  9.956E-09  5.582E-16  4.365E-16  1.00E-07
  6.250E-03 4.60609E-16  1.240E-08  1.901E-08  9.956E-09  5.815E-16  4.547E-16  1.00E-07
  6.500E-03 4.60609E-16  1.290E-08  1.901E-08  9.956E-09  6.048E-16  4.729E-16  1.00E-07
  6.750E-03 4.60609E-16  1.339E-08  1.901E-08  9.956E-09  6.280E-16  4.911E-16  1.00E-07
  7.000E-03 4.60609E-16  1.389E-08  1.901E-08  9.956E-09  6.513E-16  5.093E-16  1.00E-07
  7.250E-03 4.60609E-16  1.439E-08  1.901E-08  9.956E-09  6.745E-16  5.275E-16  1.00E-07
  7.500E-03 4.60609E-16  1.488E-08  1.901E-08  9.956E-09  6.978E-16  5.457E-16  1.00E-07
  7.750E-03 4.60609E-16  1.538E-08  1.901E-08  9.956E-09  7.211E-16  5.639E-16  1.00E-07
  8.000E-03 4.60609E-16  1.587E-08  1.901E-08  9.956E-09  7.443E-16  5.821E-16  1.00E-07
  8.250E-03 4.60609E-16  1.637E-08  1.901E-08  9.956E-09  7.676E-16  6.002E-16  1.00E-07
  8.500E-03 4.60609E-16  1.687E-08  1.901E-08  9.956E-09  7.908E-16  6.184E-16  1.00E-07
  8.750E-03 4.60609E-16  1.736E-08  1.901E-08  9.956E-09  8.141E-16  6.366E-16  1.00E-07
  9.000E-03 4.60609E-16  1.786E-08  1.901E-08  9.956E-09  8.374E-16  6.548E-16  1.00E-07
  9.250E-03 4.60609E-16  1.835E-08  1.901E-08  9.956E-09  8.606E-16  6.730E-16  1.00E-07
  9.500E-03 4.60609E-16  1.885E-08  1.901E-08  9.956E-09  8.839E-16  6.912E-16  1.00E-07
  9.750E-03 4.60609E-16  1.935E-08  1.901E-08  9.956E-09  9.072E-16  7.094E-16  1.00E-07
  1.000E-02 4.60609E-16  1.984E-08  1.901E-08  9.956E-09  9.304E-16  7.276E-16  1.00E-07
  1.250E-02 4.60608E-16  2.480E-08  1.901E-08  9.956E-09  1.163E-15  9.095E-16  1.00E-07
  1.500E-02 4.60608E-16  2.976E-08  1.901E-08  9.956E-09  1.396E-15  1.091E-15  1.00E-07
  1.750E-02 4.60608E-16  3.472E-08  1.901E-08  9.956E-09  1.628E-15  1.273E-15  1.00E-07
  2.000E-02 4.60608E-16  3.968E-08  1.901E-08  9.956E-09  1.861E-15  1.455E-15  1.00E-07
  2.250E-02 4.60607E-16  4.464E-08  1.901E-08  9.956E-09  2.093E-15  1.637E-15  1.00E-07
  2.500E-02 4.60607E-16  4.961E-08  1.901E-08  9.956E-09  2.326E-15  1.819E-15  1.00E-07
  2.750E-02 4.60607E-16  5.457E-08  1.901E-08  9.956E-09  2.559E-15  2.001E-15  1.00E-07
  3.000E-02 4.60606E-16  5.953E-08  1.901E-08  9.956E-09  2.791E-15  2.183E-15  1.00E-07
  3.250E-02 4.60606E-16  6.449E-08  1.901E-08  9.956E-09  3.024E-15  2.365E-15  1.00E-07
  3.500E-02 4.60606E-16  6.945E-08  1.901E-08  9.956E-09  3.256E-15  2.547E-15  1.00E-07
  3.750E-02 4.60605E-16  7.441E-08  1.901E-08  9.956E-09  3.489E-15  2.728E-15  1.00E-07
  4.000E-02 4.60605E-16  7.937E-08  1.901E-08  9.956E-09  3.722E-15  2.910E-15  1.00E-07
  4.250E-02 4.60604E-16  8.433E-08  1.901E-08  9.956E-09  3.954E-15  3.092E-15  1.00E-07
  4.500E-02 4.60603E-16  8.929E-08  1.901E-08  9.956E-09  4.187E-15  3.274E-15  1.00E-07
  4.750E-02 4.60603E-16  9.425E-08  1.901E-08  9.956E-09  4.419E-15  3.456E-15  1.00E-07
  5.000E-02 4.60602E-16  9.921E-08  1.901E-08  9.956E-09  4.652E-15  3.638E-15  1.00E-07
  5.250E-02 4.60601E-16  1.042E-07  1.901E-08  9.956E-09  4.885E-15  3.820E-15  1.00E-07
  5.500E-02 4.60601E-16  1.091E-07  1.901E-08  9.956E-09  5.117E-15  4.002E-15  1.00E-07
  5.750E-02 4.60600E-16  1.141E-07  1.901E-08  9.956E-09  5.350E-15  4.184E-15  1.00E-07
  6.000E-02 4.60599E-16  1.191E-07  1.901E-08  9.956E-09  5.582E-15  4.365E-15  1.00E-07
  6.250E-02 4.60598E-16  1.240E-07  1.901E-08  9.956E-09  5.815E-15  4.547E-15  1.00E-07
  6.500E-02 4.60598E-16  1.290E-07  1.901E-08  9.956E-09  6.048E-15  4.729E-15  1.00E-07
  6.750E-02 4.60597E-16  1.339E-07  1.901E-08  9.956E-09  6.280E-15  4.911E-15  1.00E-07
  7.000E-02 4.60596E-16  1.389E-07  1.901E-08  9.956E-09  6.513E-15  5.093E-15  1.00E-07
  7.250E-02 4.60595E-16  1.439E-07  1.901E-08  9.956E-09  6.745E-15  5.275E-15  1.00E-07
  7.500E-02 4.60594E-16  1.488E-07  1.901E-08  9.956E-09  6.978E-15  5.457E-15  1.00E-07
  7.750E-02 4.60593E-16  1.538E-07  1.901E-08  9.956E-09  7.211E-15  5.639E-15  1.00E-07
  8.000E-02 4.60592E-16  1.587E-07  1.901E-08  9.956E-09  7.443E-15  5.821E-15  1.00E-07
  8.250E-02 4.60591E-16  1.637E-07  1.901E-08  9.956E-09  7.676E-15  6.002E-15  1.00E-07
  8.500E-02 4.60590E-16  1.687E-07  1.901E-08  9.956E-09  7.908E-15  6.184E-15  1.00E-07
  8.750E-02 4.60589E-16  1.736E-07  1.901E-08  9.956E-09  8.141E-15  6.366E-15  1.00E-07
  9.000E-02 4.60587E-16  1.786E-07  1.901E-08  9.956E-09  8.373E-15  6.548E-15  1.00E-07
  9.250E-02 4.60586E-16  1.835E-07  1.901E-08  9.956E-09  8.606E-15  6.730E-15  1.00E-07
  9.500E-02 4.60585E-16  1.885E-07  1.901E-08  9.956E-09  8.839E-15  6.912E-15  1.00E-07
  9.750E-02 4.60584E-16  1.935E-07  1.901E-08  9.956E-09  9.071E-15  7.094E-15  1.00E-07
  1.000E-01 4.60582E-16  1.984E-07  1.901E-08  9.956E-09  9.304E-15  7.276E-15  1.00E-07
  1.250E-01 4.60567E-16  2.480E-07  1.901E-08  9.956E-09  1.163E-14  9.095E-15  1.00E-07
  1.500E-01 4.60549E-16  2.976E-07  1.901E-08  9.956E-09  1.396E-14  1.091E-14  1.00E-07
  1.750E-01 4.60528E-16  3.473E-07  1.901E-08  9.956E-09  1.628E-14  1.273E-14  1.00E-07
  2.000E-01 4.60503E-16  3.969E-07  1.901E-08  9.956E-09  1.861E-14  1.455E-14  1.00E-07
  2.250E-01 4.60475E-16  4.465E-07  1.901E-08  9.956E-09  2.093E-14  1.637E-14  1.00E-07
  2.500E-01 4.60443E-16  4.961E-07  1.901E-08  9.956E-09  2.325E-14  1.819E-14  1.00E-07
  2.750E-01 4.60408E-16  5.458E-07  1.901E-08  9.956E-09  2.558E-14  2.001E-14  1.00E-07
  3.000E-01 4.60370E-16  5.954E-07  1.901E-08  9.956E-09  2.790E-14  2.183E-14  1.00E-07
  3.250E-01 4.60329E-16  6.450E-07  1.901E-08  9.955E-09  3.023E-14  2.364E-14  1.00E-07
  3.500E-01 4.60284E-16  6.947E-07  1.900E-08  9.955E-09  3.255E-14  2.546E-14  1.00E-07
  3.750E-01 4.60236E-16  7.443E-07  1.900E-08  9.955E-09  3.487E-14  2.728E-14  1.00E-07
  4.000E-01 4.60185E-16  7.940E-07  1.900E-08  9.955E-09  3.719E-14  2.910E-14  1.00E-07
  4.250E-01 4.60131E-16  8.437E-07  1.900E-08  9.955E-09  3.952E-14  3.092E-14  1.00E-07
  4.500E-01 4.60073E-16  8.934E-07  1.900E-08  9.955E-09  4.184E-14  3.274E-14  1.00E-07
  4.750E-01 4.60011E-16  9.430E-07  1.900E-08  9.955E-09  4.416E-14  3.456E-14  1.00E-07
  5.000E-01 4.59947E-16  9.927E-07  1.900E-08  9.954E-09  4.648E-14  3.637E-14  1.00E-07
  5.250E-01 4.59879E-16  1.042E-06  1.899E-08  9.954E-09  4.880E-14  3.819E-14  1.00E-07
  5.500E-01 4.59808E-16  1.092E-06  1.899E-08  9.954E-09  5.112E-14  4.001E-14  1.00E-07
  5.750E-01 4.59734E-16  1.142E-06  1.899E-08  9.954E-09  5.343E-14  4.183E-14  1.00E-07
  6.000E-01 4.59656E-16  1.192E-06  1.899E-08  9.953E-09  5.575E-14  4.364E-14  1.00E-07
  6.250E-01 4.59575E-16  1.241E-06  1.899E-08  9.953E-09  5.807E-14  4.546E-14  1.00E-07
  6.500E-01 4.59491E-16  1.291E-06  1.898E-08  9.953E-09  6.038E-14  4.728E-14  1.00E-07
  6.750E-01 4.59404E-16  1.341E-06  1.898E-08  9.953E-09  6.270E-14  4.910E-14  1.00E-07
  7.000E-01 4.59313E-16  1.391E-06  1.898E-08  9.952E-09  6.501E-14  5.092E-14  1.00E-07
  7.250E-01 4.59219E-16  1.440E-06  1.898E-08  9.952E-09  6.732E-14  5.273E-14  1.00E-07
  7.500E-01 4.59122E-16  1.490E-06  1.898E-08  9.952E-09  6.964E-14  5.455E-14  1.00E-07
  7.750E-01 4.59021E-16  1.540E-06  1.897E-08  9.952E-09  7.195E-14  5.637E-14  1.00E-07
  8.000E-01 4.58917E-16  1.590E-06  1.897E-08  9.951E-09  7.426E-14  5.818E-14  1.00E-07
  8.250E-01 4.58810E-16  1.640E-06  1.897E-08  9.951E-09  7.657E-14  6.000E-14  1.00E-07
  8.500E-01 4.58700E-16  1.690E-06  1.897E-08  9.951E-09  7.887E-14  6.182E-14  1.00E-07
  8.750E-01 4.58586E-16  1.740E-06  1.896E-08  9.950E-09  8.118E-14  6.363E-14  1.00E-07
  9.000E-01 4.58469E-16  1.789E-06  1.896E-08  9.950E-09  8.349E-14  6.545E-14  1.00E-07
  9.250E-01 4.58349E-16  1.839E-06  1.896E-08  9.950E-09  8.579E-14  6.727E-14  1.00E-07
  9.500E-01 4.58226E-16  1.889E-06  1.895E-08  9.949E-09  8.810E-14  6.908E-14  1.00E-07
  9.750E-01 4.58099E-16  1.939E-06  1.895E-08  9.949E-09  9.040E-14  7.090E-14  1.00E-07
  1.000E+00 4.57969E-16  1.989E-06  1.895E-08  9.948E-09  9.270E-14  7.271E-14  1.00E-07
  1.100E+00 4.57418E-16  2.189E-06  1.893E-08  9.947E-09  1.019E-13  7.997E-14  1.00E-07
  1.200E+00 4.56815E-16  2.390E-06  1.892E-08  9.945E-09  1.111E-13  8.723E-14  1.00E-07
  1.300E+00 4.56160E-16  2.591E-06  1.890E-08  9.943E-09  1.202E-13  9.449E-14  1.00E-07
  1.400E+00 4.55455E-16  2.792E-06  1.888E-08  9.941E-09  1.293E-13  1.017E-13  1.00E-07
  1.500E+00 4.54699E-16  2.993E-06  1.887E-08  9.939E-09  1.384E-13  1.090E-13  1.00E-07
  1.600E+00 4.53893E-16  3.195E-06  1.885E-08  9.936E-09  1.475E-13  1.162E-13  1.00E-07
  1.700E+00 4.53037E-16  3.398E-06  1.882E-08  9.934E-09  1.565E-13  1.235E-13  1.00E-07
  1.800E+00 4.52131E-16  3.601E-06  1.880E-08  9.931E-09  1.655E-13  1.307E-13  1.00E-07
  1.900E+00 4.51177E-16  3.805E-06  1.878E-08  9.928E-09  1.744E-13  1.379E-13  1.00E-07
  2.000E+00 4.50174E-16  4.009E-06  1.875E-08  9.925E-09  1.834E-13  1.452E-13  1.00E-07
  2.100E+00 4.49122E-16  4.214E-06  1.873E-08  9.922E-09  1.922E-13  1.524E-13  1.00E-07
  2.200E+00 4.48023E-16  4.419E-06  1.870E-08  9.918E-09  2.011E-13  1.596E-13  1.00E-07
  2.300E+00 4.46877E-16  4.625E-06  1.867E-08  9.915E-09  2.099E-13  1.668E-13  1.00E-07
  2.400E+00 4.45684E-16  4.832E-06  1.864E-08  9.911E-09  2.186E-13  1.740E-13  1.00E-07
  2.500E+00 4.44444E-16  5.039E-06  1.861E-08  9.907E-09  2.273E-13  1.812E-13  1.00E-07
  2.600E+00 4.43160E-16  5.248E-06  1.858E-08  9.903E-09  2.360E-13  1.884E-13  1.00E-07
  2.700E+00 4.41830E-16  5.457E-06  1.854E-08  9.899E-09  2.446E-13  1.956E-13  1.00E-07
  2.800E+00 4.40455E-16  5.667E-06  1.851E-08  9.895E-09  2.531E-13  2.028E-13  1.00E-07
  2.900E+00 4.39037E-16  5.877E-06  1.847E-08  9.891E-09  2.616E-13  2.099E-13  1.00E-07
  3.000E+00 4.37576E-16  6.089E-06  1.843E-08  9.886E-09  2.701E-13  2.171E-13  1.00E-07
  3.100E+00 4.36072E-16  6.301E-06  1.840E-08  9.881E-09  2.784E-13  2.242E-13  1.00E-07
  3.200E+00 4.34526E-16  6.515E-06  1.836E-08  9.876E-09  2.868E-13  2.314E-13  1.00E-07
  3.300E+00 4.32939E-16  6.729E-06  1.832E-08  9.871E-09  2.950E-13  2.385E-13  1.00E-07
  3.400E+00 4.31311E-16  6.945E-06  1.827E-08  9.866E-09  3.032E-13  2.457E-13  1.00E-07
  3.500E+00 4.29643E-16  7.161E-06  1.823E-08  9.861E-09  3.114E-13  2.528E-13  1.00E-07
  3.600E+00 4.27936E-16  7.379E-06  1.819E-08  9.855E-09  3.194E-13  2.599E-13  1.00E-07
  3.700E+00 4.26191E-16  7.597E-06  1.814E-08  9.850E-09  3.274E-13  2.670E-13  1.00E-07
  3.800E+00 4.24407E-16  7.817E-06  1.810E-08  9.844E-09  3.354E-13  2.741E-13  1.00E-07
  3.900E+00 4.22587E-16  8.038E-06  1.805E-08  9.838E-09  3.432E-13  2.812E-13  1.00E-07
  4.000E+00 4.20731E-16  8.260E-06  1.800E-08  9.832E-09  3.510E-13  2.882E-13  1.00E-07
  4.100E+00 4.18839E-16  8.483E-06  1.795E-08  9.826E-09  3.587E-13  2.953E-13  1.00E-07
  4.200E+00 4.16912E-16  8.708E-06  1.790E-08  9.819E-09  3.664E-13  3.023E-13  1.00E-07
  4.300E+00 4.14951E-16  8.933E-06  1.785E-08  9.813E-09  3.739E-13  3.094E-13  1.00E-07
  4.400E+00 4.12957E-16  9.160E-06  1.780E-08  9.806E-09  3.814E-13  3.164E-13  1.00E-07
  4.500E+00 4.10931E-16  9.389E-06  1.775E-08  9.799E-09  3.889E-13  3.234E-13  1.00E-07
  4.600E+00 4.08873E-16  9.618E-06  1.769E-08  9.792E-09  3.962E-13  3.304E-13  1.00E-07
  4.700E+00 4.06784E-16  9.850E-06  1.764E-08  9.785E-09  4.034E-13  3.374E-13  1.00E-07
  4.800E+00 4.04666E-16  1.008E-05  1.758E-08  9.778E-09  4.106E-13  3.444E-13  1.00E-07
  4.900E+00 4.02518E-16  1.032E-05  1.752E-08  9.770E-09  4.177E-13  3.514E-13  1.00E-07
  5.000E+00 4.00342E-16  1.055E-05  1.747E-08  9.763E-09  4.247E-13  3.583E-13  1.00E-07
  5.100E+00 3.98138E-16  1.079E-05  1.741E-08  9.755E-09  4.316E-13  3.653E-13  1.00E-07
  5.200E+00 3.95908E-16  1.103E-05  1.735E-08  9.747E-09  4.385E-13  3.722E-13  1.00E-07
  5.300E+00 3.93651E-16  1.127E-05  1.729E-08  9.739E-09  4.452E-13  3.791E-13  1.00E-07
  5.400E+00 3.91370E-16  1.151E-05  1.722E-08  9.731E-09  4.519E-13  3.860E-13  1.00E-07
  5.500E+00 3.89065E-16  1.175E-05  1.716E-08  9.723E-09  4.585E-13  3.929E-13  1.00E-07
  5.600E+00 3.86736E-16  1.200E-05  1.710E-08  9.714E-09  4.649E-13  3.998E-13  1.00E-07
  5.700E+00 3.84385E-16  1.224E-05  1.703E-08  9.706E-09  4.713E-13  4.067E-13  1.00E-07
  5.800E+00 3.82012E-16  1.249E-05  1.697E-08  9.697E-09  4.776E-13  4.135E-13  1.00E-07
  5.900E+00 3.79618E-16  1.274E-05  1.690E-08  9.688E-09  4.838E-13  4.204E-13  1.00E-07
  6.000E+00 3.77204E-16  1.299E-05  1.684E-08  9.679E-09  4.900E-13  4.272E-13  1.00E-07
  6.100E+00 3.74770E-16  1.325E-05  1.677E-08  9.670E-09  4.960E-13  4.340E-13  1.00E-07
  6.200E+00 3.72319E-16  1.350E-05  1.670E-08  9.661E-09  5.019E-13  4.408E-13  1.00E-07
  6.300E+00 3.69850E-16  1.376E-05  1.663E-08  9.651E-09  5.077E-13  4.476E-13  1.00E-07
  6.400E+00 3.67364E-16  1.402E-05  1.657E-08  9.642E-09  5.135E-13  4.543E-13  1.00E-07
  6.500E+00 3.64862E-16  1.428E-05  1.650E-08  9.632E-09  5.191E-13  4.611E-13  1.00E-07
  6.600E+00 3.62345E-16  1.454E-05  1.642E-08  9.622E-09  5.246E-13  4.678E-13  1.00E-07
  6.700E+00 3.59814E-16  1.481E-05  1.635E-08  9.612E-09  5.301E-13  4.745E-13  1.00E-07
  6.800E+00 3.57269E-16  1.508E-05  1.628E-08  9.602E-09  5.354E-13  4.812E-13  1.00E-07
  6.900E+00 3.54712E-16  1.534E-05  1.621E-08  9.592E-09  5.407E-13  4.879E-13  1.00E-07
  7.000E+00 3.52142E-16  1.562E-05  1.613E-08  9.582E-09  5.458E-13  4.945E-13  1.00E-07
  7.100E+00 3.49562E-16  1.589E-05  1.606E-08  9.571E-09  5.509E-13  5.012E-13  1.00E-07
  7.200E+00 3.46971E-16  1.616E-05  1.599E-08  9.560E-09  5.558E-13  5.078E-13  1.00E-07
  7.300E+00 3.44370E-16  1.644E-05  1.591E-08  9.550E-09  5.607E-13  5.144E-13  1.00E-07
  7.400E+00 3.41760E-16  1.672E-05  1.584E-08  9.539E-09  5.654E-13  5.210E-13  1.00E-07
  7.500E+00 3.39143E-16  1.700E-05  1.576E-08  9.528E-09  5.701E-13  5.276E-13  1.00E-07
  7.600E+00 3.36518E-16  1.729E-05  1.568E-08  9.517E-09  5.746E-13  5.341E-13  1.00E-07
  7.700E+00 3.33886E-16  1.757E-05  1.561E-08  9.505E-09  5.790E-13  5.407E-13  1.00E-07
  7.800E+00 3.31249E-16  1.786E-05  1.553E-08  9.494E-09  5.834E-13  5.472E-13  1.00E-07
  7.900E+00 3.28606E-16  1.815E-05  1.545E-08  9.482E-09  5.876E-13  5.537E-13  1.00E-07
  8.000E+00 3.25959E-16  1.844E-05  1.537E-08  9.471E-09  5.917E-13  5.602E-13  1.00E-07
