

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 8.20000E+01 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0      4.36272236E-02      0.00000000E+00
       1     -1.55131771E+00     -1.55030706E+00
       2      6.78478283E-01      6.78643800E-01
       3      2.89111299E-01      2.89161851E-01
       4      1.26731389E-01      1.26750748E-01
       5      5.70978907E-02      5.71060515E-02
       6      2.62499961E-02      2.62536084E-02
       7      1.22464086E-02      1.22480531E-02
       8      5.77718046E-03      5.77794261E-03
       9      2.74948550E-03      2.74984326E-03
      10      1.31801775E-03      1.31818734E-03
      11      6.35625059E-04      6.35706080E-04
      12      3.08081583E-04      3.08120545E-04
      13      1.49953245E-04      1.49972085E-04
      14      7.32421653E-05      7.32513171E-05
      15      3.58767364E-05      3.58811991E-05
      16      1.76148670E-05      1.76170501E-05
      17      8.66487291E-06      8.66594362E-06
      18      4.26867738E-06      4.26920362E-06
      19      2.10538536E-06      2.10564444E-06
      20      1.03934417E-06      1.03947189E-06
      21      5.13428034E-07      5.13491057E-07
      22      2.53753785E-07      2.53784910E-07
      23      1.25456508E-07      1.25471890E-07
      24      6.20395582E-08      6.20471618E-08
      25      3.06829649E-08      3.06867222E-08
      26      1.51755769E-08      1.51774360E-08
      27      7.50553513E-09      7.50645175E-09
      28      3.71183430E-09      3.71228842E-09
      29      1.83547336E-09      1.83569798E-09
      30      9.07517235E-10      9.07632042E-10
      31      4.48600337E-10      4.48656501E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 3.69284E-16  0.000E+00  1.472E-08  1.235E-08  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 3.69284E-16  2.425E-10  1.472E-08  1.235E-08 -5.818E-19  2.553E-18  1.00E-07
  1.250E-04 3.69284E-16  3.031E-10  1.472E-08  1.235E-08 -7.272E-19  3.192E-18  1.00E-07
  1.500E-04 3.69284E-16  3.637E-10  1.472E-08  1.235E-08 -8.727E-19  3.830E-18  1.00E-07
  1.750E-04 3.69284E-16  4.243E-10  1.472E-08  1.235E-08 -1.018E-18  4.468E-18  1.00E-07
  2.000E-04 3.69284E-16  4.849E-10  1.472E-08  1.235E-08 -1.164E-18  5.106E-18  1.00E-07
  2.250E-04 3.69284E-16  5.456E-10  1.472E-08  1.235E-08 -1.309E-18  5.745E-18  1.00E-07
  2.500E-04 3.69284E-16  6.062E-10  1.472E-08  1.235E-08 -1.454E-18  6.383E-18  1.00E-07
  2.750E-04 3.69284E-16  6.668E-10  1.472E-08  1.235E-08 -1.600E-18  7.021E-18  1.00E-07
  3.000E-04 3.69284E-16  7.274E-10  1.472E-08  1.235E-08 -1.745E-18  7.660E-18  1.00E-07
  3.250E-04 3.69284E-16  7.880E-10  1.472E-08  1.235E-08 -1.891E-18  8.298E-18  1.00E-07
  3.500E-04 3.69284E-16  8.487E-10  1.472E-08  1.235E-08 -2.036E-18  8.936E-18  1.00E-07
  3.750E-04 3.69284E-16  9.093E-10  1.472E-08  1.235E-08 -2.182E-18  9.575E-18  1.00E-07
  4.000E-04 3.69284E-16  9.699E-10  1.472E-08  1.235E-08 -2.327E-18  1.021E-17  1.00E-07
