  5.250E-04 3.91957E-16  1.264E-09  1.606E-08  1.157E-08  7.888E-18  2.110E-17  1.00E-07
  5.500E-04 3.91957E-16  1.324E-09  1.606E-08  1.157E-08  8.263E-18  2.211E-17  1.00E-07
  5.750E-04 3.91957E-16  1.384E-09  1.606E-08  1.157E-08  8.639E-18  2.311E-17  1.00E-07
  6.000E-04 3.91957E-16  1.444E-09  1.606E-08  1.157E-08  9.014E-18  2.412E-17  1.00E-07
  6.250E-04 3.91957E-16  1.504E-09  1.606E-08  1.157E-08  9.390E-18  2.512E-17  1.00E-07
  6.500E-04 3.91957E-16  1.565E-09  1.606E-08  1.157E-08  9.766E-18  2.612E-17  1.00E-07
  6.750E-04 3.91957E-16  1.625E-09  1.606E-08  1.157E-08  1.014E-17  2.713E-17  1.00E-07
  7.000E-04 3.91957E-16  1.685E-09  1.606E-08  1.157E-08  1.052E-17  2.813E-17  1.00E-07
  7.250E-04 3.91957E-16  1.745E-09  1.606E-08  1.157E-08  1.089E-17  2.914E-17  1.00E-07
  7.500E-04 3.91957E-16  1.805E-09  1.606E-08  1.157E-08  1.127E-17  3.014E-17  1.00E-07
  7.750E-04 3.91957E-16  1.865E-09  1.606E-08  1.157E-08  1.164E-17  3.115E-17  1.00E-07
  8.000E-04 3.91957E-16  1.926E-09  1.606E-08  1.157E-08  1.202E-17  3.215E-17  1.00E-07
  8.250E-04 3.91957E-16  1.986E-09  1.606E-08  1.157E-08  1.239E-17  3.316E-17  1.00E-07
  8.500E-04 3.91957E-16  2.046E-09  1.606E-08  1.157E-08  1.277E-17  3.416E-17  1.00E-07
  8.750E-04 3.91957E-16  2.106E-09  1.606E-08  1.157E-08  1.315E-17  3.517E-17  1.00E-07
  9.000E-04 3.91957E-16  2.166E-09  1.606E-08  1.157E-08  1.352E-17  3.617E-17  1.00E-07
  9.250E-04 3.91957E-16  2.227E-09  1.606E-08  1.157E-08  1.390E-17  3.718E-17  1.00E-07
  9.500E-04 3.91957E-16  2.287E-09  1.606E-08  1.157E-08  1.427E-17  3.818E-17  1.00E-07
  9.750E-04 3.91957E-16  2.347E-09  1.606E-08  1.157E-08  1.465E-17  3.919E-17  1.00E-07
  1.000E-03 3.91957E-16  2.407E-09  1.606E-08  1.157E-08  1.502E-17  4.019E-17  1.00E-07
  1.250E-03 3.91957E-16  3.009E-09  1.606E-08  1.157E-08  1.878E-17  5.024E-17  1.00E-07
  1.500E-03 3.91957E-16  3.611E-09  1.606E-08  1.157E-08  2.254E-17  6.029E-17  1.00E-07
  1.750E-03 3.91957E-16  4.212E-09  1.606E-08  1.157E-08  2.629E-17  7.034E-17  1.00E-07
  2.000E-03 3.91957E-16  4.814E-09  1.606E-08  1.157E-08  3.005E-17  8.038E-17  1.00E-07
  2.250E-03 3.91957E-16  5.416E-09  1.606E-08  1.157E-08  3.380E-17  9.043E-17  1.00E-07
  2.500E-03 3.91957E-16  6.018E-09  1.606E-08  1.157E-08  3.756E-17  1.005E-16  1.00E-07
  2.750E-03 3.91957E-16  6.619E-09  1.606E-08  1.157E-08  4.132E-17  1.105E-16  1.00E-07
  3.000E-03 3.91957E-16  7.221E-09  1.606E-08  1.157E-08  4.507E-17  1.206E-16  1.00E-07
  3.250E-03 3.91957E-16  7.823E-09  1.606E-08  1.157E-08  4.883E-17  1.306E-16  1.00E-07
  3.500E-03 3.91957E-16  8.425E-09  1.606E-08  1.157E-08  5.258E-17  1.407E-16  1.00E-07
  3.750E-03 3.91957E-16  9.026E-09  1.606E-08  1.157E-08  5.634E-17  1.507E-16  1.00E-07
  4.000E-03 3.91957E-16  9.628E-09  1.606E-08  1.157E-08  6.010E-17  1.608E-16  1.00E-07
  4.250E-03 3.91957E-16  1.023E-08  1.606E-08  1.157E-08  6.385E-17  1.708E-16  1.00E-07
  4.500E-03 3.91957E-16  1.083E-08  1.606E-08  1.157E-08  6.761E-17  1.809E-16  1.00E-07
  4.750E-03 3.91957E-16  1.143E-08  1.606E-08  1.157E-08  7.136E-17  1.909E-16  1.00E-07
  5.000E-03 3.91957E-16  1.204E-08  1.606E-08  1.157E-08  7.512E-17  2.010E-16  1.00E-07
  5.250E-03 3.91957E-16  1.264E-08  1.606E-08  1.157E-08  7.888E-17  2.110E-16  1.00E-07
  5.500E-03 3.91957E-16  1.324E-08  1.606E-08  1.157E-08  8.263E-17  2.211E-16  1.00E-07
  5.750E-03 3.91957E-16  1.384E-08  1.606E-08  1.157E-08  8.639E-17  2.311E-16  1.00E-07
  6.000E-03 3.91957E-16  1.444E-08  1.606E-08  1.157E-08  9.014E-17  2.412E-16  1.00E-07
  6.250E-03 3.91957E-16  1.504E-08  1.606E-08  1.157E-08  9.390E-17  2.512E-16  1.00E-07
  6.500E-03 3.91957E-16  1.565E-08  1.606E-08  1.157E-08  9.766E-17  2.612E-16  1.00E-07
  6.750E-03 3.91957E-16  1.625E-08  1.606E-08  1.157E-08  1.014E-16  2.713E-16  1.00E-07
  7.000E-03 3.91957E-16  1.685E-08  1.606E-08  1.157E-08  1.052E-16  2.813E-16  1.00E-07
  7.250E-03 3.91957E-16  1.745E-08  1.606E-08  1.157E-08  1.089E-16  2.914E-16  1.00E-07
  7.500E-03 3.91957E-16  1.805E-08  1.606E-08  1.157E-08  1.127E-16  3.014E-16  1.00E-07
  7.750E-03 3.91957E-16  1.865E-08  1.606E-08  1.157E-08  1.164E-16  3.115E-16  1.00E-07
  8.000E-03 3.91957E-16  1.926E-08  1.606E-08  1.157E-08  1.202E-16  3.215E-16  1.00E-07
  8.250E-03 3.91957E-16  1.986E-08  1.606E-08  1.157E-08  1.239E-16  3.316E-16  1.00E-07
  8.500E-03 3.91957E-16  2.046E-08  1.606E-08  1.157E-08  1.277E-16  3.416E-16  1.00E-07
  8.750E-03 3.91957E-16  2.106E-08  1.606E-08  1.157E-08  1.315E-16  3.517E-16  1.00E-07
  9.000E-03 3.91957E-16  2.166E-08  1.606E-08  1.157E-08  1.352E-16  3.617E-16  1.00E-07
  9.250E-03 3.91957E-16  2.227E-08  1.606E-08  1.157E-08  1.390E-16  3.718E-16  1.00E-07
  9.500E-03 3.91957E-16  2.287E-08  1.606E-08  1.157E-08  1.427E-16  3.818E-16  1.00E-07
  9.750E-03 3.91957E-16  2.347E-08  1.606E-08  1.157E-08  1.465E-16  3.919E-16  1.00E-07
  1.000E-02 3.91957E-16  2.407E-08  1.606E-08  1.157E-08  1.502E-16  4.019E-16  1.00E-07
  1.250E-02 3.91957E-16  3.009E-08  1.606E-08  1.157E-08  1.878E-16  5.024E-16  1.00E-07
  1.500E-02 3.91957E-16  3.611E-08  1.606E-08  1.157E-08  2.254E-16  6.029E-16  1.00E-07
  1.750E-02 3.91957E-16  4.212E-08  1.606E-08  1.157E-08  2.629E-16  7.034E-16  1.00E-07
  2.000E-02 3.91957E-16  4.814E-08  1.606E-08  1.157E-08  3.005E-16  8.038E-16  1.00E-07
  2.250E-02 3.91957E-16  5.416E-08  1.606E-08  1.157E-08  3.380E-16  9.043E-16  1.00E-07
  2.500E-02 3.91957E-16  6.018E-08  1.606E-08  1.157E-08  3.756E-16  1.005E-15  1.00E-07
  2.750E-02 3.91956E-16  6.619E-08  1.606E-08  1.157E-08  4.132E-16  1.105E-15  1.00E-07
  3.000E-02 3.91956E-16  7.221E-08  1.606E-08  1.157E-08  4.507E-16  1.206E-15  1.00E-07
  3.250E-02 3.91956E-16  7.823E-08  1.606E-08  1.157E-08  4.883E-16  1.306E-15  1.00E-07
  3.500E-02 3.91956E-16  8.425E-08  1.606E-08  1.157E-08  5.258E-16  1.407E-15  1.00E-07
  3.750E-02 3.91956E-16  9.026E-08  1.606E-08  1.157E-08  5.634E-16  1.507E-15  1.00E-07
  4.000E-02 3.91956E-16  9.628E-08  1.606E-08  1.157E-08  6.010E-16  1.608E-15  1.00E-07
  4.250E-02 3.91955E-16  1.023E-07  1.606E-08  1.157E-08  6.385E-16  1.708E-15  1.00E-07
  4.500E-02 3.91955E-16  1.083E-07  1.606E-08  1.157E-08  6.761E-16  1.809E-15  1.00E-07
  4.750E-02 3.91955E-16  1.143E-07  1.606E-08  1.157E-08  7.136E-16  1.909E-15  1.00E-07
  5.000E-02 3.91955E-16  1.204E-07  1.606E-08  1.157E-08  7.512E-16  2.010E-15  1.00E-07
  5.250E-02 3.91954E-16  1.264E-07  1.606E-08  1.157E-08  7.888E-16  2.110E-15  1.00E-07
  5.500E-02 3.91954E-16  1.324E-07  1.606E-08  1.157E-08  8.263E-16  2.211E-15  1.00E-07
  5.750E-02 3.91954E-16  1.384E-07  1.606E-08  1.157E-08  8.639E-16  2.311E-15  1.00E-07
  6.000E-02 3.91953E-16  1.444E-07  1.606E-08  1.157E-08  9.014E-16  2.412E-15  1.00E-07
  6.250E-02 3.91953E-16  1.504E-07  1.606E-08  1.157E-08  9.390E-16  2.512E-15  1.00E-07
  6.500E-02 3.91953E-16  1.565E-07  1.606E-08  1.157E-08  9.765E-16  2.612E-15  1.00E-07
  6.750E-02 3.91952E-16  1.625E-07  1.606E-08  1.157E-08  1.014E-15  2.713E-15  1.00E-07
  7.000E-02 3.91952E-16  1.685E-07  1.606E-08  1.157E-08  1.052E-15  2.813E-15  1.00E-07
  7.250E-02 3.91952E-16  1.745E-07  1.606E-08  1.157E-08  1.089E-15  2.914E-15  1.00E-07
  7.500E-02 3.91951E-16  1.805E-07  1.606E-08  1.157E-08  1.127E-15  3.014E-15  1.00E-07
  7.750E-02 3.91951E-16  1.865E-07  1.606E-08  1.157E-08  1.164E-15  3.115E-15  1.00E-07
  8.000E-02 3.91950E-16  1.926E-07  1.606E-08  1.157E-08  1.202E-15  3.215E-15  1.00E-07
  8.250E-02 3.91950E-16  1.986E-07  1.606E-08  1.157E-08  1.239E-15  3.316E-15  1.00E-07
  8.500E-02 3.91950E-16  2.046E-07  1.606E-08  1.157E-08  1.277E-15  3.416E-15  1.00E-07
  8.750E-02 3.91949E-16  2.106E-07  1.606E-08  1.157E-08  1.315E-15  3.517E-15  1.00E-07
  9.000E-02 3.91949E-16  2.166E-07  1.606E-08  1.157E-08  1.352E-15  3.617E-15  1.00E-07
  9.250E-02 3.91948E-16  2.227E-07  1.606E-08  1.157E-08  1.390E-15  3.718E-15  1.00E-07
  9.500E-02 3.91948E-16  2.287E-07  1.606E-08  1.157E-08  1.427E-15  3.818E-15  1.00E-07
  9.750E-02 3.91947E-16  2.347E-07  1.606E-08  1.157E-08  1.465E-15  3.919E-15  1.00E-07
  1.000E-01 3.91947E-16  2.407E-07  1.606E-08  1.157E-08  1.502E-15  4.019E-15  1.00E-07
  1.250E-01 3.91941E-16  3.009E-07  1.606E-08  1.157E-08  1.878E-15  5.024E-15  1.00E-07
  1.500E-01 3.91933E-16  3.611E-07  1.606E-08  1.157E-08  2.253E-15  6.029E-15  1.00E-07
  1.750E-01 3.91925E-16  4.213E-07  1.606E-08  1.157E-08  2.629E-15  7.034E-15  1.00E-07
  2.000E-01 3.91915E-16  4.814E-07  1.606E-08  1.157E-08  3.004E-15  8.038E-15  1.00E-07
  2.250E-01 3.91903E-16  5.416E-07  1.606E-08  1.157E-08  3.380E-15  9.043E-15  1.00E-07
  2.500E-01 3.91891E-16  6.018E-07  1.606E-08  1.157E-08  3.755E-15  1.005E-14  1.00E-07
  2.750E-01 3.91877E-16  6.620E-07  1.606E-08  1.157E-08  4.130E-15  1.105E-14  1.00E-07
  3.000E-01 3.91861E-16  7.222E-07  1.606E-08  1.157E-08  4.505E-15  1.206E-14  1.00E-07
  3.250E-01 3.91845E-16  7.824E-07  1.606E-08  1.157E-08  4.881E-15  1.306E-14  1.00E-07
  3.500E-01 3.91827E-16  8.426E-07  1.606E-08  1.157E-08  5.256E-15  1.407E-14  1.00E-07
  3.750E-01 3.91807E-16  9.028E-07  1.606E-08  1.157E-08  5.631E-15  1.507E-14  1.00E-07
  4.000E-01 3.91787E-16  9.631E-07  1.606E-08  1.157E-08  6.005E-15  1.608E-14  1.00E-07
  4.250E-01 3.91765E-16  1.023E-06  1.606E-08  1.157E-08  6.380E-15  1.708E-14  1.00E-07
  4.500E-01 3.91741E-16  1.084E-06  1.606E-08  1.157E-08  6.755E-15  1.809E-14  1.00E-07
  4.750E-01 3.91717E-16  1.144E-06  1.606E-08  1.157E-08  7.129E-15  1.909E-14  1.00E-07
  5.000E-01 3.91691E-16  1.204E-06  1.606E-08  1.157E-08  7.504E-15  2.009E-14  1.00E-07
  5.250E-01 3.91663E-16  1.264E-06  1.605E-08  1.157E-08  7.878E-15  2.110E-14  1.00E-07
  5.500E-01 3.91635E-16  1.324E-06  1.605E-08  1.157E-08  8.252E-15  2.210E-14  1.00E-07
  5.750E-01 3.91605E-16  1.385E-06  1.605E-08  1.157E-08  8.626E-15  2.311E-14  1.00E-07
  6.000E-01 3.91573E-16  1.445E-06  1.605E-08  1.157E-08  9.000E-15  2.411E-14  1.00E-07
  6.250E-01 3.91541E-16  1.505E-06  1.605E-08  1.157E-08  9.374E-15  2.512E-14  1.00E-07
  6.500E-01 3.91507E-16  1.566E-06  1.605E-08  1.157E-08  9.748E-15  2.612E-14  1.00E-07
  6.750E-01 3.91472E-16  1.626E-06  1.605E-08  1.157E-08  1.012E-14  2.713E-14  1.00E-07
  7.000E-01 3.91435E-16  1.686E-06  1.605E-08  1.157E-08  1.049E-14  2.813E-14  1.00E-07
  7.250E-01 3.91397E-16  1.747E-06  1.605E-08  1.157E-08  1.087E-14  2.913E-14  1.00E-07
  7.500E-01 3.91358E-16  1.807E-06  1.605E-08  1.157E-08  1.124E-14  3.014E-14  1.00E-07
  7.750E-01 3.91317E-16  1.867E-06  1.605E-08  1.157E-08  1.161E-14  3.114E-14  1.00E-07
  8.000E-01 3.91275E-16  1.928E-06  1.604E-08  1.157E-08  1.199E-14  3.215E-14  1.00E-07
  8.250E-01 3.91232E-16  1.988E-06  1.604E-08  1.157E-08  1.236E-14  3.315E-14  1.00E-07
  8.500E-01 3.91187E-16  2.048E-06  1.604E-08  1.157E-08  1.273E-14  3.415E-14  1.00E-07
  8.750E-01 3.91142E-16  2.109E-06  1.604E-08  1.157E-08  1.310E-14  3.516E-14  1.00E-07
  9.000E-01 3.91094E-16  2.169E-06  1.604E-08  1.157E-08  1.347E-14  3.616E-14  1.00E-07
  9.250E-01 3.91046E-16  2.229E-06  1.604E-08  1.157E-08  1.385E-14  3.717E-14  1.00E-07
  9.500E-01 3.90996E-16  2.290E-06  1.604E-08  1.157E-08  1.422E-14  3.817E-14  1.00E-07
  9.750E-01 3.90945E-16  2.350E-06  1.604E-08  1.157E-08  1.459E-14  3.917E-14  1.00E-07
  1.000E+00 3.90892E-16  2.411E-06  1.603E-08  1.157E-08  1.496E-14  4.018E-14  1.00E-07
  1.100E+00 3.90669E-16  2.653E-06  1.603E-08  1.157E-08  1.644E-14  4.419E-14  1.00E-07
  1.200E+00 3.90425E-16  2.895E-06  1.602E-08  1.157E-08  1.791E-14  4.821E-14  1.00E-07
  1.300E+00 3.90160E-16  3.137E-06  1.601E-08  1.156E-08  1.939E-14  5.222E-14  1.00E-07
  1.400E+00 3.89873E-16  3.380E-06  1.601E-08  1.156E-08  2.085E-14  5.623E-14  1.00E-07
  1.500E+00 3.89566E-16  3.623E-06  1.600E-08  1.156E-08  2.231E-14  6.024E-14  1.00E-07
  1.600E+00 3.89238E-16  3.866E-06  1.599E-08  1.156E-08  2.377E-14  6.425E-14  1.00E-07
  1.700E+00 3.88890E-16  4.110E-06  1.598E-08  1.156E-08  2.522E-14  6.826E-14  1.00E-07
  1.800E+00 3.88520E-16  4.354E-06  1.597E-08  1.156E-08  2.666E-14  7.226E-14  1.00E-07
  1.900E+00 3.88130E-16  4.599E-06  1.596E-08  1.155E-08  2.809E-14  7.627E-14  1.00E-07
  2.000E+00 3.87720E-16  4.844E-06  1.595E-08  1.155E-08  2.952E-14  8.027E-14  1.00E-07
  2.100E+00 3.87289E-16  5.089E-06  1.593E-08  1.155E-08  3.094E-14  8.427E-14  1.00E-07
  2.200E+00 3.86837E-16  5.335E-06  1.592E-08  1.155E-08  3.235E-14  8.827E-14  1.00E-07
  2.300E+00 3.86366E-16  5.581E-06  1.591E-08  1.154E-08  3.376E-14  9.227E-14  1.00E-07
  2.400E+00 3.85874E-16  5.828E-06  1.590E-08  1.154E-08  3.515E-14  9.626E-14  1.00E-07
  2.500E+00 3.85362E-16  6.076E-06  1.588E-08  1.154E-08  3.653E-14  1.003E-13  1.00E-07
  2.600E+00 3.84831E-16  6.323E-06  1.587E-08  1.154E-08  3.791E-14  1.042E-13  1.00E-07
  2.700E+00 3.84279E-16  6.572E-06  1.585E-08  1.153E-08  3.927E-14  1.082E-13  1.00E-07
  2.800E+00 3.83708E-16  6.821E-06  1.584E-08  1.153E-08  4.063E-14  1.122E-13  1.00E-07
  2.900E+00 3.83117E-16  7.071E-06  1.582E-08  1.153E-08  4.197E-14  1.162E-13  1.00E-07
  3.000E+00 3.82506E-16  7.321E-06  1.580E-08  1.152E-08  4.330E-14  1.202E-13  1.00E-07
  3.100E+00 3.81876E-16  7.572E-06  1.578E-08  1.152E-08  4.463E-14  1.242E-13  1.00E-07
  3.200E+00 3.81227E-16  7.824E-06  1.577E-08  1.152E-08  4.593E-14  1.281E-13  1.00E-07
  3.300E+00 3.80559E-16  8.077E-06  1.575E-08  1.151E-08  4.723E-14  1.321E-13  1.00E-07
  3.400E+00 3.79872E-16  8.330E-06  1.573E-08  1.151E-08  4.852E-14  1.361E-13  1.00E-07
  3.500E+00 3.79166E-16  8.584E-06  1.571E-08  1.151E-08  4.979E-14  1.401E-13  1.00E-07
  3.600E+00 3.78441E-16  8.839E-06  1.569E-08  1.150E-08  5.104E-14  1.440E-13  1.00E-07
  3.700E+00 3.77698E-16  9.094E-06  1.567E-08  1.150E-08  5.229E-14  1.480E-13  1.00E-07
  3.800E+00 3.76937E-16  9.351E-06  1.565E-08  1.149E-08  5.352E-14  1.519E-13  1.00E-07
  3.900E+00 3.76157E-16  9.608E-06  1.563E-08  1.149E-08  5.474E-14  1.559E-13  1.00E-07
  4.000E+00 3.75359E-16  9.866E-06  1.560E-08  1.148E-08  5.594E-14  1.598E-13  1.00E-07
  4.100E+00 3.74543E-16  1.013E-05  1.558E-08  1.148E-08  5.712E-14  1.638E-13  1.00E-07
  4.200E+00 3.73710E-16  1.039E-05  1.556E-08  1.148E-08  5.829E-14  1.677E-13  1.00E-07
  4.300E+00 3.72859E-16  1.065E-05  1.553E-08  1.147E-08  5.945E-14  1.717E-13  1.00E-07
  4.400E+00 3.71990E-16  1.091E-05  1.551E-08  1.147E-08  6.059E-14  1.756E-13  1.00E-07
  4.500E+00 3.71104E-16  1.117E-05  1.548E-08  1.146E-08  6.171E-14  1.796E-13  1.00E-07
  4.600E+00 3.70201E-16  1.144E-05  1.546E-08  1.146E-08  6.282E-14  1.835E-13  1.00E-07
  4.700E+00 3.69282E-16  1.170E-05  1.543E-08  1.145E-08  6.391E-14  1.874E-13  1.00E-07
  4.800E+00 3.68345E-16  1.197E-05  1.541E-08  1.145E-08  6.498E-14  1.913E-13  1.00E-07
  4.900E+00 3.67392E-16  1.223E-05  1.538E-08  1.144E-08  6.603E-14  1.953E-13  1.00E-07
  5.000E+00 3.66423E-16  1.250E-05  1.535E-08  1.144E-08  6.707E-14  1.992E-13  1.00E-07
  5.100E+00 3.65437E-16  1.277E-05  1.532E-08  1.143E-08  6.809E-14  2.031E-13  1.00E-07
  5.200E+00 3.64436E-16  1.304E-05  1.529E-08  1.142E-08  6.909E-14  2.070E-13  1.00E-07
  5.300E+00 3.63418E-16  1.331E-05  1.527E-08  1.142E-08  7.007E-14  2.109E-13  1.00E-07
  5.400E+00 3.62385E-16  1.359E-05  1.524E-08  1.141E-08  7.103E-14  2.148E-13  1.00E-07
  5.500E+00 3.61337E-16  1.386E-05  1.521E-08  1.141E-08  7.197E-14  2.187E-13  1.00E-07
  5.600E+00 3.60274E-16  1.414E-05  1.518E-08  1.140E-08  7.290E-14  2.226E-13  1.00E-07
  5.700E+00 3.59195E-16  1.441E-05  1.514E-08  1.139E-08  7.380E-14  2.264E-13  1.00E-07
  5.800E+00 3.58102E-16  1.469E-05  1.511E-08  1.139E-08  7.468E-14  2.303E-13  1.00E-07
  5.900E+00 3.56994E-16  1.497E-05  1.508E-08  1.138E-08  7.554E-14  2.342E-13  1.00E-07
  6.000E+00 3.55872E-16  1.525E-05  1.505E-08  1.138E-08  7.638E-14  2.381E-13  1.00E-07
  6.100E+00 3.54736E-16  1.553E-05  1.502E-08  1.137E-08  7.721E-14  2.419E-13  1.00E-07
  6.200E+00 3.53585E-16  1.582E-05  1.498E-08  1.136E-08  7.800E-14  2.458E-13  1.00E-07
  6.300E+00 3.52421E-16  1.610E-05  1.495E-08  1.136E-08  7.878E-14  2.496E-13  1.00E-07
  6.400E+00 3.51244E-16  1.639E-05  1.492E-08  1.135E-08  7.954E-14  2.535E-13  1.00E-07
  6.500E+00 3.50053E-16  1.668E-05  1.488E-08  1.134E-08  8.027E-14  2.573E-13  1.00E-07
  6.600E+00 3.48849E-16  1.696E-05  1.485E-08  1.133E-08  8.098E-14  2.612E-13  1.00E-07
  6.700E+00 3.47632E-16  1.726E-05  1.481E-08  1.133E-08  8.167E-14  2.650E-13  1.00E-07
  6.800E+00 3.46402E-16  1.755E-05  1.477E-08  1.132E-08  8.234E-14  2.688E-13  1.00E-07
  6.900E+00 3.45160E-16  1.784E-05  1.474E-08  1.131E-08  8.298E-14  2.726E-13  1.00E-07
  7.000E+00 3.43906E-16  1.814E-05  1.470E-08  1.130E-08  8.360E-14  2.764E-13  1.00E-07
  7.100E+00 3.42640E-16  1.844E-05  1.466E-08  1.130E-08  8.419E-14  2.803E-13  1.00E-07
  7.200E+00 3.41362E-16  1.873E-05  1.463E-08  1.129E-08  8.477E-14  2.841E-13  1.00E-07
  7.300E+00 3.40072E-16  1.903E-05  1.459E-08  1.128E-08  8.531E-14  2.878E-13  1.00E-07
  7.400E+00 3.38772E-16  1.934E-05  1.455E-08  1.127E-08  8.584E-14  2.916E-13  1.00E-07
  7.500E+00 3.37460E-16  1.964E-05  1.451E-08  1.127E-08  8.634E-14  2.954E-13  1.00E-07
  7.600E+00 3.36137E-16  1.995E-05  1.447E-08  1.126E-08  8.681E-14  2.992E-13  1.00E-07
  7.700E+00 3.34803E-16  2.025E-05  1.443E-08  1.125E-08  8.726E-14  3.030E-13  1.00E-07
  7.800E+00 3.33459E-16  2.056E-05  1.439E-08  1.124E-08  8.769E-14  3.067E-13  1.00E-07
  7.900E+00 3.32105E-16  2.087E-05  1.435E-08  1.123E-08  8.809E-14  3.105E-13  1.00E-07
  8.000E+00 3.30741E-16  2.119E-05  1.431E-08  1.122E-08  8.846E-14  3.142E-13  1.00E-07
  8.100E+00 3.29367E-16  2.150E-05  1.427E-08  1.122E-08  8.881E-14  3.180E-13  1.00E-07
  8.200E+00 3.27984E-16  2.182E-05  1.423E-08  1.121E-08  8.913E-14  3.217E-13  1.00E-07
  8.300E+00 3.26591E-16  2.214E-05  1.418E-08  1.120E-08  8.943E-14  3.255E-13  1.00E-07
  8.400E+00 3.25189E-16  2.246E-05  1.414E-08  1.119E-08  8.970E-14  3.292E-13  1.00E-07
  8.500E+00 3.23779E-16  2.278E-05  1.410E-08  1.118E-08  8.995E-14  3.329E-13  1.00E-07
  8.600E+00 3.22360E-16  2.311E-05  1.406E-08  1.117E-08  9.017E-14  3.366E-13  1.00E-07
  8.700E+00 3.20932E-16  2.343E-05  1.401E-08  1.116E-08  9.036E-14  3.403E-13  1.00E-07
