 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   6,   projectile: electron
 #  Kinetic energy = 1.24000E+02 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  0.000E+00  0.00000E+00  1.60630E-08  1.15732E-08  0.00000E+00  0.00000E+00
  1.000E-04  7.61557E-13  1.60630E-08  1.15732E-08  1.50241E-18  4.01920E-18
  1.250E-04  1.18994E-12  1.60630E-08  1.15732E-08  1.87801E-18  5.02400E-18
  1.500E-04  1.71346E-12  1.60630E-08  1.15732E-08  2.25361E-18  6.02880E-18
  1.750E-04  2.33225E-12  1.60630E-08  1.15732E-08  2.62921E-18  7.03360E-18
  2.000E-04  3.04617E-12  1.60630E-08  1.15732E-08  3.00481E-18  8.03840E-18
  2.250E-04  3.85530E-12  1.60630E-08  1.15732E-08  3.38041E-18  9.04320E-18
  2.500E-04  4.75964E-12  1.60630E-08  1.15732E-08  3.75602E-18  1.00480E-17
  2.750E-04  5.75917E-12  1.60630E-08  1.15732E-08  4.13162E-18  1.10528E-17
  3.000E-04  6.85391E-12  1.60630E-08  1.15732E-08  4.50722E-18  1.20576E-17
  3.250E-04  8.04379E-12  1.60630E-08  1.15732E-08  4.88282E-18  1.30624E-17
  3.500E-04  9.32893E-12  1.60630E-08  1.15732E-08  5.25842E-18  1.40672E-17
  3.750E-04  1.07092E-11  1.60630E-08  1.15732E-08  5.63402E-18  1.50720E-17
  4.000E-04  1.21847E-11  1.60630E-08  1.15732E-08  6.00963E-18  1.60768E-17
  4.250E-04  1.37554E-11  1.60630E-08  1.15732E-08  6.38523E-18  1.70816E-17
  4.500E-04  1.54213E-11  1.60630E-08  1.15732E-08  6.76083E-18  1.80864E-17
  4.750E-04  1.71823E-11  1.60630E-08  1.15732E-08  7.13643E-18  1.90912E-17
  5.000E-04  1.90386E-11  1.60630E-08  1.15732E-08  7.51203E-18  2.00960E-17
  5.250E-04  2.09900E-11  1.60630E-08  1.15732E-08  7.88763E-18  2.11008E-17
  5.500E-04  2.30367E-11  1.60630E-08  1.15732E-08  8.26323E-18  2.21056E-17
  5.750E-04  2.51785E-11  1.60630E-08  1.15732E-08  8.63884E-18  2.31104E-17
  6.000E-04  2.74156E-11  1.60630E-08  1.15732E-08  9.01444E-18  2.41152E-17
  6.250E-04  2.97478E-11  1.60630E-08  1.15732E-08  9.39004E-18  2.51200E-17
  6.500E-04  3.21752E-11  1.60630E-08  1.15732E-08  9.76564E-18  2.61248E-17
  6.750E-04  3.46979E-11  1.60630E-08  1.15732E-08  1.01412E-17  2.71296E-17
  7.000E-04  3.73157E-11  1.60630E-08  1.15732E-08  1.05168E-17  2.81344E-17
  7.250E-04  4.00286E-11  1.60630E-08  1.15732E-08  1.08924E-17  2.91392E-17
  7.500E-04  4.28368E-11  1.60630E-08  1.15732E-08  1.12680E-17  3.01440E-17
  7.750E-04  4.57402E-11  1.60630E-08  1.15732E-08  1.16436E-17  3.11488E-17
  8.000E-04  4.87388E-11  1.60630E-08  1.15732E-08  1.20193E-17  3.21536E-17
  8.250E-04  5.18325E-11  1.60630E-08  1.15732E-08  1.23949E-17  3.31584E-17
  8.500E-04  5.50215E-11  1.60630E-08  1.15732E-08  1.27705E-17  3.41632E-17
  8.750E-04  5.83057E-11  1.60630E-08  1.15732E-08  1.31461E-17  3.51680E-17
  9.000E-04  6.16850E-11  1.60630E-08  1.15732E-08  1.35217E-17  3.61728E-17
  9.250E-04  6.51595E-11  1.60630E-08  1.15732E-08  1.38973E-17  3.71776E-17
  9.500E-04  6.87293E-11  1.60630E-08  1.15732E-08  1.42729E-17  3.81824E-17
  9.750E-04  7.23943E-11  1.60630E-08  1.15732E-08  1.46485E-17  3.91872E-17
  1.000E-03  7.61544E-11  1.60630E-08  1.15732E-08  1.50241E-17  4.01920E-17
  1.250E-03  1.18991E-10  1.60630E-08  1.15732E-08  1.87801E-17  5.02400E-17
  1.500E-03  1.71347E-10  1.60630E-08  1.15732E-08  2.25361E-17  6.02880E-17
  1.750E-03  2.33223E-10  1.60630E-08  1.15732E-08  2.62921E-17  7.03360E-17
  2.000E-03  3.04617E-10  1.60630E-08  1.15732E-08  3.00481E-17  8.03840E-17
  2.250E-03  3.85531E-10  1.60630E-08  1.15732E-08  3.38041E-17  9.04320E-17
  2.500E-03  4.75965E-10  1.60630E-08  1.15732E-08  3.75602E-17  1.00480E-16
  2.750E-03  5.75917E-10  1.60630E-08  1.15732E-08  4.13162E-17  1.10528E-16
  3.000E-03  6.85389E-10  1.60630E-08  1.15732E-08  4.50722E-17  1.20576E-16
  3.250E-03  8.04380E-10  1.60630E-08  1.15732E-08  4.88282E-17  1.30624E-16
  3.500E-03  9.32891E-10  1.60630E-08  1.15732E-08  5.25842E-17  1.40672E-16
  3.750E-03  1.07092E-09  1.60630E-08  1.15732E-08  5.63402E-17  1.50720E-16
  4.000E-03  1.21847E-09  1.60630E-08  1.15732E-08  6.00962E-17  1.60768E-16
  4.250E-03  1.37554E-09  1.60630E-08  1.15732E-08  6.38523E-17  1.70816E-16
  4.500E-03  1.54213E-09  1.60630E-08  1.15732E-08  6.76083E-17  1.80864E-16
  4.750E-03  1.71823E-09  1.60630E-08  1.15732E-08  7.13643E-17  1.90912E-16
  5.000E-03  1.90386E-09  1.60630E-08  1.15732E-08  7.51203E-17  2.00960E-16
  5.250E-03  2.09900E-09  1.60630E-08  1.15732E-08  7.88763E-17  2.11008E-16
