 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 5.40000E+01 eV = 1.98446E+00 a.u.
 #
 #  ***  WARNING: Energy is too low.
 #                The reliability of the results is questionable.
 #
 # Element:  C,  Z =   6,  atomic weight = 1.20107E+01 g/mol
 #
 # Nuclear model: point charge
 #
 # Number of electrons =  6
 #
 # Electron density: Read from file z_006.den   
 #                   Number of data points =  725
 #                   Volume integral = 6.00000E+00
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 4.44727E-16 cm**2 = 1.58815E+01 a0**2
 # 1st transport cross section = 2.70556E-16 cm**2 = 9.66172E+00 a0**2
 # 2nd transport cross section = 2.32885E-16 cm**2 = 8.31647E+00 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  0.000E+00  0.00000E+00  3.54023E-16  1.26424E+01  0.00000E+00  1.0E-07
  1.000E-04  7.61557E-13  3.54023E-16  1.26424E+01  2.28601E-10  1.0E-07
  1.250E-04  1.18994E-12  3.54023E-16  1.26424E+01  2.85752E-10  1.0E-07
  1.500E-04  1.71346E-12  3.54023E-16  1.26424E+01  3.42902E-10  1.0E-07
  1.750E-04  2.33225E-12  3.54023E-16  1.26424E+01  4.00052E-10  1.0E-07
  2.000E-04  3.04617E-12  3.54023E-16  1.26424E+01  4.57203E-10  1.0E-07
  2.250E-04  3.85530E-12  3.54023E-16  1.26424E+01  5.14353E-10  1.0E-07
  2.500E-04  4.75964E-12  3.54023E-16  1.26424E+01  5.71504E-10  1.0E-07
  2.750E-04  5.75917E-12  3.54023E-16  1.26424E+01  6.28654E-10  1.0E-07
  3.000E-04  6.85391E-12  3.54023E-16  1.26424E+01  6.85804E-10  1.0E-07
  3.250E-04  8.04379E-12  3.54023E-16  1.26424E+01  7.42955E-10  1.0E-07
  3.500E-04  9.32893E-12  3.54023E-16  1.26424E+01  8.00105E-10  1.0E-07
  3.750E-04  1.07092E-11  3.54023E-16  1.26424E+01  8.57255E-10  1.0E-07
  4.000E-04  1.21847E-11  3.54023E-16  1.26424E+01  9.14406E-10  1.0E-07
  4.250E-04  1.37554E-11  3.54023E-16  1.26424E+01  9.71556E-10  1.0E-07
  4.500E-04  1.54213E-11  3.54023E-16  1.26424E+01  1.02871E-09  1.0E-07
  4.750E-04  1.71823E-11  3.54023E-16  1.26424E+01  1.08586E-09  1.0E-07
  5.000E-04  1.90386E-11  3.54023E-16  1.26424E+01  1.14301E-09  1.0E-07
  5.250E-04  2.09900E-11  3.54023E-16  1.26424E+01  1.20016E-09  1.0E-07
  5.500E-04  2.30367E-11  3.54023E-16  1.26424E+01  1.25731E-09  1.0E-07
  5.750E-04  2.51785E-11  3.54023E-16  1.26424E+01  1.31446E-09  1.0E-07
  6.000E-04  2.74156E-11  3.54023E-16  1.26424E+01  1.37161E-09  1.0E-07
  6.250E-04  2.97478E-11  3.54023E-16  1.26424E+01  1.42876E-09  1.0E-07
  6.500E-04  3.21752E-11  3.54023E-16  1.26424E+01  1.48591E-09  1.0E-07
  6.750E-04  3.46979E-11  3.54023E-16  1.26424E+01  1.54306E-09  1.0E-07
  7.000E-04  3.73157E-11  3.54023E-16  1.26424E+01  1.60021E-09  1.0E-07
  7.250E-04  4.00286E-11  3.54023E-16  1.26424E+01  1.65736E-09  1.0E-07
  7.500E-04  4.28368E-11  3.54023E-16  1.26424E+01  1.71451E-09  1.0E-07
  7.750E-04  4.57402E-11  3.54023E-16  1.26424E+01  1.77166E-09  1.0E-07
  8.000E-04  4.87388E-11  3.54023E-16  1.26424E+01  1.82881E-09  1.0E-07
  8.250E-04  5.18325E-11  3.54023E-16  1.26424E+01  1.88596E-09  1.0E-07
  8.500E-04  5.50215E-11  3.54023E-16  1.26424E+01  1.94311E-09  1.0E-07
  8.750E-04  5.83057E-11  3.54023E-16  1.26424E+01  2.00026E-09  1.0E-07
  9.000E-04  6.16850E-11  3.54023E-16  1.26424E+01  2.05741E-09  1.0E-07
  9.250E-04  6.51595E-11  3.54023E-16  1.26424E+01  2.11456E-09  1.0E-07
  9.500E-04  6.87293E-11  3.54023E-16  1.26424E+01  2.17171E-09  1.0E-07
  9.750E-04  7.23943E-11  3.54023E-16  1.26424E+01  2.22886E-09  1.0E-07
  1.000E-03  7.61544E-11  3.54023E-16  1.26424E+01  2.28601E-09  1.0E-07
  1.250E-03  1.18991E-10  3.54023E-16  1.26424E+01  2.85752E-09  1.0E-07
  1.500E-03  1.71347E-10  3.54023E-16  1.26424E+01  3.42902E-09  1.0E-07
  1.750E-03  2.33223E-10  3.54023E-16  1.26424E+01  4.00052E-09  1.0E-07
  2.000E-03  3.04617E-10  3.54023E-16  1.26424E+01  4.57203E-09  1.0E-07
  2.250E-03  3.85531E-10  3.54023E-16  1.26424E+01  5.14353E-09  1.0E-07
  2.500E-03  4.75965E-10  3.54023E-16  1.26424E+01  5.71504E-09  1.0E-07
  2.750E-03  5.75917E-10  3.54023E-16  1.26424E+01  6.28654E-09  1.0E-07
  3.000E-03  6.85389E-10  3.54023E-16  1.26424E+01  6.85804E-09  1.0E-07
  3.250E-03  8.04380E-10  3.54023E-16  1.26424E+01  7.42955E-09  1.0E-07
  3.500E-03  9.32891E-10  3.54023E-16  1.26424E+01  8.00105E-09  1.0E-07
  3.750E-03  1.07092E-09  3.54023E-16  1.26424E+01  8.57255E-09  1.0E-07
  4.000E-03  1.21847E-09  3.54023E-16  1.26424E+01  9.14406E-09  1.0E-07
  4.250E-03  1.37554E-09  3.54023E-16  1.26424E+01  9.71556E-09  1.0E-07
  4.500E-03  1.54213E-09  3.54023E-16  1.26424E+01  1.02871E-08  1.0E-07
  4.750E-03  1.71823E-09  3.54023E-16  1.26424E+01  1.08586E-08  1.0E-07
  5.000E-03  1.90386E-09  3.54023E-16  1.26424E+01  1.14301E-08  1.0E-07
  5.250E-03  2.09900E-09  3.54023E-16  1.26424E+01  1.20016E-08  1.0E-07
  5.500E-03  2.30367E-09  3.54023E-16  1.26424E+01  1.25731E-08  1.0E-07
  5.750E-03  2.51785E-09  3.54023E-16  1.26424E+01  1.31446E-08  1.0E-07
  6.000E-03  2.74156E-09  3.54023E-16  1.26424E+01  1.37161E-08  1.0E-07
  6.250E-03  2.97478E-09  3.54023E-16  1.26424E+01  1.42876E-08  1.0E-07
  6.500E-03  3.21752E-09  3.54023E-16  1.26424E+01  1.48591E-08  1.0E-07
  6.750E-03  3.46978E-09  3.54023E-16  1.26424E+01  1.54306E-08  1.0E-07
  7.000E-03  3.73156E-09  3.54023E-16  1.26424E+01  1.60021E-08  1.0E-07
  7.250E-03  4.00286E-09  3.54023E-16  1.26424E+01  1.65736E-08  1.0E-07
  7.500E-03  4.28368E-09  3.54023E-16  1.26424E+01  1.71451E-08  1.0E-07
  7.750E-03  4.57402E-09  3.54023E-16  1.26424E+01  1.77166E-08  1.0E-07
  8.000E-03  4.87388E-09  3.54023E-16  1.26424E+01  1.82881E-08  1.0E-07
  8.250E-03  5.18326E-09  3.54023E-16  1.26424E+01  1.88596E-08  1.0E-07
  8.500E-03  5.50215E-09  3.54023E-16  1.26424E+01  1.94311E-08  1.0E-07
  8.750E-03  5.83057E-09  3.54023E-16  1.26424E+01  2.00026E-08  1.0E-07
  9.000E-03  6.16850E-09  3.54023E-16  1.26424E+01  2.05741E-08  1.0E-07
  9.250E-03  6.51596E-09  3.54023E-16  1.26424E+01  2.11456E-08  1.0E-07
  9.500E-03  6.87293E-09  3.54023E-16  1.26424E+01  2.17171E-08  1.0E-07
  9.750E-03  7.23942E-09  3.54023E-16  1.26424E+01  2.22886E-08  1.0E-07
  1.000E-02  7.61544E-09  3.54023E-16  1.26424E+01  2.28601E-08  1.0E-07
  1.250E-02  1.18991E-08  3.54023E-16  1.26424E+01  2.85752E-08  1.0E-07
  1.500E-02  1.71347E-08  3.54023E-16  1.26424E+01  3.42902E-08  1.0E-07
  1.750E-02  2.33223E-08  3.54023E-16  1.26424E+01  4.00053E-08  1.0E-07
  2.000E-02  3.04617E-08  3.54022E-16  1.26424E+01  4.57203E-08  1.0E-07
  2.250E-02  3.85531E-08  3.54022E-16  1.26424E+01  5.14353E-08  1.0E-07
  2.500E-02  4.75965E-08  3.54022E-16  1.26424E+01  5.71504E-08  1.0E-07
  2.750E-02  5.75917E-08  3.54022E-16  1.26424E+01  6.28654E-08  1.0E-07
  3.000E-02  6.85389E-08  3.54022E-16  1.26424E+01  6.85805E-08  1.0E-07
  3.250E-02  8.04380E-08  3.54022E-16  1.26424E+01  7.42955E-08  1.0E-07
  3.500E-02  9.32891E-08  3.54022E-16  1.26424E+01  8.00106E-08  1.0E-07
  3.750E-02  1.07092E-07  3.54022E-16  1.26424E+01  8.57257E-08  1.0E-07
  4.000E-02  1.21847E-07  3.54022E-16  1.26424E+01  9.14407E-08  1.0E-07
  4.250E-02  1.37554E-07  3.54022E-16  1.26423E+01  9.71558E-08  1.0E-07
  4.500E-02  1.54213E-07  3.54022E-16  1.26423E+01  1.02871E-07  1.0E-07
  4.750E-02  1.71823E-07  3.54022E-16  1.26423E+01  1.08586E-07  1.0E-07
  5.000E-02  1.90386E-07  3.54021E-16  1.26423E+01  1.14301E-07  1.0E-07
  5.250E-02  2.09900E-07  3.54021E-16  1.26423E+01  1.20016E-07  1.0E-07
  5.500E-02  2.30367E-07  3.54021E-16  1.26423E+01  1.25731E-07  1.0E-07
  5.750E-02  2.51785E-07  3.54021E-16  1.26423E+01  1.31446E-07  1.0E-07
  6.000E-02  2.74156E-07  3.54021E-16  1.26423E+01  1.37161E-07  1.0E-07
  6.250E-02  2.97478E-07  3.54021E-16  1.26423E+01  1.42877E-07  1.0E-07
  6.500E-02  3.21752E-07  3.54021E-16  1.26423E+01  1.48592E-07  1.0E-07
  6.750E-02  3.46978E-07  3.54020E-16  1.26423E+01  1.54307E-07  1.0E-07
  7.000E-02  3.73156E-07  3.54020E-16  1.26423E+01  1.60022E-07  1.0E-07
  7.250E-02  4.00286E-07  3.54020E-16  1.26423E+01  1.65737E-07  1.0E-07
  7.500E-02  4.28368E-07  3.54020E-16  1.26423E+01  1.71452E-07  1.0E-07
  7.750E-02  4.57402E-07  3.54020E-16  1.26423E+01  1.77167E-07  1.0E-07
  8.000E-02  4.87388E-07  3.54020E-16  1.26423E+01  1.82882E-07  1.0E-07
  8.250E-02  5.18325E-07  3.54019E-16  1.26423E+01  1.88598E-07  1.0E-07
  8.500E-02  5.50215E-07  3.54019E-16  1.26423E+01  1.94313E-07  1.0E-07
  8.750E-02  5.83057E-07  3.54019E-16  1.26422E+01  2.00028E-07  1.0E-07
  9.000E-02  6.16850E-07  3.54019E-16  1.26422E+01  2.05743E-07  1.0E-07
  9.250E-02  6.51596E-07  3.54019E-16  1.26422E+01  2.11458E-07  1.0E-07
  9.500E-02  6.87293E-07  3.54018E-16  1.26422E+01  2.17174E-07  1.0E-07
  9.750E-02  7.23942E-07  3.54018E-16  1.26422E+01  2.22889E-07  1.0E-07
  1.000E-01  7.61543E-07  3.54018E-16  1.26422E+01  2.28604E-07  1.0E-07
  1.250E-01  1.18991E-06  3.54015E-16  1.26421E+01  2.85757E-07  1.0E-07
  1.500E-01  1.71347E-06  3.54012E-16  1.26420E+01  3.42911E-07  1.0E-07
  1.750E-01  2.33223E-06  3.54008E-16  1.26418E+01  4.00066E-07  1.0E-07
  2.000E-01  3.04617E-06  3.54003E-16  1.26417E+01  4.57224E-07  1.0E-07
  2.250E-01  3.85531E-06  3.53998E-16  1.26415E+01  5.14383E-07  1.0E-07
  2.500E-01  4.75964E-06  3.53992E-16  1.26413E+01  5.71544E-07  1.0E-07
  2.750E-01  5.75916E-06  3.53986E-16  1.26411E+01  6.28708E-07  1.0E-07
  3.000E-01  6.85388E-06  3.53979E-16  1.26408E+01  6.85874E-07  1.0E-07
  3.250E-01  8.04378E-06  3.53971E-16  1.26405E+01  7.43044E-07  1.0E-07
  3.500E-01  9.32888E-06  3.53963E-16  1.26403E+01  8.00216E-07  1.0E-07
  3.750E-01  1.07092E-05  3.53954E-16  1.26399E+01  8.57392E-07  1.0E-07
  4.000E-01  1.21846E-05  3.53945E-16  1.26396E+01  9.14571E-07  1.0E-07
  4.250E-01  1.37553E-05  3.53935E-16  1.26392E+01  9.71755E-07  1.0E-07
  4.500E-01  1.54212E-05  3.53924E-16  1.26389E+01  1.02894E-06  1.0E-07
  4.750E-01  1.71822E-05  3.53913E-16  1.26385E+01  1.08613E-06  1.0E-07
  5.000E-01  1.90385E-05  3.53901E-16  1.26380E+01  1.14333E-06  1.0E-07
  5.250E-01  2.09899E-05  3.53889E-16  1.26376E+01  1.20053E-06  1.0E-07
  5.500E-01  2.30365E-05  3.53876E-16  1.26371E+01  1.25774E-06  1.0E-07
  5.750E-01  2.51783E-05  3.53862E-16  1.26366E+01  1.31495E-06  1.0E-07
  6.000E-01  2.74153E-05  3.53848E-16  1.26361E+01  1.37217E-06  1.0E-07
  6.250E-01  2.97475E-05  3.53833E-16  1.26356E+01  1.42939E-06  1.0E-07
  6.500E-01  3.21749E-05  3.53817E-16  1.26350E+01  1.48662E-06  1.0E-07
  6.750E-01  3.46974E-05  3.53801E-16  1.26345E+01  1.54386E-06  1.0E-07
  7.000E-01  3.73152E-05  3.53785E-16  1.26339E+01  1.60110E-06  1.0E-07
  7.250E-01  4.00281E-05  3.53767E-16  1.26333E+01  1.65835E-06  1.0E-07
  7.500E-01  4.28362E-05  3.53749E-16  1.26326E+01  1.71560E-06  1.0E-07
