

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 5.40000E+01 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0      3.22885181E-01      0.00000000E+00
       1     -1.45058536E+00     -1.44960088E+00
       2      5.99295083E-01      5.99418871E-01
       3      2.09221784E-01      2.09251489E-01
       4      7.74869604E-02      7.74965413E-02
       5      2.98644445E-02      2.98679169E-02
       6      1.17955078E-02      1.17968342E-02
       7      4.73599352E-03      4.73651465E-03
       8      1.92458820E-03      1.92479662E-03
       9      7.89463955E-04      7.89548381E-04
      10      3.26268877E-04      3.26303416E-04
      11      1.35653176E-04      1.35667419E-04
      12      5.66723579E-05      5.66782691E-05
      13      2.37663066E-05      2.37687726E-05
      14      9.99622150E-06      9.99725451E-06
      15      4.21397511E-06      4.21440924E-06
      16      1.77944115E-06      1.77962404E-06
      17      7.52336563E-07      7.52413759E-07
      18      3.18360469E-07      3.18393096E-07
      19      1.34796839E-07      1.34810644E-07
      20      5.70947412E-08      5.71005840E-08
      21      2.41875447E-08      2.41900183E-08
      22      1.02472809E-08      1.02483321E-08
      23      4.34115914E-09      4.34160154E-09
      24      1.83883368E-09      1.83902541E-09
      25      7.78727990E-10      7.78807884E-10
      26      3.29673647E-10      3.29705451E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 3.54023E-16  0.000E+00  1.328E-08  1.332E-08  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 3.54023E-16  2.286E-10  1.328E-08  1.332E-08 -2.104E-18  9.353E-19  1.00E-07
  1.250E-04 3.54023E-16  2.858E-10  1.328E-08  1.332E-08 -2.631E-18  1.169E-18  1.00E-07
  1.500E-04 3.54023E-16  3.429E-10  1.328E-08  1.332E-08 -3.157E-18  1.403E-18  1.00E-07
  1.750E-04 3.54023E-16  4.001E-10  1.328E-08  1.332E-08 -3.683E-18  1.637E-18  1.00E-07
  2.000E-04 3.54023E-16  4.572E-10  1.328E-08  1.332E-08 -4.209E-18  1.871E-18  1.00E-07
  2.250E-04 3.54023E-16  5.144E-10  1.328E-08  1.332E-08 -4.735E-18  2.104E-18  1.00E-07
  2.500E-04 3.54023E-16  5.715E-10  1.328E-08  1.332E-08 -5.261E-18  2.338E-18  1.00E-07
  2.750E-04 3.54023E-16  6.287E-10  1.328E-08  1.332E-08 -5.787E-18  2.572E-18  1.00E-07
  3.000E-04 3.54023E-16  6.858E-10  1.328E-08  1.332E-08 -6.313E-18  2.806E-18  1.00E-07
  3.250E-04 3.54023E-16  7.430E-10  1.328E-08  1.332E-08 -6.839E-18  3.040E-18  1.00E-07
  3.500E-04 3.54023E-16  8.001E-10  1.328E-08  1.332E-08 -7.366E-18  3.273E-18  1.00E-07
