

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 2.32000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0     -1.66508495E-01      0.00000000E+00
       1     -1.54538355E+00     -1.54333435E+00
       2      7.95051848E-01      7.95493706E-01
       3      3.99659098E-01      3.99820168E-01
       4      2.05127690E-01      2.05198997E-01
       5      1.07798170E-01      1.07832666E-01
       6      5.78142481E-02      5.78318049E-02
       7      3.15162000E-02      3.15254310E-02
       8      1.74044826E-02      1.74094463E-02
       9      9.71226533E-03      9.71497872E-03
      10      5.46618251E-03      5.46768459E-03
      11      3.09822606E-03      3.09906596E-03
      12      1.76645177E-03      1.76692525E-03
      13      1.01214025E-03      1.01240898E-03
      14      5.82361419E-04      5.82514801E-04
      15      3.36261039E-04      3.36349003E-04
      16      1.94740790E-04      1.94791439E-04
      17      1.13066862E-04      1.13096124E-04
      18      6.57876631E-05      6.58046187E-05
      19      3.83480328E-05      3.83578813E-05
      20      2.23878333E-05      2.23935655E-05
      21      1.30873232E-05      1.30906656E-05
      22      7.65904364E-06      7.66099537E-06
      23      4.48654094E-06      4.48768209E-06
      24      2.63027816E-06      2.63094610E-06
      25      1.54309843E-06      1.54348975E-06
      26      9.05825119E-07      9.06054562E-07
      27      5.32007034E-07      5.32141658E-07
      28      3.12594719E-07      3.12673752E-07
      29      1.83743053E-07      1.83789469E-07
      30      1.08039606E-07      1.08066883E-07
      31      6.35445562E-08      6.35605892E-08
      32      3.73835657E-08      3.73929906E-08
      33      2.19976856E-08      2.20032344E-08
      34      1.29465447E-08      1.29498090E-08
      35      7.62076667E-09      7.62268875E-09
      36      4.48649770E-09      4.48762746E-09
      37      2.64162262E-09      2.64229334E-09
      38      1.55554540E-09      1.55593674E-09
      39      9.16044714E-10      9.16274913E-10
      40      5.39466528E-10      5.39605345E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 2.41031E-16  0.000E+00  1.248E-08  9.228E-09  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 2.41031E-16  3.906E-10  1.248E-08  9.228E-09  2.082E-18  5.309E-18  1.00E-07
  1.250E-04 2.41031E-16  4.882E-10  1.248E-08  9.228E-09  2.602E-18  6.636E-18  1.00E-07
  1.500E-04 2.41031E-16  5.859E-10  1.248E-08  9.228E-09  3.123E-18  7.964E-18  1.00E-07
  1.750E-04 2.41031E-16  6.835E-10  1.248E-08  9.228E-09  3.643E-18  9.291E-18  1.00E-07
  2.000E-04 2.41031E-16  7.812E-10  1.248E-08  9.228E-09  4.164E-18  1.062E-17  1.00E-07
  2.250E-04 2.41031E-16  8.788E-10  1.248E-08  9.228E-09  4.684E-18  1.195E-17  1.00E-07
  2.500E-04 2.41031E-16  9.765E-10  1.248E-08  9.228E-09  5.205E-18  1.327E-17  1.00E-07
  2.750E-04 2.41031E-16  1.074E-09  1.248E-08  9.228E-09  5.725E-18  1.460E-17  1.00E-07
  3.000E-04 2.41031E-16  1.172E-09  1.248E-08  9.228E-09  6.246E-18  1.593E-17  1.00E-07
  3.250E-04 2.41031E-16  1.269E-09  1.248E-08  9.228E-09  6.766E-18  1.725E-17  1.00E-07
  3.500E-04 2.41031E-16  1.367E-09  1.248E-08  9.228E-09  7.287E-18  1.858E-17  1.00E-07
  3.750E-04 2.41031E-16  1.465E-09  1.248E-08  9.228E-09  7.807E-18  1.991E-17  1.00E-07
  4.000E-04 2.41031E-16  1.562E-09  1.248E-08  9.228E-09  8.327E-18  2.124E-17  1.00E-07
  4.250E-04 2.41031E-16  1.660E-09  1.248E-08  9.228E-09  8.848E-18  2.256E-17  1.00E-07
  4.500E-04 2.41031E-16  1.758E-09  1.248E-08  9.228E-09  9.368E-18  2.389E-17  1.00E-07
  4.750E-04 2.41031E-16  1.855E-09  1.248E-08  9.228E-09  9.889E-18  2.522E-17  1.00E-07
  5.000E-04 2.41031E-16  1.953E-09  1.248E-08  9.228E-09  1.041E-17  2.655E-17  1.00E-07
  5.250E-04 2.41031E-16  2.051E-09  1.248E-08  9.228E-09  1.093E-17  2.787E-17  1.00E-07
  5.500E-04 2.41031E-16  2.148E-09  1.248E-08  9.228E-09  1.145E-17  2.920E-17  1.00E-07
  5.750E-04 2.41031E-16  2.246E-09  1.248E-08  9.228E-09  1.197E-17  3.053E-17  1.00E-07
