  5.500E-04 2.44648E-16  2.161E-09  1.270E-08  9.136E-09  1.500E-17  3.162E-17  1.00E-07
  5.750E-04 2.44648E-16  2.259E-09  1.270E-08  9.136E-09  1.569E-17  3.305E-17  1.00E-07
  6.000E-04 2.44648E-16  2.357E-09  1.270E-08  9.136E-09  1.637E-17  3.449E-17  1.00E-07
  6.250E-04 2.44648E-16  2.455E-09  1.270E-08  9.136E-09  1.705E-17  3.593E-17  1.00E-07
  6.500E-04 2.44648E-16  2.554E-09  1.270E-08  9.136E-09  1.773E-17  3.736E-17  1.00E-07
  6.750E-04 2.44648E-16  2.652E-09  1.270E-08  9.136E-09  1.841E-17  3.880E-17  1.00E-07
  7.000E-04 2.44648E-16  2.750E-09  1.270E-08  9.136E-09  1.910E-17  4.024E-17  1.00E-07
  7.250E-04 2.44648E-16  2.848E-09  1.270E-08  9.136E-09  1.978E-17  4.167E-17  1.00E-07
  7.500E-04 2.44648E-16  2.946E-09  1.270E-08  9.136E-09  2.046E-17  4.311E-17  1.00E-07
  7.750E-04 2.44648E-16  3.045E-09  1.270E-08  9.136E-09  2.114E-17  4.455E-17  1.00E-07
  8.000E-04 2.44648E-16  3.143E-09  1.270E-08  9.136E-09  2.182E-17  4.599E-17  1.00E-07
  8.250E-04 2.44648E-16  3.241E-09  1.270E-08  9.136E-09  2.251E-17  4.742E-17  1.00E-07
  8.500E-04 2.44648E-16  3.339E-09  1.270E-08  9.136E-09  2.319E-17  4.886E-17  1.00E-07
  8.750E-04 2.44648E-16  3.437E-09  1.270E-08  9.136E-09  2.387E-17  5.030E-17  1.00E-07
  9.000E-04 2.44648E-16  3.536E-09  1.270E-08  9.136E-09  2.455E-17  5.173E-17  1.00E-07
  9.250E-04 2.44648E-16  3.634E-09  1.270E-08  9.136E-09  2.523E-17  5.317E-17  1.00E-07
  9.500E-04 2.44648E-16  3.732E-09  1.270E-08  9.136E-09  2.592E-17  5.461E-17  1.00E-07
  9.750E-04 2.44648E-16  3.830E-09  1.270E-08  9.136E-09  2.660E-17  5.604E-17  1.00E-07
  1.000E-03 2.44648E-16  3.928E-09  1.270E-08  9.136E-09  2.728E-17  5.748E-17  1.00E-07
  1.250E-03 2.44648E-16  4.911E-09  1.270E-08  9.136E-09  3.410E-17  7.185E-17  1.00E-07
  1.500E-03 2.44648E-16  5.893E-09  1.270E-08  9.136E-09  4.092E-17  8.622E-17  1.00E-07
  1.750E-03 2.44648E-16  6.875E-09  1.270E-08  9.136E-09  4.774E-17  1.006E-16  1.00E-07
  2.000E-03 2.44648E-16  7.857E-09  1.270E-08  9.136E-09  5.456E-17  1.150E-16  1.00E-07
  2.250E-03 2.44648E-16  8.839E-09  1.270E-08  9.136E-09  6.138E-17  1.293E-16  1.00E-07
  2.500E-03 2.44648E-16  9.821E-09  1.270E-08  9.136E-09  6.820E-17  1.437E-16  1.00E-07
  2.750E-03 2.44648E-16  1.080E-08  1.270E-08  9.136E-09  7.502E-17  1.581E-16  1.00E-07
  3.000E-03 2.44648E-16  1.179E-08  1.270E-08  9.136E-09  8.184E-17  1.724E-16  1.00E-07
  3.250E-03 2.44648E-16  1.277E-08  1.270E-08  9.136E-09  8.866E-17  1.868E-16  1.00E-07
  3.500E-03 2.44648E-16  1.375E-08  1.270E-08  9.136E-09  9.548E-17  2.012E-16  1.00E-07
  3.750E-03 2.44648E-16  1.473E-08  1.270E-08  9.136E-09  1.023E-16  2.156E-16  1.00E-07
  4.000E-03 2.44648E-16  1.571E-08  1.270E-08  9.136E-09  1.091E-16  2.299E-16  1.00E-07
  4.250E-03 2.44648E-16  1.670E-08  1.270E-08  9.136E-09  1.159E-16  2.443E-16  1.00E-07
  4.500E-03 2.44648E-16  1.768E-08  1.270E-08  9.136E-09  1.228E-16  2.587E-16  1.00E-07
  4.750E-03 2.44648E-16  1.866E-08  1.270E-08  9.136E-09  1.296E-16  2.730E-16  1.00E-07
  5.000E-03 2.44648E-16  1.964E-08  1.270E-08  9.136E-09  1.364E-16  2.874E-16  1.00E-07
  5.250E-03 2.44648E-16  2.062E-08  1.270E-08  9.136E-09  1.432E-16  3.018E-16  1.00E-07
  5.500E-03 2.44648E-16  2.161E-08  1.270E-08  9.136E-09  1.500E-16  3.162E-16  1.00E-07
  5.750E-03 2.44648E-16  2.259E-08  1.270E-08  9.136E-09  1.569E-16  3.305E-16  1.00E-07
  6.000E-03 2.44648E-16  2.357E-08  1.270E-08  9.136E-09  1.637E-16  3.449E-16  1.00E-07
  6.250E-03 2.44648E-16  2.455E-08  1.270E-08  9.136E-09  1.705E-16  3.593E-16  1.00E-07
  6.500E-03 2.44648E-16  2.554E-08  1.270E-08  9.136E-09  1.773E-16  3.736E-16  1.00E-07
  6.750E-03 2.44648E-16  2.652E-08  1.270E-08  9.136E-09  1.841E-16  3.880E-16  1.00E-07
  7.000E-03 2.44648E-16  2.750E-08  1.270E-08  9.136E-09  1.910E-16  4.024E-16  1.00E-07
  7.250E-03 2.44648E-16  2.848E-08  1.270E-08  9.136E-09  1.978E-16  4.167E-16  1.00E-07
  7.500E-03 2.44648E-16  2.946E-08  1.270E-08  9.136E-09  2.046E-16  4.311E-16  1.00E-07
  7.750E-03 2.44648E-16  3.045E-08  1.270E-08  9.136E-09  2.114E-16  4.455E-16  1.00E-07
  8.000E-03 2.44648E-16  3.143E-08  1.270E-08  9.136E-09  2.182E-16  4.599E-16  1.00E-07
  8.250E-03 2.44648E-16  3.241E-08  1.270E-08  9.136E-09  2.251E-16  4.742E-16  1.00E-07
  8.500E-03 2.44648E-16  3.339E-08  1.270E-08  9.136E-09  2.319E-16  4.886E-16  1.00E-07
  8.750E-03 2.44648E-16  3.437E-08  1.270E-08  9.136E-09  2.387E-16  5.030E-16  1.00E-07
  9.000E-03 2.44648E-16  3.536E-08  1.270E-08  9.136E-09  2.455E-16  5.173E-16  1.00E-07
  9.250E-03 2.44648E-16  3.634E-08  1.270E-08  9.136E-09  2.523E-16  5.317E-16  1.00E-07
  9.500E-03 2.44648E-16  3.732E-08  1.270E-08  9.136E-09  2.592E-16  5.461E-16  1.00E-07
  9.750E-03 2.44648E-16  3.830E-08  1.270E-08  9.136E-09  2.660E-16  5.604E-16  1.00E-07
  1.000E-02 2.44648E-16  3.928E-08  1.270E-08  9.136E-09  2.728E-16  5.748E-16  1.00E-07
  1.250E-02 2.44648E-16  4.911E-08  1.270E-08  9.136E-09  3.410E-16  7.185E-16  1.00E-07
  1.500E-02 2.44648E-16  5.893E-08  1.270E-08  9.136E-09  4.092E-16  8.622E-16  1.00E-07
  1.750E-02 2.44648E-16  6.875E-08  1.270E-08  9.136E-09  4.774E-16  1.006E-15  1.00E-07
  2.000E-02 2.44648E-16  7.857E-08  1.270E-08  9.136E-09  5.456E-16  1.150E-15  1.00E-07
  2.250E-02 2.44648E-16  8.839E-08  1.270E-08  9.136E-09  6.138E-16  1.293E-15  1.00E-07
  2.500E-02 2.44648E-16  9.821E-08  1.270E-08  9.136E-09  6.820E-16  1.437E-15  1.00E-07
  2.750E-02 2.44647E-16  1.080E-07  1.270E-08  9.136E-09  7.502E-16  1.581E-15  1.00E-07
  3.000E-02 2.44647E-16  1.179E-07  1.270E-08  9.136E-09  8.184E-16  1.724E-15  1.00E-07
  3.250E-02 2.44647E-16  1.277E-07  1.270E-08  9.136E-09  8.866E-16  1.868E-15  1.00E-07
  3.500E-02 2.44647E-16  1.375E-07  1.270E-08  9.136E-09  9.548E-16  2.012E-15  1.00E-07
  3.750E-02 2.44647E-16  1.473E-07  1.270E-08  9.136E-09  1.023E-15  2.156E-15  1.00E-07
  4.000E-02 2.44647E-16  1.571E-07  1.270E-08  9.136E-09  1.091E-15  2.299E-15  1.00E-07
  4.250E-02 2.44647E-16  1.670E-07  1.270E-08  9.136E-09  1.159E-15  2.443E-15  1.00E-07
  4.500E-02 2.44646E-16  1.768E-07  1.270E-08  9.136E-09  1.228E-15  2.587E-15  1.00E-07
  4.750E-02 2.44646E-16  1.866E-07  1.270E-08  9.136E-09  1.296E-15  2.730E-15  1.00E-07
  5.000E-02 2.44646E-16  1.964E-07  1.270E-08  9.136E-09  1.364E-15  2.874E-15  1.00E-07
  5.250E-02 2.44646E-16  2.062E-07  1.270E-08  9.136E-09  1.432E-15  3.018E-15  1.00E-07
  5.500E-02 2.44646E-16  2.161E-07  1.270E-08  9.136E-09  1.500E-15  3.162E-15  1.00E-07
  5.750E-02 2.44645E-16  2.259E-07  1.270E-08  9.136E-09  1.569E-15  3.305E-15  1.00E-07
  6.000E-02 2.44645E-16  2.357E-07  1.270E-08  9.136E-09  1.637E-15  3.449E-15  1.00E-07
  6.250E-02 2.44645E-16  2.455E-07  1.270E-08  9.136E-09  1.705E-15  3.593E-15  1.00E-07
  6.500E-02 2.44645E-16  2.554E-07  1.270E-08  9.136E-09  1.773E-15  3.736E-15  1.00E-07
  6.750E-02 2.44645E-16  2.652E-07  1.270E-08  9.136E-09  1.841E-15  3.880E-15  1.00E-07
  7.000E-02 2.44644E-16  2.750E-07  1.270E-08  9.136E-09  1.910E-15  4.024E-15  1.00E-07
  7.250E-02 2.44644E-16  2.848E-07  1.270E-08  9.136E-09  1.978E-15  4.167E-15  1.00E-07
  7.500E-02 2.44644E-16  2.946E-07  1.270E-08  9.136E-09  2.046E-15  4.311E-15  1.00E-07
  7.750E-02 2.44643E-16  3.045E-07  1.270E-08  9.136E-09  2.114E-15  4.455E-15  1.00E-07
  8.000E-02 2.44643E-16  3.143E-07  1.270E-08  9.136E-09  2.182E-15  4.599E-15  1.00E-07
  8.250E-02 2.44643E-16  3.241E-07  1.270E-08  9.136E-09  2.250E-15  4.742E-15  1.00E-07
  8.500E-02 2.44642E-16  3.339E-07  1.270E-08  9.136E-09  2.319E-15  4.886E-15  1.00E-07
  8.750E-02 2.44642E-16  3.437E-07  1.270E-08  9.136E-09  2.387E-15  5.030E-15  1.00E-07
  9.000E-02 2.44642E-16  3.536E-07  1.270E-08  9.136E-09  2.455E-15  5.173E-15  1.00E-07
  9.250E-02 2.44641E-16  3.634E-07  1.270E-08  9.136E-09  2.523E-15  5.317E-15  1.00E-07
  9.500E-02 2.44641E-16  3.732E-07  1.270E-08  9.136E-09  2.591E-15  5.461E-15  1.00E-07
  9.750E-02 2.44641E-16  3.830E-07  1.270E-08  9.136E-09  2.660E-15  5.604E-15  1.00E-07
  1.000E-01 2.44640E-16  3.929E-07  1.270E-08  9.136E-09  2.728E-15  5.748E-15  1.00E-07
  1.250E-01 2.44636E-16  4.911E-07  1.270E-08  9.136E-09  3.410E-15  7.185E-15  1.00E-07
  1.500E-01 2.44631E-16  5.893E-07  1.270E-08  9.136E-09  4.091E-15  8.622E-15  1.00E-07
  1.750E-01 2.44624E-16  6.875E-07  1.269E-08  9.136E-09  4.773E-15  1.006E-14  1.00E-07
  2.000E-01 2.44617E-16  7.858E-07  1.269E-08  9.136E-09  5.455E-15  1.150E-14  1.00E-07
  2.250E-01 2.44609E-16  8.840E-07  1.269E-08  9.136E-09  6.136E-15  1.293E-14  1.00E-07
  2.500E-01 2.44600E-16  9.822E-07  1.269E-08  9.136E-09  6.818E-15  1.437E-14  1.00E-07
  2.750E-01 2.44590E-16  1.080E-06  1.269E-08  9.136E-09  7.499E-15  1.581E-14  1.00E-07
  3.000E-01 2.44579E-16  1.179E-06  1.269E-08  9.136E-09  8.180E-15  1.724E-14  1.00E-07
  3.250E-01 2.44566E-16  1.277E-06  1.269E-08  9.136E-09  8.862E-15  1.868E-14  1.00E-07
  3.500E-01 2.44553E-16  1.375E-06  1.269E-08  9.135E-09  9.543E-15  2.012E-14  1.00E-07
  3.750E-01 2.44539E-16  1.474E-06  1.269E-08  9.135E-09  1.022E-14  2.155E-14  1.00E-07
  4.000E-01 2.44524E-16  1.572E-06  1.269E-08  9.135E-09  1.090E-14  2.299E-14  1.00E-07
  4.250E-01 2.44509E-16  1.670E-06  1.269E-08  9.135E-09  1.158E-14  2.443E-14  1.00E-07
  4.500E-01 2.44492E-16  1.768E-06  1.269E-08  9.135E-09  1.226E-14  2.586E-14  1.00E-07
  4.750E-01 2.44474E-16  1.867E-06  1.269E-08  9.135E-09  1.294E-14  2.730E-14  1.00E-07
  5.000E-01 2.44455E-16  1.965E-06  1.269E-08  9.135E-09  1.362E-14  2.874E-14  1.00E-07
  5.250E-01 2.44435E-16  2.064E-06  1.269E-08  9.135E-09  1.430E-14  3.017E-14  1.00E-07
  5.500E-01 2.44414E-16  2.162E-06  1.269E-08  9.135E-09  1.498E-14  3.161E-14  1.00E-07
  5.750E-01 2.44393E-16  2.260E-06  1.269E-08  9.134E-09  1.566E-14  3.305E-14  1.00E-07
  6.000E-01 2.44370E-16  2.359E-06  1.269E-08  9.134E-09  1.634E-14  3.448E-14  1.00E-07
  6.250E-01 2.44347E-16  2.457E-06  1.269E-08  9.134E-09  1.702E-14  3.592E-14  1.00E-07
  6.500E-01 2.44322E-16  2.556E-06  1.268E-08  9.134E-09  1.770E-14  3.736E-14  1.00E-07
  6.750E-01 2.44296E-16  2.654E-06  1.268E-08  9.134E-09  1.838E-14  3.879E-14  1.00E-07
  7.000E-01 2.44270E-16  2.752E-06  1.268E-08  9.134E-09  1.905E-14  4.023E-14  1.00E-07
  7.250E-01 2.44242E-16  2.851E-06  1.268E-08  9.134E-09  1.973E-14  4.166E-14  1.00E-07
  7.500E-01 2.44214E-16  2.949E-06  1.268E-08  9.133E-09  2.041E-14  4.310E-14  1.00E-07
  7.750E-01 2.44185E-16  3.048E-06  1.268E-08  9.133E-09  2.108E-14  4.454E-14  1.00E-07
  8.000E-01 2.44154E-16  3.147E-06  1.268E-08  9.133E-09  2.176E-14  4.597E-14  1.00E-07
  8.250E-01 2.44123E-16  3.245E-06  1.268E-08  9.133E-09  2.244E-14  4.741E-14  1.00E-07
  8.500E-01 2.44091E-16  3.344E-06  1.268E-08  9.133E-09  2.311E-14  4.884E-14  1.00E-07
  8.750E-01 2.44058E-16  3.442E-06  1.268E-08  9.132E-09  2.379E-14  5.028E-14  1.00E-07
  9.000E-01 2.44023E-16  3.541E-06  1.267E-08  9.132E-09  2.446E-14  5.172E-14  1.00E-07
  9.250E-01 2.43988E-16  3.640E-06  1.267E-08  9.132E-09  2.514E-14  5.315E-14  1.00E-07
  9.500E-01 2.43952E-16  3.738E-06  1.267E-08  9.132E-09  2.581E-14  5.459E-14  1.00E-07
  9.750E-01 2.43915E-16  3.837E-06  1.267E-08  9.131E-09  2.648E-14  5.602E-14  1.00E-07
  1.000E+00 2.43877E-16  3.936E-06  1.267E-08  9.131E-09  2.716E-14  5.746E-14  1.00E-07
  1.100E+00 2.43716E-16  4.331E-06  1.266E-08  9.130E-09  2.985E-14  6.320E-14  1.00E-07
  1.200E+00 2.43539E-16  4.727E-06  1.266E-08  9.129E-09  3.253E-14  6.893E-14  1.00E-07
  1.300E+00 2.43347E-16  5.123E-06  1.265E-08  9.128E-09  3.520E-14  7.467E-14  1.00E-07
  1.400E+00 2.43140E-16  5.520E-06  1.264E-08  9.127E-09  3.786E-14  8.041E-14  1.00E-07
  1.500E+00 2.42918E-16  5.917E-06  1.264E-08  9.125E-09  4.051E-14  8.614E-14  1.00E-07
  1.600E+00 2.42681E-16  6.316E-06  1.263E-08  9.124E-09  4.315E-14  9.187E-14  1.00E-07
  1.700E+00 2.42429E-16  6.714E-06  1.262E-08  9.122E-09  4.578E-14  9.760E-14  1.00E-07
  1.800E+00 2.42162E-16  7.114E-06  1.261E-08  9.120E-09  4.840E-14  1.033E-13  1.00E-07
  1.900E+00 2.41880E-16  7.514E-06  1.260E-08  9.118E-09  5.100E-14  1.090E-13  1.00E-07
  2.000E+00 2.41584E-16  7.916E-06  1.259E-08  9.117E-09  5.359E-14  1.148E-13  1.00E-07
  2.100E+00 2.41273E-16  8.318E-06  1.258E-08  9.115E-09  5.616E-14  1.205E-13  1.00E-07
  2.200E+00 2.40947E-16  8.721E-06  1.257E-08  9.112E-09  5.873E-14  1.262E-13  1.00E-07
  2.300E+00 2.40606E-16  9.125E-06  1.255E-08  9.110E-09  6.127E-14  1.319E-13  1.00E-07
  2.400E+00 2.40252E-16  9.530E-06  1.254E-08  9.108E-09  6.380E-14  1.376E-13  1.00E-07
  2.500E+00 2.39883E-16  9.936E-06  1.253E-08  9.106E-09  6.631E-14  1.433E-13  1.00E-07
  2.600E+00 2.39499E-16  1.034E-05  1.252E-08  9.103E-09  6.880E-14  1.490E-13  1.00E-07
  2.700E+00 2.39102E-16  1.075E-05  1.250E-08  9.101E-09  7.128E-14  1.547E-13  1.00E-07
  2.800E+00 2.38690E-16  1.116E-05  1.249E-08  9.098E-09  7.373E-14  1.604E-13  1.00E-07
  2.900E+00 2.38264E-16  1.157E-05  1.247E-08  9.095E-09  7.617E-14  1.661E-13  1.00E-07
  3.000E+00 2.37825E-16  1.198E-05  1.246E-08  9.092E-09  7.859E-14  1.718E-13  1.00E-07
  3.100E+00 2.37372E-16  1.240E-05  1.244E-08  9.089E-09  8.098E-14  1.774E-13  1.00E-07
  3.200E+00 2.36905E-16  1.281E-05  1.242E-08  9.086E-09  8.335E-14  1.831E-13  1.00E-07
  3.300E+00 2.36425E-16  1.323E-05  1.241E-08  9.083E-09  8.570E-14  1.888E-13  1.00E-07
  3.400E+00 2.35931E-16  1.365E-05  1.239E-08  9.080E-09  8.803E-14  1.944E-13  1.00E-07
  3.500E+00 2.35424E-16  1.406E-05  1.237E-08  9.076E-09  9.033E-14  2.001E-13  1.00E-07
  3.600E+00 2.34903E-16  1.449E-05  1.235E-08  9.073E-09  9.261E-14  2.058E-13  1.00E-07
  3.700E+00 2.34370E-16  1.491E-05  1.233E-08  9.069E-09  9.487E-14  2.114E-13  1.00E-07
  3.800E+00 2.33824E-16  1.533E-05  1.231E-08  9.066E-09  9.710E-14  2.170E-13  1.00E-07
  3.900E+00 2.33265E-16  1.576E-05  1.229E-08  9.062E-09  9.930E-14  2.227E-13  1.00E-07
  4.000E+00 2.32693E-16  1.618E-05  1.227E-08  9.058E-09  1.015E-13  2.283E-13  1.00E-07
  4.100E+00 2.32109E-16  1.661E-05  1.225E-08  9.054E-09  1.036E-13  2.339E-13  1.00E-07
  4.200E+00 2.31512E-16  1.705E-05  1.223E-08  9.050E-09  1.057E-13  2.396E-13  1.00E-07
  4.300E+00 2.30903E-16  1.748E-05  1.221E-08  9.046E-09  1.078E-13  2.452E-13  1.00E-07
  4.400E+00 2.30282E-16  1.791E-05  1.219E-08  9.042E-09  1.099E-13  2.508E-13  1.00E-07
  4.500E+00 2.29649E-16  1.835E-05  1.216E-08  9.038E-09  1.119E-13  2.564E-13  1.00E-07
  4.600E+00 2.29004E-16  1.879E-05  1.214E-08  9.033E-09  1.139E-13  2.620E-13  1.00E-07
  4.700E+00 2.28347E-16  1.923E-05  1.212E-08  9.029E-09  1.159E-13  2.676E-13  1.00E-07
  4.800E+00 2.27679E-16  1.967E-05  1.209E-08  9.024E-09  1.178E-13  2.731E-13  1.00E-07
  4.900E+00 2.27000E-16  2.012E-05  1.207E-08  9.020E-09  1.198E-13  2.787E-13  1.00E-07
  5.000E+00 2.26309E-16  2.057E-05  1.204E-08  9.015E-09  1.216E-13  2.843E-13  1.00E-07
  5.100E+00 2.25608E-16  2.101E-05  1.202E-08  9.010E-09  1.235E-13  2.898E-13  1.00E-07
  5.200E+00 2.24895E-16  2.147E-05  1.199E-08  9.005E-09  1.253E-13  2.954E-13  1.00E-07
  5.300E+00 2.24172E-16  2.192E-05  1.197E-08  9.000E-09  1.271E-13  3.009E-13  1.00E-07
  5.400E+00 2.23438E-16  2.238E-05  1.194E-08  8.995E-09  1.288E-13  3.064E-13  1.00E-07
  5.500E+00 2.22693E-16  2.284E-05  1.191E-08  8.990E-09  1.305E-13  3.120E-13  1.00E-07
  5.600E+00 2.21938E-16  2.330E-05  1.188E-08  8.984E-09  1.322E-13  3.175E-13  1.00E-07
  5.700E+00 2.21174E-16  2.376E-05  1.186E-08  8.979E-09  1.338E-13  3.230E-13  1.00E-07
  5.800E+00 2.20399E-16  2.423E-05  1.183E-08  8.973E-09  1.354E-13  3.285E-13  1.00E-07
  5.900E+00 2.19615E-16  2.470E-05  1.180E-08  8.968E-09  1.370E-13  3.340E-13  1.00E-07
  6.000E+00 2.18821E-16  2.517E-05  1.177E-08  8.962E-09  1.385E-13  3.395E-13  1.00E-07
  6.100E+00 2.18017E-16  2.565E-05  1.174E-08  8.956E-09  1.400E-13  3.450E-13  1.00E-07
  6.200E+00 2.17204E-16  2.612E-05  1.171E-08  8.950E-09  1.414E-13  3.504E-13  1.00E-07
  6.300E+00 2.16383E-16  2.660E-05  1.168E-08  8.944E-09  1.428E-13  3.559E-13  1.00E-07
  6.400E+00 2.15552E-16  2.709E-05  1.165E-08  8.938E-09  1.442E-13  3.613E-13  1.00E-07
  6.500E+00 2.14713E-16  2.757E-05  1.162E-08  8.932E-09  1.455E-13  3.668E-13  1.00E-07
  6.600E+00 2.13865E-16  2.806E-05  1.158E-08  8.926E-09  1.468E-13  3.722E-13  1.00E-07
  6.700E+00 2.13008E-16  2.856E-05  1.155E-08  8.920E-09  1.481E-13  3.776E-13  1.00E-07
  6.800E+00 2.12144E-16  2.905E-05  1.152E-08  8.913E-09  1.493E-13  3.830E-13  1.00E-07
  6.900E+00 2.11271E-16  2.955E-05  1.149E-08  8.907E-09  1.505E-13  3.884E-13  1.00E-07
  7.000E+00 2.10391E-16  3.005E-05  1.145E-08  8.900E-09  1.516E-13  3.938E-13  1.00E-07
  7.100E+00 2.09503E-16  3.056E-05  1.142E-08  8.893E-09  1.527E-13  3.992E-13  1.00E-07
  7.200E+00 2.08607E-16  3.107E-05  1.139E-08  8.887E-09  1.537E-13  4.046E-13  1.00E-07
  7.300E+00 2.07704E-16  3.158E-05  1.135E-08  8.880E-09  1.547E-13  4.099E-13  1.00E-07
  7.400E+00 2.06794E-16  3.209E-05  1.132E-08  8.873E-09  1.557E-13  4.153E-13  1.00E-07
  7.500E+00 2.05877E-16  3.261E-05  1.128E-08  8.866E-09  1.566E-13  4.206E-13  1.00E-07
  7.600E+00 2.04953E-16  3.313E-05  1.125E-08  8.859E-09  1.574E-13  4.259E-13  1.00E-07
  7.700E+00 2.04023E-16  3.366E-05  1.121E-08  8.851E-09  1.583E-13  4.312E-13  1.00E-07
  7.800E+00 2.03086E-16  3.419E-05  1.117E-08  8.844E-09  1.590E-13  4.365E-13  1.00E-07
  7.900E+00 2.02143E-16  3.472E-05  1.114E-08  8.837E-09  1.598E-13  4.418E-13  1.00E-07
  8.000E+00 2.01194E-16  3.526E-05  1.110E-08  8.829E-09  1.605E-13  4.471E-13  1.00E-07
  8.100E+00 2.00239E-16  3.580E-05  1.106E-08  8.821E-09  1.611E-13  4.524E-13  1.00E-07
  8.200E+00 1.99278E-16  3.634E-05  1.103E-08  8.814E-09  1.617E-13  4.576E-13  1.00E-07
  8.300E+00 1.98312E-16  3.689E-05  1.099E-08  8.806E-09  1.623E-13  4.629E-13  1.00E-07
  8.400E+00 1.97341E-16  3.744E-05  1.095E-08  8.798E-09  1.628E-13  4.681E-13  1.00E-07
  8.500E+00 1.96364E-16  3.800E-05  1.091E-08  8.790E-09  1.632E-13  4.733E-13  1.00E-07
