 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 2.50000E+02 eV = 9.18733E+00 a.u.
 #
 # Element:  O,  Z =   8,  atomic weight = 1.59994E+01 g/mol
 #
 # Nuclear model: point charge
 #
 # Number of electrons =  8
 #
 # Electron density: Read from file z_008.den   
 #                   Number of data points =  681
 #                   Volume integral = 8.00000E+00
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 1.41710E-16 cm**2 = 5.06055E+00 a0**2
 # 1st transport cross section = 4.95464E-17 cm**2 = 1.76933E+00 a0**2
 # 2nd transport cross section = 6.61081E-17 cm**2 = 2.36076E+00 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  0.000E+00  0.00000E+00  2.44648E-16  8.73654E+00  0.00000E+00  1.0E-07
  1.000E-04  7.61557E-13  2.44648E-16  8.73654E+00  3.92848E-10  1.0E-07
  1.250E-04  1.18994E-12  2.44648E-16  8.73654E+00  4.91060E-10  1.0E-07
  1.500E-04  1.71346E-12  2.44648E-16  8.73654E+00  5.89272E-10  1.0E-07
  1.750E-04  2.33225E-12  2.44648E-16  8.73654E+00  6.87484E-10  1.0E-07
  2.000E-04  3.04617E-12  2.44648E-16  8.73654E+00  7.85696E-10  1.0E-07
  2.250E-04  3.85530E-12  2.44648E-16  8.73654E+00  8.83908E-10  1.0E-07
  2.500E-04  4.75964E-12  2.44648E-16  8.73654E+00  9.82120E-10  1.0E-07
  2.750E-04  5.75917E-12  2.44648E-16  8.73654E+00  1.08033E-09  1.0E-07
  3.000E-04  6.85391E-12  2.44648E-16  8.73654E+00  1.17854E-09  1.0E-07
  3.250E-04  8.04379E-12  2.44648E-16  8.73654E+00  1.27676E-09  1.0E-07
  3.500E-04  9.32893E-12  2.44648E-16  8.73654E+00  1.37497E-09  1.0E-07
  3.750E-04  1.07092E-11  2.44648E-16  8.73654E+00  1.47318E-09  1.0E-07
  4.000E-04  1.21847E-11  2.44648E-16  8.73654E+00  1.57139E-09  1.0E-07
  4.250E-04  1.37554E-11  2.44648E-16  8.73654E+00  1.66960E-09  1.0E-07
  4.500E-04  1.54213E-11  2.44648E-16  8.73654E+00  1.76782E-09  1.0E-07
  4.750E-04  1.71823E-11  2.44648E-16  8.73654E+00  1.86603E-09  1.0E-07
