

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 2.16000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0      5.04511960E-01      0.00000000E+00
       1      2.56607657E-01      2.56697926E-01
       2      1.47149841E-01      1.47188196E-01
       3      8.78119211E-02      8.78324451E-02
       4      5.33640469E-02      5.33758960E-02
       5      3.27426204E-02      3.27496967E-02
       6      2.01988928E-02      2.02031930E-02
       7      1.24994002E-02      1.25020387E-02
       8      7.74827827E-03      7.74990620E-03
       9      4.80739263E-03      4.80840024E-03
      10      2.98381077E-03      2.98443552E-03
      11      1.85200962E-03      1.85239733E-03
      12      1.14929698E-03      1.14953767E-03
      13      7.12984692E-04      7.13134116E-04
      14      4.42132040E-04      4.42224783E-04
      15      2.74048723E-04      2.74106266E-04
      16      1.69784418E-04      1.69820106E-04
      17      1.05137825E-04      1.05159948E-04
      18      6.50747362E-05      6.50884438E-05
      19      4.02589103E-05      4.02673994E-05
      20      2.48950720E-05      2.49003268E-05
      21      1.53876792E-05      1.53909304E-05
      22      9.50710617E-06      9.50911674E-06
      23      5.87146367E-06      5.87270650E-06
      24      3.62472076E-06      3.62548867E-06
      25      2.23686655E-06      2.23734083E-06
      26      1.37990742E-06      1.38020023E-06
      27      8.50963386E-07      8.51144093E-07
      28      5.24601202E-07      5.24712682E-07
      29      3.23304233E-07      3.23372989E-07
      30      1.99187871E-07      1.99230255E-07
      31      1.22684369E-07      1.22710492E-07
      32      7.55433186E-08      7.55594123E-08
      33      4.65037395E-08      4.65136521E-08
      34      2.86199307E-08      2.86260387E-08
      35      1.76094053E-08      1.76131631E-08
      36      1.08322702E-08      1.08345839E-08
      37      6.66186367E-09      6.66328635E-09
      38      4.09612276E-09      4.09699867E-09
      39      2.51802434E-09      2.51856583E-09
      40      1.54763073E-09      1.54796278E-09
      41      9.50992458E-10      9.51197545E-10
      42      5.84208905E-10      5.84335863E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 3.18156E-17  0.000E+00  5.577E-09  8.434E-10  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 3.18156E-17 -1.144E-11  5.577E-09  8.434E-10  2.147E-18  2.921E-19  1.00E-07
  1.250E-04 3.18156E-17 -1.430E-11  5.577E-09  8.434E-10  2.684E-18  3.651E-19  1.00E-07
  1.500E-04 3.18156E-17 -1.716E-11  5.577E-09  8.434E-10  3.220E-18  4.381E-19  1.00E-07
  1.750E-04 3.18156E-17 -2.001E-11  5.577E-09  8.434E-10  3.757E-18  5.111E-19  1.00E-07
  2.000E-04 3.18156E-17 -2.287E-11  5.577E-09  8.434E-10  4.294E-18  5.841E-19  1.00E-07
  2.250E-04 3.18156E-17 -2.573E-11  5.577E-09  8.434E-10  4.831E-18  6.571E-19  1.00E-07
  2.500E-04 3.18156E-17 -2.859E-11  5.577E-09  8.434E-10  5.367E-18  7.302E-19  1.00E-07
  2.750E-04 3.18156E-17 -3.145E-11  5.577E-09  8.434E-10  5.904E-18  8.032E-19  1.00E-07
  3.000E-04 3.18156E-17 -3.431E-11  5.577E-09  8.434E-10  6.441E-18  8.762E-19  1.00E-07
  3.250E-04 3.18156E-17 -3.717E-11  5.577E-09  8.434E-10  6.978E-18  9.492E-19  1.00E-07
  3.500E-04 3.18156E-17 -4.003E-11  5.577E-09  8.434E-10  7.514E-18  1.022E-18  1.00E-07
  3.750E-04 3.18156E-17 -4.289E-11  5.577E-09  8.434E-10  8.051E-18  1.095E-18  1.00E-07
  4.000E-04 3.18156E-17 -4.575E-11  5.577E-09  8.434E-10  8.588E-18  1.168E-18  1.00E-07
  4.250E-04 3.18156E-17 -4.861E-11  5.577E-09  8.434E-10  9.125E-18  1.241E-18  1.00E-07
  4.500E-04 3.18156E-17 -5.147E-11  5.577E-09  8.434E-10  9.661E-18  1.314E-18  1.00E-07
  4.750E-04 3.18156E-17 -5.433E-11  5.577E-09  8.434E-10  1.020E-17  1.387E-18  1.00E-07
