

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 2.84000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0     -7.70638894E-01      0.00000000E+00
       1      1.28878110E+00      1.28998802E+00
       2      7.57649707E-01      7.57976024E-01
       3      4.74318518E-01      4.74470845E-01
       4      3.02314154E-01      3.02400470E-01
       5      1.93878796E-01      1.93931018E-01
       6      1.24905710E-01      1.24938175E-01
       7      8.08367921E-02      8.08572863E-02
       8      5.25511222E-02      5.25641969E-02
       9      3.43083431E-02      3.43167524E-02
      10      2.24868403E-02      2.24922843E-02
      11      1.47921178E-02      1.47956613E-02
      12      9.76284670E-03      9.76516387E-03
      13      6.46323154E-03      6.46475296E-03
      14      4.29086027E-03      4.29186283E-03
      15      2.85603938E-03      2.85670218E-03
      16      1.90555055E-03      1.90599004E-03
      17      1.27417937E-03      1.27447157E-03
      18      8.53722689E-04      8.53917448E-04
      19      5.73067688E-04      5.73197797E-04
      20      3.85326202E-04      3.85413305E-04
      21      2.59489140E-04      2.59547564E-04
      22      1.74991166E-04      1.75030423E-04
      23      1.18157525E-04      1.18183945E-04
      24      7.98731393E-05      7.98909462E-05
      25      5.40485139E-05      5.40605315E-05
      26      3.66069560E-05      3.66150761E-05
      27      2.48140226E-05      2.48195152E-05
      28      1.68323507E-05      1.68360695E-05
      29      1.14253658E-05      1.14278858E-05
      30      7.75961405E-06      7.76132303E-06
      31      5.27259876E-06      5.27375850E-06
      32      3.58423683E-06      3.58502432E-06
      33      2.43742620E-06      2.43796120E-06
      34      1.65808537E-06      1.65844901E-06
      35      1.12824412E-06      1.12849137E-06
      36      7.67895740E-07      7.68063915E-07
      37      5.22743211E-07      5.22857640E-07
      38      3.55915879E-07      3.55993762E-07
      39      2.42363162E-07      2.42416175E-07
      40      1.65057310E-07      1.65093403E-07
      41      1.12419495E-07      1.12444074E-07
      42      7.65735365E-08      7.65902713E-08
      43      5.21600877E-08      5.21714926E-08
      44      3.55314343E-08      3.55391989E-08
      45      2.42044958E-08      2.42097852E-08
      46      1.64886290E-08      1.64922312E-08
      47      1.12323784E-08      1.12348262E-08
      48      7.65156661E-09      7.65323730E-09
      49      5.21220161E-09      5.21333866E-09
      50      3.55046600E-09      3.55123898E-09
      51      2.41843614E-09      2.41896509E-09
      52      1.64724271E-09      1.64760451E-09
      53      1.12188296E-09      1.12212644E-09
      54      7.64057263E-10      7.64224381E-10
      55      5.20353008E-10      5.20470201E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 4.57042E-16  0.000E+00  1.887E-08  1.004E-08  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 4.57042E-16  2.011E-10  1.887E-08  1.004E-08  8.775E-18  7.105E-18  1.00E-07
  1.250E-04 4.57042E-16  2.514E-10  1.887E-08  1.004E-08  1.097E-17  8.881E-18  1.00E-07
  1.500E-04 4.57042E-16  3.017E-10  1.887E-08  1.004E-08  1.316E-17  1.066E-17  1.00E-07
  1.750E-04 4.57042E-16  3.520E-10  1.887E-08  1.004E-08  1.536E-17  1.243E-17  1.00E-07
  2.000E-04 4.57042E-16  4.022E-10  1.887E-08  1.004E-08  1.755E-17  1.421E-17  1.00E-07
  2.250E-04 4.57042E-16  4.525E-10  1.887E-08  1.004E-08  1.974E-17  1.599E-17  1.00E-07
  2.500E-04 4.57042E-16  5.028E-10  1.887E-08  1.004E-08  2.194E-17  1.776E-17  1.00E-07
  2.750E-04 4.57042E-16  5.531E-10  1.887E-08  1.004E-08  2.413E-17  1.954E-17  1.00E-07
  3.000E-04 4.57042E-16  6.033E-10  1.887E-08  1.004E-08  2.633E-17  2.131E-17  1.00E-07
  3.250E-04 4.57042E-16  6.536E-10  1.887E-08  1.004E-08  2.852E-17  2.309E-17  1.00E-07
  3.500E-04 4.57042E-16  7.039E-10  1.887E-08  1.004E-08  3.071E-17  2.487E-17  1.00E-07
  3.750E-04 4.57042E-16  7.542E-10  1.887E-08  1.004E-08  3.291E-17  2.664E-17  1.00E-07
  4.000E-04 4.57042E-16  8.045E-10  1.887E-08  1.004E-08  3.510E-17  2.842E-17  1.00E-07
  4.250E-04 4.57042E-16  8.547E-10  1.887E-08  1.004E-08  3.730E-17  3.019E-17  1.00E-07
  4.500E-04 4.57042E-16  9.050E-10  1.887E-08  1.004E-08  3.949E-17  3.197E-17  1.00E-07
  4.750E-04 4.57042E-16  9.553E-10  1.887E-08  1.004E-08  4.168E-17  3.375E-17  1.00E-07
  5.000E-04 4.57042E-16  1.006E-09  1.887E-08  1.004E-08  4.388E-17  3.552E-17  1.00E-07
  5.250E-04 4.57042E-16  1.056E-09  1.887E-08  1.004E-08  4.607E-17  3.730E-17  1.00E-07
  5.500E-04 4.57042E-16  1.106E-09  1.887E-08  1.004E-08  4.826E-17  3.908E-17  1.00E-07
  5.750E-04 4.57042E-16  1.156E-09  1.887E-08  1.004E-08  5.046E-17  4.085E-17  1.00E-07
  6.000E-04 4.57042E-16  1.207E-09  1.887E-08  1.004E-08  5.265E-17  4.263E-17  1.00E-07
  6.250E-04 4.57042E-16  1.257E-09  1.887E-08  1.004E-08  5.485E-17  4.440E-17  1.00E-07
  6.500E-04 4.57042E-16  1.307E-09  1.887E-08  1.004E-08  5.704E-17  4.618E-17  1.00E-07
