 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   8,   projectile: electron
 #  Kinetic energy = 7.60000E+01 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  0.000E+00  0.00000E+00  9.04258E-09  1.07418E-08  0.00000E+00  0.00000E+00
  1.000E-04  7.61557E-13  9.04258E-09  1.07418E-08 -3.14607E-18 -2.06060E-18
  1.250E-04  1.18994E-12  9.04258E-09  1.07418E-08 -3.93259E-18 -2.57575E-18
  1.500E-04  1.71346E-12  9.04258E-09  1.07418E-08 -4.71911E-18 -3.09090E-18
  1.750E-04  2.33225E-12  9.04258E-09  1.07418E-08 -5.50563E-18 -3.60605E-18
  2.000E-04  3.04617E-12  9.04258E-09  1.07418E-08 -6.29215E-18 -4.12120E-18
  2.250E-04  3.85530E-12  9.04258E-09  1.07418E-08 -7.07867E-18 -4.63635E-18
  2.500E-04  4.75964E-12  9.04258E-09  1.07418E-08 -7.86518E-18 -5.15150E-18
  2.750E-04  5.75917E-12  9.04258E-09  1.07418E-08 -8.65170E-18 -5.66665E-18
  3.000E-04  6.85391E-12  9.04258E-09  1.07418E-08 -9.43822E-18 -6.18180E-18
  3.250E-04  8.04379E-12  9.04258E-09  1.07418E-08 -1.02247E-17 -6.69695E-18
  3.500E-04  9.32893E-12  9.04258E-09  1.07418E-08 -1.10113E-17 -7.21210E-18
  3.750E-04  1.07092E-11  9.04258E-09  1.07418E-08 -1.17978E-17 -7.72725E-18
  4.000E-04  1.21847E-11  9.04258E-09  1.07418E-08 -1.25843E-17 -8.24240E-18
  4.250E-04  1.37554E-11  9.04258E-09  1.07418E-08 -1.33708E-17 -8.75755E-18
  4.500E-04  1.54213E-11  9.04258E-09  1.07418E-08 -1.41573E-17 -9.27270E-18
  4.750E-04  1.71823E-11  9.04258E-09  1.07418E-08 -1.49438E-17 -9.78784E-18
  5.000E-04  1.90386E-11  9.04258E-09  1.07418E-08 -1.57304E-17 -1.03030E-17
  5.250E-04  2.09900E-11  9.04258E-09  1.07418E-08 -1.65169E-17 -1.08181E-17
  5.500E-04  2.30367E-11  9.04258E-09  1.07418E-08 -1.73034E-17 -1.13333E-17
  5.750E-04  2.51785E-11  9.04258E-09  1.07418E-08 -1.80899E-17 -1.18484E-17
  6.000E-04  2.74156E-11  9.04258E-09  1.07418E-08 -1.88764E-17 -1.23636E-17
  6.250E-04  2.97478E-11  9.04258E-09  1.07418E-08 -1.96630E-17 -1.28787E-17
  6.500E-04  3.21752E-11  9.04258E-09  1.07418E-08 -2.04495E-17 -1.33939E-17
  6.750E-04  3.46979E-11  9.04258E-09  1.07418E-08 -2.12360E-17 -1.39090E-17
  7.000E-04  3.73157E-11  9.04258E-09  1.07418E-08 -2.20225E-17 -1.44242E-17
  7.250E-04  4.00286E-11  9.04258E-09  1.07418E-08 -2.28090E-17 -1.49393E-17
  7.500E-04  4.28368E-11  9.04258E-09  1.07418E-08 -2.35956E-17 -1.54545E-17
  7.750E-04  4.57402E-11  9.04258E-09  1.07418E-08 -2.43821E-17 -1.59696E-17
  8.000E-04  4.87388E-11  9.04258E-09  1.07418E-08 -2.51686E-17 -1.64848E-17
  8.250E-04  5.18325E-11  9.04258E-09  1.07418E-08 -2.59551E-17 -1.69999E-17
  8.500E-04  5.50215E-11  9.04258E-09  1.07418E-08 -2.67416E-17 -1.75151E-17
  8.750E-04  5.83057E-11  9.04258E-09  1.07418E-08 -2.75281E-17 -1.80302E-17
  9.000E-04  6.16850E-11  9.04258E-09  1.07418E-08 -2.83147E-17 -1.85454E-17
  9.250E-04  6.51595E-11  9.04258E-09  1.07418E-08 -2.91012E-17 -1.90605E-17
  9.500E-04  6.87293E-11  9.04258E-09  1.07418E-08 -2.98877E-17 -1.95757E-17
  9.750E-04  7.23943E-11  9.04258E-09  1.07418E-08 -3.06742E-17 -2.00908E-17
  1.000E-03  7.61544E-11  9.04258E-09  1.07418E-08 -3.14607E-17 -2.06060E-17
  1.250E-03  1.18991E-10  9.04258E-09  1.07418E-08 -3.93259E-17 -2.57575E-17
  1.500E-03  1.71347E-10  9.04258E-09  1.07418E-08 -4.71911E-17 -3.09090E-17
  1.750E-03  2.33223E-10  9.04258E-09  1.07418E-08 -5.50563E-17 -3.60605E-17
  2.000E-03  3.04617E-10  9.04258E-09  1.07418E-08 -6.29215E-17 -4.12120E-17
  2.250E-03  3.85531E-10  9.04258E-09  1.07418E-08 -7.07867E-17 -4.63635E-17
  2.500E-03  4.75965E-10  9.04258E-09  1.07418E-08 -7.86518E-17 -5.15150E-17
  2.750E-03  5.75917E-10  9.04258E-09  1.07418E-08 -8.65170E-17 -5.66665E-17
  3.000E-03  6.85389E-10  9.04258E-09  1.07418E-08 -9.43822E-17 -6.18180E-17
  3.250E-03  8.04380E-10  9.04258E-09  1.07418E-08 -1.02247E-16 -6.69695E-17
  3.500E-03  9.32891E-10  9.04258E-09  1.07418E-08 -1.10113E-16 -7.21210E-17
  3.750E-03  1.07092E-09  9.04258E-09  1.07418E-08 -1.17978E-16 -7.72725E-17
  4.000E-03  1.21847E-09  9.04258E-09  1.07418E-08 -1.25843E-16 -8.24240E-17
  4.250E-03  1.37554E-09  9.04258E-09  1.07418E-08 -1.33708E-16 -8.75755E-17
  4.500E-03  1.54213E-09  9.04258E-09  1.07418E-08 -1.41573E-16 -9.27270E-17
  4.750E-03  1.71823E-09  9.04258E-09  1.07418E-08 -1.49438E-16 -9.78784E-17
  5.000E-03  1.90386E-09  9.04258E-09  1.07418E-08 -1.57304E-16 -1.03030E-16
  5.250E-03  2.09900E-09  9.04258E-09  1.07418E-08 -1.65169E-16 -1.08181E-16
  5.500E-03  2.30367E-09  9.04258E-09  1.07418E-08 -1.73034E-16 -1.13333E-16
  5.750E-03  2.51785E-09  9.04258E-09  1.07418E-08 -1.80899E-16 -1.18484E-16
  6.000E-03  2.74156E-09  9.04258E-09  1.07418E-08 -1.88764E-16 -1.23636E-16
  6.250E-03  2.97478E-09  9.04258E-09  1.07418E-08 -1.96630E-16 -1.28787E-16
  6.500E-03  3.21752E-09  9.04258E-09  1.07418E-08 -2.04495E-16 -1.33939E-16
  6.750E-03  3.46978E-09  9.04258E-09  1.07418E-08 -2.12360E-16 -1.39090E-16
  7.000E-03  3.73156E-09  9.04258E-09  1.07418E-08 -2.20225E-16 -1.44242E-16
  7.250E-03  4.00286E-09  9.04258E-09  1.07418E-08 -2.28090E-16 -1.49393E-16
  7.500E-03  4.28368E-09  9.04258E-09  1.07418E-08 -2.35956E-16 -1.54545E-16
  7.750E-03  4.57402E-09  9.04258E-09  1.07418E-08 -2.43821E-16 -1.59696E-16
  8.000E-03  4.87388E-09  9.04258E-09  1.07418E-08 -2.51686E-16 -1.64848E-16
  8.250E-03  5.18326E-09  9.04258E-09  1.07418E-08 -2.59551E-16 -1.69999E-16
  8.500E-03  5.50215E-09  9.04258E-09  1.07418E-08 -2.67416E-16 -1.75151E-16
  8.750E-03  5.83057E-09  9.04258E-09  1.07418E-08 -2.75281E-16 -1.80302E-16
  9.000E-03  6.16850E-09  9.04258E-09  1.07418E-08 -2.83147E-16 -1.85454E-16
  9.250E-03  6.51596E-09  9.04258E-09  1.07418E-08 -2.91012E-16 -1.90605E-16
  9.500E-03  6.87293E-09  9.04258E-09  1.07418E-08 -2.98877E-16 -1.95757E-16
  9.750E-03  7.23942E-09  9.04258E-09  1.07418E-08 -3.06742E-16 -2.00908E-16
  1.000E-02  7.61544E-09  9.04258E-09  1.07418E-08 -3.14607E-16 -2.06060E-16
  1.250E-02  1.18991E-08  9.04258E-09  1.07418E-08 -3.93259E-16 -2.57575E-16
  1.500E-02  1.71347E-08  9.04258E-09  1.07418E-08 -4.71911E-16 -3.09090E-16
  1.750E-02  2.33223E-08  9.04258E-09  1.07418E-08 -5.50563E-16 -3.60605E-16
  2.000E-02  3.04617E-08  9.04257E-09  1.07418E-08 -6.29215E-16 -4.12120E-16
  2.250E-02  3.85531E-08  9.04257E-09  1.07418E-08 -7.07867E-16 -4.63635E-16
  2.500E-02  4.75965E-08  9.04257E-09  1.07418E-08 -7.86519E-16 -5.15150E-16
  2.750E-02  5.75917E-08  9.04257E-09  1.07418E-08 -8.65170E-16 -5.66665E-16
  3.000E-02  6.85389E-08  9.04257E-09  1.07418E-08 -9.43822E-16 -6.18180E-16
  3.250E-02  8.04380E-08  9.04257E-09  1.07418E-08 -1.02247E-15 -6.69695E-16
  3.500E-02  9.32891E-08  9.04257E-09  1.07418E-08 -1.10113E-15 -7.21210E-16
  3.750E-02  1.07092E-07  9.04256E-09  1.07418E-08 -1.17978E-15 -7.72725E-16
  4.000E-02  1.21847E-07  9.04256E-09  1.07418E-08 -1.25843E-15 -8.24240E-16
  4.250E-02  1.37554E-07  9.04256E-09  1.07418E-08 -1.33708E-15 -8.75755E-16
  4.500E-02  1.54213E-07  9.04256E-09  1.07418E-08 -1.41573E-15 -9.27270E-16
  4.750E-02  1.71823E-07  9.04256E-09  1.07418E-08 -1.49439E-15 -9.78785E-16
  5.000E-02  1.90386E-07  9.04255E-09  1.07418E-08 -1.57304E-15 -1.03030E-15
  5.250E-02  2.09900E-07  9.04255E-09  1.07418E-08 -1.65169E-15 -1.08182E-15
  5.500E-02  2.30367E-07  9.04255E-09  1.07418E-08 -1.73034E-15 -1.13333E-15
  5.750E-02  2.51785E-07  9.04255E-09  1.07418E-08 -1.80899E-15 -1.18485E-15
  6.000E-02  2.74156E-07  9.04254E-09  1.07418E-08 -1.88765E-15 -1.23636E-15
  6.250E-02  2.97478E-07  9.04254E-09  1.07418E-08 -1.96630E-15 -1.28788E-15
  6.500E-02  3.21752E-07  9.04254E-09  1.07418E-08 -2.04495E-15 -1.33939E-15
  6.750E-02  3.46978E-07  9.04254E-09  1.07418E-08 -2.12360E-15 -1.39091E-15
  7.000E-02  3.73156E-07  9.04253E-09  1.07418E-08 -2.20226E-15 -1.44242E-15
  7.250E-02  4.00286E-07  9.04253E-09  1.07418E-08 -2.28091E-15 -1.49394E-15
  7.500E-02  4.28368E-07  9.04253E-09  1.07418E-08 -2.35956E-15 -1.54545E-15
  7.750E-02  4.57402E-07  9.04252E-09  1.07418E-08 -2.43821E-15 -1.59697E-15
  8.000E-02  4.87388E-07  9.04252E-09  1.07418E-08 -2.51687E-15 -1.64848E-15
  8.250E-02  5.18325E-07  9.04251E-09  1.07418E-08 -2.59552E-15 -1.70000E-15
  8.500E-02  5.50215E-07  9.04251E-09  1.07418E-08 -2.67417E-15 -1.75151E-15
  8.750E-02  5.83057E-07  9.04251E-09  1.07418E-08 -2.75282E-15 -1.80303E-15
  9.000E-02  6.16850E-07  9.04250E-09  1.07418E-08 -2.83148E-15 -1.85454E-15
  9.250E-02  6.51596E-07  9.04250E-09  1.07418E-08 -2.91013E-15 -1.90606E-15
  9.500E-02  6.87293E-07  9.04249E-09  1.07418E-08 -2.98878E-15 -1.95757E-15
  9.750E-02  7.23942E-07  9.04249E-09  1.07418E-08 -3.06743E-15 -2.00909E-15
  1.000E-01  7.61543E-07  9.04248E-09  1.07418E-08 -3.14609E-15 -2.06060E-15
  1.250E-01  1.18991E-06  9.04243E-09  1.07417E-08 -3.93262E-15 -2.57576E-15
  1.500E-01  1.71347E-06  9.04237E-09  1.07417E-08 -4.71916E-15 -3.09091E-15
  1.750E-01  2.33223E-06  9.04229E-09  1.07417E-08 -5.50570E-15 -3.60607E-15
  2.000E-01  3.04617E-06  9.04220E-09  1.07417E-08 -6.29225E-15 -4.12123E-15
  2.250E-01  3.85531E-06  9.04210E-09  1.07416E-08 -7.07882E-15 -4.63640E-15
  2.500E-01  4.75964E-06  9.04199E-09  1.07416E-08 -7.86539E-15 -5.15156E-15
  2.750E-01  5.75916E-06  9.04187E-09  1.07416E-08 -8.65198E-15 -5.66674E-15
  3.000E-01  6.85388E-06  9.04173E-09  1.07415E-08 -9.43858E-15 -6.18191E-15
  3.250E-01  8.04378E-06  9.04159E-09  1.07415E-08 -1.02252E-14 -6.69709E-15
  3.500E-01  9.32888E-06  9.04143E-09  1.07414E-08 -1.10118E-14 -7.21228E-15
  3.750E-01  1.07092E-05  9.04126E-09  1.07414E-08 -1.17985E-14 -7.72747E-15
  4.000E-01  1.21846E-05  9.04108E-09  1.07413E-08 -1.25852E-14 -8.24267E-15
  4.250E-01  1.37553E-05  9.04088E-09  1.07412E-08 -1.33718E-14 -8.75787E-15
  4.500E-01  1.54212E-05  9.04068E-09  1.07412E-08 -1.41586E-14 -9.27308E-15
  4.750E-01  1.71822E-05  9.04046E-09  1.07411E-08 -1.49453E-14 -9.78830E-15
  5.000E-01  1.90385E-05  9.04023E-09  1.07410E-08 -1.57320E-14 -1.03035E-14
  5.250E-01  2.09899E-05  9.03999E-09  1.07409E-08 -1.65188E-14 -1.08188E-14
  5.500E-01  2.30365E-05  9.03974E-09  1.07409E-08 -1.73056E-14 -1.13340E-14
  5.750E-01  2.51783E-05  9.03948E-09  1.07408E-08 -1.80925E-14 -1.18493E-14
  6.000E-01  2.74153E-05  9.03920E-09  1.07407E-08 -1.88793E-14 -1.23645E-14
  6.250E-01  2.97475E-05  9.03891E-09  1.07406E-08 -1.96662E-14 -1.28798E-14
  6.500E-01  3.21749E-05  9.03861E-09  1.07405E-08 -2.04532E-14 -1.33951E-14
  6.750E-01  3.46974E-05  9.03830E-09  1.07404E-08 -2.12401E-14 -1.39104E-14
  7.000E-01  3.73152E-05  9.03798E-09  1.07403E-08 -2.20271E-14 -1.44257E-14
  7.250E-01  4.00281E-05  9.03765E-09  1.07402E-08 -2.28142E-14 -1.49410E-14
  7.500E-01  4.28362E-05  9.03730E-09  1.07400E-08 -2.36012E-14 -1.54563E-14
  7.750E-01  4.57395E-05  9.03694E-09  1.07399E-08 -2.43883E-14 -1.59716E-14
  8.000E-01  4.87380E-05  9.03657E-09  1.07398E-08 -2.51755E-14 -1.64870E-14
  8.250E-01  5.18317E-05  9.03619E-09  1.07397E-08 -2.59627E-14 -1.70023E-14
  8.500E-01  5.50205E-05  9.03580E-09  1.07396E-08 -2.67499E-14 -1.75177E-14
  8.750E-01  5.83045E-05  9.03540E-09  1.07394E-08 -2.75371E-14 -1.80331E-14
  9.000E-01  6.16838E-05  9.03498E-09  1.07393E-08 -2.83245E-14 -1.85485E-14
  9.250E-01  6.51582E-05  9.03455E-09  1.07391E-08 -2.91118E-14 -1.90639E-14
  9.500E-01  6.87277E-05  9.03411E-09  1.07390E-08 -2.98992E-14 -1.95794E-14
  9.750E-01  7.23925E-05  9.03366E-09  1.07388E-08 -3.06867E-14 -2.00948E-14
  1.000E+00  7.61524E-05  9.03320E-09  1.07387E-08 -3.14742E-14 -2.06103E-14
  1.100E+00  9.21439E-05  9.03123E-09  1.07380E-08 -3.46247E-14 -2.26723E-14
  1.200E+00  1.09658E-04  9.02908E-09  1.07373E-08 -3.77761E-14 -2.47346E-14
  1.300E+00  1.28695E-04  9.02673E-09  1.07366E-08 -4.09285E-14 -2.67972E-14
  1.400E+00  1.49255E-04  9.02420E-09  1.07357E-08 -4.40819E-14 -2.88601E-14
  1.500E+00  1.71338E-04  9.02149E-09  1.07348E-08 -4.72364E-14 -3.09234E-14
  1.600E+00  1.94942E-04  9.01859E-09  1.07339E-08 -5.03922E-14 -3.29871E-14
  1.700E+00  2.20070E-04  9.01550E-09  1.07328E-08 -5.35492E-14 -3.50512E-14
  1.800E+00  2.46720E-04  9.01222E-09  1.07318E-08 -5.67076E-14 -3.71157E-14
  1.900E+00  2.74892E-04  9.00876E-09  1.07306E-08 -5.98675E-14 -3.91807E-14
  2.000E+00  3.04586E-04  9.00511E-09  1.07294E-08 -6.30288E-14 -4.12461E-14
  2.100E+00  3.35803E-04  9.00128E-09  1.07281E-08 -6.61918E-14 -4.33121E-14
  2.200E+00  3.68542E-04  8.99726E-09  1.07268E-08 -6.93565E-14 -4.53786E-14
  2.300E+00  4.02802E-04  8.99306E-09  1.07254E-08 -7.25229E-14 -4.74457E-14
  2.400E+00  4.38585E-04  8.98867E-09  1.07239E-08 -7.56912E-14 -4.95134E-14
  2.500E+00  4.75889E-04  8.98410E-09  1.07224E-08 -7.88613E-14 -5.15816E-14
  2.600E+00  5.14715E-04  8.97934E-09  1.07209E-08 -8.20335E-14 -5.36506E-14
  2.700E+00  5.55063E-04  8.97440E-09  1.07192E-08 -8.52078E-14 -5.57201E-14
  2.800E+00  5.96931E-04  8.96927E-09  1.07175E-08 -8.83842E-14 -5.77904E-14
  2.900E+00  6.40321E-04  8.96396E-09  1.07157E-08 -9.15628E-14 -5.98614E-14
  3.000E+00  6.85233E-04  8.95847E-09  1.07139E-08 -9.47437E-14 -6.19331E-14
  3.100E+00  7.31665E-04  8.95280E-09  1.07120E-08 -9.79271E-14 -6.40056E-14
  3.200E+00  7.79618E-04  8.94694E-09  1.07101E-08 -1.01113E-13 -6.60789E-14
  3.300E+00  8.29092E-04  8.94089E-09  1.07081E-08 -1.04301E-13 -6.81530E-14
  3.400E+00  8.80086E-04  8.93467E-09  1.07060E-08 -1.07492E-13 -7.02279E-14
  3.500E+00  9.32601E-04  8.92826E-09  1.07039E-08 -1.10686E-13 -7.23037E-14
  3.600E+00  9.86636E-04  8.92168E-09  1.07017E-08 -1.13882E-13 -7.43804E-14
  3.700E+00  1.04219E-03  8.91491E-09  1.06994E-08 -1.17082E-13 -7.64581E-14
  3.800E+00  1.09927E-03  8.90796E-09  1.06971E-08 -1.20284E-13 -7.85366E-14
  3.900E+00  1.15786E-03  8.90083E-09  1.06947E-08 -1.23489E-13 -8.06161E-14
  4.000E+00  1.21797E-03  8.89352E-09  1.06923E-08 -1.26697E-13 -8.26967E-14
  4.100E+00  1.27961E-03  8.88603E-09  1.06898E-08 -1.29909E-13 -8.47782E-14
  4.200E+00  1.34276E-03  8.87836E-09  1.06872E-08 -1.33123E-13 -8.68608E-14
  4.300E+00  1.40743E-03  8.87051E-09  1.06846E-08 -1.36341E-13 -8.89444E-14
  4.400E+00  1.47362E-03  8.86248E-09  1.06819E-08 -1.39562E-13 -9.10291E-14
  4.500E+00  1.54133E-03  8.85427E-09  1.06792E-08 -1.42787E-13 -9.31150E-14
  4.600E+00  1.61056E-03  8.84589E-09  1.06764E-08 -1.46015E-13 -9.52020E-14
  4.700E+00  1.68131E-03  8.83733E-09  1.06735E-08 -1.49247E-13 -9.72902E-14
  4.800E+00  1.75357E-03  8.82859E-09  1.06706E-08 -1.52483E-13 -9.93795E-14
  4.900E+00  1.82735E-03  8.81968E-09  1.06676E-08 -1.55722E-13 -1.01470E-13
  5.000E+00  1.90265E-03  8.81059E-09  1.06645E-08 -1.58965E-13 -1.03562E-13
  5.100E+00  1.97947E-03  8.80132E-09  1.06614E-08 -1.62212E-13 -1.05655E-13
  5.200E+00  2.05780E-03  8.79188E-09  1.06582E-08 -1.65463E-13 -1.07749E-13
  5.300E+00  2.13765E-03  8.78227E-09  1.06550E-08 -1.68718E-13 -1.09845E-13
  5.400E+00  2.21902E-03  8.77248E-09  1.06517E-08 -1.71977E-13 -1.11942E-13
  5.500E+00  2.30190E-03  8.76252E-09  1.06483E-08 -1.75240E-13 -1.14040E-13
  5.600E+00  2.38630E-03  8.75238E-09  1.06449E-08 -1.78507E-13 -1.16140E-13
  5.700E+00  2.47222E-03  8.74208E-09  1.06414E-08 -1.81779E-13 -1.18241E-13
  5.800E+00  2.55965E-03  8.73160E-09  1.06379E-08 -1.85055E-13 -1.20344E-13
  5.900E+00  2.64859E-03  8.72094E-09  1.06343E-08 -1.88336E-13 -1.22448E-13
  6.000E+00  2.73905E-03  8.71012E-09  1.06306E-08 -1.91621E-13 -1.24554E-13
  6.100E+00  2.83103E-03  8.69913E-09  1.06269E-08 -1.94910E-13 -1.26661E-13
  6.200E+00  2.92452E-03  8.68797E-09  1.06231E-08 -1.98205E-13 -1.28769E-13
  6.300E+00  3.01952E-03  8.67664E-09  1.06193E-08 -2.01504E-13 -1.30880E-13
  6.400E+00  3.11604E-03  8.66514E-09  1.06154E-08 -2.04807E-13 -1.32991E-13
  6.500E+00  3.21407E-03  8.65347E-09  1.06114E-08 -2.08116E-13 -1.35105E-13
  6.600E+00  3.31362E-03  8.64163E-09  1.06074E-08 -2.11430E-13 -1.37220E-13
  6.700E+00  3.41468E-03  8.62963E-09  1.06033E-08 -2.14748E-13 -1.39336E-13
  6.800E+00  3.51725E-03  8.61746E-09  1.05992E-08 -2.18072E-13 -1.41455E-13
  6.900E+00  3.62133E-03  8.60513E-09  1.05950E-08 -2.21400E-13 -1.43575E-13
  7.000E+00  3.72692E-03  8.59263E-09  1.05907E-08 -2.24734E-13 -1.45697E-13
  7.100E+00  3.83403E-03  8.57997E-09  1.05864E-08 -2.28073E-13 -1.47820E-13
