

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 1.60000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0      8.68556933E-02      0.00000000E+00
       1     -1.44249348E+00     -1.44050530E+00
       2      7.51027248E-01      7.51387049E-01
       3      3.27553021E-01      3.27662738E-01
       4      1.48369584E-01      1.48411905E-01
       5      6.96820642E-02      6.97003251E-02
       6      3.36134685E-02      3.36218386E-02
       7      1.65343925E-02      1.65383713E-02
       8      8.25350844E-03      8.25544598E-03
       9      4.16702700E-03      4.16798691E-03
      10      2.12287924E-03      2.12336102E-03
      11      1.08935594E-03      1.08960021E-03
      12      5.62299575E-04      5.62424434E-04
      13      2.91641943E-04      2.91706185E-04
      14      1.51858502E-04      1.51891733E-04
      15      7.93284606E-05      7.93457260E-05
      16      4.15499362E-05      4.15589389E-05
      17      2.18101962E-05      2.18149044E-05
      18      1.14691276E-05      1.14715959E-05
      19      6.04013853E-06      6.04143517E-06
      20      3.18491611E-06      3.18559838E-06
      21      1.68109681E-06      1.68145630E-06
      22      8.88089189E-07      8.88278828E-07
      23      4.69492280E-07      4.69592411E-07
      24      2.48346448E-07      2.48399364E-07
      25      1.31432787E-07      1.31460765E-07
      26      6.95875675E-08      6.96023725E-08
      27      3.68563822E-08      3.68642168E-08
      28      1.95264362E-08      1.95305853E-08
      29      1.03477228E-08      1.03499156E-08
      30      5.48479458E-09      5.48595813E-09
      31      2.90771040E-09      2.90832985E-09
      32      1.54170275E-09      1.54203061E-09
      33      8.17544517E-10      8.17718213E-10
      34      4.33592368E-10      4.33686221E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 2.24915E-16  0.000E+00  1.144E-08  9.693E-09  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 2.24915E-16  3.575E-10  1.144E-08  9.693E-09 -4.955E-19  3.093E-18  1.00E-07
  1.250E-04 2.24915E-16  4.468E-10  1.144E-08  9.693E-09 -6.194E-19  3.866E-18  1.00E-07
  1.500E-04 2.24915E-16  5.362E-10  1.144E-08  9.693E-09 -7.433E-19  4.640E-18  1.00E-07
  1.750E-04 2.24915E-16  6.256E-10  1.144E-08  9.693E-09 -8.672E-19  5.413E-18  1.00E-07
  2.000E-04 2.24915E-16  7.149E-10  1.144E-08  9.693E-09 -9.911E-19  6.186E-18  1.00E-07
  2.250E-04 2.24915E-16  8.043E-10  1.144E-08  9.693E-09 -1.115E-18  6.960E-18  1.00E-07
  2.500E-04 2.24915E-16  8.937E-10  1.144E-08  9.693E-09 -1.239E-18  7.733E-18  1.00E-07
  2.750E-04 2.24915E-16  9.830E-10  1.144E-08  9.693E-09 -1.363E-18  8.506E-18  1.00E-07
  3.000E-04 2.24915E-16  1.072E-09  1.144E-08  9.693E-09 -1.487E-18  9.279E-18  1.00E-07
  3.250E-04 2.24915E-16  1.162E-09  1.144E-08  9.693E-09 -1.610E-18  1.005E-17  1.00E-07
  3.500E-04 2.24915E-16  1.251E-09  1.144E-08  9.693E-09 -1.734E-18  1.083E-17  1.00E-07
  3.750E-04 2.24915E-16  1.341E-09  1.144E-08  9.693E-09 -1.858E-18  1.160E-17  1.00E-07
  4.000E-04 2.24915E-16  1.430E-09  1.144E-08  9.693E-09 -1.982E-18  1.237E-17  1.00E-07
  4.250E-04 2.24915E-16  1.519E-09  1.144E-08  9.693E-09 -2.106E-18  1.315E-17  1.00E-07
