 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   8,   projectile: electron
 #  Kinetic energy = 2.30000E+02 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  0.000E+00  0.00000E+00  1.24606E-08  9.23876E-09  0.00000E+00  0.00000E+00
  1.000E-04  7.61557E-13  1.24606E-08  9.23876E-09  2.01003E-18  5.25821E-18
  1.250E-04  1.18994E-12  1.24606E-08  9.23876E-09  2.51254E-18  6.57276E-18
  1.500E-04  1.71346E-12  1.24606E-08  9.23876E-09  3.01504E-18  7.88731E-18
  1.750E-04  2.33225E-12  1.24606E-08  9.23876E-09  3.51755E-18  9.20187E-18
  2.000E-04  3.04617E-12  1.24606E-08  9.23876E-09  4.02006E-18  1.05164E-17
  2.250E-04  3.85530E-12  1.24606E-08  9.23876E-09  4.52256E-18  1.18310E-17
  2.500E-04  4.75964E-12  1.24606E-08  9.23876E-09  5.02507E-18  1.31455E-17
  2.750E-04  5.75917E-12  1.24606E-08  9.23876E-09  5.52758E-18  1.44601E-17
  3.000E-04  6.85391E-12  1.24606E-08  9.23876E-09  6.03009E-18  1.57746E-17
  3.250E-04  8.04379E-12  1.24606E-08  9.23876E-09  6.53259E-18  1.70892E-17
  3.500E-04  9.32893E-12  1.24606E-08  9.23876E-09  7.03510E-18  1.84037E-17
  3.750E-04  1.07092E-11  1.24606E-08  9.23876E-09  7.53761E-18  1.97183E-17
  4.000E-04  1.21847E-11  1.24606E-08  9.23876E-09  8.04011E-18  2.10328E-17
  4.250E-04  1.37554E-11  1.24606E-08  9.23876E-09  8.54262E-18  2.23474E-17
  4.500E-04  1.54213E-11  1.24606E-08  9.23876E-09  9.04513E-18  2.36619E-17
  4.750E-04  1.71823E-11  1.24606E-08  9.23876E-09  9.54764E-18  2.49765E-17
  5.000E-04  1.90386E-11  1.24606E-08  9.23876E-09  1.00501E-17  2.62910E-17
  5.250E-04  2.09900E-11  1.24606E-08  9.23876E-09  1.05526E-17  2.76056E-17
  5.500E-04  2.30367E-11  1.24606E-08  9.23876E-09  1.10552E-17  2.89201E-17
  5.750E-04  2.51785E-11  1.24606E-08  9.23876E-09  1.15577E-17  3.02347E-17
  6.000E-04  2.74156E-11  1.24606E-08  9.23876E-09  1.20602E-17  3.15493E-17
