    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  4.750E-03 3.35200E-17 -6.091E-10  5.693E-09  1.053E-09  7.269E-17  1.165E-17  1.00E-07
  5.000E-03 3.35200E-17 -6.411E-10  5.693E-09  1.053E-09  7.651E-17  1.226E-17  1.00E-07
  5.250E-03 3.35200E-17 -6.732E-10  5.693E-09  1.053E-09  8.034E-17  1.288E-17  1.00E-07
  5.500E-03 3.35200E-17 -7.053E-10  5.693E-09  1.053E-09  8.416E-17  1.349E-17  1.00E-07
  5.750E-03 3.35200E-17 -7.373E-10  5.693E-09  1.053E-09  8.799E-17  1.410E-17  1.00E-07
  6.000E-03 3.35200E-17 -7.694E-10  5.693E-09  1.053E-09  9.181E-17  1.472E-17  1.00E-07
  6.250E-03 3.35200E-17 -8.014E-10  5.693E-09  1.053E-09  9.564E-17  1.533E-17  1.00E-07
  6.500E-03 3.35200E-17 -8.335E-10  5.693E-09  1.053E-09  9.947E-17  1.594E-17  1.00E-07
  6.750E-03 3.35200E-17 -8.655E-10  5.693E-09  1.053E-09  1.033E-16  1.656E-17  1.00E-07
  7.000E-03 3.35200E-17 -8.976E-10  5.693E-09  1.053E-09  1.071E-16  1.717E-17  1.00E-07
  7.250E-03 3.35200E-17 -9.297E-10  5.693E-09  1.053E-09  1.109E-16  1.778E-17  1.00E-07
  7.500E-03 3.35200E-17 -9.617E-10  5.693E-09  1.053E-09  1.148E-16  1.840E-17  1.00E-07
  7.750E-03 3.35200E-17 -9.938E-10  5.693E-09  1.053E-09  1.186E-16  1.901E-17  1.00E-07
  8.000E-03 3.35200E-17 -1.026E-09  5.693E-09  1.053E-09  1.224E-16  1.962E-17  1.00E-07
  8.250E-03 3.35200E-17 -1.058E-09  5.693E-09  1.053E-09  1.262E-16  2.024E-17  1.00E-07
  8.500E-03 3.35200E-17 -1.090E-09  5.693E-09  1.053E-09  1.301E-16  2.085E-17  1.00E-07
  8.750E-03 3.35200E-17 -1.122E-09  5.693E-09  1.053E-09  1.339E-16  2.146E-17  1.00E-07
  9.000E-03 3.35200E-17 -1.154E-09  5.693E-09  1.053E-09  1.377E-16  2.208E-17  1.00E-07
  9.250E-03 3.35200E-17 -1.186E-09  5.693E-09  1.053E-09  1.415E-16  2.269E-17  1.00E-07
  9.500E-03 3.35200E-17 -1.218E-09  5.693E-09  1.053E-09  1.454E-16  2.330E-17  1.00E-07
  9.750E-03 3.35200E-17 -1.250E-09  5.693E-09  1.053E-09  1.492E-16  2.391E-17  1.00E-07
  1.000E-02 3.35200E-17 -1.282E-09  5.693E-09  1.053E-09  1.530E-16  2.453E-17  1.00E-07
  1.250E-02 3.35200E-17 -1.603E-09  5.693E-09  1.053E-09  1.913E-16  3.066E-17  1.00E-07
  1.500E-02 3.35200E-17 -1.923E-09  5.693E-09  1.053E-09  2.295E-16  3.679E-17  1.00E-07
  1.750E-02 3.35200E-17 -2.244E-09  5.693E-09  1.053E-09  2.678E-16  4.292E-17  1.00E-07
  2.000E-02 3.35200E-17 -2.565E-09  5.693E-09  1.053E-09  3.060E-16  4.906E-17  1.00E-07
  2.250E-02 3.35199E-17 -2.885E-09  5.693E-09  1.053E-09  3.443E-16  5.519E-17  1.00E-07
  2.500E-02 3.35199E-17 -3.206E-09  5.693E-09  1.053E-09  3.826E-16  6.132E-17  1.00E-07
  2.750E-02 3.35199E-17 -3.526E-09  5.693E-09  1.053E-09  4.208E-16  6.745E-17  1.00E-07
  3.000E-02 3.35199E-17 -3.847E-09  5.693E-09  1.053E-09  4.591E-16  7.358E-17  1.00E-07
  3.250E-02 3.35199E-17 -4.167E-09  5.693E-09  1.053E-09  4.973E-16  7.972E-17  1.00E-07
  3.500E-02 3.35199E-17 -4.488E-09  5.693E-09  1.053E-09  5.356E-16  8.585E-17  1.00E-07
  3.750E-02 3.35199E-17 -4.809E-09  5.693E-09  1.053E-09  5.738E-16  9.198E-17  1.00E-07
  4.000E-02 3.35198E-17 -5.129E-09  5.693E-09  1.053E-09  6.121E-16  9.811E-17  1.00E-07
