 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   8,   projectile: electron
 #  Kinetic energy = 8.20000E+01 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  0.000E+00  0.00000E+00  9.33947E-09  1.06296E-08  0.00000E+00  0.00000E+00
  1.000E-04  7.61557E-13  9.33947E-09  1.06296E-08 -3.00700E-18 -1.46117E-18
  1.250E-04  1.18994E-12  9.33947E-09  1.06296E-08 -3.75875E-18 -1.82646E-18
  1.500E-04  1.71346E-12  9.33947E-09  1.06296E-08 -4.51050E-18 -2.19176E-18
  1.750E-04  2.33225E-12  9.33947E-09  1.06296E-08 -5.26225E-18 -2.55705E-18
  2.000E-04  3.04617E-12  9.33947E-09  1.06296E-08 -6.01400E-18 -2.92234E-18
  2.250E-04  3.85530E-12  9.33947E-09  1.06296E-08 -6.76575E-18 -3.28764E-18
  2.500E-04  4.75964E-12  9.33947E-09  1.06296E-08 -7.51751E-18 -3.65293E-18
  2.750E-04  5.75917E-12  9.33947E-09  1.06296E-08 -8.26926E-18 -4.01822E-18
  3.000E-04  6.85391E-12  9.33947E-09  1.06296E-08 -9.02101E-18 -4.38351E-18
  3.250E-04  8.04379E-12  9.33947E-09  1.06296E-08 -9.77276E-18 -4.74881E-18
  3.500E-04  9.32893E-12  9.33947E-09  1.06296E-08 -1.05245E-17 -5.11410E-18
  3.750E-04  1.07092E-11  9.33947E-09  1.06296E-08 -1.12763E-17 -5.47939E-18
  4.000E-04  1.21847E-11  9.33947E-09  1.06296E-08 -1.20280E-17 -5.84468E-18
  4.250E-04  1.37554E-11  9.33947E-09  1.06296E-08 -1.27798E-17 -6.20998E-18
  4.500E-04  1.54213E-11  9.33947E-09  1.06296E-08 -1.35315E-17 -6.57527E-18
  4.750E-04  1.71823E-11  9.33947E-09  1.06296E-08 -1.42833E-17 -6.94056E-18
  5.000E-04  1.90386E-11  9.33947E-09  1.06296E-08 -1.50350E-17 -7.30586E-18
  5.250E-04  2.09900E-11  9.33947E-09  1.06296E-08 -1.57868E-17 -7.67115E-18
  5.500E-04  2.30367E-11  9.33947E-09  1.06296E-08 -1.65385E-17 -8.03644E-18
  5.750E-04  2.51785E-11  9.33947E-09  1.06296E-08 -1.72903E-17 -8.40173E-18
  6.000E-04  2.74156E-11  9.33947E-09  1.06296E-08 -1.80420E-17 -8.76703E-18
  6.250E-04  2.97478E-11  9.33947E-09  1.06296E-08 -1.87938E-17 -9.13232E-18
  6.500E-04  3.21752E-11  9.33947E-09  1.06296E-08 -1.95455E-17 -9.49761E-18
  6.750E-04  3.46979E-11  9.33947E-09  1.06296E-08 -2.02973E-17 -9.86291E-18
  7.000E-04  3.73157E-11  9.33947E-09  1.06296E-08 -2.10490E-17 -1.02282E-17
  7.250E-04  4.00286E-11  9.33947E-09  1.06296E-08 -2.18008E-17 -1.05935E-17
  7.500E-04  4.28368E-11  9.33947E-09  1.06296E-08 -2.25525E-17 -1.09588E-17
  7.750E-04  4.57402E-11  9.33947E-09  1.06296E-08 -2.33043E-17 -1.13241E-17
  8.000E-04  4.87388E-11  9.33947E-09  1.06296E-08 -2.40560E-17 -1.16894E-17
  8.250E-04  5.18325E-11  9.33947E-09  1.06296E-08 -2.48078E-17 -1.20547E-17
  8.500E-04  5.50215E-11  9.33947E-09  1.06296E-08 -2.55595E-17 -1.24200E-17
  8.750E-04  5.83057E-11  9.33947E-09  1.06296E-08 -2.63113E-17 -1.27852E-17
  9.000E-04  6.16850E-11  9.33947E-09  1.06296E-08 -2.70630E-17 -1.31505E-17
  9.250E-04  6.51595E-11  9.33947E-09  1.06296E-08 -2.78148E-17 -1.35158E-17
  9.500E-04  6.87293E-11  9.33947E-09  1.06296E-08 -2.85665E-17 -1.38811E-17
  9.750E-04  7.23943E-11  9.33947E-09  1.06296E-08 -2.93183E-17 -1.42464E-17
  1.000E-03  7.61544E-11  9.33947E-09  1.06296E-08 -3.00700E-17 -1.46117E-17
  1.250E-03  1.18991E-10  9.33947E-09  1.06296E-08 -3.75875E-17 -1.82646E-17
  1.500E-03  1.71347E-10  9.33947E-09  1.06296E-08 -4.51050E-17 -2.19176E-17
  1.750E-03  2.33223E-10  9.33947E-09  1.06296E-08 -5.26225E-17 -2.55705E-17
  2.000E-03  3.04617E-10  9.33947E-09  1.06296E-08 -6.01400E-17 -2.92234E-17
  2.250E-03  3.85531E-10  9.33947E-09  1.06296E-08 -6.76575E-17 -3.28764E-17
  2.500E-03  4.75965E-10  9.33947E-09  1.06296E-08 -7.51751E-17 -3.65293E-17
  2.750E-03  5.75917E-10  9.33947E-09  1.06296E-08 -8.26926E-17 -4.01822E-17
  3.000E-03  6.85389E-10  9.33947E-09  1.06296E-08 -9.02101E-17 -4.38351E-17
  3.250E-03  8.04380E-10  9.33947E-09  1.06296E-08 -9.77276E-17 -4.74881E-17
  3.500E-03  9.32891E-10  9.33947E-09  1.06296E-08 -1.05245E-16 -5.11410E-17
  3.750E-03  1.07092E-09  9.33947E-09  1.06296E-08 -1.12763E-16 -5.47939E-17
  4.000E-03  1.21847E-09  9.33947E-09  1.06296E-08 -1.20280E-16 -5.84468E-17
  4.250E-03  1.37554E-09  9.33947E-09  1.06296E-08 -1.27798E-16 -6.20998E-17
  4.500E-03  1.54213E-09  9.33947E-09  1.06296E-08 -1.35315E-16 -6.57527E-17
  4.750E-03  1.71823E-09  9.33947E-09  1.06296E-08 -1.42833E-16 -6.94056E-17
  5.000E-03  1.90386E-09  9.33947E-09  1.06296E-08 -1.50350E-16 -7.30586E-17
  5.250E-03  2.09900E-09  9.33947E-09  1.06296E-08 -1.57868E-16 -7.67115E-17
  5.500E-03  2.30367E-09  9.33947E-09  1.06296E-08 -1.65385E-16 -8.03644E-17
  5.750E-03  2.51785E-09  9.33947E-09  1.06296E-08 -1.72903E-16 -8.40173E-17
