

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 1.32000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0     -2.72506316E-01      0.00000000E+00
       1      1.47563774E+00      1.47670066E+00
       2      7.34524876E-01      7.34743911E-01
       3      3.76027350E-01      3.76110190E-01
       4      1.94964715E-01      1.95002650E-01
       5      1.02515044E-01      1.02533729E-01
       6      5.46174176E-02      5.46269850E-02
       7      2.94213003E-02      2.94263190E-02
       8      1.59924248E-02      1.59951007E-02
       9      8.75821588E-03      8.75965969E-03
      10      4.82681471E-03      4.82760081E-03
      11      2.67461617E-03      2.67504732E-03
      12      1.48904245E-03      1.48928037E-03
      13      8.32408131E-04      8.32540119E-04
      14      4.67005592E-04      4.67079147E-04
      15      2.62822525E-04      2.62863679E-04
      16      1.48312142E-04      1.48335248E-04
      17      8.38883403E-05      8.39013529E-05
      18      4.75435158E-05      4.75508631E-05
      19      2.69907940E-05      2.69949519E-05
      20      1.53447384E-05      1.53470959E-05
      21      8.73416677E-06      8.73550567E-06
      22      4.97637561E-06      4.97713704E-06
      23      2.83764270E-06      2.83807623E-06
      24      1.61915683E-06      1.61940390E-06
      25      9.24378605E-07      9.24519515E-07
      26      5.27949038E-07      5.28029454E-07
      27      3.01629679E-07      3.01675597E-07
      28      1.72369756E-07      1.72395977E-07
      29      9.85197201E-08      9.85347095E-08
      30      5.63165615E-08      5.63251270E-08
      31      3.21943235E-08      3.21992210E-08
      32      1.84049521E-08      1.84077486E-08
      33      1.05217050E-08      1.05233091E-08
      34      6.01485133E-09      6.01576764E-09
      35      3.43829542E-09      3.43881930E-09
      36      1.96525694E-09      1.96555550E-09
      37      1.12315644E-09      1.12332665E-09
      38      6.41831980E-10      6.41931733E-10
      39      3.66769602E-10      3.66824013E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 3.96089E-16  0.000E+00  1.627E-08  1.146E-08  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 3.96089E-16  2.391E-10  1.627E-08  1.146E-08  1.884E-18  4.239E-18  1.00E-07
  1.250E-04 3.96089E-16  2.989E-10  1.627E-08  1.146E-08  2.355E-18  5.298E-18  1.00E-07
  1.500E-04 3.96089E-16  3.587E-10  1.627E-08  1.146E-08  2.827E-18  6.358E-18  1.00E-07
  1.750E-04 3.96089E-16  4.185E-10  1.627E-08  1.146E-08  3.298E-18  7.418E-18  1.00E-07
  2.000E-04 3.96089E-16  4.783E-10  1.627E-08  1.146E-08  3.769E-18  8.477E-18  1.00E-07
  2.250E-04 3.96089E-16  5.381E-10  1.627E-08  1.146E-08  4.240E-18  9.537E-18  1.00E-07
  2.500E-04 3.96089E-16  5.979E-10  1.627E-08  1.146E-08  4.711E-18  1.060E-17  1.00E-07
  2.750E-04 3.96089E-16  6.576E-10  1.627E-08  1.146E-08  5.182E-18  1.166E-17  1.00E-07
  3.000E-04 3.96089E-16  7.174E-10  1.627E-08  1.146E-08  5.653E-18  1.272E-17  1.00E-07
  3.250E-04 3.96089E-16  7.772E-10  1.627E-08  1.146E-08  6.124E-18  1.378E-17  1.00E-07
  3.500E-04 3.96089E-16  8.370E-10  1.627E-08  1.146E-08  6.595E-18  1.484E-17  1.00E-07
  3.750E-04 3.96089E-16  8.968E-10  1.627E-08  1.146E-08  7.066E-18  1.590E-17  1.00E-07
  4.000E-04 3.96089E-16  9.566E-10  1.627E-08  1.146E-08  7.537E-18  1.695E-17  1.00E-07
  4.250E-04 3.96089E-16  1.016E-09  1.627E-08  1.146E-08  8.008E-18  1.801E-17  1.00E-07
  4.500E-04 3.96089E-16  1.076E-09  1.627E-08  1.146E-08  8.480E-18  1.907E-17  1.00E-07
  4.750E-04 3.96089E-16  1.136E-09  1.627E-08  1.146E-08  8.951E-18  2.013E-17  1.00E-07
  5.000E-04 3.96089E-16  1.196E-09  1.627E-08  1.146E-08  9.422E-18  2.119E-17  1.00E-07
  5.250E-04 3.96089E-16  1.256E-09  1.627E-08  1.146E-08  9.893E-18  2.225E-17  1.00E-07
  5.500E-04 3.96089E-16  1.315E-09  1.627E-08  1.146E-08  1.036E-17  2.331E-17  1.00E-07
  5.750E-04 3.96089E-16  1.375E-09  1.627E-08  1.146E-08  1.083E-17  2.437E-17  1.00E-07
  6.000E-04 3.96089E-16  1.435E-09  1.627E-08  1.146E-08  1.131E-17  2.543E-17  1.00E-07
  6.250E-04 3.96089E-16  1.495E-09  1.627E-08  1.146E-08  1.178E-17  2.649E-17  1.00E-07
  6.500E-04 3.96089E-16  1.554E-09  1.627E-08  1.146E-08  1.225E-17  2.755E-17  1.00E-07
  6.750E-04 3.96089E-16  1.614E-09  1.627E-08  1.146E-08  1.272E-17  2.861E-17  1.00E-07
  7.000E-04 3.96089E-16  1.674E-09  1.627E-08  1.146E-08  1.319E-17  2.967E-17  1.00E-07
  7.250E-04 3.96089E-16  1.734E-09  1.627E-08  1.146E-08  1.366E-17  3.073E-17  1.00E-07
  7.500E-04 3.96089E-16  1.794E-09  1.627E-08  1.146E-08  1.413E-17  3.179E-17  1.00E-07
  7.750E-04 3.96089E-16  1.853E-09  1.627E-08  1.146E-08  1.460E-17  3.285E-17  1.00E-07
  8.000E-04 3.96089E-16  1.913E-09  1.627E-08  1.146E-08  1.507E-17  3.391E-17  1.00E-07
  8.250E-04 3.96089E-16  1.973E-09  1.627E-08  1.146E-08  1.555E-17  3.497E-17  1.00E-07
  8.500E-04 3.96089E-16  2.033E-09  1.627E-08  1.146E-08  1.602E-17  3.603E-17  1.00E-07
  8.750E-04 3.96089E-16  2.093E-09  1.627E-08  1.146E-08  1.649E-17  3.709E-17  1.00E-07
  9.000E-04 3.96089E-16  2.152E-09  1.627E-08  1.146E-08  1.696E-17  3.815E-17  1.00E-07
  9.250E-04 3.96089E-16  2.212E-09  1.627E-08  1.146E-08  1.743E-17  3.921E-17  1.00E-07
  9.500E-04 3.96089E-16  2.272E-09  1.627E-08  1.146E-08  1.790E-17  4.027E-17  1.00E-07
  9.750E-04 3.96089E-16  2.332E-09  1.627E-08  1.146E-08  1.837E-17  4.133E-17  1.00E-07
  1.000E-03 3.96089E-16  2.391E-09  1.627E-08  1.146E-08  1.884E-17  4.239E-17  1.00E-07
  1.250E-03 3.96089E-16  2.989E-09  1.627E-08  1.146E-08  2.355E-17  5.298E-17  1.00E-07
  1.500E-03 3.96089E-16  3.587E-09  1.627E-08  1.146E-08  2.827E-17  6.358E-17  1.00E-07
  1.750E-03 3.96089E-16  4.185E-09  1.627E-08  1.146E-08  3.298E-17  7.418E-17  1.00E-07
  2.000E-03 3.96089E-16  4.783E-09  1.627E-08  1.146E-08  3.769E-17  8.477E-17  1.00E-07
  2.250E-03 3.96089E-16  5.381E-09  1.627E-08  1.146E-08  4.240E-17  9.537E-17  1.00E-07
  2.500E-03 3.96089E-16  5.979E-09  1.627E-08  1.146E-08  4.711E-17  1.060E-16  1.00E-07
  2.750E-03 3.96089E-16  6.576E-09  1.627E-08  1.146E-08  5.182E-17  1.166E-16  1.00E-07
  3.000E-03 3.96089E-16  7.174E-09  1.627E-08  1.146E-08  5.653E-17  1.272E-16  1.00E-07
  3.250E-03 3.96089E-16  7.772E-09  1.627E-08  1.146E-08  6.124E-17  1.378E-16  1.00E-07
  3.500E-03 3.96089E-16  8.370E-09  1.627E-08  1.146E-08  6.595E-17  1.484E-16  1.00E-07
  3.750E-03 3.96089E-16  8.968E-09  1.627E-08  1.146E-08  7.066E-17  1.590E-16  1.00E-07
  4.000E-03 3.96089E-16  9.566E-09  1.627E-08  1.146E-08  7.537E-17  1.695E-16  1.00E-07
  4.250E-03 3.96089E-16  1.016E-08  1.627E-08  1.146E-08  8.008E-17  1.801E-16  1.00E-07
  4.500E-03 3.96089E-16  1.076E-08  1.627E-08  1.146E-08  8.480E-17  1.907E-16  1.00E-07
  4.750E-03 3.96089E-16  1.136E-08  1.627E-08  1.146E-08  8.951E-17  2.013E-16  1.00E-07
  5.000E-03 3.96089E-16  1.196E-08  1.627E-08  1.146E-08  9.422E-17  2.119E-16  1.00E-07
  5.250E-03 3.96089E-16  1.256E-08  1.627E-08  1.146E-08  9.893E-17  2.225E-16  1.00E-07
  5.500E-03 3.96089E-16  1.315E-08  1.627E-08  1.146E-08  1.036E-16  2.331E-16  1.00E-07
  5.750E-03 3.96089E-16  1.375E-08  1.627E-08  1.146E-08  1.083E-16  2.437E-16  1.00E-07
  6.000E-03 3.96089E-16  1.435E-08  1.627E-08  1.146E-08  1.131E-16  2.543E-16  1.00E-07
  6.250E-03 3.96089E-16  1.495E-08  1.627E-08  1.146E-08  1.178E-16  2.649E-16  1.00E-07
  6.500E-03 3.96089E-16  1.554E-08  1.627E-08  1.146E-08  1.225E-16  2.755E-16  1.00E-07
  6.750E-03 3.96089E-16  1.614E-08  1.627E-08  1.146E-08  1.272E-16  2.861E-16  1.00E-07
  7.000E-03 3.96089E-16  1.674E-08  1.627E-08  1.146E-08  1.319E-16  2.967E-16  1.00E-07
  7.250E-03 3.96089E-16  1.734E-08  1.627E-08  1.146E-08  1.366E-16  3.073E-16  1.00E-07
  7.500E-03 3.96089E-16  1.794E-08  1.627E-08  1.146E-08  1.413E-16  3.179E-16  1.00E-07
  7.750E-03 3.96089E-16  1.853E-08  1.627E-08  1.146E-08  1.460E-16  3.285E-16  1.00E-07
  8.000E-03 3.96089E-16  1.913E-08  1.627E-08  1.146E-08  1.507E-16  3.391E-16  1.00E-07
