 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   1,   projectile: electron
 #  Kinetic energy = 2.82000E+02 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  0.000E+00  0.00000E+00  5.51528E-09  7.25126E-10  0.00000E+00  0.00000E+00
  1.000E-04  7.61557E-13  5.51528E-09  7.25126E-10  2.74477E-18  3.31302E-19
  1.250E-04  1.18994E-12  5.51528E-09  7.25126E-10  3.43097E-18  4.14127E-19
  1.500E-04  1.71346E-12  5.51528E-09  7.25126E-10  4.11716E-18  4.96953E-19
  1.750E-04  2.33225E-12  5.51528E-09  7.25126E-10  4.80335E-18  5.79778E-19
  2.000E-04  3.04617E-12  5.51528E-09  7.25126E-10  5.48955E-18  6.62604E-19
  2.250E-04  3.85530E-12  5.51528E-09  7.25126E-10  6.17574E-18  7.45429E-19
  2.500E-04  4.75964E-12  5.51528E-09  7.25126E-10  6.86194E-18  8.28254E-19
  2.750E-04  5.75917E-12  5.51528E-09  7.25126E-10  7.54813E-18  9.11080E-19
  3.000E-04  6.85391E-12  5.51528E-09  7.25126E-10  8.23432E-18  9.93905E-19
  3.250E-04  8.04379E-12  5.51528E-09  7.25126E-10  8.92052E-18  1.07673E-18
  3.500E-04  9.32893E-12  5.51528E-09  7.25126E-10  9.60671E-18  1.15956E-18
  3.750E-04  1.07092E-11  5.51528E-09  7.25126E-10  1.02929E-17  1.24238E-18
  4.000E-04  1.21847E-11  5.51528E-09  7.25126E-10  1.09791E-17  1.32521E-18
  4.250E-04  1.37554E-11  5.51528E-09  7.25126E-10  1.16653E-17  1.40803E-18
  4.500E-04  1.54213E-11  5.51528E-09  7.25126E-10  1.23515E-17  1.49086E-18
  4.750E-04  1.71823E-11  5.51528E-09  7.25126E-10  1.30377E-17  1.57368E-18
  5.000E-04  1.90386E-11  5.51528E-09  7.25126E-10  1.37239E-17  1.65651E-18
  5.250E-04  2.09900E-11  5.51528E-09  7.25126E-10  1.44101E-17  1.73933E-18
  5.500E-04  2.30367E-11  5.51528E-09  7.25126E-10  1.50963E-17  1.82216E-18
  5.750E-04  2.51785E-11  5.51528E-09  7.25126E-10  1.57825E-17  1.90499E-18
  6.000E-04  2.74156E-11  5.51528E-09  7.25126E-10  1.64686E-17  1.98781E-18
  6.250E-04  2.97478E-11  5.51528E-09  7.25126E-10  1.71548E-17  2.07064E-18
  6.500E-04  3.21752E-11  5.51528E-09  7.25126E-10  1.78410E-17  2.15346E-18
  6.750E-04  3.46979E-11  5.51528E-09  7.25126E-10  1.85272E-17  2.23629E-18
  7.000E-04  3.73157E-11  5.51528E-09  7.25126E-10  1.92134E-17  2.31911E-18
  7.250E-04  4.00286E-11  5.51528E-09  7.25126E-10  1.98996E-17  2.40194E-18
  7.500E-04  4.28368E-11  5.51528E-09  7.25126E-10  2.05858E-17  2.48476E-18
  7.750E-04  4.57402E-11  5.51528E-09  7.25126E-10  2.12720E-17  2.56759E-18
  8.000E-04  4.87388E-11  5.51528E-09  7.25126E-10  2.19582E-17  2.65041E-18
  8.250E-04  5.18325E-11  5.51528E-09  7.25126E-10  2.26444E-17  2.73324E-18
  8.500E-04  5.50215E-11  5.51528E-09  7.25126E-10  2.33306E-17  2.81607E-18
  8.750E-04  5.83057E-11  5.51528E-09  7.25126E-10  2.40168E-17  2.89889E-18
  9.000E-04  6.16850E-11  5.51528E-09  7.25126E-10  2.47030E-17  2.98172E-18
  9.250E-04  6.51595E-11  5.51528E-09  7.25126E-10  2.53892E-17  3.06454E-18
  9.500E-04  6.87293E-11  5.51528E-09  7.25126E-10  2.60754E-17  3.14737E-18
  9.750E-04  7.23943E-11  5.51528E-09  7.25126E-10  2.67615E-17  3.23019E-18
  1.000E-03  7.61544E-11  5.51528E-09  7.25126E-10  2.74477E-17  3.31302E-18
  1.250E-03  1.18991E-10  5.51528E-09  7.25126E-10  3.43097E-17  4.14127E-18
  1.500E-03  1.71347E-10  5.51528E-09  7.25126E-10  4.11716E-17  4.96953E-18
  1.750E-03  2.33223E-10  5.51528E-09  7.25126E-10  4.80335E-17  5.79778E-18
  2.000E-03  3.04617E-10  5.51528E-09  7.25126E-10  5.48955E-17  6.62604E-18
  2.250E-03  3.85531E-10  5.51528E-09  7.25126E-10  6.17574E-17  7.45429E-18
  2.500E-03  4.75965E-10  5.51528E-09  7.25126E-10  6.86194E-17  8.28254E-18
  2.750E-03  5.75917E-10  5.51528E-09  7.25126E-10  7.54813E-17  9.11080E-18
  3.000E-03  6.85389E-10  5.51528E-09  7.25126E-10  8.23432E-17  9.93905E-18
  3.250E-03  8.04380E-10  5.51528E-09  7.25126E-10  8.92052E-17  1.07673E-17
  3.500E-03  9.32891E-10  5.51528E-09  7.25126E-10  9.60671E-17  1.15956E-17
  3.750E-03  1.07092E-09  5.51528E-09  7.25126E-10  1.02929E-16  1.24238E-17
  4.000E-03  1.21847E-09  5.51528E-09  7.25126E-10  1.09791E-16  1.32521E-17
  4.250E-03  1.37554E-09  5.51528E-09  7.25126E-10  1.16653E-16  1.40803E-17
  4.500E-03  1.54213E-09  5.51528E-09  7.25126E-10  1.23515E-16  1.49086E-17
  4.750E-03  1.71823E-09  5.51528E-09  7.25126E-10  1.30377E-16  1.57368E-17
  5.000E-03  1.90386E-09  5.51528E-09  7.25126E-10  1.37239E-16  1.65651E-17
  5.250E-03  2.09900E-09  5.51528E-09  7.25126E-10  1.44101E-16  1.73933E-17
  5.500E-03  2.30367E-09  5.51528E-09  7.25126E-10  1.50963E-16  1.82216E-17
  5.750E-03  2.51785E-09  5.51528E-09  7.25126E-10  1.57825E-16  1.90499E-17
  6.000E-03  2.74156E-09  5.51528E-09  7.25126E-10  1.64686E-16  1.98781E-17
  6.250E-03  2.97478E-09  5.51528E-09  7.25126E-10  1.71548E-16  2.07064E-17
  6.500E-03  3.21752E-09  5.51528E-09  7.25126E-10  1.78410E-16  2.15346E-17
  6.750E-03  3.46978E-09  5.51528E-09  7.25126E-10  1.85272E-16  2.23629E-17
  7.000E-03  3.73156E-09  5.51528E-09  7.25126E-10  1.92134E-16  2.31911E-17
  7.250E-03  4.00286E-09  5.51528E-09  7.25126E-10  1.98996E-16  2.40194E-17
  7.500E-03  4.28368E-09  5.51528E-09  7.25126E-10  2.05858E-16  2.48476E-17
  7.750E-03  4.57402E-09  5.51528E-09  7.25126E-10  2.12720E-16  2.56759E-17
  8.000E-03  4.87388E-09  5.51528E-09  7.25126E-10  2.19582E-16  2.65041E-17
