 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 2.34000E+02 eV = 8.59934E+00 a.u.
 #
 # Element:  C,  Z =   6,  atomic weight = 1.20107E+01 g/mol
 #
 # Nuclear model: point charge
 #
 # Number of electrons =  6
 #
 # Electron density: Read from file z_006.den   
 #                   Number of data points =  725
 #                   Volume integral = 6.00000E+00
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 1.67212E-16 cm**2 = 5.97126E+00 a0**2
 # 1st transport cross section = 3.94989E-17 cm**2 = 1.41053E+00 a0**2
 # 2nd transport cross section = 6.28551E-17 cm**2 = 2.24460E+00 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  0.000E+00  0.00000E+00  4.40465E-16  1.57293E+01  0.00000E+00  1.0E-07
  1.000E-04  7.61557E-13  4.40465E-16  1.57293E+01  2.13164E-10  1.0E-07
  1.250E-04  1.18994E-12  4.40465E-16  1.57293E+01  2.66455E-10  1.0E-07
  1.500E-04  1.71346E-12  4.40465E-16  1.57293E+01  3.19746E-10  1.0E-07
  1.750E-04  2.33225E-12  4.40465E-16  1.57293E+01  3.73037E-10  1.0E-07
  2.000E-04  3.04617E-12  4.40465E-16  1.57293E+01  4.26328E-10  1.0E-07
  2.250E-04  3.85530E-12  4.40465E-16  1.57293E+01  4.79619E-10  1.0E-07
  2.500E-04  4.75964E-12  4.40465E-16  1.57293E+01  5.32910E-10  1.0E-07
  2.750E-04  5.75917E-12  4.40465E-16  1.57293E+01  5.86201E-10  1.0E-07
  3.000E-04  6.85391E-12  4.40465E-16  1.57293E+01  6.39492E-10  1.0E-07
  3.250E-04  8.04379E-12  4.40465E-16  1.57293E+01  6.92783E-10  1.0E-07
  3.500E-04  9.32893E-12  4.40465E-16  1.57293E+01  7.46074E-10  1.0E-07
  3.750E-04  1.07092E-11  4.40465E-16  1.57293E+01  7.99365E-10  1.0E-07
  4.000E-04  1.21847E-11  4.40465E-16  1.57293E+01  8.52656E-10  1.0E-07
  4.250E-04  1.37554E-11  4.40465E-16  1.57293E+01  9.05947E-10  1.0E-07
